"Time[ms]","Channel A[V]"
10.17952794,-0.01525925
10.18208794,-0.01525925
10.18464794,-0.01525925
10.18720794,-0.01525925
10.18976794,-0.01525925
10.19232794,-0.01525925
10.19488794,-0.01525925
10.19744794,-0.01525925
10.20000794,-0.01525925
10.20256794,-0.01525925
10.20512794,-0.01525925
10.20768794,-0.01525925
10.21024794,-0.01525925
10.21280794,-0.01525925
10.21536794,-0.01525925
10.21792794,-0.01525925
10.22048794,0.16052740
10.22304794,-0.01525925
10.22560794,-0.01525925
10.22816794,0.16052740
10.23072794,0.16052740
10.23328794,0.16052740
10.23584794,0.16052740
10.23840794,-0.01525925
10.24096794,0.16052740
10.24352794,0.16052740
10.24608794,0.16052740
10.24864794,0.16052740
10.25120794,0.16052740
10.25376794,0.16052740
10.25632794,0.16052740
10.25888794,0.16052740
10.26144794,0.16052740
10.26400794,0.16052740
10.26656794,0.16052740
10.26912794,0.16052740
10.27168794,0.16052740
10.27424794,0.16052740
10.27680794,0.16052740
10.27936794,0.16052740
10.28192794,0.16052740
10.28448794,0.16052740
10.28704794,0.16052740
10.28960794,0.16052740
10.29216794,0.16052740
10.29472794,0.16052740
10.29728794,0.16052740
10.29984794,0.16052740
10.30240794,0.16052740
10.30496794,0.16052740
10.30752794,0.33692430
10.31008794,0.16052740
10.31264794,0.33692430
10.31520794,0.16052740
10.31776794,0.33692430
10.32032794,0.16052740
10.32288794,0.33692430
10.32544794,0.16052740
10.32800794,0.33692430
10.33056794,0.33692430
10.33312794,0.16052740
10.33568794,0.33692430
10.33824794,0.33692430
10.34080794,0.16052740
10.34336794,0.33692430
10.34592794,0.33692430
10.34848794,0.33692430
10.35104794,0.16052740
10.35360794,0.16052740
10.35616794,0.33692430
10.35872794,0.16052740
10.36128794,0.33692430
10.36384794,0.33692430
10.36640794,0.16052740
10.36896794,0.33692430
10.37152794,0.16052740
10.37408794,0.16052740
10.37664794,0.16052740
10.37920794,0.16052740
10.38176794,0.33692430
10.38432794,0.33692430
10.38688794,0.16052740
10.38944794,0.33692430
10.39200794,0.33692430
10.39456794,0.16052740
10.39712794,0.33692430
10.39968794,0.16052740
10.40224794,0.16052740
10.40480794,0.33692430
10.40736794,0.16052740
10.40992794,0.16052740
10.41248794,0.16052740
10.41504794,0.16052740
10.41760794,0.16052740
10.42016794,0.16052740
10.42272794,0.16052740
10.42528794,0.16052740
10.42784794,0.16052740
10.43040794,0.16052740
10.43296794,0.16052740
10.43552794,0.16052740
10.43808794,0.16052740
10.44064794,0.16052740
10.44320794,0.16052740
10.44576794,0.16052740
10.44832794,0.16052740
10.45088794,0.16052740
10.45344794,0.16052740
10.45600794,0.16052740
10.45856794,0.16052740
10.46112794,0.16052740
10.46368794,0.16052740
10.46624794,-0.01525925
10.46880794,0.16052740
10.47136794,0.16052740
10.47392794,-0.01525925
10.47648794,0.16052740
10.47904794,0.16052740
10.48160794,-0.01525925
10.48416794,-0.01525925
10.48672794,0.16052740
10.48928794,-0.01525925
10.49184794,-0.01525925
10.49440794,-0.01525925
10.49696794,-0.01525925
10.49952794,-0.01525925
10.50208794,-0.01525925
10.50464794,-0.01525925
10.50720794,-0.01525925
10.50976794,-0.01525925
10.51232794,-0.01525925
10.51488794,-0.01525925
10.51744794,-0.01525925
10.52000794,0.16052740
10.52256794,-0.01525925
10.52512794,-0.01525925
10.52768794,-0.01525925
10.53024794,-0.19104590
10.53280794,-0.01525925
10.53536794,-0.01525925
10.53792794,-0.19104590
10.54048794,-0.01525925
10.54304794,-0.01525925
10.54560794,-0.01525925
10.54816794,-0.19104590
10.55072794,-0.19104590
10.55328794,-0.01525925
10.55584794,-0.19104590
10.55840794,-0.19104590
10.56096794,-0.01525925
10.56352794,-0.19104590
10.56608794,-0.01525925
10.56864794,-0.19104590
10.57120794,-0.19104590
10.57376794,-0.19104590
10.57632794,-0.19104590
10.57888794,-0.19104590
10.58144794,-0.19104590
10.58400794,-0.19104590
10.58656794,-0.19104590
10.58912794,-0.19104590
10.59168794,-0.19104590
10.59424794,-0.19104590
10.59680794,-0.19104590
10.59936794,-0.19104590
10.60192794,-0.19104590
10.60448794,-0.19104590
10.60704794,-0.19104590
10.60960794,-0.19104590
10.61216794,-0.19104590
10.61472794,-0.19104590
10.61728794,-0.19104590
10.61984794,-0.19104590
10.62240794,-0.19104590
10.62496794,-0.19104590
10.62752794,-0.19104590
10.63008794,-0.19104590
10.63264794,-0.19104590
10.63520794,-0.19104590
10.63776794,-0.19104590
10.64032794,-0.19104590
10.64288794,-0.19104590
10.64544794,-0.19104590
10.64800794,-0.19104590
10.65056794,-0.19104590
10.65312794,-0.19104590
10.65568794,-0.19104590
10.65824794,-0.19104590
10.66080794,-0.19104590
10.66336794,-0.19104590
10.66592794,-0.19104590
10.66848794,-0.19104590
10.67104794,-0.19104590
10.67360794,-0.19104590
10.67616794,-0.19104590
10.67872794,-0.19104590
10.68128794,-0.19104590
10.68384794,-0.01525925
10.68640794,-0.01525925
10.68896794,-0.19104590
10.69152794,-0.19104590
10.69408794,-0.19104590
10.69664793,-0.19104590
10.69920793,-0.19104590
10.70176793,-0.19104590
10.70432793,-0.19104590
10.70688793,-0.01525925
10.70944793,-0.01525925
10.71200793,-0.19104590
10.71456793,-0.01525925
10.71712793,-0.19104590
10.71968793,-0.19104590
10.72224793,-0.19104590
10.72480793,-0.01525925
10.72736793,-0.01525925
10.72992793,-0.01525925
10.73248793,-0.01525925
10.73504793,-0.01525925
10.73760793,-0.01525925
10.74016793,-0.01525925
10.74272793,-0.01525925
10.74528793,-0.01525925
10.74784793,-0.01525925
10.75040793,-0.01525925
10.75296793,-0.01525925
10.75552793,-0.01525925
10.75808793,-0.01525925
10.76064793,0.16052740
10.76320793,0.16052740
10.76576793,-0.01525925
10.76832793,-0.01525925
10.77088793,0.16052740
10.77344793,0.16052740
10.77600793,0.16052740
10.77856793,0.16052740
10.78112793,-0.01525925
10.78368793,-0.01525925
10.78624793,0.16052740
10.78880793,0.16052740
10.79136793,-0.01525925
10.79392793,0.16052740
10.79648793,0.16052740
10.79904793,0.16052740
10.80160793,-0.01525925
10.80416793,0.16052740
10.80672793,0.16052740
10.80928793,0.16052740
10.81184793,0.16052740
10.81440793,0.16052740
10.81696793,0.16052740
10.81952793,0.16052740
10.82208793,0.16052740
10.82464793,0.16052740
10.82720793,0.16052740
10.82976793,0.16052740
10.83232793,0.16052740
10.83488793,0.16052740
10.83744793,0.16052740
10.84000793,0.16052740
10.84256793,0.16052740
10.84512793,0.16052740
10.84768793,0.16052740
10.85024793,0.16052740
10.85280793,0.16052740
10.85536793,0.16052740
10.85792793,0.16052740
10.86048793,0.16052740
10.86304793,0.16052740
10.86560793,0.16052740
10.86816793,0.16052740
10.87072793,0.16052740
10.87328793,0.16052740
10.87584793,0.16052740
10.87840793,0.16052740
10.88096793,0.16052740
10.88352793,0.16052740
10.88608793,0.16052740
10.88864793,0.16052740
10.89120793,0.16052740
10.89376793,0.16052740
10.89632793,0.16052740
10.89888793,0.16052740
10.90144793,0.16052740
10.90400793,0.16052740
10.90656793,0.16052740
10.90912793,0.16052740
10.91168793,0.16052740
10.91424793,0.16052740
10.91680793,0.16052740
10.91936793,0.33692430
10.92192793,0.16052740
10.92448793,0.16052740
10.92704793,0.33692430
10.92960793,0.16052740
10.93216793,0.16052740
10.93472793,0.16052740
10.93728793,0.16052740
10.93984793,0.16052740
10.94240793,0.16052740
10.94496793,0.33692430
10.94752793,0.16052740
10.95008793,0.16052740
10.95264793,0.16052740
10.95520793,0.16052740
10.95776793,0.16052740
10.96032793,0.16052740
10.96288793,0.16052740
10.96544793,0.16052740
10.96800793,0.16052740
10.97056793,0.16052740
10.97312793,0.16052740
10.97568793,0.16052740
10.97824793,0.16052740
10.98080793,0.16052740
10.98336793,0.16052740
10.98592793,0.16052740
10.98848793,0.16052740
10.99104793,0.16052740
10.99360793,0.16052740
10.99616793,0.16052740
10.99872793,0.16052740
11.00128793,0.16052740
11.00384793,0.16052740
11.00640793,0.16052740
11.00896793,0.16052740
11.01152793,0.16052740
11.01408793,0.16052740
11.01664793,0.16052740
11.01920793,0.16052740
11.02176793,0.16052740
11.02432793,0.16052740
11.02688793,0.16052740
11.02944793,0.16052740
11.03200793,-0.01525925
11.03456793,-0.01525925
11.03712793,-0.01525925
11.03968793,-0.01525925
11.04224793,-0.01525925
11.04480793,0.16052740
11.04736793,0.16052740
11.04992793,-0.01525925
11.05248793,-0.01525925
11.05504793,-0.01525925
11.05760793,0.16052740
11.06016793,-0.01525925
11.06272793,-0.01525925
11.06528793,-0.01525925
11.06784793,-0.01525925
11.07040793,-0.01525925
11.07296793,-0.01525925
11.07552793,0.16052740
11.07808793,-0.01525925
11.08064793,-0.01525925
11.08320793,-0.01525925
11.08576793,-0.01525925
11.08832793,-0.19104590
11.09088793,-0.01525925
11.09344793,-0.19104590
11.09600793,-0.01525925
11.09856793,-0.01525925
11.10112793,-0.01525925
11.10368793,-0.01525925
11.10624793,-0.01525925
11.10880793,-0.01525925
11.11136793,-0.01525925
11.11392793,-0.01525925
11.11648793,-0.01525925
11.11904793,-0.19104590
11.12160793,-0.19104590
11.12416793,-0.01525925
11.12672793,-0.19104590
11.12928793,-0.19104590
11.13184793,-0.19104590
11.13440793,-0.19104590
11.13696793,-0.19104590
11.13952793,-0.19104590
11.14208793,-0.19104590
11.14464793,-0.19104590
11.14720793,-0.19104590
11.14976793,-0.19104590
11.15232793,-0.19104590
11.15488793,-0.19104590
11.15744793,-0.19104590
11.16000793,-0.19104590
11.16256793,-0.19104590
11.16512793,-0.19104590
11.16768793,-0.19104590
11.17024793,-0.19104590
11.17280793,-0.19104590
11.17536793,-0.19104590
11.17792793,-0.19104590
11.18048793,-0.19104590
11.18304793,-0.19104590
11.18560793,-0.01525925
11.18816793,-0.19104590
11.19072793,-0.19104590
11.19328793,-0.19104590
11.19584793,-0.19104590
11.19840793,-0.19104590
11.20096793,-0.19104590
11.20352793,-0.19104590
11.20608793,-0.19104590
11.20864793,-0.19104590
11.21120793,-0.01525925
11.21376793,-0.19104590
11.21632793,-0.19104590
11.21888793,-0.19104590
11.22144793,-0.19104590
11.22400793,-0.19104590
11.22656793,-0.19104590
11.22912793,-0.19104590
11.23168793,-0.19104590
11.23424793,-0.19104590
11.23680793,-0.19104590
11.23936793,-0.19104590
11.24192793,-0.19104590
11.24448793,-0.19104590
11.24704793,-0.19104590
11.24960793,-0.19104590
11.25216793,-0.19104590
11.25472793,-0.01525925
11.25728793,-0.19104590
11.25984793,-0.01525925
11.26240793,-0.19104590
11.26496793,-0.19104590
11.26752793,-0.19104590
11.27008793,-0.19104590
11.27264793,-0.01525925
11.27520793,-0.01525925
11.27776793,-0.01525925
11.28032793,-0.01525925
11.28288793,-0.01525925
11.28544793,-0.19104590
11.28800793,-0.01525925
11.29056793,-0.01525925
11.29312793,-0.01525925
11.29568793,-0.01525925
11.29824793,-0.01525925
11.30080793,-0.01525925
11.30336793,-0.01525925
11.30592793,-0.01525925
11.30848793,-0.01525925
11.31104793,-0.01525925
11.31360793,-0.01525925
11.31616793,-0.01525925
11.31872793,-0.01525925
11.32128793,-0.01525925
11.32384793,-0.01525925
11.32640793,0.16052740
11.32896793,-0.01525925
11.33152793,0.16052740
11.33408793,-0.01525925
11.33664793,-0.01525925
11.33920793,-0.01525925
11.34176793,-0.01525925
11.34432793,0.16052740
11.34688793,0.16052740
11.34944793,0.16052740
11.35200793,-0.01525925
11.35456793,0.16052740
11.35712793,-0.01525925
11.35968793,0.16052740
11.36224793,0.16052740
11.36480793,0.16052740
11.36736793,0.16052740
11.36992793,0.16052740
11.37248793,0.16052740
11.37504793,0.16052740
11.37760793,0.16052740
11.38016793,0.16052740
11.38272793,0.16052740
11.38528793,0.16052740
11.38784793,0.16052740
11.39040793,0.16052740
11.39296793,0.16052740
11.39552793,0.16052740
11.39808793,0.16052740
11.40064793,0.16052740
11.40320793,0.16052740
11.40576793,0.16052740
11.40832793,0.16052740
11.41088793,0.16052740
11.41344793,0.16052740
11.41600793,0.16052740
11.41856793,0.16052740
11.42112793,0.16052740
11.42368793,0.16052740
11.42624793,0.16052740
11.42880793,0.16052740
11.43136793,0.16052740
11.43392793,0.16052740
11.43648793,0.16052740
11.43904793,0.16052740
11.44160793,0.16052740
11.44416793,0.16052740
11.44672793,0.16052740
11.44928793,0.16052740
11.45184793,0.16052740
11.45440793,0.16052740
11.45696793,0.16052740
11.45952793,0.16052740
11.46208793,0.16052740
11.46464793,0.16052740
11.46720793,0.16052740
11.46976793,0.16052740
11.47232793,0.16052740
11.47488793,0.16052740
11.47744793,0.16052740
11.48000793,0.16052740
11.48256793,0.16052740
11.48512793,0.16052740
11.48768793,0.16052740
11.49024793,0.16052740
11.49280793,0.16052740
11.49536793,0.16052740
11.49792793,0.16052740
11.50048793,0.16052740
11.50304793,0.16052740
11.50560793,0.16052740
11.50816793,0.16052740
11.51072793,0.16052740
11.51328793,0.16052740
11.51584793,0.16052740
11.51840793,0.16052740
11.52096793,0.16052740
11.52352793,0.16052740
11.52608793,0.16052740
11.52864793,0.16052740
11.53120793,0.16052740
11.53376793,0.16052740
11.53632793,0.16052740
11.53888793,0.16052740
11.54144793,0.16052740
11.54400793,0.16052740
11.54656793,0.16052740
11.54912793,0.16052740
11.55168793,0.16052740
11.55424793,0.16052740
11.55680793,-0.01525925
11.55936793,0.16052740
11.56192793,0.16052740
11.56448793,0.16052740
11.56704793,0.16052740
11.56960793,-0.01525925
11.57216793,-0.01525925
11.57472793,-0.01525925
11.57728793,0.16052740
11.57984793,-0.01525925
11.58240793,0.16052740
11.58496793,-0.01525925
11.58752793,-0.01525925
11.59008793,0.16052740
11.59264793,-0.01525925
11.59520793,-0.01525925
11.59776793,0.16052740
11.60032793,-0.01525925
11.60288793,-0.01525925
11.60544793,-0.01525925
11.60800793,-0.01525925
11.61056793,-0.01525925
11.61312793,-0.01525925
11.61568793,-0.01525925
11.61824793,-0.01525925
11.62080793,-0.01525925
11.62336793,-0.01525925
11.62592793,-0.01525925
11.62848793,-0.01525925
11.63104793,-0.01525925
11.63360793,-0.01525925
11.63616793,-0.19104590
11.63872793,-0.01525925
11.64128793,-0.01525925
11.64384793,-0.01525925
11.64640793,-0.01525925
11.64896793,-0.01525925
11.65152793,-0.01525925
11.65408793,-0.19104590
11.65664793,-0.01525925
11.65920793,-0.01525925
11.66176793,-0.01525925
11.66432793,-0.01525925
11.66688793,-0.19104590
11.66944793,-0.01525925
11.67200793,-0.19104590
11.67456793,-0.19104590
11.67712793,-0.19104590
11.67968793,-0.19104590
11.68224793,-0.19104590
11.68480793,-0.19104590
11.68736793,-0.19104590
11.68992793,-0.19104590
11.69248793,-0.19104590
11.69504793,-0.19104590
11.69760793,-0.01525925
11.70016793,-0.19104590
11.70272793,-0.19104590
11.70528793,-0.19104590
11.70784793,-0.19104590
11.71040793,-0.19104590
11.71296793,-0.19104590
11.71552793,-0.19104590
11.71808793,-0.19104590
11.72064793,-0.19104590
11.72320793,-0.01525925
11.72576793,-0.19104590
11.72832793,-0.01525925
11.73088793,-0.19104590
11.73344793,-0.19104590
11.73600793,-0.19104590
11.73856793,-0.19104590
11.74112793,-0.19104590
11.74368793,-0.19104590
11.74624793,-0.19104590
11.74880793,-0.01525925
11.75136793,-0.19104590
11.75392793,-0.19104590
11.75648793,-0.19104590
11.75904793,-0.19104590
11.76160793,-0.19104590
11.76416793,-0.19104590
11.76672793,-0.01525925
11.76928793,-0.19104590
11.77184793,-0.19104590
11.77440793,-0.19104590
11.77696793,-0.01525925
11.77952793,-0.01525925
11.78208793,-0.01525925
11.78464793,-0.19104590
11.78720793,-0.19104590
11.78976793,-0.01525925
11.79232793,-0.01525925
11.79488793,-0.19104590
11.79744793,-0.19104590
11.80000793,-0.19104590
11.80256793,-0.01525925
11.80512793,-0.19104590
11.80768793,-0.19104590
11.81024793,-0.01525925
11.81280793,-0.19104590
11.81536793,-0.01525925
11.81792793,-0.01525925
11.82048793,-0.01525925
11.82304793,-0.01525925
11.82560793,-0.01525925
11.82816793,-0.01525925
11.83072793,-0.01525925
11.83328793,-0.19104590
11.83584793,-0.01525925
11.83840793,-0.01525925
11.84096793,-0.19104590
11.84352793,-0.01525925
11.84608793,-0.01525925
11.84864793,-0.01525925
11.85120793,-0.01525925
11.85376793,-0.01525925
11.85632793,-0.01525925
11.85888793,0.16052740
11.86144793,-0.01525925
11.86400793,-0.01525925
11.86656793,-0.01525925
11.86912793,-0.01525925
11.87168793,-0.01525925
11.87424793,0.16052740
11.87680793,-0.01525925
11.87936793,-0.01525925
11.88192793,-0.01525925
11.88448793,-0.01525925
11.88704793,-0.01525925
11.88960793,0.16052740
11.89216793,-0.01525925
11.89472793,0.16052740
11.89728793,0.16052740
11.89984793,0.16052740
11.90240793,-0.01525925
11.90496793,0.16052740
11.90752793,0.16052740
11.91008793,0.16052740
11.91264793,0.16052740
11.91520793,0.16052740
11.91776793,0.16052740
11.92032793,-0.01525925
11.92288793,0.16052740
11.92544793,0.16052740
11.92800793,0.16052740
11.93056793,0.16052740
11.93312793,0.16052740
11.93568793,0.16052740
11.93824793,0.16052740
11.94080793,0.16052740
11.94336793,0.16052740
11.94592793,0.16052740
11.94848793,0.16052740
11.95104793,0.16052740
11.95360793,0.16052740
11.95616793,0.16052740
11.95872793,0.16052740
11.96128793,0.16052740
11.96384793,0.16052740
11.96640793,0.16052740
11.96896793,0.16052740
11.97152793,0.16052740
11.97408793,0.16052740
11.97664793,0.16052740
11.97920793,-0.01525925
11.98176793,0.16052740
11.98432793,0.16052740
11.98688793,0.16052740
11.98944793,0.16052740
11.99200793,0.16052740
11.99456793,0.16052740
11.99712793,0.16052740
11.99968793,0.16052740
12.00224793,0.16052740
12.00480793,0.16052740
12.00736793,0.16052740
12.00992793,0.16052740
12.01248793,0.16052740
12.01504793,0.16052740
12.01760793,0.16052740
12.02016793,0.16052740
12.02272793,0.16052740
12.02528793,0.16052740
12.02784793,0.33692430
12.03040793,0.16052740
12.03296793,0.16052740
12.03552793,0.16052740
12.03808793,0.16052740
12.04064793,0.16052740
12.04320793,0.16052740
12.04576793,0.16052740
12.04832793,0.16052740
12.05088793,0.16052740
12.05344793,0.16052740
12.05600793,0.16052740
12.05856793,0.16052740
12.06112793,0.16052740
12.06368793,0.16052740
12.06624793,0.16052740
12.06880793,0.16052740
12.07136793,0.16052740
12.07392793,0.16052740
12.07648793,0.16052740
12.07904793,0.16052740
12.08160793,0.16052740
12.08416793,0.16052740
12.08672793,0.16052740
12.08928793,0.16052740
12.09184793,0.16052740
12.09440793,0.16052740
12.09696793,0.16052740
12.09952793,-0.01525925
12.10208793,0.16052740
12.10464793,0.16052740
12.10720793,0.16052740
12.10976793,0.16052740
12.11232793,-0.01525925
12.11488793,0.16052740
12.11744793,-0.01525925
12.12000793,0.16052740
12.12256793,0.16052740
12.12512793,-0.01525925
12.12768793,-0.01525925
12.13024793,-0.01525925
12.13280793,0.16052740
12.13536793,0.16052740
12.13792793,-0.01525925
12.14048793,0.16052740
12.14304793,0.16052740
12.14560793,0.16052740
12.14816793,-0.01525925
12.15072793,-0.01525925
12.15328793,-0.01525925
12.15584793,-0.01525925
12.15840793,-0.01525925
12.16096793,-0.01525925
12.16352793,-0.01525925
12.16608793,-0.01525925
12.16864793,-0.01525925
12.17120793,-0.01525925
12.17376793,-0.01525925
12.17632793,-0.01525925
12.17888793,-0.01525925
12.18144793,-0.01525925
12.18400793,-0.01525925
12.18656793,-0.01525925
12.18912793,-0.01525925
12.19168793,-0.01525925
12.19424793,-0.01525925
12.19680793,-0.01525925
12.19936793,-0.01525925
12.20192793,-0.01525925
12.20448793,-0.01525925
12.20704793,-0.01525925
12.20960793,-0.01525925
12.21216793,-0.01525925
12.21472793,-0.01525925
12.21728793,-0.01525925
12.21984793,-0.01525925
12.22240793,-0.01525925
12.22496793,-0.01525925
12.22752793,-0.01525925
12.23008793,-0.01525925
12.23264793,-0.01525925
12.23520793,-0.19104590
12.23776793,-0.01525925
12.24032793,-0.19104590
12.24288793,-0.19104590
12.24544793,-0.01525925
12.24800793,-0.01525925
12.25056793,-0.01525925
12.25312793,-0.01525925
12.25568793,-0.01525925
12.25824793,-0.19104590
12.26080793,-0.19104590
12.26336793,-0.01525925
12.26592793,-0.19104590
12.26848793,-0.19104590
12.27104793,-0.01525925
12.27360793,-0.01525925
12.27616793,-0.01525925
12.27872793,-0.01525925
12.28128793,-0.01525925
12.28384793,-0.19104590
12.28640793,-0.01525925
12.28896793,-0.01525925
12.29152793,-0.19104590
12.29408793,-0.19104590
12.29664793,-0.01525925
12.29920793,-0.19104590
12.30176793,-0.19104590
12.30432793,-0.19104590
12.30688793,-0.19104590
12.30944793,-0.19104590
12.31200793,-0.19104590
12.31456793,-0.19104590
12.31712793,-0.19104590
12.31968793,-0.01525925
12.32224793,-0.19104590
12.32480793,-0.19104590
12.32736793,-0.01525925
12.32992793,-0.01525925
12.33248793,-0.19104590
12.33504793,-0.19104590
12.33760793,-0.19104590
12.34016793,-0.19104590
12.34272792,-0.01525925
12.34528792,-0.01525925
12.34784792,-0.01525925
12.35040792,-0.01525925
12.35296792,-0.01525925
12.35552792,-0.01525925
12.35808792,-0.01525925
12.36064792,-0.01525925
12.36320792,-0.01525925
12.36576792,-0.01525925
12.36832792,-0.01525925
12.37088792,-0.01525925
12.37344792,-0.01525925
12.37600792,-0.01525925
12.37856792,-0.01525925
12.38112792,0.16052740
12.38368792,0.16052740
12.38624792,-0.01525925
12.38880792,-0.01525925
12.39136792,-0.01525925
12.39392792,-0.01525925
12.39648792,-0.01525925
12.39904792,-0.01525925
12.40160792,-0.01525925
12.40416792,-0.01525925
12.40672792,-0.01525925
12.40928792,-0.01525925
12.41184792,-0.01525925
12.41440792,-0.01525925
12.41696792,-0.01525925
12.41952792,-0.01525925
12.42208792,-0.01525925
12.42464792,-0.01525925
12.42720792,-0.01525925
12.42976792,0.16052740
12.43232792,-0.01525925
12.43488792,-0.01525925
12.43744792,-0.01525925
12.44000792,-0.01525925
12.44256792,-0.01525925
12.44512792,-0.01525925
12.44768792,-0.01525925
12.45024792,-0.01525925
12.45280792,-0.01525925
12.45536792,0.16052740
12.45792792,-0.01525925
12.46048792,0.16052740
12.46304792,0.16052740
12.46560792,-0.01525925
12.46816792,0.16052740
12.47072792,0.16052740
12.47328792,0.16052740
12.47584792,-0.01525925
12.47840792,0.16052740
12.48096792,-0.01525925
12.48352792,-0.01525925
12.48608792,0.16052740
12.48864792,0.16052740
12.49120792,0.16052740
12.49376792,-0.01525925
12.49632792,0.16052740
12.49888792,0.16052740
12.50144792,0.16052740
12.50400792,0.16052740
12.50656792,0.16052740
12.50912792,0.16052740
12.51168792,0.16052740
12.51424792,0.16052740
12.51680792,0.16052740
12.51936792,0.16052740
12.52192792,0.16052740
12.52448792,0.16052740
12.52704792,0.16052740
12.52960792,0.16052740
12.53216792,0.16052740
12.53472792,0.16052740
12.53728792,-0.01525925
12.53984792,0.16052740
12.54240792,0.16052740
12.54496792,0.16052740
12.54752792,0.16052740
12.55008792,0.16052740
12.55264792,0.16052740
12.55520792,0.16052740
12.55776792,0.16052740
12.56032792,0.16052740
12.56288792,0.16052740
12.56544792,0.16052740
12.56800792,0.16052740
12.57056792,0.16052740
12.57312792,0.16052740
12.57568792,0.16052740
12.57824792,0.16052740
12.58080792,0.16052740
12.58336792,0.16052740
12.58592792,-0.01525925
12.58848792,0.16052740
12.59104792,0.16052740
12.59360792,0.16052740
12.59616792,0.16052740
12.59872792,0.16052740
12.60128792,0.16052740
12.60384792,0.16052740
12.60640792,0.16052740
12.60896792,0.16052740
12.61152792,0.16052740
12.61408792,0.16052740
12.61664792,0.16052740
12.61920792,0.16052740
12.62176792,0.16052740
12.62432792,0.16052740
12.62688792,0.16052740
12.62944792,0.16052740
12.63200792,0.16052740
12.63456792,0.16052740
12.63712792,0.16052740
12.63968792,0.16052740
12.64224792,0.16052740
12.64480792,0.16052740
12.64736792,0.16052740
12.64992792,0.16052740
12.65248792,0.16052740
12.65504792,0.16052740
12.65760792,0.16052740
12.66016792,0.16052740
12.66272792,0.16052740
12.66528792,0.16052740
12.66784792,0.16052740
12.67040792,-0.01525925
12.67296792,0.16052740
12.67552792,-0.01525925
12.67808792,-0.01525925
12.68064792,-0.01525925
12.68320792,-0.01525925
12.68576792,-0.01525925
12.68832792,-0.01525925
12.69088792,0.16052740
12.69344792,0.16052740
12.69600792,-0.01525925
12.69856792,-0.01525925
12.70112792,-0.01525925
12.70368792,-0.01525925
12.70624792,-0.01525925
12.70880792,0.16052740
12.71136792,-0.01525925
12.71392792,-0.01525925
12.71648792,-0.01525925
12.71904792,-0.01525925
12.72160792,-0.01525925
12.72416792,0.16052740
12.72672792,-0.01525925
12.72928792,-0.01525925
12.73184792,-0.01525925
12.73440792,-0.01525925
12.73696792,-0.01525925
12.73952792,-0.01525925
12.74208792,0.16052740
12.74464792,-0.01525925
12.74720792,-0.01525925
12.74976792,-0.01525925
12.75232792,-0.01525925
12.75488792,-0.01525925
12.75744792,-0.01525925
12.76000792,-0.19104590
12.76256792,-0.01525925
12.76512792,-0.01525925
12.76768792,-0.01525925
12.77024792,-0.01525925
12.77280792,-0.01525925
12.77536792,-0.01525925
12.77792792,-0.01525925
12.78048792,-0.19104590
12.78304792,-0.01525925
12.78560792,-0.19104590
12.78816792,-0.01525925
12.79072792,-0.01525925
12.79328792,-0.01525925
12.79584792,-0.19104590
12.79840792,-0.01525925
12.80096792,-0.19104590
12.80352792,-0.01525925
12.80608792,-0.19104590
12.80864792,-0.01525925
12.81120792,-0.01525925
12.81376792,-0.19104590
12.81632792,-0.01525925
12.81888792,-0.19104590
12.82144792,-0.01525925
12.82400792,-0.01525925
12.82656792,-0.19104590
12.82912792,-0.19104590
12.83168792,-0.01525925
12.83424792,-0.19104590
12.83680792,-0.01525925
12.83936792,-0.19104590
12.84192792,-0.19104590
12.84448792,-0.19104590
12.84704792,-0.01525925
12.84960792,-0.01525925
12.85216792,-0.01525925
12.85472792,-0.01525925
12.85728792,-0.19104590
12.85984792,-0.01525925
12.86240792,-0.01525925
12.86496792,-0.01525925
12.86752792,-0.01525925
12.87008792,-0.01525925
12.87264792,-0.01525925
12.87520792,-0.01525925
12.87776792,-0.01525925
12.88032792,-0.01525925
12.88288792,-0.01525925
12.88544792,-0.01525925
12.88800792,-0.19104590
12.89056792,-0.01525925
12.89312792,-0.01525925
12.89568792,-0.01525925
12.89824792,-0.01525925
12.90080792,-0.01525925
12.90336792,-0.01525925
12.90592792,-0.01525925
12.90848792,-0.01525925
12.91104792,-0.01525925
12.91360792,-0.01525925
12.91616792,-0.01525925
12.91872792,-0.01525925
12.92128792,-0.01525925
12.92384792,-0.01525925
12.92640792,-0.01525925
12.92896792,-0.01525925
12.93152792,-0.01525925
12.93408792,-0.01525925
12.93664792,-0.01525925
12.93920792,-0.01525925
12.94176792,-0.01525925
12.94432792,-0.01525925
12.94688792,-0.01525925
12.94944792,-0.01525925
12.95200792,0.16052740
12.95456792,-0.01525925
12.95712792,0.16052740
12.95968792,-0.01525925
12.96224792,-0.01525925
12.96480792,0.16052740
12.96736792,-0.01525925
12.96992792,-0.01525925
12.97248792,-0.01525925
12.97504792,-0.01525925
12.97760792,-0.01525925
12.98016792,0.16052740
12.98272792,-0.01525925
12.98528792,-0.01525925
12.98784792,-0.01525925
12.99040792,-0.01525925
12.99296792,-0.01525925
12.99552792,-0.01525925
12.99808792,0.16052740
13.00064792,0.16052740
13.00320792,-0.01525925
13.00576792,0.16052740
13.00832792,0.16052740
13.01088792,-0.01525925
13.01344792,0.16052740
13.01600792,-0.01525925
13.01856792,-0.01525925
13.02112792,0.16052740
13.02368792,-0.01525925
