"Time[ms]","Channel A[V]"
4.94464597,0.33692430
4.94720597,0.33692430
4.94976597,0.33692430
4.95232597,0.16052740
4.95488597,0.16052740
4.95744597,0.16052740
4.96000597,0.16052740
4.96256597,0.16052740
4.96512597,0.16052740
4.96768597,0.16052740
4.97024597,-0.01525925
4.97280597,-0.01525925
4.97536597,-0.01525925
4.97792597,-0.01525925
4.98048597,-0.19104590
4.98304597,-0.19104590
4.98560597,-0.19104590
4.98816597,-0.19104590
4.99072597,-0.19104590
4.99328597,-0.19104590
4.99584597,-0.19104590
4.99840597,-0.19104590
5.00096597,-0.36744280
5.00352597,-0.36744280
5.00608597,-0.36744280
5.00864597,-0.36744280
5.01120597,-0.36744280
5.01376597,-0.36744280
5.01632597,-0.36744280
5.01888597,-0.36744280
5.02144597,-0.54383980
5.02400597,-0.54383980
5.02656597,-0.54383980
5.02912597,-0.54383980
5.03168597,-0.54383980
5.03424597,-0.72023680
5.03680597,-0.54383980
5.03936597,-0.72023680
5.04192597,-0.72023680
5.04448597,-0.72023680
5.04704597,-0.72023680
5.04960597,-0.72023680
5.05216597,-0.89602350
5.05472597,-0.72023680
5.05728597,-0.72023680
5.05984597,-0.89602350
5.06240597,-0.89602350
5.06496597,-0.72023680
5.06752597,-0.89602350
5.07008597,-0.89602350
5.07264597,-0.89602350
5.07520597,-0.89602350
5.07776597,-0.89602350
5.08032597,-0.89602350
5.08288597,-0.89602350
5.08544597,-0.89602350
5.08800597,-0.89602350
5.09056597,-0.89602350
5.09312597,-0.89602350
5.09568597,-0.89602350
5.09824597,-0.89602350
5.10080597,-0.89602350
5.10336597,-0.89602350
5.10592597,-0.89602350
5.10848597,-0.89602350
5.11104597,-0.89602350
5.11360597,-0.89602350
5.11616597,-0.89602350
5.11872597,-0.89602350
5.12128597,-0.89602350
5.12384597,-0.89602350
5.12640597,-0.89602350
5.12896597,-0.89602350
5.13152597,-0.89602350
5.13408597,-0.89602350
5.13664597,-0.89602350
5.13920597,-0.89602350
5.14176597,-0.89602350
5.14432597,-0.89602350
5.14688597,-0.89602350
5.14944597,-0.72023680
5.15200597,-0.89602350
5.15456597,-0.89602350
5.15712597,-0.72023680
5.15968597,-0.72023680
5.16224597,-0.72023680
5.16480597,-0.72023680
5.16736597,-0.72023680
5.16992597,-0.72023680
5.17248597,-0.72023680
5.17504597,-0.72023680
5.17760597,-0.54383980
5.18016597,-0.54383980
5.18272597,-0.54383980
5.18528597,-0.54383980
5.18784597,-0.54383980
5.19040597,-0.36744280
5.19296597,-0.54383980
5.19552597,-0.36744280
5.19808597,-0.54383980
5.20064597,-0.36744280
5.20320597,-0.36744280
5.20576597,-0.36744280
5.20832597,-0.36744280
5.21088597,-0.36744280
5.21344597,-0.36744280
5.21600597,-0.19104590
5.21856597,-0.19104590
5.22112597,-0.19104590
5.22368597,-0.19104590
5.22624597,-0.19104590
5.22880597,-0.19104590
5.23136597,-0.19104590
5.23392597,-0.19104590
5.23648597,-0.01525925
5.23904597,-0.01525925
5.24160597,-0.01525925
5.24416597,0.16052740
5.24672597,0.16052740
5.24928597,0.16052740
5.25184597,0.16052740
5.25440597,0.16052740
5.25696597,0.16052740
5.25952597,0.16052740
5.26208597,0.16052740
5.26464597,0.33692430
5.26720597,0.16052740
5.26976597,0.33692430
5.27232597,0.33692430
5.27488597,0.33692430
5.27744597,0.33692430
5.28000597,0.33692430
5.28256597,0.33692430
5.28512597,0.33692430
5.28768597,0.33692430
5.29024597,0.51332130
5.29280597,0.33692430
5.29536597,0.51332130
5.29792597,0.51332130
5.30048597,0.51332130
5.30304597,0.51332130
5.30560597,0.51332130
5.30816597,0.51332130
5.31072597,0.68971830
5.31328597,0.51332130
5.31584597,0.68971830
5.31840597,0.68971830
5.32096597,0.68971830
5.32352597,0.68971830
5.32608597,0.68971830
5.32864597,0.86550490
5.33120597,0.86550490
5.33376597,0.68971830
5.33632597,0.86550490
5.33888597,0.68971830
5.34144597,0.68971830
5.34400597,0.86550490
5.34656597,0.86550490
5.34912597,0.86550490
5.35168597,0.86550490
5.35424597,0.86550490
5.35680597,0.86550490
5.35936597,0.86550490
5.36192597,0.86550490
5.36448597,1.04190200
5.36704597,0.86550490
5.36960597,0.86550490
5.37216597,1.04190200
5.37472597,0.86550490
5.37728597,0.86550490
5.37984597,0.86550490
5.38240597,0.86550490
5.38496597,0.86550490
5.38752597,0.86550490
5.39008597,0.86550490
5.39264597,0.86550490
5.39520597,0.86550490
5.39776597,0.86550490
5.40032597,0.86550490
5.40288597,0.86550490
5.40544597,0.86550490
5.40800597,0.86550490
5.41056597,0.86550490
5.41312597,0.86550490
5.41568597,0.86550490
5.41824597,0.86550490
5.42080597,0.86550490
5.42336597,0.86550490
5.42592597,0.86550490
5.42848597,0.68971830
5.43104597,0.86550490
5.43360597,0.86550490
5.43616597,0.68971830
5.43872597,0.68971830
5.44128597,0.86550490
5.44384597,0.68971830
5.44640597,0.68971830
5.44896597,0.51332130
5.45152597,0.68971830
5.45408597,0.68971830
5.45664597,0.68971830
5.45920597,0.68971830
5.46176597,0.51332130
5.46432597,0.51332130
5.46688597,0.51332130
5.46944597,0.51332130
5.47200597,0.51332130
5.47456597,0.51332130
5.47712597,0.33692430
5.47968597,0.33692430
5.48224597,0.33692430
5.48480597,0.51332130
5.48736597,0.33692430
5.48992597,0.33692430
5.49248597,0.33692430
5.49504597,0.33692430
5.49760597,0.33692430
5.50016597,0.16052740
5.50272597,0.33692430
5.50528597,0.16052740
5.50784597,0.16052740
5.51040597,0.16052740
5.51296597,0.16052740
5.51552597,0.16052740
5.51808597,-0.01525925
5.52064597,-0.01525925
5.52320597,0.16052740
5.52576597,-0.01525925
5.52832597,-0.01525925
5.53088597,-0.19104590
5.53344597,-0.01525925
5.53600597,-0.01525925
5.53856597,-0.01525925
5.54112597,-0.19104590
5.54368597,-0.19104590
5.54624597,-0.19104590
5.54880597,-0.19104590
5.55136597,-0.19104590
5.55392597,-0.36744280
5.55648597,-0.36744280
5.55904597,-0.36744280
5.56160597,-0.36744280
5.56416597,-0.36744280
5.56672597,-0.36744280
5.56928597,-0.36744280
5.57184597,-0.36744280
5.57440597,-0.36744280
5.57696597,-0.36744280
5.57952597,-0.54383980
5.58208597,-0.54383980
5.58464597,-0.54383980
5.58720597,-0.54383980
5.58976597,-0.54383980
5.59232597,-0.54383980
5.59488597,-0.54383980
5.59744597,-0.54383980
5.60000597,-0.54383980
5.60256597,-0.54383980
5.60512597,-0.72023680
5.60768597,-0.72023680
5.61024597,-0.72023680
5.61280597,-0.72023680
5.61536597,-0.72023680
5.61792597,-0.72023680
5.62048597,-0.72023680
5.62304597,-0.72023680
5.62560597,-0.72023680
5.62816597,-0.72023680
5.63072597,-0.72023680
5.63328597,-0.72023680
5.63584597,-0.72023680
5.63840597,-0.89602350
5.64096597,-0.72023680
5.64352597,-0.89602350
5.64608597,-0.72023680
5.64864597,-0.72023680
5.65120597,-0.89602350
5.65376597,-0.72023680
5.65632597,-0.72023680
5.65888597,-0.72023680
5.66144597,-0.72023680
5.66400597,-0.72023680
5.66656597,-0.72023680
5.66912597,-0.72023680
5.67168597,-0.72023680
5.67424597,-0.72023680
5.67680597,-0.72023680
5.67936597,-0.72023680
5.68192597,-0.72023680
5.68448597,-0.72023680
5.68704597,-0.72023680
5.68960597,-0.72023680
5.69216597,-0.72023680
5.69472597,-0.72023680
5.69728597,-0.72023680
5.69984597,-0.72023680
5.70240597,-0.72023680
5.70496597,-0.72023680
5.70752597,-0.72023680
5.71008597,-0.72023680
5.71264597,-0.72023680
5.71520597,-0.54383980
5.71776597,-0.54383980
5.72032597,-0.54383980
5.72288597,-0.54383980
5.72544597,-0.54383980
5.72800597,-0.54383980
5.73056596,-0.36744280
5.73312596,-0.54383980
5.73568596,-0.36744280
5.73824596,-0.36744280
5.74080596,-0.54383980
5.74336596,-0.36744280
5.74592596,-0.36744280
5.74848596,-0.36744280
5.75104596,-0.36744280
5.75360596,-0.36744280
5.75616596,-0.19104590
5.75872596,-0.36744280
5.76128596,-0.19104590
5.76384596,-0.36744280
5.76640596,-0.36744280
5.76896596,-0.36744280
5.77152596,-0.19104590
5.77408596,-0.19104590
5.77664596,-0.19104590
5.77920596,-0.19104590
5.78176596,-0.19104590
5.78432596,-0.19104590
5.78688596,-0.19104590
5.78944596,-0.01525925
5.79200596,-0.01525925
5.79456596,-0.01525925
5.79712596,-0.01525925
5.79968596,-0.01525925
5.80224596,0.16052740
5.80480596,0.16052740
5.80736596,0.16052740
5.80992596,0.16052740
5.81248596,0.16052740
5.81504596,0.16052740
5.81760596,0.16052740
5.82016596,0.33692430
5.82272596,0.33692430
5.82528596,0.16052740
5.82784596,0.33692430
5.83040596,0.33692430
5.83296596,0.33692430
5.83552596,0.33692430
5.83808596,0.33692430
5.84064596,0.33692430
5.84320596,0.33692430
5.84576596,0.33692430
5.84832596,0.51332130
5.85088596,0.51332130
5.85344596,0.33692430
5.85600596,0.33692430
5.85856596,0.51332130
5.86112596,0.51332130
5.86368596,0.51332130
5.86624596,0.51332130
5.86880596,0.51332130
5.87136596,0.51332130
5.87392596,0.68971830
5.87648596,0.68971830
5.87904596,0.68971830
5.88160596,0.51332130
5.88416596,0.68971830
5.88672596,0.68971830
5.88928596,0.68971830
5.89184596,0.68971830
5.89440596,0.68971830
5.89696596,0.68971830
5.89952596,0.68971830
5.90208596,0.68971830
5.90464596,0.68971830
5.90720596,0.68971830
5.90976596,0.68971830
5.91232596,0.68971830
5.91488596,0.68971830
5.91744596,0.68971830
5.92000596,0.86550490
5.92256596,0.86550490
5.92512596,0.86550490
5.92768596,0.86550490
5.93024596,0.68971830
5.93280596,0.68971830
5.93536596,0.86550490
5.93792596,0.68971830
5.94048596,0.86550490
5.94304596,0.86550490
5.94560596,0.68971830
5.94816596,0.86550490
5.95072596,0.68971830
5.95328596,0.68971830
5.95584596,0.86550490
5.95840596,0.68971830
5.96096596,0.68971830
5.96352596,0.68971830
5.96608596,0.68971830
5.96864596,0.68971830
5.97120596,0.68971830
5.97376596,0.68971830
5.97632596,0.68971830
5.97888596,0.68971830
5.98144596,0.68971830
5.98400596,0.68971830
5.98656596,0.51332130
5.98912596,0.68971830
5.99168596,0.51332130
5.99424596,0.51332130
5.99680596,0.51332130
5.99936596,0.51332130
6.00192596,0.51332130
6.00448596,0.51332130
6.00704596,0.51332130
6.00960596,0.51332130
6.01216596,0.51332130
6.01472596,0.33692430
6.01728596,0.51332130
6.01984596,0.51332130
6.02240596,0.33692430
6.02496596,0.33692430
6.02752596,0.33692430
6.03008596,0.33692430
6.03264596,0.33692430
6.03520596,0.33692430
6.03776596,0.33692430
6.04032596,0.33692430
6.04288596,0.33692430
6.04544596,0.33692430
6.04800596,0.33692430
6.05056596,0.16052740
6.05312596,0.16052740
6.05568596,0.16052740
6.05824596,0.16052740
6.06080596,0.16052740
6.06336596,0.16052740
6.06592596,-0.01525925
6.06848596,0.16052740
6.07104596,-0.01525925
6.07360596,-0.01525925
6.07616596,0.16052740
6.07872596,0.16052740
6.08128596,0.16052740
6.08384596,-0.01525925
6.08640596,-0.19104590
6.08896596,-0.01525925
6.09152596,-0.19104590
6.09408596,-0.19104590
6.09664596,-0.19104590
6.09920596,-0.19104590
6.10176596,-0.19104590
6.10432596,-0.19104590
6.10688596,-0.19104590
6.10944596,-0.19104590
6.11200596,-0.36744280
6.11456596,-0.36744280
6.11712596,-0.36744280
6.11968596,-0.36744280
6.12224596,-0.36744280
6.12480596,-0.36744280
6.12736596,-0.36744280
6.12992596,-0.36744280
6.13248596,-0.36744280
6.13504596,-0.36744280
6.13760596,-0.36744280
6.14016596,-0.36744280
6.14272596,-0.36744280
6.14528596,-0.54383980
6.14784596,-0.54383980
6.15040596,-0.36744280
6.15296596,-0.54383980
6.15552596,-0.54383980
6.15808596,-0.54383980
6.16064596,-0.54383980
6.16320596,-0.54383980
6.16576596,-0.54383980
6.16832596,-0.54383980
6.17088596,-0.54383980
6.17344596,-0.54383980
6.17600596,-0.54383980
6.17856596,-0.54383980
6.18112596,-0.54383980
6.18368596,-0.54383980
6.18624596,-0.54383980
6.18880596,-0.54383980
6.19136596,-0.54383980
6.19392596,-0.72023680
6.19648596,-0.54383980
6.19904596,-0.54383980
6.20160596,-0.54383980
6.20416596,-0.54383980
6.20672596,-0.72023680
6.20928596,-0.72023680
6.21184596,-0.54383980
6.21440596,-0.72023680
6.21696596,-0.54383980
6.21952596,-0.72023680
6.22208596,-0.72023680
6.22464596,-0.72023680
6.22720596,-0.72023680
6.22976596,-0.72023680
6.23232596,-0.72023680
6.23488596,-0.72023680
6.23744596,-0.54383980
6.24000596,-0.54383980
6.24256596,-0.54383980
6.24512596,-0.72023680
6.24768596,-0.54383980
6.25024596,-0.54383980
6.25280596,-0.54383980
6.25536596,-0.54383980
6.25792596,-0.54383980
6.26048596,-0.54383980
6.26304596,-0.54383980
6.26560596,-0.54383980
6.26816596,-0.54383980
6.27072596,-0.54383980
6.27328596,-0.54383980
6.27584596,-0.36744280
6.27840596,-0.54383980
6.28096596,-0.36744280
6.28352596,-0.36744280
6.28608596,-0.36744280
6.28864596,-0.36744280
6.29120596,-0.36744280
6.29376596,-0.36744280
6.29632596,-0.36744280
6.29888596,-0.36744280
6.30144596,-0.36744280
6.30400596,-0.36744280
6.30656596,-0.36744280
6.30912596,-0.19104590
6.31168596,-0.36744280
6.31424596,-0.19104590
6.31680596,-0.19104590
6.31936596,-0.19104590
6.32192596,-0.19104590
6.32448596,-0.19104590
6.32704596,-0.19104590
6.32960596,-0.19104590
6.33216596,-0.19104590
6.33472596,-0.19104590
6.33728596,-0.19104590
6.33984596,-0.19104590
6.34240596,-0.01525925
6.34496596,-0.01525925
6.34752596,-0.01525925
6.35008596,-0.01525925
6.35264596,0.16052740
6.35520596,-0.01525925
6.35776596,-0.01525925
6.36032596,0.16052740
6.36288596,0.16052740
6.36544596,0.16052740
6.36800596,0.16052740
6.37056596,0.16052740
6.37312596,0.33692430
6.37568596,0.33692430
6.37824596,0.16052740
6.38080596,0.16052740
6.38336596,0.16052740
6.38592596,0.33692430
6.38848596,0.33692430
6.39104596,0.33692430
6.39360596,0.33692430
6.39616596,0.33692430
6.39872596,0.33692430
6.40128596,0.33692430
6.40384596,0.33692430
6.40640596,0.33692430
6.40896596,0.33692430
6.41152596,0.51332130
6.41408596,0.51332130
6.41664596,0.33692430
6.41920596,0.51332130
6.42176596,0.51332130
6.42432596,0.51332130
6.42688596,0.51332130
6.42944596,0.51332130
6.43200596,0.51332130
6.43456596,0.51332130
6.43712596,0.51332130
6.43968596,0.51332130
6.44224596,0.51332130
6.44480596,0.51332130
6.44736596,0.51332130
6.44992596,0.68971830
6.45248596,0.68971830
6.45504596,0.51332130
6.45760596,0.68971830
6.46016596,0.51332130
6.46272596,0.68971830
6.46528596,0.51332130
6.46784596,0.51332130
6.47040596,0.68971830
6.47296596,0.68971830
6.47552596,0.68971830
6.47808596,0.68971830
6.48064596,0.51332130
6.48320596,0.68971830
6.48576596,0.68971830
6.48832596,0.51332130
6.49088596,0.68971830
6.49344596,0.68971830
6.49600596,0.68971830
6.49856596,0.51332130
6.50112596,0.51332130
6.50368596,0.51332130
6.50624596,0.68971830
6.50880596,0.68971830
6.51136596,0.68971830
6.51392596,0.68971830
6.51648596,0.68971830
6.51904596,0.51332130
6.52160596,0.51332130
6.52416596,0.51332130
6.52672596,0.51332130
6.52928596,0.51332130
6.53184596,0.51332130
6.53440596,0.51332130
6.53696596,0.51332130
6.53952596,0.51332130
6.54208596,0.51332130
6.54464596,0.51332130
6.54720596,0.51332130
6.54976596,0.51332130
6.55232596,0.51332130
6.55488596,0.51332130
6.55744596,0.51332130
6.56000596,0.51332130
6.56256596,0.33692430
6.56512596,0.33692430
6.56768596,0.33692430
6.57024596,0.33692430
6.57280596,0.33692430
6.57536596,0.33692430
6.57792596,0.33692430
6.58048596,0.33692430
6.58304596,0.33692430
6.58560596,0.33692430
6.58816596,0.33692430
6.59072596,0.33692430
6.59328596,0.33692430
6.59584596,0.33692430
6.59840596,0.33692430
6.60096596,0.16052740
6.60352596,0.16052740
6.60608596,0.16052740
6.60864596,0.16052740
6.61120596,0.16052740
6.61376596,0.16052740
6.61632596,0.16052740
6.61888596,0.16052740
6.62144596,-0.01525925
6.62400596,-0.01525925
6.62656596,-0.01525925
6.62912596,0.16052740
6.63168596,-0.01525925
6.63424596,-0.01525925
6.63680596,-0.01525925
6.63936596,-0.01525925
6.64192596,-0.01525925
6.64448596,-0.01525925
6.64704596,-0.19104590
6.64960596,-0.19104590
6.65216596,-0.19104590
6.65472596,-0.19104590
6.65728596,-0.19104590
6.65984596,-0.19104590
6.66240596,-0.19104590
6.66496596,-0.19104590
6.66752596,-0.19104590
6.67008596,-0.36744280
6.67264596,-0.19104590
6.67520596,-0.19104590
6.67776596,-0.19104590
6.68032596,-0.36744280
6.68288596,-0.36744280
6.68544596,-0.36744280
6.68800596,-0.36744280
6.69056596,-0.36744280
6.69312596,-0.36744280
6.69568596,-0.36744280
6.69824596,-0.36744280
6.70080596,-0.36744280
6.70336596,-0.36744280
6.70592596,-0.36744280
6.70848596,-0.36744280
6.71104596,-0.36744280
6.71360596,-0.54383980
6.71616596,-0.54383980
6.71872596,-0.36744280
6.72128596,-0.36744280
6.72384596,-0.54383980
6.72640596,-0.54383980
6.72896596,-0.54383980
6.73152596,-0.54383980
6.73408596,-0.36744280
6.73664596,-0.54383980
6.73920596,-0.54383980
6.74176596,-0.54383980
6.74432596,-0.36744280
6.74688596,-0.54383980
6.74944596,-0.54383980
6.75200596,-0.54383980
6.75456596,-0.54383980
6.75712596,-0.54383980
6.75968596,-0.54383980
6.76224596,-0.54383980
6.76480596,-0.54383980
6.76736596,-0.54383980
6.76992596,-0.54383980
6.77248596,-0.54383980
6.77504596,-0.54383980
6.77760596,-0.54383980
6.78016596,-0.36744280
6.78272596,-0.54383980
6.78528596,-0.54383980
6.78784596,-0.54383980
6.79040596,-0.54383980
6.79296596,-0.54383980
6.79552596,-0.54383980
6.79808596,-0.54383980
6.80064596,-0.54383980
6.80320596,-0.36744280
6.80576596,-0.54383980
6.80832596,-0.36744280
6.81088596,-0.54383980
6.81344596,-0.36744280
6.81600596,-0.36744280
6.81856596,-0.36744280
6.82112596,-0.36744280
6.82368596,-0.36744280
6.82624596,-0.36744280
6.82880596,-0.36744280
6.83136596,-0.36744280
6.83392596,-0.36744280
6.83648596,-0.36744280
6.83904596,-0.36744280
6.84160596,-0.36744280
6.84416596,-0.19104590
6.84672596,-0.36744280
6.84928596,-0.36744280
6.85184596,-0.36744280
6.85440596,-0.36744280
6.85696596,-0.36744280
6.85952596,-0.19104590
6.86208596,-0.19104590
6.86464596,-0.19104590
6.86720596,-0.19104590
6.86976596,-0.19104590
6.87232596,-0.19104590
6.87488596,-0.19104590
6.87744596,-0.19104590
6.88000596,-0.19104590
6.88256596,-0.19104590
6.88512596,-0.01525925
6.88768596,-0.01525925
6.89024596,-0.01525925
6.89280596,-0.01525925
6.89536596,-0.01525925
6.89792596,-0.01525925
6.90048596,-0.01525925
6.90304596,0.16052740
6.90560596,-0.01525925
6.90816596,-0.01525925
6.91072596,0.16052740
6.91328596,0.16052740
6.91584596,-0.01525925
6.91840596,0.16052740
6.92096596,0.16052740
6.92352596,0.16052740
6.92608596,0.16052740
6.92864596,0.16052740
6.93120596,0.16052740
6.93376596,0.33692430
6.93632596,0.16052740
6.93888596,0.33692430
6.94144596,0.16052740
6.94400596,0.33692430
6.94656596,0.33692430
6.94912596,0.33692430
6.95168596,0.33692430
6.95424596,0.33692430
6.95680596,0.33692430
6.95936596,0.33692430
6.96192596,0.33692430
6.96448596,0.33692430
6.96704596,0.33692430
6.96960596,0.33692430
6.97216596,0.33692430
6.97472596,0.33692430
6.97728596,0.51332130
6.97984596,0.51332130
6.98240596,0.33692430
6.98496596,0.51332130
6.98752596,0.51332130
6.99008596,0.51332130
6.99264596,0.51332130
6.99520596,0.51332130
6.99776596,0.51332130
7.00032596,0.33692430
7.00288596,0.51332130
7.00544596,0.51332130
7.00800596,0.51332130
7.01056596,0.51332130
7.01312596,0.51332130
7.01568596,0.33692430
7.01824596,0.51332130
7.02080596,0.51332130
7.02336596,0.51332130
7.02592596,0.51332130
7.02848596,0.51332130
7.03104596,0.51332130
7.03360596,0.51332130
7.03616596,0.51332130
7.03872596,0.51332130
7.04128596,0.51332130
7.04384596,0.51332130
7.04640596,0.51332130
7.04896596,0.51332130
7.05152596,0.51332130
7.05408596,0.51332130
7.05664596,0.51332130
7.05920596,0.51332130
7.06176596,0.51332130
7.06432596,0.51332130
7.06688596,0.51332130
7.06944596,0.51332130
7.07200596,0.51332130
7.07456596,0.51332130
7.07712596,0.51332130
7.07968596,0.51332130
7.08224596,0.51332130
7.08480596,0.51332130
7.08736596,0.51332130
7.08992596,0.51332130
7.09248596,0.51332130
7.09504596,0.51332130
7.09760596,0.33692430
7.10016596,0.51332130
7.10272596,0.33692430
7.10528596,0.33692430
7.10784596,0.33692430
7.11040596,0.33692430
7.11296596,0.33692430
7.11552596,0.33692430
7.11808596,0.33692430
7.12064596,0.33692430
7.12320596,0.33692430
7.12576596,0.33692430
7.12832596,0.33692430
7.13088596,0.33692430
7.13344596,0.33692430
7.13600596,0.33692430
7.13856596,0.33692430
7.14112596,0.33692430
7.14368596,0.33692430
7.14624596,0.33692430
7.14880596,0.33692430
7.15136596,0.16052740
7.15392596,0.16052740
7.15648596,0.16052740
7.15904596,0.16052740
7.16160596,0.16052740
7.16416596,0.16052740
7.16672596,0.16052740
7.16928596,0.16052740
7.17184596,0.16052740
7.17440596,-0.01525925
7.17696596,-0.01525925
7.17952596,-0.01525925
7.18208596,0.16052740
7.18464596,-0.01525925
7.18720596,-0.19104590
7.18976596,-0.01525925
7.19232596,-0.01525925
7.19488596,-0.01525925
7.19744596,-0.01525925
7.20000596,-0.01525925
7.20256596,-0.19104590
7.20512596,-0.19104590
7.20768596,-0.19104590
7.21024596,-0.19104590
7.21280596,-0.19104590
7.21536596,-0.19104590
7.21792596,-0.19104590
7.22048596,-0.36744280
7.22304596,-0.19104590
7.22560596,-0.19104590
7.22816596,-0.36744280
7.23072596,-0.19104590
7.23328596,-0.19104590
7.23584596,-0.36744280
7.23840596,-0.36744280
7.24096596,-0.36744280
7.24352596,-0.36744280
7.24608596,-0.19104590
7.24864596,-0.36744280
7.25120596,-0.36744280
7.25376596,-0.36744280
7.25632596,-0.36744280
7.25888596,-0.36744280
7.26144596,-0.36744280
7.26400596,-0.36744280
7.26656596,-0.36744280
7.26912596,-0.36744280
7.27168596,-0.36744280
7.27424596,-0.36744280
7.27680596,-0.36744280
7.27936596,-0.36744280
7.28192596,-0.36744280
7.28448596,-0.36744280
7.28704596,-0.36744280
7.28960596,-0.54383980
7.29216596,-0.36744280
7.29472596,-0.36744280
7.29728596,-0.36744280
7.29984596,-0.36744280
7.30240596,-0.36744280
7.30496596,-0.36744280
7.30752596,-0.54383980
7.31008596,-0.36744280
7.31264596,-0.36744280
7.31520596,-0.36744280
7.31776596,-0.36744280
7.32032596,-0.54383980
7.32288596,-0.36744280
7.32544596,-0.36744280
7.32800596,-0.54383980
7.33056596,-0.54383980
7.33312596,-0.36744280
7.33568596,-0.36744280
7.33824596,-0.54383980
7.34080596,-0.54383980
7.34336596,-0.36744280
7.34592596,-0.36744280
7.34848596,-0.36744280
7.35104596,-0.36744280
7.35360596,-0.36744280
7.35616596,-0.36744280
7.35872596,-0.36744280
7.36128596,-0.36744280
7.36384596,-0.36744280
7.36640596,-0.36744280
7.36896596,-0.36744280
7.37152596,-0.36744280
7.37408596,-0.36744280
7.37664595,-0.36744280
7.37920595,-0.36744280
7.38176595,-0.36744280
7.38432595,-0.36744280
7.38688595,-0.36744280
7.38944595,-0.19104590
7.39200595,-0.36744280
7.39456595,-0.36744280
7.39712595,-0.36744280
7.39968595,-0.36744280
7.40224595,-0.19104590
7.40480595,-0.36744280
7.40736595,-0.19104590
7.40992595,-0.19104590
7.41248595,-0.19104590
7.41504595,-0.19104590
7.41760595,-0.19104590
7.42016595,-0.19104590
7.42272595,-0.19104590
7.42528595,-0.01525925
7.42784595,-0.19104590
7.43040595,-0.19104590
7.43296595,-0.01525925
7.43552595,-0.19104590
7.43808595,-0.19104590
7.44064595,-0.01525925
7.44320595,-0.01525925
7.44576595,-0.01525925
7.44832595,-0.01525925
7.45088595,-0.01525925
7.45344595,0.16052740
7.45600595,-0.01525925
7.45856595,-0.01525925
7.46112595,-0.01525925
7.46368595,0.16052740
7.46624595,0.16052740
7.46880595,0.16052740
7.47136595,0.16052740
7.47392595,-0.01525925
7.47648595,0.16052740
7.47904595,0.16052740
7.48160595,0.16052740
7.48416595,0.16052740
7.48672595,0.16052740
7.48928595,0.16052740
7.49184595,0.33692430
7.49440595,0.33692430
7.49696595,0.33692430
7.49952595,0.33692430
7.50208595,0.33692430
7.50464595,0.33692430
7.50720595,0.33692430
7.50976595,0.33692430
7.51232595,0.33692430
7.51488595,0.33692430
7.51744595,0.33692430
7.52000595,0.33692430
7.52256595,0.33692430
7.52512595,0.33692430
7.52768595,0.33692430
7.53024595,0.33692430
7.53280595,0.33692430
7.53536595,0.33692430
7.53792595,0.33692430
7.54048595,0.33692430
7.54304595,0.51332130
7.54560595,0.33692430
7.54816595,0.33692430
7.55072595,0.33692430
7.55328595,0.33692430
7.55584595,0.33692430
7.55840595,0.51332130
7.56096595,0.51332130
7.56352595,0.33692430
7.56608595,0.33692430
7.56864595,0.33692430
7.57120595,0.51332130
7.57376595,0.33692430
7.57632595,0.51332130
7.57888595,0.51332130
7.58144595,0.51332130
7.58400595,0.51332130
7.58656595,0.51332130
7.58912595,0.51332130
7.59168595,0.33692430
7.59424595,0.51332130
7.59680595,0.51332130
7.59936595,0.51332130
7.60192595,0.51332130
7.60448595,0.51332130
7.60704595,0.51332130
7.60960595,0.51332130
7.61216595,0.33692430
7.61472595,0.33692430
7.61728595,0.51332130
7.61984595,0.33692430
7.62240595,0.51332130
7.62496595,0.51332130
7.62752595,0.51332130
7.63008595,0.51332130
7.63264595,0.51332130
7.63520595,0.33692430
7.63776595,0.51332130
7.64032595,0.33692430
7.64288595,0.33692430
7.64544595,0.33692430
7.64800595,0.33692430
7.65056595,0.33692430
7.65312595,0.33692430
7.65568595,0.33692430
7.65824595,0.33692430
7.66080595,0.33692430
7.66336595,0.33692430
7.66592595,0.33692430
7.66848595,0.33692430
7.67104595,0.33692430
7.67360595,0.33692430
7.67616595,0.33692430
7.67872595,0.33692430
7.68128595,0.33692430
7.68384595,0.33692430
7.68640595,0.16052740
7.68896595,0.33692430
7.69152595,0.16052740
7.69408595,0.16052740
7.69664595,0.16052740
7.69920595,0.16052740
7.70176595,0.16052740
7.70432595,0.16052740
7.70688595,0.16052740
7.70944595,0.16052740
7.71200595,0.16052740
7.71456595,0.16052740
7.71712595,0.16052740
7.71968595,0.16052740
7.72224595,-0.01525925
7.72480595,0.16052740
7.72736595,-0.01525925
7.72992595,0.16052740
7.73248595,-0.01525925
7.73504595,-0.01525925
7.73760595,-0.01525925
7.74016595,-0.01525925
7.74272595,-0.01525925
7.74528595,-0.01525925
7.74784595,-0.01525925
7.75040595,-0.01525925
7.75296595,-0.01525925
7.75552595,-0.01525925
7.75808595,-0.01525925
7.76064595,-0.19104590
7.76320595,-0.19104590
7.76576595,-0.19104590
7.76832595,-0.19104590
7.77088595,-0.19104590
7.77344595,-0.19104590
7.77600595,-0.19104590
7.77856595,-0.19104590
7.78112595,-0.19104590
7.78368595,-0.19104590
7.78624595,-0.19104590
7.78880595,-0.19104590
7.79136595,-0.36744280
7.79392595,-0.19104590
7.79648595,-0.19104590
7.79904595,-0.19104590
