"Frequency[kHz]","Channel A[dBu]"
51.16462708,-52.57315000
51.21231079,-60.36066000
51.25999451,-63.48839000
51.30767822,-61.68779000
51.35536194,-58.69305000
51.40304565,-58.77099000
51.45072937,-57.25781000
51.49841309,-55.35061000
51.54609680,-54.95840000
51.59378052,-59.39380000
51.64146423,-53.75639000
51.68914795,-50.79374000
51.73683167,-51.78768000
51.78451538,-59.09752000
51.83219910,-63.61684000
51.87988281,-68.24652000
51.92756653,-63.37840000
51.97525024,-65.24272000
52.02293396,-53.61233000
52.07061768,-52.78778000
52.11830139,-59.57796000
52.16598511,-73.31557000
52.21366882,-63.42057000
52.26135254,-66.28032000
52.30903625,-54.08543000
52.35671997,-55.59034000
52.40440369,-60.81453000
52.45208740,-59.38006000
52.49977112,-64.40343000
52.54745483,-60.52242000
52.59513855,-58.17350000
52.64282227,-59.95435000
52.69050598,-57.17216000
52.73818970,-57.51347000
52.78587341,-58.61776000
52.83355713,-52.51453000
52.88124084,-55.18847000
52.92892456,-55.23506000
52.97660828,-51.91097000
53.02429199,-50.67386000
53.07197571,-52.18386000
53.11965942,-54.14516000
53.16734314,-53.52787000
53.21502686,-52.38201000
53.26271057,-52.82082000
53.31039429,-57.10505000
53.35807800,-61.63347000
53.40576172,-57.38326000
53.45344543,-54.31945000
53.50112915,-59.76828000
53.54881287,-68.51923000
53.59649658,-59.49052000
53.64418030,-53.19525000
53.69186401,-57.24472000
53.73954773,-67.50247000
53.78723145,-55.90130000
53.83491516,-55.16838000
53.88259888,-56.75317000
53.93028259,-61.20613000
53.97796631,-61.12140000
54.02565002,-65.93431000
54.07333374,-57.68823000
54.12101746,-52.07878000
54.16870117,-54.76472000
54.21638489,-58.23010000
54.26406860,-55.60810000
54.31175232,-75.76527000
54.35943604,-62.52630000
54.40711975,-57.65279000
54.45480347,-53.23249000
54.50248718,-50.30169000
54.55017090,-54.35780000
54.59785461,-66.22842000
54.64553833,-60.96970000
54.69322205,-53.36613000
54.74090576,-51.39102000
54.78858948,-52.35682000
54.83627319,-53.18463000
54.88395691,-51.81838000
54.93164063,-51.23284000
54.97932434,-55.05540000
55.02700806,-63.73967000
55.07469177,-67.84984000
55.12237549,-62.97303000
55.17005920,-62.65211000
55.21774292,-70.28984000
55.26542664,-70.99300000
55.31311035,-60.48927000
55.36079407,-56.03545000
55.40847778,-59.90046000
55.45616150,-52.82692000
55.50384521,-51.19895000
55.55152893,-63.92358000
55.59921265,-54.70990000
55.64689636,-53.93356000
55.69458008,-56.06174000
55.74226379,-53.05656000
55.78994751,-53.11168000
55.83763123,-57.10363000
55.88531494,-82.51572000
55.93299866,-59.57379000
55.98068237,-61.62096000
56.02836609,-66.66647000
56.07604980,-56.41764000
56.12373352,-62.82289000
56.17141724,-58.06873000
56.21910095,-62.78404000
56.26678467,-58.13252000
56.31446838,-53.32677000
56.36215210,-58.75808000
56.40983582,-58.88179000
56.45751953,-54.26813000
56.50520325,-51.32800000
56.55288696,-50.66191000
56.60057068,-49.99087000
56.64825439,-50.03010000
56.69593811,-53.15955000
56.74362183,-58.70034000
56.79130554,-65.67317000
56.83898926,-58.96120000
56.88667297,-62.64384000
56.93435669,-61.45320000
56.98204041,-58.82950000
57.02972412,-58.10933000
57.07740784,-58.46756000
57.12509155,-63.48038000
57.17277527,-61.70702000
57.22045898,-57.95683000
57.26814270,-62.13907000
57.31582642,-60.83126000
57.36351013,-64.82988000
57.41119385,-61.04370000
57.45887756,-61.63517000
57.50656128,-58.22010000
57.55424500,-56.41636000
57.60192871,-56.26091000
57.64961243,-58.06061000
57.69729614,-59.19128000
57.74497986,-57.56687000
57.79266357,-56.48497000
57.84034729,-56.24918000
57.88803101,-58.78142000
57.93571472,-81.94658000
57.98339844,-70.26214000
58.03108215,-53.37649000
58.07876587,-50.35061000
58.12644958,-51.10943000
58.17413330,-53.75602000
58.22181702,-54.98036000
58.26950073,-51.87369000
58.31718445,-51.82976000
58.36486816,-54.66854000
58.41255188,-53.74529000
58.46023560,-61.08898000
58.50791931,-62.73008000
58.55560303,-59.51643000
58.60328674,-54.57584000
58.65097046,-57.38295000
58.69865417,-52.54858000
58.74633789,-50.55143000
58.79402161,-54.33194000
58.84170532,-60.04390000
58.88938904,-54.01911000
58.93707275,-55.25944000
58.98475647,-64.97740000
59.03244019,-58.33079000
59.08012390,-64.52790000
59.12780762,-64.55541000
59.17549133,-55.96122000
59.22317505,-56.22406000
59.27085876,-65.88666000
59.31854248,-55.99081000
59.36622620,-52.38222000
59.41390991,-53.08216000
59.46159363,-64.12170000
59.50927734,-53.24641000
59.55696106,-52.31647000
59.60464478,-56.59138000
59.65232849,-60.50949000
59.70001221,-64.06650000
59.74769592,-59.06741000
59.79537964,-54.34289000
59.84306335,-55.01498000
59.89074707,-58.30074000
59.93843079,-58.04785000
59.98611450,-62.37735000
60.03379822,-59.07000000
60.08148193,-62.77241000
60.12916565,-56.49705000
60.17684937,-55.73972000
60.22453308,-59.59040000
60.27221680,-57.45220000
60.31990051,-53.63817000
60.36758423,-55.63387000
60.41526794,-63.68745000
60.46295166,-62.57681000
60.51063538,-60.88772000
60.55831909,-58.06795000
60.60600281,-58.08836000
60.65368652,-55.64370000
60.70137024,-53.54136000
60.74905396,-54.51694000
60.79673767,-59.44847000
60.84442139,-56.33360000
60.89210510,-55.68265000
60.93978882,-59.32524000
60.98747253,-58.85614000
61.03515625,-53.61139000
61.08283997,-52.84689000
61.13052368,-53.87051000
61.17820740,-57.96365000
61.22589111,-67.81754000
61.27357483,-59.35806000
61.32125854,-57.30833000
61.36894226,-53.93511000
61.41662598,-53.39287000
61.46430969,-53.38959000
61.51199341,-54.44853000
61.55967712,-58.05368000
61.60736084,-62.20681000
61.65504456,-70.25864000
61.70272827,-57.50967000
61.75041199,-54.36580000
61.79809570,-56.97020000
61.84577942,-57.82037000
61.89346313,-60.16223000
61.94114685,-54.81134000
61.98883057,-48.98343000
62.03651428,-50.84561000
62.08419800,-64.93854000
62.13188171,-69.96072000
62.17956543,-62.55658000
62.22724915,-63.07785000
62.27493286,-64.01725000
62.32261658,-55.72918000
62.37030029,-60.46206000
62.41798401,-69.26601000
62.46566772,-70.98818000
62.51335144,-61.22707000
62.56103516,-57.78765000
62.60871887,-55.99271000
62.65640259,-68.66167000
62.70408630,-64.22934000
62.75177002,-61.87784000
62.79945374,-62.67842000
62.84713745,-61.83167000
62.89482117,-57.71122000
62.94250488,-62.18190000
62.99018860,-64.26750000
63.03787231,-58.05210000
63.08555603,-53.19497000
63.13323975,-52.57200000
63.18092346,-56.04750000
63.22860718,-60.00543000
63.27629089,-56.46860000
63.32397461,-55.96540000
63.37165833,-63.27078000
63.41934204,-55.43169000
63.46702576,-55.23057000
63.51470947,-57.40497000
63.56239319,-58.24234000
63.61007690,-57.10725000
63.65776062,-55.06515000
63.70544434,-58.19049000
63.75312805,-80.67479000
63.80081177,-63.86299000
63.84849548,-62.09426000
63.89617920,-63.51539000
63.94386292,-53.49667000
63.99154663,-48.84769000
64.03923035,-49.42551000
64.08691406,-53.17581000
64.13459778,-61.69162000
64.18228149,-71.25064000
64.22996521,-68.45364000
64.27764893,-70.13169000
64.32533264,-56.21219000
64.37301636,-53.25822000
64.42070007,-54.09383000
64.46838379,-60.58075000
64.51606750,-59.50154000
64.56375122,-58.61084000
64.61143494,-68.27061000
64.65911865,-55.36068000
64.70680237,-50.23126000
64.75448608,-51.36980000
64.80216980,-52.72044000
64.84985352,-53.45446000
64.89753723,-60.67740000
64.94522095,-60.80407000
64.99290466,-63.73685000
65.04058838,-58.79586000
65.08827209,-59.58048000
65.13595581,-56.38572000
65.18363953,-53.74342000
65.23132324,-55.54908000
65.27900696,-56.21588000
65.32669067,-51.20681000
65.37437439,-52.18526000
65.42205811,-52.77914000
65.46974182,-50.37518000
65.51742554,-50.09659000
65.56510925,-53.71042000
65.61279297,-72.36324000
65.66047668,-61.04172000
65.70816040,-60.32301000
65.75584412,-57.53685000
65.80352783,-53.28954000
65.85121155,-54.42783000
65.89889526,-57.21985000
65.94657898,-50.99737000
65.99426270,-50.43756000
66.04194641,-55.83994000
66.08963013,-55.91726000
66.13731384,-55.50628000
66.18499756,-58.86113000
66.23268127,-61.42830000
66.28036499,-62.63403000
66.32804871,-64.24414000
66.37573242,-64.56878000
66.42341614,-68.88164000
66.47109985,-58.80843000
66.51878357,-59.40871000
66.56646729,-58.56363000
66.61415100,-54.10861000
66.66183472,-59.30473000
66.70951843,-63.93953000
66.75720215,-62.32605000
66.80488586,-54.01509000
66.85256958,-54.61188000
66.90025330,-66.19430000
66.94793701,-59.25154000
66.99562073,-69.51498000
67.04330444,-57.76653000
67.09098816,-63.42788000
67.13867188,-49.98531000
67.18635559,-48.35479000
67.23403931,-51.06635000
67.28172302,-52.67023000
67.32940674,-54.49896000
67.37709045,-53.71077000
67.42477417,-59.77402000
67.47245789,-56.62466000
67.52014160,-53.17132000
67.56782532,-54.36205000
67.61550903,-55.44041000
67.66319275,-55.41138000
67.71087646,-57.94139000
67.75856018,-58.08400000
67.80624390,-58.88332000
67.85392761,-53.85378000
67.90161133,-54.48777000
67.94929504,-56.89210000
67.99697876,-53.50528000
68.04466248,-55.59782000
68.09234619,-70.43706000
68.14002991,-62.92092000
68.18771362,-59.83347000
68.23539734,-56.25768000
68.28308105,-81.09689000
68.33076477,-59.15229000
68.37844849,-60.77691000
68.42613220,-58.17897000
68.47381592,-55.54543000
68.52149963,-62.84244000
68.56918335,-65.13875000
68.61686707,-62.96471000
68.66455078,-73.46437000
68.71223450,-74.86642000
68.75991821,-58.33662000
68.80760193,-57.88113000
68.85528564,-60.16165000
68.90296936,-55.09074000
68.95065308,-53.53740000
68.99833679,-53.33251000
69.04602051,-59.63627000
69.09370422,-72.33556000
69.14138794,-64.25948000
69.18907166,-72.73264000
69.23675537,-69.00845000
69.28443909,-58.51982000
69.33212280,-56.52899000
69.37980652,-57.61139000
69.42749023,-58.23804000
69.47517395,-54.96766000
69.52285767,-53.47088000
69.57054138,-59.29094000
69.61822510,-86.97783000
69.66590881,-58.74530000
69.71359253,-56.31329000
69.76127625,-59.58091000
69.80895996,-58.92433000
69.85664368,-58.59379000
69.90432739,-55.41399000
69.95201111,-51.46508000
69.99969482,-49.59335000
70.04737854,-53.23272000
70.09506226,-63.01798000
70.14274597,-65.36176000
70.19042969,-55.56955000
70.23811340,-54.75479000
70.28579712,-59.37656000
70.33348083,-54.45379000
70.38116455,-55.14222000
70.42884827,-60.42266000
70.47653198,-60.00667000
70.52421570,-68.33393000
70.57189941,-56.11031000
70.61958313,-53.84589000
70.66726685,-58.20190000
70.71495056,-74.83669000
70.76263428,-63.31934000
70.81031799,-56.54501000
70.85800171,-52.49577000
70.90568542,-49.19981000
70.95336914,-50.68038000
71.00105286,-56.94336000
71.04873657,-56.10530000
71.09642029,-58.05463000
71.14410400,-66.79082000
71.19178772,-59.73093000
71.23947144,-57.87563000
71.28715515,-58.33180000
71.33483887,-52.09595000
71.38252258,-49.59187000
71.43020630,-52.16331000
71.47789001,-57.30461000
71.52557373,-53.99588000
71.57325745,-56.80219000
71.62094116,-59.72180000
71.66862488,-60.89875000
71.71630859,-59.72168000
71.76399231,-87.70140000
71.81167603,-62.43181000
71.85935974,-58.74981000
71.90704346,-58.04769000
71.95472717,-59.70644000
72.00241089,-65.18149000
72.05009460,-75.55333000
72.09777832,-63.93365000
72.14546204,-58.77660000
72.19314575,-63.78270000
72.24082947,-56.11114000
72.28851318,-57.56182000
72.33619690,-64.40668000
72.38388062,-58.57843000
72.43156433,-57.85751000
72.47924805,-63.11917000
72.52693176,-56.60452000
72.57461548,-54.12267000
72.62229919,-52.19249000
72.66998291,-52.30008000
72.71766663,-54.28476000
72.76535034,-56.65503000
72.81303406,-57.62268000
72.86071777,-59.96848000
72.90840149,-61.41557000
72.95608521,-65.02730000
73.00376892,-60.44021000
73.05145264,-64.42934000
73.09913635,-58.97216000
73.14682007,-54.40218000
73.19450378,-53.52387000
73.24218750,-56.44798000
73.28987122,-73.04788000
73.33755493,-58.17738000
73.38523865,-60.11736000
73.43292236,-54.08296000
73.48060608,-52.15086000
73.52828979,-52.37730000
73.57597351,-57.82520000
73.62365723,-62.03708000
73.67134094,-55.60799000
73.71902466,-57.41853000
73.76670837,-58.15012000
73.81439209,-60.37967000
73.86207581,-60.60358000
73.90975952,-57.93142000
73.95744324,-56.76530000
74.00512695,-58.17525000
74.05281067,-51.25088000
74.10049438,-48.82907000
74.14817810,-51.18433000
74.19586182,-54.61228000
74.24354553,-52.05780000
74.29122925,-50.99703000
74.33891296,-54.34023000
74.38659668,-58.62611000
74.43428040,-61.70071000
74.48196411,-62.55014000
74.52964783,-58.82303000
74.57733154,-58.47896000
74.62501526,-59.67318000
74.67269897,-57.27503000
74.72038269,-54.28410000
74.76806641,-54.50688000
74.81575012,-55.39408000
74.86343384,-56.71934000
74.91111755,-55.52059000
74.95880127,-52.85839000
75.00648499,-55.33474000
75.05416870,-60.15081000
75.10185242,-56.25100000
75.14953613,-56.07935000
75.19721985,-53.81878000
75.24490356,-52.82176000
75.29258728,-57.89324000
75.34027100,-59.23733000
75.38795471,-72.24864000
75.43563843,-61.53366000
75.48332214,-58.60561000
75.53100586,-61.27575000
75.57868958,-51.55845000
75.62637329,-51.62045000
75.67405701,-54.93823000
75.72174072,-62.77508000
75.76942444,-69.49861000
75.81710815,-65.26160000
75.86479187,-56.45496000
75.91247559,-53.65594000
75.96015930,-58.05176000
76.00784302,-64.46261000
76.05552673,-58.86066000
76.10321045,-54.21733000
76.15089417,-57.18889000
76.19857788,-60.37465000
76.24626160,-54.08940000
76.29394531,-53.77083000
76.34162903,-55.26089000
76.38931274,-52.01083000
76.43699646,-50.63384000
76.48468018,-50.90817000
76.53236389,-51.11847000
76.58004761,-54.85914000
76.62773132,-58.88898000
76.67541504,-53.81422000
76.72309875,-52.52007000
76.77078247,-58.80762000
76.81846619,-68.34126000
76.86614990,-60.40204000
76.91383362,-60.96084000
76.96151733,-72.11646000
77.00920105,-71.97931000
77.05688477,-65.57852000
77.10456848,-74.76270000
77.15225220,-63.63681000
77.19993591,-59.50320000
77.24761963,-58.80705000
77.29530334,-55.16216000
77.34298706,-58.83183000
77.39067078,-63.65041000
77.43835449,-61.90916000
77.48603821,-65.17832000
77.53372192,-60.85139000
77.58140564,-59.42820000
77.62908936,-56.46585000
77.67677307,-60.56432000
77.72445679,-73.02078000
77.77214050,-68.20270000
77.81982422,-61.25082000
77.86750793,-66.81642000
77.91519165,-56.63200000
77.96287537,-53.52864000
78.01055908,-56.08490000
78.05824280,-56.11091000
78.10592651,-54.68888000
78.15361023,-60.78937000
78.20129395,-61.73533000
78.24897766,-61.14471000
78.29666138,-59.80059000
78.34434509,-65.58050000
78.39202881,-56.50482000
78.43971252,-57.61720000
78.48739624,-65.89320000
78.53507996,-58.25579000
78.58276367,-60.43851000
78.63044739,-64.29090000
78.67813110,-61.69379000
78.72581482,-75.12729000
78.77349854,-56.20176000
78.82118225,-54.11242000
78.86886597,-54.42667000
78.91654968,-53.89910000
78.96423340,-57.80914000
79.01191711,-63.53601000
79.05960083,-53.77919000
79.10728455,-53.46466000
79.15496826,-57.10645000
79.20265198,-67.52253000
79.25033569,-58.56877000
79.29801941,-57.47318000
79.34570313,-64.75948000
79.39338684,-68.27831000
79.44107056,-62.63499000
79.48875427,-60.75030000
79.53643799,-58.34446000
79.58412170,-54.62914000
79.63180542,-66.67905000
79.67948914,-58.69151000
79.72717285,-57.10758000
79.77485657,-58.77848000
79.82254028,-60.10360000
79.87022400,-59.37168000
79.91790771,-59.29874000
79.96559143,-56.24416000
80.01327515,-61.39128000
80.06095886,-50.88386000
80.10864258,-51.77422000
80.15632629,-60.21969000
80.20401001,-60.79167000
80.25169373,-65.09068000
80.29937744,-59.73645000
80.34706116,-56.43423000
80.39474487,-55.26659000
80.44242859,-54.38145000
80.49011230,-52.96097000
80.53779602,-55.16213000
80.58547974,-62.31148000
80.63316345,-65.15968000
80.68084717,-65.93458000
80.72853088,-68.76398000
80.77621460,-69.61192000
80.82389832,-75.23982000
80.87158203,-60.28116000
80.91926575,-68.72103000
80.96694946,-57.80317000
81.01463318,-61.54066000
81.06231689,-57.43285000
81.11000061,-53.00052000
81.15768433,-59.11018000
81.20536804,-78.28864000
81.25305176,-59.53228000
81.30073547,-50.57420000
81.34841919,-49.27686000
81.39610291,-53.40657000
81.44378662,-63.86979000
81.49147034,-68.69866000
81.53915405,-62.80720000
81.58683777,-61.95829000
81.63452148,-56.61064000
81.68220520,-51.27480000
81.72988892,-52.24767000
81.77757263,-59.63719000
81.82525635,-61.39298000
81.87294006,-56.60294000
81.92062378,-55.68062000
81.96830750,-57.54689000
82.01599121,-62.70772000
82.06367493,-71.23565000
82.11135864,-60.10823000
82.15904236,-53.21739000
82.20672607,-52.33204000
82.25440979,-56.13420000
82.30209351,-63.69080000
82.34977722,-74.26093000
82.39746094,-58.11484000
82.44514465,-59.73953000
82.49282837,-74.24918000
82.54051208,-68.67606000
82.58819580,-72.21696000
82.63587952,-66.66453000
82.68356323,-55.47334000
82.73124695,-55.82035000
82.77893066,-57.29923000
82.82661438,-53.50235000
82.87429810,-52.76373000
82.92198181,-55.60239000
82.96966553,-60.26237000
83.01734924,-60.42824000
83.06503296,-63.95570000
83.11271667,-61.65739000
83.16040039,-60.79792000
83.20808411,-63.94258000
83.25576782,-57.34327000
83.30345154,-66.56274000
83.35113525,-59.46020000
83.39881897,-67.11872000
83.44650269,-66.41078000
83.49418640,-67.15137000
83.54187012,-61.24354000
83.58955383,-58.23960000
83.63723755,-58.03879000
83.68492126,-58.84784000
83.73260498,-58.44226000
83.78028870,-53.13284000
83.82797241,-50.96385000
83.87565613,-52.80283000
83.92333984,-65.52394000
83.97102356,-57.29489000
84.01870728,-52.01723000
84.06639099,-52.60798000
84.11407471,-61.76691000
84.16175842,-59.32669000
84.20944214,-54.77821000
84.25712585,-58.44719000
84.30480957,-73.23573000
84.35249329,-66.45631000
84.40017700,-64.71474000
84.44786072,-64.00802000
84.49554443,-58.28330000
84.54322815,-53.52074000
84.59091187,-51.82415000
84.63859558,-51.92871000
84.68627930,-52.04871000
84.73396301,-54.91063000
84.78164673,-58.45279000
84.82933044,-54.04131000
84.87701416,-55.29304000
84.92469788,-61.79261000
84.97238159,-59.49238000
85.02006531,-58.14785000
85.06774902,-56.83471000
85.11543274,-60.85675000
85.16311646,-71.69236000
85.21080017,-65.62104000
85.25848389,-61.25722000
85.30616760,-62.24326000
85.35385132,-59.40704000
85.40153503,-59.57796000
85.44921875,-59.34820000
85.49690247,-68.35426000
85.54458618,-57.37466000
85.59226990,-57.22862000
85.63995361,-62.85613000
85.68763733,-58.70155000
85.73532104,-60.62942000
85.78300476,-54.30365000
85.83068848,-56.98454000
85.87837219,-61.34562000
85.92605591,-58.21791000
85.97373962,-59.88486000
86.02142334,-64.42891000
86.06910706,-61.22215000
86.11679077,-57.86871000
86.16447449,-60.91202000
86.21215820,-56.85886000
86.25984192,-53.88068000
86.30752563,-56.41998000
86.35520935,-59.57590000
86.40289307,-59.62780000
86.45057678,-62.38807000
86.49826050,-59.54460000
86.54594421,-54.04264000
86.59362793,-58.11441000
86.64131165,-77.13685000
86.68899536,-65.50019000
86.73667908,-65.73588000
86.78436279,-63.81382000
86.83204651,-58.41479000
86.87973022,-64.67148000
86.92741394,-53.21067000
86.97509766,-54.94015000
87.02278137,-60.43545000
87.07046509,-65.45869000
87.11814880,-56.64071000
87.16583252,-52.62397000
87.21351624,-54.38424000
87.26119995,-63.83263000
87.30888367,-57.40804000
87.35656738,-62.81345000
87.40425110,-60.61912000
87.45193481,-57.10186000
87.49961853,-63.43114000
87.54730225,-67.55129000
87.59498596,-57.24202000
87.64266968,-63.05112000
87.69035339,-60.33735000
87.73803711,-62.26670000
87.78572083,-57.93673000
87.83340454,-65.78689000
87.88108826,-60.59088000
87.92877197,-60.96254000
87.97645569,-63.81950000
88.02413940,-63.07180000
88.07182312,-63.05313000
88.11950684,-59.78382000
88.16719055,-54.81311000
88.21487427,-57.72848000
88.26255798,-66.62516000
88.31024170,-68.74200000
88.35792542,-55.52281000
88.40560913,-50.96523000
88.45329285,-53.66056000
88.50097656,-69.32565000
88.54866028,-55.78885000
88.59634399,-55.42717000
88.64402771,-55.36446000
88.69171143,-55.08785000
88.73939514,-64.02626000
88.78707886,-65.34518000
88.83476257,-68.31981000
88.88244629,-60.48273000
88.93013000,-54.47738000
88.97781372,-52.79329000
89.02549744,-53.35414000
89.07318115,-54.68041000
89.12086487,-56.94535000
89.16854858,-56.67753000
89.21623230,-54.01560000
89.26391602,-54.60152000
89.31159973,-63.83990000
89.35928345,-74.90140000
89.40696716,-64.37310000
89.45465088,-62.12557000
89.50233459,-60.06477000
89.55001831,-56.19414000
89.59770203,-57.46178000
89.64538574,-63.03161000
89.69306946,-56.54640000
89.74075317,-58.21234000
89.78843689,-55.26024000
89.83612061,-55.45423000
89.88380432,-59.17356000
89.93148804,-57.62505000
89.97917175,-65.80602000
90.02685547,-58.28222000
90.07453918,-56.70751000
90.12222290,-61.53639000
90.16990662,-55.50321000
90.21759033,-51.83689000
90.26527405,-54.27885000
90.31295776,-67.82658000
90.36064148,-61.09981000
90.40832520,-70.92811000
90.45600891,-59.56804000
90.50369263,-59.54724000
90.55137634,-61.34689000
90.59906006,-68.47313000
90.64674377,-63.74855000
90.69442749,-59.21549000
90.74211121,-58.65043000
90.78979492,-56.21671000
90.83747864,-52.11047000
90.88516235,-50.76831000
90.93284607,-53.43633000
90.98052979,-73.62392000
91.02821350,-62.90355000
91.07589722,-56.81889000
91.12358093,-53.03614000
91.17126465,-54.53215000
91.21894836,-62.07983000
91.26663208,-54.50835000
91.31431580,-53.46524000
91.36199951,-57.02854000
91.40968323,-58.30841000
91.45736694,-52.29218000
91.50505066,-53.50495000
91.55273438,-61.11677000
91.60041809,-66.17421000
91.64810181,-58.82194000
91.69578552,-55.00891000
91.74346924,-62.90623000
91.79115295,-59.64170000
91.83883667,-56.81832000
91.88652039,-59.51141000
91.93420410,-60.70811000
91.98188782,-58.93552000
92.02957153,-57.85957000
92.07725525,-63.02999000
92.12493896,-57.17093000
92.17262268,-54.10284000
92.22030640,-54.39843000
92.26799011,-54.13963000
92.31567383,-54.87429000
92.36335754,-57.80797000
92.41104126,-52.77462000
92.45872498,-53.58598000
92.50640869,-61.67522000
92.55409241,-60.89239000
92.60177612,-52.72526000
92.64945984,-52.28384000
92.69714355,-57.53350000
92.74482727,-66.85648000
92.79251099,-76.49394000
92.84019470,-68.38433000
92.88787842,-65.10704000
92.93556213,-57.40621000
92.98324585,-65.62814000
93.03092957,-58.28722000
93.07861328,-60.97000000
93.12629700,-54.68692000
93.17398071,-58.08937000
93.22166443,-63.89104000
93.26934814,-54.49556000
93.31703186,-54.46433000
93.36471558,-51.75408000
93.41239929,-48.77425000
93.46008301,-50.07689000
93.50776672,-53.81414000
93.55545044,-52.36717000
93.60313416,-51.54361000
93.65081787,-51.06956000
93.69850159,-51.71254000
93.74618530,-49.44310000
93.79386902,-48.44165000
93.84155273,-54.57800000
93.88923645,-63.51144000
93.93692017,-58.44061000
93.98460388,-60.63658000
94.03228760,-55.92240000
94.07997131,-48.96835000
94.12765503,-50.02415000
94.17533875,-52.60970000
94.22302246,-54.85750000
94.27070618,-58.17636000
94.31838989,-58.15414000
94.36607361,-53.02307000
94.41375732,-50.97690000
94.46144104,-53.86238000
94.50912476,-63.30463000
94.55680847,-57.13929000
94.60449219,-59.67580000
94.65217590,-58.57405000
94.69985962,-62.36950000
94.74754333,-58.68237000
94.79522705,-55.54756000
94.84291077,-54.95015000
94.89059448,-62.37981000
94.93827820,-61.60419000
94.98596191,-61.87677000
95.03364563,-59.33933000
95.08132935,-57.58602000
95.12901306,-59.74556000
95.17669678,-57.00235000
95.22438049,-62.45679000
95.27206421,-57.03726000
95.31974792,-51.34837000
95.36743164,-50.11766000
95.41511536,-51.83389000
95.46279907,-59.87663000
95.51048279,-57.55097000
95.55816650,-54.61263000
95.60585022,-58.53545000
95.65353394,-59.99203000
95.70121765,-59.88410000
95.74890137,-56.74433000
95.79658508,-53.70629000
95.84426880,-52.69963000
95.89195251,-55.16168000
95.93963623,-65.97535000
95.98731995,-58.79832000
96.03500366,-56.50179000
96.08268738,-60.27149000
96.13037109,-57.10054000
96.17805481,-54.58756000
96.22573853,-54.60943000
96.27342224,-54.53222000
96.32110596,-53.71215000
96.36878967,-56.38984000
96.41647339,-67.38124000
96.46415710,-69.79841000
96.51184082,-60.38027000
96.55952454,-53.93650000
96.60720825,-52.72052000
96.65489197,-58.37893000
96.70257568,-70.46126000
96.75025940,-67.41256000
96.79794312,-59.51273000
96.84562683,-72.41459000
96.89331055,-63.40099000
96.94099426,-73.84322000
96.98867798,-66.80849000
97.03636169,-58.47694000
97.08404541,-54.92744000
97.13172913,-55.00019000
97.17941284,-54.91228000
97.22709656,-56.58670000
97.27478027,-54.08475000
97.32246399,-52.98610000
97.37014771,-54.47182000
97.41783142,-60.13157000
97.46551514,-58.35714000
97.51319885,-55.71480000
97.56088257,-57.49176000
97.60856628,-61.35361000
97.65625000,-65.26743000
97.70393372,-65.26948000
97.75161743,-58.85526000
97.79930115,-51.65476000
97.84698486,-52.29248000
97.89466858,-54.37471000
97.94235229,-56.68827000
97.99003601,-61.41097000
98.03771973,-56.82146000
98.08540344,-58.06424000
98.13308716,-65.65330000
98.18077087,-62.95376000
98.22845459,-57.69728000
98.27613831,-54.76494000
98.32382202,-56.54277000
98.37150574,-57.23264000
98.41918945,-55.69890000
98.46687317,-57.79168000
98.51455688,-60.89272000
98.56224060,-55.23042000
98.60992432,-51.51878000
98.65760803,-49.81705000
98.70529175,-49.93233000
98.75297546,-52.85492000
98.80065918,-56.07503000
98.84834290,-55.49016000
98.89602661,-53.60595000
98.94371033,-60.72750000
98.99139404,-50.94423000
99.03907776,-51.63744000
99.08676147,-57.78893000
99.13444519,-60.95944000
99.18212891,-58.43417000
99.22981262,-57.69580000
99.27749634,-58.09013000
99.32518005,-60.79295000
99.37286377,-67.86964000
99.42054749,-59.62518000
99.46823120,-58.57547000
99.51591492,-59.22430000
99.56359863,-60.45673000
99.61128235,-68.47710000
99.65896606,-56.65759000
99.70664978,-52.02419000
99.75433350,-56.32069000
99.80201721,-72.97578000
99.84970093,-53.71587000
99.89738464,-52.32981000
99.94506836,-60.75956000
99.99275208,-63.41690000
100.04043579,-71.81783000
100.08811951,-58.00825000
100.13580322,-59.54357000
100.18348694,-75.83736000
100.23117065,-60.89365000
100.27885437,-63.63372000
100.32653809,-60.04161000
100.37422180,-68.54261000
100.42190552,-61.06046000
100.46958923,-68.61736000
100.51727295,-61.11671000
100.56495667,-57.32678000
100.61264038,-56.58430000
100.66032410,-65.15630000
100.70800781,-75.62519000
100.75569153,-64.85587000
100.80337524,-63.15269000
100.85105896,-66.85357000
100.89874268,-64.06538000
100.94642639,-63.14859000
100.99411011,-53.28794000
101.04179382,-57.44087000
101.08947754,-61.39126000
101.13716125,-61.40560000
101.18484497,-54.48316000
101.23252869,-53.17130000
101.28021240,-62.06092000
101.32789612,-64.47920000
101.37557983,-67.06588000
101.42326355,-54.45413000
101.47094727,-52.53421000
101.51863098,-54.73819000
101.56631470,-58.30861000
101.61399841,-61.00191000
101.66168213,-62.06454000
101.70936584,-68.19221000
101.75704956,-65.59673000
101.80473328,-63.65936000
101.85241699,-60.01088000
101.90010071,-54.43924000
101.94778442,-58.98466000
101.99546814,-57.61258000
102.04315186,-53.52919000
102.09083557,-57.72451000
102.13851929,-69.21138000
102.18620300,-66.97876000
102.23388672,-61.47049000
102.28157043,-55.96949000
102.32925415,-54.20607000
102.37693787,-53.94376000
