"Frequency[kHz]","Channel[dBu]"
102.42462158,-74.74665000
102.47230530,-65.09158000
102.51998901,-62.33221000
102.56767273,-57.84565000
102.61535645,-54.18404000
102.66304016,-53.74782000
102.71072388,-60.55204000
102.75840759,-58.75199000
102.80609131,-59.24831000
102.85377502,-68.44344000
102.90145874,-59.27082000
102.94914246,-59.46644000
102.99682617,-59.87720000
103.04450989,-57.20845000
103.09219360,-55.15845000
103.13987732,-52.25922000
103.18756104,-53.57650000
103.23524475,-59.38820000
103.28292847,-78.67083000
103.33061218,-69.20383000
103.37829590,-67.66701000
103.42597961,-63.54469000
103.47366333,-66.78141000
103.52134705,-54.12710000
103.56903076,-54.34801000
103.61671448,-59.37145000
103.66439819,-60.21803000
103.71208191,-63.33657000
103.75976563,-61.87249000
103.80744934,-57.14776000
103.85513306,-56.15502000
103.90281677,-57.55199000
103.95050049,-59.49038000
103.99818420,-58.57592000
104.04586792,-60.35496000
104.09355164,-58.45165000
104.14123535,-56.54396000
104.18891907,-57.21893000
104.23660278,-62.96505000
104.28428650,-61.66195000
104.33197021,-57.18739000
104.37965393,-52.50473000
104.42733765,-55.24980000
104.47502136,-69.82085000
104.52270508,-73.46700000
104.57038879,-68.20067000
104.61807251,-56.00426000
104.66575623,-50.49153000
104.71343994,-49.44664000
104.76112366,-52.63478000
104.80880737,-63.09532000
104.85649109,-54.30083000
104.90417480,-50.56682000
104.95185852,-52.45935000
104.99954224,-53.25657000
105.04722595,-53.11526000
105.09490967,-62.86643000
105.14259338,-62.98180000
105.19027710,-57.59380000
105.23796082,-57.29507000
105.28564453,-67.41702000
105.33332825,-60.02020000
105.38101196,-54.40700000
105.42869568,-53.30921000
105.47637939,-56.05066000
105.52406311,-57.33667000
105.57174683,-65.29301000
105.61943054,-68.08992000
105.66711426,-68.70448000
105.71479797,-63.06660000
105.76248169,-55.50369000
105.81016541,-54.25769000
105.85784912,-57.88738000
105.90553284,-63.36910000
105.95321655,-62.45830000
106.00090027,-67.90601000
106.04858398,-57.98018000
106.09626770,-58.66621000
106.14395142,-78.03306000
106.19163513,-60.38652000
106.23931885,-57.66815000
106.28700256,-56.26207000
106.33468628,-58.38301000
106.38237000,-59.77050000
106.43005371,-62.41007000
106.47773743,-62.78748000
106.52542114,-61.84614000
106.57310486,-64.73266000
106.62078857,-64.92741000
106.66847229,-60.93015000
106.71615601,-55.40022000
106.76383972,-63.02887000
106.81152344,-67.62648000
106.85920715,-69.94803000
106.90689087,-61.29223000
106.95457458,-59.94523000
107.00225830,-60.60906000
107.04994202,-72.88123000
107.09762573,-87.00699000
107.14530945,-61.09034000
107.19299316,-52.65105000
107.24067688,-53.31031000
107.28836060,-61.80688000
107.33604431,-62.87953000
107.38372803,-67.47397000
107.43141174,-60.67513000
107.47909546,-53.88469000
107.52677917,-51.97478000
107.57446289,-55.06948000
107.62214661,-64.63205000
107.66983032,-75.33401000
107.71751404,-65.96476000
107.76519775,-60.01099000
107.81288147,-59.78799000
107.86056519,-57.19090000
107.90824890,-56.00396000
107.95593262,-64.35838000
108.00361633,-60.58710000
108.05130005,-54.87949000
108.09898376,-55.66733000
108.14666748,-58.67140000
108.19435120,-53.98970000
108.24203491,-55.34216000
108.28971863,-62.25336000
108.33740234,-58.16946000
108.38508606,-58.73637000
108.43276978,-52.86097000
108.48045349,-48.82484000
108.52813721,-47.96082000
108.57582092,-49.37401000
108.62350464,-51.47545000
108.67118835,-55.92723000
108.71887207,-69.11110000
108.76655579,-58.40975000
108.81423950,-58.25817000
108.86192322,-56.71912000
108.90960693,-54.26914000
108.95729065,-67.96410000
109.00497437,-59.31245000
109.05265808,-70.66698000
109.10034180,-64.12091000
109.14802551,-61.46542000
109.19570923,-51.19873000
109.24339294,-51.42260000
109.29107666,-62.27396000
109.33876038,-59.81683000
109.38644409,-55.95767000
109.43412781,-54.54070000
109.48181152,-56.90723000
109.52949524,-55.70169000
109.57717896,-52.83451000
109.62486267,-59.37382000
109.67254639,-62.13653000
109.72023010,-55.32736000
109.76791382,-55.21692000
109.81559753,-60.39292000
109.86328125,-58.69052000
109.91096497,-53.39657000
109.95864868,-52.72920000
110.00633240,-55.81805000
110.05401611,-56.20786000
110.10169983,-53.31930000
110.14938354,-52.28201000
110.19706726,-56.57175000
110.24475098,-57.58955000
110.29243469,-57.96950000
110.34011841,-59.91399000
110.38780212,-65.66436000
110.43548584,-62.81769000
110.48316956,-56.72604000
110.53085327,-57.03434000
110.57853699,-53.33956000
110.62622070,-52.31173000
110.67390442,-56.45195000
110.72158813,-56.86938000
110.76927185,-53.29892000
110.81695557,-53.03170000
110.86463928,-55.05039000
110.91232300,-60.74268000
110.96000671,-67.99951000
111.00769043,-69.42456000
111.05537415,-59.46648000
111.10305786,-63.43787000
111.15074158,-55.89722000
111.19842529,-62.42182000
111.24610901,-55.71128000
111.29379272,-55.03775000
111.34147644,-53.43246000
111.38916016,-51.08393000
111.43684387,-51.63925000
111.48452759,-52.44697000
111.53221130,-53.10323000
111.57989502,-51.88322000
111.62757874,-50.92849000
111.67526245,-53.02345000
111.72294617,-53.65970000
111.77062988,-56.79346000
111.81831360,-62.24072000
111.86599731,-67.33878000
111.91368103,-58.48537000
111.96136475,-55.67507000
112.00904846,-54.97989000
112.05673218,-55.57234000
112.10441589,-57.47250000
112.15209961,-54.84621000
112.19978333,-55.70435000
112.24746704,-65.34575000
112.29515076,-57.10910000
112.34283447,-56.34198000
112.39051819,-55.00561000
112.43820190,-54.40194000
112.48588562,-61.91396000
112.53356934,-59.32007000
112.58125305,-56.15425000
112.62893677,-58.98321000
112.67662048,-60.71850000
112.72430420,-68.73107000
112.77198792,-63.92298000
112.81967163,-68.52667000
112.86735535,-59.63793000
112.91503906,-50.82272000
112.96272278,-50.55737000
113.01040649,-58.44833000
113.05809021,-57.78745000
113.10577393,-54.20387000
113.15345764,-51.90271000
113.20114136,-53.77610000
113.24882507,-63.73802000
113.29650879,-63.00819000
113.34419250,-57.14038000
113.39187622,-55.72023000
113.43955994,-52.92736000
113.48724365,-54.13822000
113.53492737,-58.53418000
113.58261108,-57.37671000
113.63029480,-55.83120000
113.67797852,-54.03416000
113.72566223,-53.78257000
113.77334595,-59.21709000
113.82102966,-60.17310000
113.86871338,-63.37515000
113.91639709,-70.19044000
113.96408081,-60.20609000
114.01176453,-51.39048000
114.05944824,-48.04154000
114.10713196,-51.39268000
114.15481567,-74.88200000
114.20249939,-55.33411000
114.25018311,-54.95808000
114.29786682,-60.81021000
114.34555054,-55.29990000
114.39323425,-63.07622000
114.44091797,-69.94961000
114.48860168,-61.51531000
114.53628540,-55.06429000
114.58396912,-53.40371000
114.63165283,-56.08839000
114.67933655,-60.10649000
114.72702026,-56.42478000
114.77470398,-59.30392000
114.82238770,-62.19113000
114.87007141,-63.99500000
114.91775513,-60.21687000
114.96543884,-57.76122000
115.01312256,-58.23455000
115.06080627,-53.75824000
115.10848999,-51.45806000
115.15617371,-52.44160000
115.20385742,-57.37051000
115.25154114,-60.00040000
115.29922485,-57.66150000
115.34690857,-67.51376000
115.39459229,-60.87904000
115.44227600,-58.76974000
115.48995972,-61.68017000
115.53764343,-62.93628000
115.58532715,-59.44252000
115.63301086,-64.70721000
115.68069458,-63.69358000
115.72837830,-59.01843000
115.77606201,-59.76820000
115.82374573,-62.42811000
115.87142944,-54.34475000
115.91911316,-55.86973000
115.96679688,-68.07147000
116.01448059,-69.41328000
116.06216431,-56.76163000
116.10984802,-54.97887000
116.15753174,-62.16780000
116.20521545,-59.30448000
116.25289917,-56.34014000
116.30058289,-61.15976000
116.34826660,-65.00892000
116.39595032,-61.76681000
116.44363403,-59.11884000
116.49131775,-52.61654000
116.53900146,-50.95730000
116.58668518,-51.52229000
116.63436890,-50.84589000
116.68205261,-50.74342000
116.72973633,-52.22101000
116.77742004,-56.71343000
116.82510376,-65.34888000
116.87278748,-53.66455000
116.92047119,-53.75015000
116.96815491,-57.66552000
117.01583862,-56.94671000
117.06352234,-54.69300000
117.11120605,-61.84757000
117.15888977,-63.81769000
117.20657349,-62.45240000
117.25425720,-60.49273000
117.30194092,-60.14090000
117.34962463,-54.62895000
117.39730835,-51.59833000
117.44499207,-53.19955000
117.49267578,-53.54206000
117.54035950,-53.32555000
117.58804321,-56.68269000
117.63572693,-65.08152000
117.68341064,-58.54875000
117.73109436,-60.18716000
117.77877808,-62.96245000
117.82646179,-61.34283000
117.87414551,-54.90574000
117.92182922,-55.29542000
117.96951294,-55.02571000
118.01719666,-53.06657000
118.06488037,-56.17424000
118.11256409,-63.11504000
118.16024780,-61.70842000
118.20793152,-68.87118000
118.25561523,-64.24556000
118.30329895,-56.13932000
118.35098267,-55.04844000
118.39866638,-58.39130000
118.44635010,-57.17693000
118.49403381,-58.35241000
118.54171753,-58.85537000
118.58940125,-60.22791000
118.63708496,-61.53916000
118.68476868,-61.90323000
118.73245239,-70.81761000
118.78013611,-67.51815000
118.82781982,-61.24256000
118.87550354,-55.13380000
118.92318726,-57.90366000
118.97087097,-58.79964000
119.01855469,-57.31892000
119.06623840,-62.90833000
119.11392212,-55.19788000
119.16160583,-56.88498000
119.20928955,-63.93924000
119.25697327,-69.21336000
119.30465698,-61.53541000
119.35234070,-57.50448000
119.40002441,-52.60927000
119.44770813,-55.54380000
119.49539185,-77.60049000
119.54307556,-56.56299000
119.59075928,-56.76467000
119.63844299,-53.02797000
119.68612671,-50.88791000
119.73381042,-55.44709000
119.78149414,-58.65149000
119.82917786,-62.87274000
119.87686157,-56.09861000
119.92454529,-53.56599000
119.97222900,-52.78524000
120.01991272,-52.46806000
120.06759644,-54.27462000
120.11528015,-58.65431000
120.16296387,-58.16581000
120.21064758,-61.88438000
120.25833130,-61.81607000
120.30601501,-57.65658000
120.35369873,-64.51120000
120.40138245,-63.91037000
120.44906616,-55.09195000
120.49674988,-49.33107000
120.54443359,-49.18341000
120.59211731,-54.43113000
120.63980103,-59.01243000
120.68748474,-52.99267000
120.73516846,-52.72387000
120.78285217,-54.17836000
120.83053589,-64.91966000
120.87821960,-66.45278000
120.92590332,-68.03206000
120.97358704,-70.33977000
121.02127075,-60.73767000
121.06895447,-53.56355000
121.11663818,-51.57727000
121.16432190,-53.65269000
121.21200562,-54.23725000
121.25968933,-51.79039000
121.30737305,-54.56425000
121.35505676,-66.13166000
121.40274048,-62.98209000
121.45042419,-57.47070000
121.49810791,-64.27985000
121.54579163,-70.71938000
121.59347534,-59.52275000
121.64115906,-61.63960000
121.68884277,-62.81860000
121.73652649,-57.71498000
121.78421021,-58.28262000
121.83189392,-59.38055000
121.87957764,-61.95146000
121.92726135,-81.27579000
121.97494507,-60.71928000
122.02262878,-55.91743000
122.07031250,-56.92742000
122.11799622,-58.94840000
122.16567993,-60.96889000
122.21336365,-61.74992000
122.26104736,-56.33305000
122.30873108,-55.89741000
122.35641479,-57.66629000
122.40409851,-61.57838000
122.45178223,-55.60364000
122.49946594,-51.73334000
122.54714966,-53.49399000
122.59483337,-58.15930000
122.64251709,-85.39349000
122.69020081,-67.32138000
122.73788452,-57.52551000
122.78556824,-54.35717000
122.83325195,-56.87666000
122.88093567,-56.06501000
122.92861938,-57.56081000
122.97630310,-63.02063000
123.02398682,-56.16550000
123.07167053,-54.96662000
123.11935425,-58.17393000
123.16703796,-59.97936000
123.21472168,-58.06832000
123.26240540,-58.69112000
123.31008911,-62.99221000
123.35777283,-57.09474000
123.40545654,-54.44971000
123.45314026,-53.44905000
123.50082397,-50.57310000
123.54850769,-52.05376000
123.59619141,-55.30489000
123.64387512,-50.72635000
123.69155884,-55.21399000
123.73924255,-58.00412000
123.78692627,-59.38761000
123.83460999,-64.67133000
123.88229370,-64.21031000
123.92997742,-62.87806000
123.97766113,-58.36301000
124.02534485,-54.73000000
124.07302856,-51.76195000
124.12071228,-57.43145000
124.16839600,-62.34481000
124.21607971,-56.79576000
124.26376343,-59.25700000
124.31144714,-58.02967000
124.35913086,-54.40915000
124.40681458,-58.09282000
124.45449829,-64.05853000
124.50218201,-56.64300000
124.54986572,-60.04718000
124.59754944,-65.36250000
124.64523315,-60.90193000
124.69291687,-56.62993000
124.74060059,-57.22653000
124.78828430,-57.34947000
124.83596802,-55.98944000
124.88365173,-55.50487000
124.93133545,-61.07042000
124.97901917,-74.24137000
125.02670288,-56.95679000
125.07438660,-52.86141000
125.12207031,-54.40415000
125.16975403,-54.25562000
125.21743774,-57.83118000
125.26512146,-67.82781000
125.31280518,-57.86390000
125.36048889,-60.53459000
125.40817261,-61.01119000
125.45585632,-53.74336000
125.50354004,-54.99790000
125.55122375,-59.98361000
125.59890747,-65.09612000
125.64659119,-67.97870000
125.69427490,-58.38902000
125.74195862,-54.32959000
125.78964233,-56.51208000
125.83732605,-56.62437000
125.88500977,-55.36292000
125.93269348,-57.10916000
125.98037720,-64.71860000
126.02806091,-59.98470000
126.07574463,-56.58377000
126.12342834,-63.16866000
126.17111206,-68.25807000
126.21879578,-60.17185000
126.26647949,-52.53865000
126.31416321,-53.41313000
126.36184692,-58.26331000
126.40953064,-56.86434000
126.45721436,-56.00069000
126.50489807,-61.80394000
126.55258179,-63.70169000
126.60026550,-68.44120000
126.64794922,-64.38641000
126.69563293,-57.60276000
126.74331665,-57.75138000
126.79100037,-64.98432000
126.83868408,-61.22704000
126.88636780,-62.73449000
126.93405151,-73.72729000
126.98173523,-75.19476000
127.02941895,-60.37134000
127.07710266,-51.72877000
127.12478638,-50.70144000
127.17247009,-52.92357000
127.22015381,-55.38139000
127.26783752,-56.91761000
127.31552124,-56.20684000
127.36320496,-54.96964000
127.41088867,-56.37897000
127.45857239,-57.09977000
127.50625610,-54.81456000
127.55393982,-55.92913000
127.60162354,-55.02032000
127.64930725,-54.43865000
127.69699097,-58.33578000
127.74467468,-57.08031000
127.79235840,-56.77000000
127.84004211,-67.96378000
127.88772583,-67.70349000
127.93540955,-61.68068000
127.98309326,-52.54564000
128.03077698,-51.02782000
128.07846069,-52.91786000
128.12614441,-59.92748000
128.17382813,-71.74765000
128.22151184,-65.27586000
128.26919556,-60.49832000
128.31687927,-60.56279000
128.36456299,-60.95182000
128.41224670,-59.03720000
128.45993042,-59.06684000
128.50761414,-56.60072000
128.55529785,-54.91831000
128.60298157,-56.85850000
128.65066528,-69.93602000
128.69834900,-77.48749000
128.74603271,-66.17197000
128.79371643,-62.06752000
128.84140015,-57.05309000
128.88908386,-59.52567000
128.93676758,-55.01069000
128.98445129,-56.59280000
129.03213501,-64.70099000
129.07981873,-55.49339000
129.12750244,-55.92173000
129.17518616,-61.62525000
129.22286987,-59.85770000
129.27055359,-67.45533000
129.31823730,-58.82648000
129.36592102,-56.68033000
129.41360474,-59.97922000
129.46128845,-57.77255000
129.50897217,-62.52832000
129.55665588,-64.75148000
129.60433960,-58.96992000
129.65202332,-58.03739000
129.69970703,-70.52754000
129.74739075,-60.94843000
129.79507446,-54.35783000
129.84275818,-54.25575000
129.89044189,-55.69184000
129.93812561,-56.58348000
129.98580933,-56.32914000
130.03349304,-58.55690000
130.08117676,-68.88036000
130.12886047,-56.90392000
130.17654419,-52.07304000
130.22422791,-52.35492000
130.27191162,-55.36832000
130.31959534,-57.18753000
130.36727905,-56.07301000
130.41496277,-64.75362000
130.46264648,-61.32476000
130.51033020,-62.93205000
130.55801392,-61.75089000
130.60569763,-56.96713000
130.65338135,-59.18073000
130.70106506,-71.36366000
130.74874878,-62.57920000
130.79643250,-58.67212000
130.84411621,-52.18370000
130.89179993,-52.29772000
130.93948364,-53.89714000
130.98716736,-55.92104000
131.03485107,-54.18370000
131.08253479,-59.04874000
131.13021851,-57.09936000
131.17790222,-56.19064000
131.22558594,-60.86998000
131.27326965,-57.10885000
131.32095337,-62.71972000
131.36863708,-55.42462000
131.41632080,-54.33755000
131.46400452,-58.05134000
131.51168823,-67.69670000
131.55937195,-62.74120000
131.60705566,-52.62505000
131.65473938,-52.71593000
131.70242310,-57.55341000
131.75010681,-55.04155000
131.79779053,-53.53130000
131.84547424,-61.66560000
131.89315796,-69.03914000
131.94084167,-65.44707000
131.98852539,-54.19689000
132.03620911,-53.57546000
132.08389282,-58.40089000
132.13157654,-61.37016000
132.17926025,-56.20164000
132.22694397,-52.49613000
132.27462769,-54.51126000
132.32231140,-70.96928000
132.36999512,-64.45639000
132.41767883,-50.94637000
132.46536255,-50.37701000
132.51304626,-54.13379000
132.56072998,-56.28852000
132.60841370,-54.63306000
132.65609741,-53.48566000
132.70378113,-53.79162000
132.75146484,-53.02501000
132.79914856,-54.52844000
132.84683228,-55.19116000
132.89451599,-54.15897000
132.94219971,-59.09065000
132.98988342,-61.30274000
133.03756714,-59.58228000
133.08525085,-66.09967000
133.13293457,-54.44238000
133.18061829,-50.72100000
133.22830200,-49.71662000
133.27598572,-50.27132000
133.32366943,-53.35004000
133.37135315,-55.94276000
133.41903687,-54.73837000
133.46672058,-55.10991000
133.51440430,-58.27943000
133.56208801,-59.77311000
133.60977173,-66.52643000
133.65745544,-64.11732000
133.70513916,-63.60563000
133.75282288,-58.42215000
133.80050659,-54.80734000
133.84819031,-61.55499000
133.89587402,-55.76855000
133.94355774,-72.82805000
133.99124146,-56.91171000
134.03892517,-65.31932000
134.08660889,-64.99549000
134.13429260,-53.78699000
134.18197632,-48.63049000
134.22966003,-49.10405000
134.27734375,-53.78785000
134.32502747,-59.47868000
134.37271118,-64.20340000
134.42039490,-71.50166000
134.46807861,-68.69312000
134.51576233,-71.94138000
134.56344604,-61.87508000
134.61112976,-55.62697000
134.65881348,-53.75225000
134.70649719,-53.88531000
134.75418091,-54.66923000
134.80186462,-57.60210000
134.84954834,-58.96579000
134.89723206,-51.41058000
134.94491577,-49.91158000
134.99259949,-54.66373000
135.04028320,-61.94415000
135.08796692,-53.96299000
135.13565063,-55.97828000
135.18333435,-64.56012000
135.23101807,-68.42857000
135.27870178,-58.22754000
135.32638550,-55.27185000
135.37406921,-55.77626000
135.42175293,-59.89449000
135.46943665,-54.52182000
135.51712036,-54.43796000
135.56480408,-53.52444000
135.61248779,-61.93397000
135.66017151,-57.11078000
135.70785522,-54.75658000
135.75553894,-57.29200000
135.80322266,-56.23241000
135.85090637,-60.39672000
135.89859009,-66.95998000
135.94627380,-54.49974000
135.99395752,-50.53309000
136.04164124,-51.58576000
136.08932495,-56.60664000
136.13700867,-58.56114000
136.18469238,-61.22621000
136.23237610,-60.11873000
136.28005981,-69.87382000
136.32774353,-60.68482000
136.37542725,-61.25945000
136.42311096,-68.14569000
136.47079468,-59.23657000
136.51847839,-53.28817000
136.56616211,-52.47834000
136.61384583,-55.81382000
136.66152954,-59.31048000
136.70921326,-58.56127000
136.75689697,-55.82856000
136.80458069,-56.93997000
136.85226440,-58.67706000
136.89994812,-53.14017000
136.94763184,-48.87953000
136.99531555,-49.29573000
137.04299927,-55.88309000
137.09068298,-58.34602000
137.13836670,-51.95753000
137.18605042,-51.58233000
137.23373413,-51.64905000
137.28141785,-50.62119000
137.32910156,-50.93437000
137.37678528,-50.46179000
137.42446899,-52.90482000
137.47215271,-57.46097000
137.51983643,-60.72215000
137.56752014,-56.37782000
137.61520386,-52.06015000
137.66288757,-53.62833000
137.71057129,-57.92196000
137.75825500,-59.72034000
137.80593872,-62.04242000
137.85362244,-64.20867000
137.90130615,-67.39351000
137.94898987,-73.81692000
137.99667358,-79.06988000
138.04435730,-66.32911000
138.09204102,-61.84704000
138.13972473,-53.16147000
138.18740845,-52.87886000
138.23509216,-54.97351000
138.28277588,-57.15784000
138.33045959,-60.77591000
138.37814331,-59.46096000
138.42582703,-54.19189000
138.47351074,-57.00595000
138.52119446,-61.66423000
138.56887817,-61.04307000
138.61656189,-56.64507000
138.66424561,-54.48853000
138.71192932,-55.72350000
138.75961304,-57.85370000
138.80729675,-57.91080000
138.85498047,-60.81280000
138.90266418,-54.53478000
138.95034790,-53.56034000
138.99803162,-56.65871000
139.04571533,-64.34459000
139.09339905,-53.58500000
139.14108276,-50.50690000
139.18876648,-49.35071000
139.23645020,-51.89095000
139.28413391,-64.60860000
139.33181763,-55.38299000
139.37950134,-53.03186000
139.42718506,-55.32883000
139.47486877,-62.72102000
139.52255249,-55.16218000
139.57023621,-53.82557000
139.61791992,-58.35041000
139.66560364,-71.85187000
139.71328735,-61.75464000
139.76097107,-55.54792000
139.80865479,-57.10543000
139.85633850,-72.70783000
139.90402222,-65.29369000
139.95170593,-61.92413000
139.99938965,-64.06175000
140.04707336,-64.41209000
140.09475708,-58.36038000
140.14244080,-54.06202000
140.19012451,-51.11640000
140.23780823,-54.24555000
140.28549194,-57.71584000
140.33317566,-51.96837000
140.38085938,-50.65677000
140.42854309,-53.71478000
140.47622681,-55.17389000
140.52391052,-52.00628000
140.57159424,-55.14979000
140.61927795,-74.63853000
140.66696167,-59.30941000
140.71464539,-53.46438000
140.76232910,-51.61704000
140.81001282,-53.24696000
140.85769653,-59.41473000
140.90538025,-66.19320000
140.95306396,-56.94806000
141.00074768,-57.89036000
141.04843140,-62.40610000
141.09611511,-64.24845000
141.14379883,-61.07354000
141.19148254,-60.98991000
141.23916626,-55.90077000
141.28684998,-50.41000000
141.33453369,-52.47101000
141.38221741,-55.44212000
141.42990112,-60.94930000
141.47758484,-64.42504000
141.52526855,-59.92028000
141.57295227,-56.70164000
141.62063599,-64.47497000
141.66831970,-60.91153000
141.71600342,-60.77091000
141.76368713,-59.74760000
141.81137085,-57.28666000
141.85905457,-53.17201000
141.90673828,-54.78839000
141.95442200,-63.98674000
142.00210571,-58.96305000
142.04978943,-56.40030000
142.09747314,-66.64893000
142.14515686,-62.81145000
142.19284058,-60.26760000
142.24052429,-60.78876000
142.28820801,-57.91557000
142.33589172,-56.14216000
142.38357544,-58.27556000
142.43125916,-66.61258000
142.47894287,-60.47039000
142.52662659,-55.92605000
142.57431030,-56.22369000
142.62199402,-58.53311000
142.66967773,-65.94131000
142.71736145,-56.59338000
142.76504517,-58.00747000
142.81272888,-60.56380000
142.86041260,-66.50731000
142.90809631,-69.96823000
142.95578003,-63.18602000
143.00346375,-62.07034000
143.05114746,-61.84399000
143.09883118,-66.97533000
143.14651489,-66.22427000
143.19419861,-68.09129000
143.24188232,-62.05431000
143.28956604,-54.95077000
143.33724976,-52.68420000
143.38493347,-51.86125000
143.43261719,-52.51130000
143.48030090,-58.13593000
143.52798462,-62.07941000
143.57566833,-58.43969000
143.62335205,-53.82184000
143.67103577,-52.83695000
143.71871948,-60.44732000
143.76640320,-58.85522000
143.81408691,-56.16077000
143.86177063,-65.78990000
143.90945435,-67.05832000
143.95713806,-60.87197000
144.00482178,-58.19611000
144.05250549,-59.54309000
144.10018921,-59.71376000
144.14787292,-54.07688000
144.19555664,-53.17303000
144.24324036,-55.23114000
144.29092407,-63.34732000
144.33860779,-60.42921000
144.38629150,-63.02565000
144.43397522,-64.95204000
144.48165894,-56.27409000
144.52934265,-58.06345000
144.57702637,-60.84373000
144.62471008,-53.57982000
144.67239380,-54.43642000
144.72007751,-55.58252000
144.76776123,-65.28808000
144.81544495,-62.91813000
144.86312866,-66.37002000
144.91081238,-60.55790000
144.95849609,-57.97024000
145.00617981,-57.87255000
145.05386353,-57.17199000
145.10154724,-59.15871000
145.14923096,-58.72628000
145.19691467,-59.51965000
145.24459839,-56.44710000
145.29228210,-58.24883000
145.33996582,-60.29313000
145.38764954,-60.30666000
145.43533325,-57.38396000
145.48301697,-60.78060000
145.53070068,-58.64264000
145.57838440,-51.58606000
145.62606812,-53.06899000
145.67375183,-54.52602000
145.72143555,-55.24252000
145.76911926,-66.02875000
145.81680298,-64.55894000
145.86448669,-62.06141000
145.91217041,-52.55210000
145.95985413,-57.00980000
146.00753784,-54.26595000
146.05522156,-52.12842000
146.10290527,-54.37083000
146.15058899,-62.92238000
146.19827271,-61.01967000
146.24595642,-58.18491000
146.29364014,-75.30882000
146.34132385,-57.66450000
146.38900757,-58.67723000
146.43669128,-74.16988000
146.48437500,-67.24334000
146.53205872,-61.74274000
146.57974243,-62.42081000
146.62742615,-63.29906000
146.67510986,-56.46928000
146.72279358,-56.64349000
146.77047729,-54.75143000
146.81816101,-53.76094000
146.86584473,-58.14436000
146.91352844,-56.65151000
146.96121216,-54.52641000
147.00889587,-54.03249000
147.05657959,-56.76633000
147.10426331,-56.82112000
147.15194702,-56.43149000
147.19963074,-62.98692000
147.24731445,-64.63262000
147.29499817,-58.13378000
147.34268188,-56.44079000
147.39036560,-64.89854000
147.43804932,-60.51921000
147.48573303,-52.19973000
147.53341675,-50.00861000
147.58110046,-54.04451000
147.62878418,-68.12018000
147.67646790,-76.98265000
147.72415161,-72.18757000
147.77183533,-62.33251000
147.81951904,-61.71524000
147.86720276,-65.54110000
147.91488647,-77.34795000
147.96257019,-66.03781000
148.01025391,-61.84238000
148.05793762,-57.68942000
148.10562134,-57.51730000
148.15330505,-59.31989000
148.20098877,-61.40626000
148.24867249,-69.52394000
148.29635620,-65.84087000
148.34403992,-58.54649000
148.39172363,-55.83855000
148.43940735,-53.83137000
148.48709106,-57.17870000
148.53477478,-61.25629000
148.58245850,-52.64882000
148.63014221,-54.32629000
148.67782593,-58.86449000
148.72550964,-51.92741000
148.77319336,-55.65730000
148.82087708,-59.13989000
148.86856079,-55.84095000
148.91624451,-54.40004000
148.96392822,-53.97609000
149.01161194,-53.61720000
149.05929565,-52.89503000
149.10697937,-56.53456000
149.15466309,-58.39362000
149.20234680,-58.00437000
149.25003052,-58.03625000
149.29771423,-57.38742000
149.34539795,-73.83614000
149.39308167,-57.91170000
149.44076538,-66.22517000
149.48844910,-61.66511000
149.53613281,-61.27415000
149.58381653,-70.50927000
149.63150024,-60.33041000
149.67918396,-58.20232000
149.72686768,-53.61576000
149.77455139,-50.09126000
149.82223511,-51.18652000
149.86991882,-55.90343000
149.91760254,-57.87379000
149.96528625,-54.69146000
150.01296997,-53.73127000
150.06065369,-55.52304000
150.10833740,-54.25547000
150.15602112,-53.63390000
150.20370483,-55.81270000
150.25138855,-63.28932000
150.29907227,-58.53132000
150.34675598,-52.55044000
150.39443970,-51.79767000
150.44212341,-55.17939000
150.48980713,-62.44904000
150.53749084,-56.73413000
150.58517456,-53.86978000
150.63285828,-54.83437000
150.68054199,-55.51960000
150.72822571,-56.94297000
150.77590942,-57.05707000
150.82359314,-53.39159000
150.87127686,-50.62292000
150.91896057,-52.84141000
150.96664429,-59.91820000
151.01432800,-61.82655000
151.06201172,-63.00940000
151.10969543,-65.54837000
151.15737915,-63.54343000
151.20506287,-70.36002000
151.25274658,-65.99853000
151.30043030,-61.91325000
151.34811401,-64.41961000
151.39579773,-59.73948000
151.44348145,-55.94159000
151.49116516,-58.24308000
151.53884888,-68.15156000
151.58653259,-73.56030000
151.63421631,-62.64709000
151.68190002,-58.98293000
151.72958374,-59.38052000
151.77726746,-59.63429000
151.82495117,-58.95863000
151.87263489,-60.24071000
151.92031860,-64.38360000
151.96800232,-60.06061000
152.01568604,-60.86173000
152.06336975,-59.74020000
152.11105347,-51.54374000
152.15873718,-52.55993000
152.20642090,-55.33499000
152.25410461,-55.22043000
152.30178833,-63.65788000
152.34947205,-58.12928000
152.39715576,-55.68844000
152.44483948,-62.81712000
152.49252319,-66.80795000
152.54020691,-56.60400000
152.58789063,-55.82756000
152.63557434,-59.85312000
152.68325806,-55.65134000
152.73094177,-57.72475000
152.77862549,-64.52683000
152.82630920,-60.03858000
152.87399292,-56.83789000
152.92167664,-54.36974000
152.96936035,-59.49292000
153.01704407,-65.86594000
153.06472778,-61.52235000
153.11241150,-66.58301000
153.16009521,-61.28111000
153.20777893,-55.98927000
153.25546265,-50.56519000
153.30314636,-48.05537000
153.35083008,-50.81199000
153.39851379,-55.99557000
153.44619751,-57.64724000
153.49388123,-64.05556000
153.54156494,-70.56483000
153.58924866,-73.92589000
153.63693237,-62.52802000
