"Frequency[kHz]","Channel[dBu]"
51.16462708,-53.48709000
51.21231079,-64.69768000
51.25999451,-64.71008000
51.30767822,-66.56198000
51.35536194,-66.37276000
51.40304565,-56.81644000
51.45072937,-53.61019000
51.49841309,-55.99131000
51.54609680,-53.74809000
51.59378052,-56.55029000
51.64146423,-58.57024000
51.68914795,-51.09711000
51.73683167,-49.65178000
51.78451538,-53.04647000
51.83219910,-61.31078000
51.87988281,-55.52686000
51.92756653,-55.79779000
51.97525024,-63.26720000
52.02293396,-65.44524000
52.07061768,-60.53934000
52.11830139,-55.06580000
52.16598511,-53.91369000
52.21366882,-64.41899000
52.26135254,-54.87678000
52.30903625,-50.98665000
52.35671997,-51.20782000
52.40440369,-57.95924000
52.45208740,-64.49260000
52.49977112,-63.23413000
52.54745483,-68.85239000
52.59513855,-57.88757000
52.64282227,-53.19378000
52.69050598,-55.33118000
52.73818970,-58.02357000
52.78587341,-63.27162000
52.83355713,-63.59741000
52.88124084,-53.47099000
52.92892456,-51.69092000
52.97660828,-51.27303000
53.02429199,-49.78400000
53.07197571,-49.66293000
53.11965942,-52.29549000
53.16734314,-55.58537000
53.21502686,-54.09306000
53.26271057,-56.94851000
53.31039429,-56.40558000
53.35807800,-56.30064000
53.40576172,-56.40576000
53.45344543,-57.50279000
53.50112915,-61.98351000
53.54881287,-66.99151000
53.59649658,-52.59990000
53.64418030,-50.06736000
53.69186401,-50.94094000
53.73954773,-57.69413000
53.78723145,-59.91780000
53.83491516,-58.09347000
53.88259888,-66.85274000
53.93028259,-67.65913000
53.97796631,-64.75650000
54.02565002,-63.66861000
54.07333374,-54.35011000
54.12101746,-52.77598000
54.16870117,-61.83327000
54.21638489,-56.84952000
54.26406860,-50.52820000
54.31175232,-50.69370000
54.35943604,-53.38164000
54.40711975,-59.63440000
54.45480347,-58.61674000
54.50248718,-57.64178000
54.55017090,-59.58381000
54.59785461,-52.26877000
54.64553833,-51.13967000
54.69322205,-54.07365000
54.74090576,-63.71521000
54.78858948,-61.30082000
54.83627319,-59.00135000
54.88395691,-59.69554000
54.93164063,-54.46902000
54.97932434,-62.00803000
55.02700806,-56.91433000
55.07469177,-58.04214000
55.12237549,-59.92052000
55.17005920,-58.61574000
55.21774292,-59.73763000
55.26542664,-65.54115000
55.31311035,-58.25106000
55.36079407,-53.54280000
55.40847778,-56.72567000
55.45616150,-63.58363000
55.50384521,-55.68294000
55.55152893,-51.48447000
55.59921265,-49.47711000
55.64689636,-48.83068000
55.69458008,-49.46777000
55.74226379,-53.65018000
55.78994751,-56.87222000
55.83763123,-60.44326000
55.88531494,-59.53290000
55.93299866,-55.49947000
55.98068237,-58.76388000
56.02836609,-62.40188000
56.07604980,-60.49591000
56.12373352,-57.35143000
56.17141724,-57.97314000
56.21910095,-59.89406000
56.26678467,-59.84568000
56.31446838,-68.67181000
56.36215210,-60.35145000
56.40983582,-54.47037000
56.45751953,-52.59150000
56.50520325,-51.70327000
56.55288696,-53.30779000
56.60057068,-55.23338000
56.64825439,-52.38826000
56.69593811,-52.12487000
56.74362183,-57.67898000
56.79130554,-64.44653000
56.83898926,-60.24155000
56.88667297,-56.12041000
56.93435669,-55.84525000
56.98204041,-55.47435000
57.02972412,-54.96429000
57.07740784,-57.10712000
57.12509155,-52.53460000
57.17277527,-49.77968000
57.22045898,-54.14782000
57.26814270,-60.26366000
57.31582642,-55.00223000
57.36351013,-54.15725000
57.41119385,-55.01197000
57.45887756,-55.73360000
57.50656128,-60.12783000
57.55424500,-65.58038000
57.60192871,-60.91348000
57.64961243,-57.48826000
57.69729614,-55.23761000
57.74497986,-55.03796000
57.79266357,-61.07738000
57.84034729,-61.66710000
57.88803101,-56.42226000
57.93571472,-59.51546000
57.98339844,-65.37177000
58.03108215,-72.17941000
58.07876587,-65.04689000
58.12644958,-64.45230000
58.17413330,-58.15270000
58.22181702,-60.66405000
58.26950073,-64.14621000
58.31718445,-61.23575000
58.36486816,-63.91329000
58.41255188,-77.81341000
58.46023560,-75.61158000
58.50791931,-60.60666000
58.55560303,-52.54762000
58.60328674,-50.13906000
58.65097046,-49.59729000
58.69865417,-48.70551000
58.74633789,-47.20677000
58.79402161,-46.87531000
58.84170532,-48.98915000
58.88938904,-52.99999000
58.93707275,-59.42814000
58.98475647,-62.81631000
59.03244019,-61.11808000
59.08012390,-59.99915000
59.12780762,-52.66421000
59.17549133,-52.25111000
59.22317505,-54.63210000
59.27085876,-56.97826000
59.31854248,-62.46339000
59.36622620,-62.41302000
59.41390991,-56.91201000
59.46159363,-56.16191000
59.50927734,-62.13609000
59.55696106,-76.62682000
59.60464478,-56.42955000
59.65232849,-54.09611000
59.70001221,-58.07170000
59.74769592,-57.51369000
59.79537964,-56.30112000
59.84306335,-58.97077000
59.89074707,-58.29427000
59.93843079,-61.15545000
59.98611450,-73.79462000
60.03379822,-63.52541000
60.08148193,-57.44958000
60.12916565,-54.24013000
60.17684937,-50.74831000
60.22453308,-50.24053000
60.27221680,-54.43919000
60.31990051,-61.26646000
60.36758423,-56.13644000
60.41526794,-51.35841000
60.46295166,-53.81436000
60.51063538,-58.75732000
60.55831909,-60.35160000
60.60600281,-61.92901000
60.65368652,-55.58705000
60.70137024,-54.65883000
60.74905396,-58.83387000
60.79673767,-57.08108000
60.84442139,-54.34492000
60.89210510,-53.95340000
60.93978882,-55.87665000
60.98747253,-51.88189000
61.03515625,-49.30322000
61.08283997,-48.61216000
61.13052368,-50.48465000
61.17820740,-57.38280000
61.22589111,-75.20719000
61.27357483,-62.72324000
61.32125854,-58.75653000
61.36894226,-54.45403000
61.41662598,-51.11672000
61.46430969,-54.13585000
61.51199341,-57.68842000
61.55967712,-57.07501000
61.60736084,-62.99601000
61.65504456,-69.54510000
61.70272827,-57.70155000
61.75041199,-56.46557000
61.79809570,-60.11175000
61.84577942,-62.35892000
61.89346313,-55.28003000
61.94114685,-52.28262000
61.98883057,-53.37851000
62.03651428,-58.13108000
62.08419800,-56.98754000
62.13188171,-53.86610000
62.17956543,-58.65830000
62.22724915,-62.11231000
62.27493286,-52.48936000
62.32261658,-51.25459000
62.37030029,-55.60513000
62.41798401,-75.45041000
62.46566772,-56.01482000
62.51335144,-59.40335000
62.56103516,-64.10819000
62.60871887,-56.67187000
62.65640259,-72.98456000
62.70408630,-59.28401000
62.75177002,-61.41639000
62.79945374,-52.98267000
62.84713745,-51.97446000
62.89482117,-61.29132000
62.94250488,-55.27016000
62.99018860,-58.60282000
63.03787231,-59.07089000
63.08555603,-55.66822000
63.13323975,-57.20155000
63.18092346,-53.35858000
63.22860718,-52.81275000
63.27629089,-51.67345000
63.32397461,-51.06310000
63.37165833,-54.84330000
63.41934204,-57.18893000
63.46702576,-53.40950000
63.51470947,-53.15992000
63.56239319,-54.42460000
63.61007690,-61.19015000
63.65776062,-69.36724000
63.70544434,-66.08461000
63.75312805,-56.73963000
63.80081177,-52.15395000
63.84849548,-54.49732000
63.89617920,-59.64485000
63.94386292,-63.40881000
63.99154663,-59.97403000
64.03923035,-55.17500000
64.08691406,-53.15394000
64.13459778,-54.98417000
64.18228149,-59.09221000
64.22996521,-62.07422000
64.27764893,-55.27646000
64.32533264,-60.24036000
64.37301636,-60.45177000
64.42070007,-54.40023000
64.46838379,-57.60007000
64.51606750,-58.46485000
64.56375122,-65.73942000
64.61143494,-70.31903000
64.65911865,-60.39703000
64.70680237,-60.12534000
64.75448608,-60.01815000
64.80216980,-53.27183000
64.84985352,-53.18330000
64.89753723,-56.09766000
64.94522095,-50.19815000
64.99290466,-50.06188000
65.04058838,-54.18748000
65.08827209,-60.27343000
65.13595581,-64.03589000
65.18363953,-62.03895000
65.23132324,-51.59781000
65.27900696,-48.74005000
65.32669067,-52.22124000
65.37437439,-60.85566000
65.42205811,-54.03515000
65.46974182,-50.36480000
65.51742554,-51.54735000
65.56510925,-56.40520000
65.61279297,-57.24588000
65.66047668,-57.56043000
65.70816040,-56.86865000
65.75584412,-56.97258000
65.80352783,-58.78079000
65.85121155,-59.31364000
65.89889526,-55.06430000
65.94657898,-52.02230000
65.99426270,-55.72143000
66.04194641,-63.27480000
66.08963013,-53.01729000
66.13731384,-50.98724000
66.18499756,-56.18763000
66.23268127,-59.20581000
66.28036499,-56.42959000
66.32804871,-54.69658000
66.37573242,-62.60423000
66.42341614,-63.16127000
66.47109985,-59.58434000
66.51878357,-54.74239000
66.56646729,-58.61311000
66.61415100,-60.88438000
66.66183472,-60.23414000
66.70951843,-56.44207000
66.75720215,-53.28434000
66.80488586,-51.55733000
66.85256958,-54.54851000
66.90025330,-59.26052000
66.94793701,-57.90242000
66.99562073,-74.35484000
67.04330444,-53.88426000
67.09098816,-54.13804000
67.13867188,-52.99821000
67.18635559,-50.25156000
67.23403931,-52.49420000
67.28172302,-58.99890000
67.32940674,-70.30536000
67.37709045,-65.13646000
67.42477417,-58.63794000
67.47245789,-59.90319000
67.52014160,-56.04206000
67.56782532,-54.03555000
67.61550903,-57.96117000
67.66319275,-59.08318000
67.71087646,-59.56824000
67.75856018,-60.15881000
67.80624390,-63.48019000
67.85392761,-57.35444000
67.90161133,-58.28006000
67.94929504,-60.61729000
67.99697876,-71.83707000
68.04466248,-62.63935000
68.09234619,-59.71153000
68.14002991,-60.51974000
68.18771362,-67.92981000
68.23539734,-59.99182000
68.28308105,-55.12361000
68.33076477,-56.83853000
68.37844849,-60.00077000
68.42613220,-55.26875000
68.47381592,-50.82835000
68.52149963,-53.51879000
68.56918335,-58.53973000
68.61686707,-55.71916000
68.66455078,-57.15775000
68.71223450,-51.87229000
68.75991821,-56.07132000
68.80760193,-59.34532000
68.85528564,-56.31492000
68.90296936,-58.98493000
68.95065308,-70.85471000
68.99833679,-63.04748000
69.04602051,-64.98316000
69.09370422,-57.26884000
69.14138794,-59.50538000
69.18907166,-63.33733000
69.23675537,-58.85233000
69.28443909,-59.46532000
69.33212280,-58.54612000
69.37980652,-59.43604000
69.42749023,-61.50424000
69.47517395,-52.69687000
69.52285767,-56.14828000
69.57054138,-61.71439000
69.61822510,-53.20973000
69.66590881,-51.60308000
69.71359253,-53.98257000
69.76127625,-58.74415000
69.80895996,-58.78041000
69.85664368,-57.25048000
69.90432739,-56.42318000
69.95201111,-60.86252000
69.99969482,-61.32780000
70.04737854,-59.95098000
70.09506226,-57.25777000
70.14274597,-56.07738000
70.19042969,-57.42591000
70.23811340,-63.17116000
70.28579712,-58.65686000
70.33348083,-52.80131000
70.38116455,-51.90476000
70.42884827,-52.47070000
70.47653198,-54.29329000
70.52421570,-62.49796000
70.57189941,-68.33085000
70.61958313,-57.22167000
70.66726685,-55.68584000
70.71495056,-55.72887000
70.76263428,-50.57042000
70.81031799,-48.65429000
70.85800171,-51.78568000
70.90568542,-59.47647000
70.95336914,-56.54213000
71.00105286,-52.71354000
71.04873657,-51.78774000
71.09642029,-53.61092000
71.14410400,-57.61913000
71.19178772,-56.53861000
71.23947144,-55.27567000
71.28715515,-55.79898000
71.33483887,-48.20510000
71.38252258,-48.76225000
71.43020630,-56.29524000
71.47789001,-62.09045000
71.52557373,-59.33294000
71.57325745,-59.13351000
71.62094116,-59.83024000
71.66862488,-69.87230000
71.71630859,-56.04641000
71.76399231,-51.19720000
71.81167603,-53.72202000
71.85935974,-54.53930000
71.90704346,-54.28240000
71.95472717,-56.08342000
72.00241089,-55.11058000
72.05009460,-51.46866000
72.09777832,-50.21691000
72.14546204,-51.54491000
72.19314575,-53.80912000
72.24082947,-55.63391000
72.28851318,-56.07804000
72.33619690,-57.60719000
72.38388062,-54.34463000
72.43156433,-53.50691000
72.47924805,-55.28738000
72.52693176,-54.47082000
72.57461548,-55.16427000
72.62229919,-59.57147000
72.66998291,-57.43098000
72.71766663,-57.65594000
72.76535034,-56.24310000
72.81303406,-62.45344000
72.86071777,-56.42790000
72.90840149,-53.83198000
72.95608521,-59.23444000
73.00376892,-61.85371000
73.05145264,-55.76193000
73.09913635,-61.52119000
73.14682007,-66.04435000
73.19450378,-59.68760000
73.24218750,-60.22631000
73.28987122,-57.10964000
73.33755493,-60.10251000
73.38523865,-51.63610000
73.43292236,-52.93790000
73.48060608,-58.23872000
73.52828979,-56.59365000
73.57597351,-57.56221000
73.62365723,-64.22639000
73.67134094,-60.24677000
73.71902466,-59.83406000
73.76670837,-75.85836000
73.81439209,-77.54782000
73.86207581,-58.23272000
73.90975952,-50.62181000
73.95744324,-50.62959000
74.00512695,-55.74724000
74.05281067,-61.49829000
74.10049438,-55.65867000
74.14817810,-56.84504000
74.19586182,-59.41132000
74.24354553,-67.04070000
74.29122925,-56.52794000
74.33891296,-53.50874000
74.38659668,-55.44815000
74.43428040,-60.09046000
74.48196411,-63.54395000
74.52964783,-57.80368000
74.57733154,-56.83498000
74.62501526,-60.13384000
74.67269897,-62.78203000
74.72038269,-61.29551000
74.76806641,-55.08430000
74.81575012,-55.03877000
74.86343384,-53.48978000
74.91111755,-52.45584000
74.95880127,-55.05128000
75.00648499,-58.01317000
75.05416870,-55.46463000
75.10185242,-56.27774000
75.14953613,-56.23520000
75.19721985,-54.73627000
75.24490356,-52.98939000
75.29258728,-57.48356000
75.34027100,-63.38467000
75.38795471,-57.40689000
75.43563843,-65.16734000
75.48332214,-67.30527000
75.53100586,-58.07132000
75.57868958,-50.01392000
75.62637329,-50.76350000
75.67405701,-57.21318000
75.72174072,-58.90071000
75.76942444,-55.25082000
75.81710815,-57.25132000
75.86479187,-62.96409000
75.91247559,-60.30077000
75.96015930,-70.31915000
76.00784302,-60.60600000
76.05552673,-58.72135000
76.10321045,-59.23891000
76.15089417,-54.08046000
76.19857788,-53.95971000
76.24626160,-58.93661000
76.29394531,-56.88404000
76.34162903,-51.95271000
76.38931274,-51.21023000
76.43699646,-54.71458000
76.48468018,-60.23678000
76.53236389,-66.73064000
76.58004761,-66.54941000
76.62773132,-60.18218000
76.67541504,-54.60537000
76.72309875,-55.85600000
76.77078247,-67.95402000
76.81846619,-54.80353000
76.86614990,-62.93690000
76.91383362,-57.38328000
76.96151733,-51.65712000
77.00920105,-52.59888000
77.05688477,-57.57798000
77.10456848,-67.99240000
77.15225220,-57.79992000
77.19993591,-54.91479000
77.24761963,-54.06096000
77.29530334,-57.85747000
77.34298706,-61.82787000
77.39067078,-58.74973000
77.43835449,-65.61861000
77.48603821,-57.77963000
77.53372192,-54.45577000
77.58140564,-57.65696000
77.62908936,-52.56531000
77.67677307,-55.09229000
77.72445679,-80.34699000
77.77214050,-60.53302000
77.81982422,-60.30926000
77.86750793,-57.55956000
77.91519165,-52.97542000
77.96287537,-51.88808000
78.01055908,-50.00462000
78.05824280,-50.68856000
78.10592651,-56.65871000
78.15361023,-70.55365000
78.20129395,-55.48711000
78.24897766,-49.82708000
78.29666138,-47.75634000
78.34434509,-48.28687000
78.39202881,-52.08657000
78.43971252,-55.09821000
78.48739624,-55.74037000
78.53507996,-55.59661000
78.58276367,-56.42085000
78.63044739,-63.19027000
78.67813110,-61.39291000
78.72581482,-54.25752000
78.77349854,-51.69312000
78.82118225,-52.19669000
78.86886597,-52.22105000
78.91654968,-54.43458000
78.96423340,-57.87658000
79.01191711,-65.85100000
79.05960083,-54.16397000
79.10728455,-52.82223000
79.15496826,-52.36311000
79.20265198,-55.20901000
79.25033569,-61.18153000
79.29801941,-64.23394000
79.34570313,-64.02839000
79.39338684,-59.43944000
79.44107056,-56.76420000
79.48875427,-55.17050000
79.53643799,-53.56919000
79.58412170,-55.04913000
79.63180542,-54.81918000
79.67948914,-51.25152000
79.72717285,-50.62000000
79.77485657,-51.18332000
79.82254028,-52.03837000
79.87022400,-55.31586000
79.91790771,-57.32558000
79.96559143,-66.56981000
80.01327515,-54.51409000
80.06095886,-49.94402000
80.10864258,-51.03440000
80.15632629,-56.95350000
80.20401001,-60.58975000
80.25169373,-60.60001000
80.29937744,-56.23008000
80.34706116,-53.99529000
80.39474487,-52.13999000
80.44242859,-54.34492000
80.49011230,-56.92959000
80.53779602,-52.77593000
80.58547974,-51.69131000
80.63316345,-53.43337000
80.68084717,-58.74831000
80.72853088,-59.27874000
80.77621460,-54.98410000
80.82389832,-58.56873000
80.87158203,-56.43471000
80.91926575,-50.51156000
80.96694946,-50.36361000
81.01463318,-52.69756000
81.06231689,-55.28580000
81.11000061,-59.70988000
81.15768433,-74.38039000
81.20536804,-55.79552000
81.25305176,-54.32477000
81.30073547,-60.86344000
81.34841919,-63.56640000
81.39610291,-59.16106000
81.44378662,-57.82757000
81.49147034,-57.07555000
81.53915405,-54.81198000
81.58683777,-53.58690000
81.63452148,-52.91689000
81.68220520,-50.27645000
81.72988892,-48.72082000
81.77757263,-50.91758000
81.82525635,-56.95176000
81.87294006,-56.33847000
81.92062378,-57.88567000
81.96830750,-69.44724000
82.01599121,-56.75404000
82.06367493,-50.94076000
82.11135864,-49.54160000
82.15904236,-52.67503000
82.20672607,-60.84265000
82.25440979,-55.15554000
82.30209351,-56.56741000
82.34977722,-61.47678000
82.39746094,-52.12158000
82.44514465,-50.89848000
82.49282837,-48.65357000
82.54051208,-48.89096000
82.58819580,-59.90605000
82.63587952,-54.23359000
82.68356323,-53.93765000
82.73124695,-69.04385000
82.77893066,-53.44687000
82.82661438,-53.79934000
82.87429810,-65.89958000
82.92198181,-60.71994000
82.96966553,-65.16474000
83.01734924,-70.10462000
83.06503296,-65.36525000
83.11271667,-56.31622000
83.16040039,-55.62558000
83.20808411,-69.49911000
83.25576782,-61.90048000
83.30345154,-64.98459000
83.35113525,-69.75918000
83.39881897,-57.32297000
83.44650269,-54.54619000
83.49418640,-56.33478000
83.54187012,-62.04222000
83.58955383,-62.60692000
83.63723755,-64.06726000
83.68492126,-56.37069000
83.73260498,-52.72678000
83.78028870,-49.76081000
83.82797241,-48.52309000
83.87565613,-49.62154000
83.92333984,-55.12108000
83.97102356,-57.36344000
84.01870728,-53.00316000
84.06639099,-55.56446000
84.11407471,-66.10389000
84.16175842,-57.51133000
84.20944214,-60.36928000
84.25712585,-62.84109000
84.30480957,-58.98662000
84.35249329,-59.94954000
84.40017700,-65.74858000
84.44786072,-59.02386000
84.49554443,-66.37701000
84.54322815,-61.45145000
84.59091187,-67.80857000
84.63859558,-54.95181000
84.68627930,-56.45415000
84.73396301,-64.98296000
84.78164673,-55.31702000
84.82933044,-53.64849000
84.87701416,-58.72177000
84.92469788,-59.28397000
84.97238159,-54.57980000
85.02006531,-58.18190000
85.06774902,-58.66476000
85.11543274,-56.38225000
85.16311646,-60.52703000
85.21080017,-66.52501000
85.25848389,-61.48006000
85.30616760,-60.54344000
85.35385132,-60.56913000
85.40153503,-60.07696000
85.44921875,-53.85851000
85.49690247,-51.15037000
85.54458618,-49.60524000
85.59226990,-51.34511000
85.63995361,-52.42634000
85.68763733,-50.51472000
85.73532104,-51.33827000
85.78300476,-54.50310000
85.83068848,-53.88972000
85.87837219,-53.86065000
85.92605591,-62.10365000
85.97373962,-58.39626000
86.02142334,-59.96659000
86.06910706,-62.21205000
86.11679077,-60.35720000
86.16447449,-58.64893000
86.21215820,-55.64337000
86.25984192,-52.11568000
86.30752563,-50.37305000
86.35520935,-54.31059000
86.40289307,-69.96877000
86.45057678,-61.98347000
86.49826050,-63.25436000
86.54594421,-57.44983000
86.59362793,-55.73952000
86.64131165,-51.19441000
86.68899536,-51.78204000
86.73667908,-55.33207000
86.78436279,-55.09147000
86.83204651,-54.41253000
86.87973022,-60.20510000
86.92741394,-65.79784000
86.97509766,-54.69750000
87.02278137,-52.62533000
87.07046509,-57.27015000
87.11814880,-58.84755000
87.16583252,-55.43399000
87.21351624,-55.68461000
87.26119995,-58.81612000
87.30888367,-62.69900000
87.35656738,-61.37999000
87.40425110,-57.60918000
87.45193481,-53.95449000
87.49961853,-55.91778000
87.54730225,-59.25201000
87.59498596,-57.08384000
87.64266968,-57.08852000
87.69035339,-59.35114000
87.73803711,-59.84577000
87.78572083,-55.56075000
87.83340454,-53.94678000
87.88108826,-54.13770000
87.92877197,-57.94801000
87.97645569,-65.50077000
88.02413940,-53.60818000
88.07182312,-50.92482000
88.11950684,-52.68987000
88.16719055,-63.03535000
88.21487427,-62.88225000
88.26255798,-60.32331000
88.31024170,-69.37665000
88.35792542,-64.77393000
88.40560913,-65.61021000
88.45329285,-66.95047000
88.50097656,-61.59839000
88.54866028,-58.16841000
88.59634399,-61.00989000
88.64402771,-58.73163000
88.69171143,-66.54356000
88.73939514,-65.76884000
88.78707886,-58.11525000
88.83476257,-55.57854000
88.88244629,-57.76384000
88.93013000,-60.99775000
88.97781372,-55.75721000
89.02549744,-58.28671000
89.07318115,-59.33031000
89.12086487,-63.59730000
89.16854858,-58.97192000
89.21623230,-61.53408000
89.26391602,-75.83114000
89.31159973,-60.15411000
89.35928345,-54.86456000
89.40696716,-55.53439000
89.45465088,-67.04006000
89.50233459,-53.29018000
89.55001831,-50.24744000
89.59770203,-54.99148000
89.64538574,-64.38548000
89.69306946,-61.24077000
89.74075317,-55.80702000
89.78843689,-54.16577000
89.83612061,-53.40831000
89.88380432,-57.49566000
89.93148804,-64.93451000
89.97917175,-57.10765000
90.02685547,-56.32002000
90.07453918,-62.51102000
90.12222290,-60.18252000
90.16990662,-58.96115000
90.21759033,-80.09960000
90.26527405,-57.98538000
90.31295776,-56.33404000
90.36064148,-60.56042000
90.40832520,-73.07803000
90.45600891,-64.90588000
90.50369263,-54.17328000
90.55137634,-51.12833000
90.59906006,-53.79680000
90.64674377,-54.46320000
90.69442749,-60.36261000
90.74211121,-66.39752000
90.78979492,-64.93073000
90.83747864,-55.93676000
90.88516235,-58.89417000
90.93284607,-55.50013000
90.98052979,-60.22871000
91.02821350,-60.42096000
91.07589722,-54.03084000
91.12358093,-55.36104000
91.17126465,-58.18239000
91.21894836,-63.43916000
91.26663208,-64.27198000
91.31431580,-60.02456000
91.36199951,-57.18624000
91.40968323,-65.19394000
91.45736694,-66.93414000
91.50505066,-57.10174000
91.55273438,-55.90585000
91.60041809,-60.47750000
91.64810181,-65.82059000
91.69578552,-58.66268000
91.74346924,-54.03458000
91.79115295,-53.34830000
91.83883667,-53.71134000
91.88652039,-55.35153000
91.93420410,-59.52470000
91.98188782,-63.53426000
92.02957153,-64.88801000
92.07725525,-57.79556000
92.12493896,-53.68666000
92.17262268,-58.30278000
92.22030640,-65.48711000
92.26799011,-65.79572000
92.31567383,-58.19180000
92.36335754,-57.29718000
92.41104126,-63.76444000
92.45872498,-61.15166000
92.50640869,-54.39141000
92.55409241,-50.30377000
92.60177612,-47.76434000
92.64945984,-50.91100000
92.69714355,-63.79573000
92.74482727,-53.67556000
92.79251099,-53.05896000
92.84019470,-53.55193000
92.88787842,-60.24084000
92.93556213,-64.03926000
92.98324585,-53.75372000
93.03092957,-53.82179000
93.07861328,-63.50955000
93.12629700,-54.72732000
93.17398071,-51.11242000
93.22166443,-51.16821000
93.26934814,-54.32270000
93.31703186,-55.78896000
93.36471558,-51.44609000
93.41239929,-50.14869000
93.46008301,-53.03955000
93.50776672,-55.49331000
93.55545044,-61.31901000
93.60313416,-62.84132000
93.65081787,-57.12598000
93.69850159,-55.81512000
93.74618530,-54.95188000
93.79386902,-51.56269000
93.84155273,-51.05566000
93.88923645,-54.21007000
93.93692017,-59.54685000
93.98460388,-59.82584000
94.03228760,-57.71998000
94.07997131,-63.08237000
94.12765503,-58.99145000
94.17533875,-54.46608000
94.22302246,-59.13309000
94.27070618,-58.87002000
94.31838989,-53.47855000
94.36607361,-54.56353000
94.41375732,-57.40921000
94.46144104,-56.97560000
94.50912476,-60.02836000
94.55680847,-56.93490000
94.60449219,-54.88416000
94.65217590,-64.38437000
94.69985962,-66.58215000
94.74754333,-58.03986000
94.79522705,-57.55404000
94.84291077,-54.52683000
94.89059448,-51.44466000
94.93827820,-50.08978000
94.98596191,-53.15187000
95.03364563,-61.41584000
95.08132935,-54.18572000
95.12901306,-52.02537000
95.17669678,-54.77677000
95.22438049,-68.42307000
95.27206421,-66.79660000
95.31974792,-66.90301000
95.36743164,-53.00342000
95.41511536,-50.72808000
95.46279907,-57.42888000
95.51048279,-58.99857000
95.55816650,-55.44416000
95.60585022,-58.15351000
95.65353394,-55.52944000
95.70121765,-52.78793000
95.74890137,-53.17806000
95.79658508,-60.18509000
95.84426880,-70.32813000
95.89195251,-63.26046000
95.93963623,-63.86189000
95.98731995,-57.87416000
96.03500366,-57.16603000
96.08268738,-61.60048000
96.13037109,-59.69315000
96.17805481,-59.41910000
96.22573853,-58.11240000
96.27342224,-57.30453000
96.32110596,-65.58994000
96.36878967,-56.71112000
96.41647339,-56.29634000
96.46415710,-69.13520000
96.51184082,-64.31406000
96.55952454,-55.96032000
96.60720825,-65.30518000
96.65489197,-55.94507000
96.70257568,-56.07266000
96.75025940,-60.42139000
96.79794312,-62.39182000
96.84562683,-54.51553000
96.89331055,-52.14360000
96.94099426,-56.64559000
96.98867798,-86.45069000
97.03636169,-61.98103000
97.08404541,-55.52884000
97.13172913,-55.63423000
97.17941284,-63.93421000
97.22709656,-68.37144000
97.27478027,-61.01517000
97.32246399,-57.71520000
97.37014771,-57.08979000
97.41783142,-56.21342000
97.46551514,-56.41922000
97.51319885,-59.37750000
97.56088257,-72.60892000
97.60856628,-59.45164000
97.65625000,-56.33060000
97.70393372,-62.71649000
97.75161743,-70.27023000
97.79930115,-60.62135000
97.84698486,-57.91511000
97.89466858,-60.06656000
97.94235229,-62.77923000
97.99003601,-63.35283000
98.03771973,-53.55944000
98.08540344,-52.67919000
98.13308716,-58.44723000
98.18077087,-60.28437000
98.22845459,-63.54644000
98.27613831,-52.66189000
98.32382202,-51.09397000
98.37150574,-56.10714000
98.41918945,-75.21572000
98.46687317,-64.54840000
98.51455688,-64.95807000
98.56224060,-58.60377000
98.60992432,-54.24989000
98.65760803,-52.90688000
98.70529175,-53.89994000
98.75297546,-60.61929000
98.80065918,-70.37961000
98.84834290,-61.11534000
98.89602661,-54.12630000
98.94371033,-54.14391000
98.99139404,-53.30612000
99.03907776,-57.94719000
99.08676147,-73.88918000
99.13444519,-75.49570000
99.18212891,-60.93855000
99.22981262,-55.17207000
99.27749634,-53.63909000
99.32518005,-54.79457000
99.37286377,-52.91711000
99.42054749,-53.02908000
99.46823120,-57.61801000
99.51591492,-59.96917000
99.56359863,-55.18559000
99.61128235,-51.87475000
99.65896606,-53.90496000
99.70664978,-75.48522000
99.75433350,-60.68659000
99.80201721,-67.58235000
99.84970093,-70.81824000
99.89738464,-65.67351000
99.94506836,-65.94362000
99.99275208,-62.11351000
100.04043579,-65.77291000
100.08811951,-57.12490000
100.13580322,-57.11818000
100.18348694,-55.65358000
100.23117065,-55.06110000
100.27885437,-57.75642000
100.32653809,-62.53870000
100.37422180,-68.65662000
100.42190552,-55.67121000
100.46958923,-53.66280000
100.51727295,-55.69040000
100.56495667,-56.44133000
100.61264038,-56.91249000
100.66032410,-60.26018000
100.70800781,-71.22985000
100.75569153,-61.77811000
100.80337524,-60.70743000
100.85105896,-64.26019000
100.89874268,-65.60556000
100.94642639,-67.18669000
100.99411011,-72.94877000
101.04179382,-61.45073000
101.08947754,-53.35060000
101.13716125,-50.79802000
101.18484497,-49.80778000
101.23252869,-51.39251000
101.28021240,-54.08176000
101.32789612,-52.81483000
101.37557983,-53.09642000
101.42326355,-58.68787000
101.47094727,-55.43632000
101.51863098,-52.00453000
101.56631470,-54.13496000
101.61399841,-53.94209000
101.66168213,-54.77546000
101.70936584,-59.34513000
101.75704956,-56.37726000
101.80473328,-57.32505000
101.85241699,-62.38408000
101.90010071,-58.79866000
101.94778442,-56.66525000
101.99546814,-55.05999000
102.04315186,-57.10580000
102.09083557,-72.03230000
102.13851929,-69.90254000
102.18620300,-63.09047000
102.23388672,-54.31697000
102.28157043,-54.15737000
102.32925415,-56.29763000
102.37693787,-59.05841000
