"Frequency[kHz]","Channel[dBu]"
51.16462708,-61.79209000
51.21231079,-56.90619000
51.25999451,-59.48234000
51.30767822,-59.54268000
51.35536194,-57.97759000
51.40304565,-55.75789000
51.45072937,-53.84325000
51.49841309,-58.61813000
51.54609680,-58.68752000
51.59378052,-57.53638000
51.64146423,-57.18005000
51.68914795,-50.06713000
51.73683167,-53.30531000
51.78451538,-62.65313000
51.83219910,-60.74501000
51.87988281,-62.08224000
51.92756653,-54.55385000
51.97525024,-51.92190000
52.02293396,-55.60248000
52.07061768,-58.02015000
52.11830139,-60.50499000
52.16598511,-71.85249000
52.21366882,-57.96063000
52.26135254,-54.48385000
52.30903625,-56.95284000
52.35671997,-56.51180000
52.40440369,-55.87826000
52.45208740,-59.23508000
52.49977112,-63.20125000
52.54745483,-56.52819000
52.59513855,-60.75748000
52.64282227,-61.71337000
52.69050598,-63.83585000
52.73818970,-55.40594000
52.78587341,-50.08013000
52.83355713,-48.57999000
52.88124084,-53.38661000
52.92892456,-54.05670000
52.97660828,-57.91761000
53.02429199,-56.83991000
53.07197571,-58.25356000
53.11965942,-62.82227000
53.16734314,-62.80815000
53.21502686,-82.07108000
53.26271057,-55.09591000
53.31039429,-52.78767000
53.35807800,-62.87703000
53.40576172,-60.26469000
53.45344543,-56.13807000
53.50112915,-51.82526000
53.54881287,-52.13580000
53.59649658,-58.45748000
53.64418030,-58.64958000
53.69186401,-53.90838000
53.73954773,-54.78035000
53.78723145,-75.35002000
53.83491516,-58.34486000
53.88259888,-57.89249000
53.93028259,-68.20810000
53.97796631,-64.24705000
54.02565002,-82.43881000
54.07333374,-62.83079000
54.12101746,-62.22419000
54.16870117,-63.93581000
54.21638489,-68.26085000
54.26406860,-60.92968000
54.31175232,-56.43848000
54.35943604,-56.86916000
54.40711975,-56.42690000
54.45480347,-58.17178000
54.50248718,-59.00440000
54.55017090,-55.74016000
54.59785461,-51.16185000
54.64553833,-50.02289000
54.69322205,-51.32987000
54.74090576,-56.80979000
54.78858948,-63.39130000
54.83627319,-61.73073000
54.88395691,-52.06670000
54.93164063,-49.70714000
54.97932434,-53.85239000
55.02700806,-66.63441000
55.07469177,-55.24516000
55.12237549,-61.68312000
55.17005920,-64.33185000
55.21774292,-58.33754000
55.26542664,-56.10831000
55.31311035,-52.78120000
55.36079407,-54.36608000
55.40847778,-66.20150000
55.45616150,-57.35596000
55.50384521,-62.28585000
55.55152893,-56.43764000
55.59921265,-55.21532000
55.64689636,-56.28084000
55.69458008,-56.03180000
55.74226379,-57.88351000
55.78994751,-65.81882000
55.83763123,-73.97250000
55.88531494,-63.15040000
55.93299866,-61.08131000
55.98068237,-70.95567000
56.02836609,-57.91031000
56.07604980,-55.51735000
56.12373352,-60.20934000
56.17141724,-74.36337000
56.21910095,-74.20935000
56.26678467,-66.00359000
56.31446838,-62.04536000
56.36215210,-68.64645000
56.40983582,-58.98266000
56.45751953,-52.55714000
56.50520325,-55.55162000
56.55288696,-65.92384000
56.60057068,-63.55956000
56.64825439,-57.12475000
56.69593811,-55.70900000
56.74362183,-52.46524000
56.79130554,-48.97553000
56.83898926,-49.57628000
56.88667297,-53.84104000
56.93435669,-54.82656000
56.98204041,-54.85439000
57.02972412,-58.21568000
57.07740784,-76.09788000
57.12509155,-62.78174000
57.17277527,-66.60485000
57.22045898,-55.21049000
57.26814270,-50.93983000
57.31582642,-51.70548000
57.36351013,-52.52354000
57.41119385,-52.85143000
57.45887756,-53.47580000
57.50656128,-50.76835000
57.55424500,-52.33432000
57.60192871,-55.20548000
57.64961243,-57.79627000
57.69729614,-58.82336000
57.74497986,-52.39919000
57.79266357,-48.96051000
57.84034729,-52.00098000
57.88803101,-67.02746000
57.93571472,-56.47260000
57.98339844,-51.80842000
58.03108215,-58.04457000
58.07876587,-58.37294000
58.12644958,-53.62397000
58.17413330,-52.37766000
58.22181702,-54.53809000
58.26950073,-57.29941000
58.31718445,-62.29636000
58.36486816,-77.91436000
58.41255188,-60.59314000
58.46023560,-58.65714000
58.50791931,-60.88905000
58.55560303,-60.73286000
58.60328674,-64.12034000
58.65097046,-65.10139000
58.69865417,-65.14139000
58.74633789,-57.56904000
58.79402161,-50.85255000
58.84170532,-58.35077000
58.88938904,-66.75465000
58.93707275,-62.44561000
58.98475647,-57.71153000
59.03244019,-57.37388000
59.08012390,-56.22935000
59.12780762,-59.95812000
59.17549133,-61.11232000
59.22317505,-63.08926000
59.27085876,-56.12978000
59.31854248,-54.71649000
59.36622620,-59.29329000
59.41390991,-58.56648000
59.46159363,-56.65471000
59.50927734,-59.79114000
59.55696106,-74.21431000
59.60464478,-63.15425000
59.65232849,-59.58382000
59.70001221,-55.81606000
59.74769592,-55.92465000
59.79537964,-57.33832000
59.84306335,-57.24481000
59.89074707,-60.96156000
59.93843079,-63.54379000
59.98611450,-57.58244000
60.03379822,-60.67405000
60.08148193,-68.68835000
60.12916565,-58.44786000
60.17684937,-56.84161000
60.22453308,-59.25045000
60.27221680,-70.06419000
60.31990051,-58.06959000
60.36758423,-55.45842000
60.41526794,-74.88850000
60.46295166,-49.79968000
60.51063538,-46.13218000
60.55831909,-45.75653000
60.60600281,-47.01429000
60.65368652,-52.10543000
60.70137024,-59.38830000
60.74905396,-51.14204000
60.79673767,-50.73332000
60.84442139,-59.54177000
60.89210510,-61.95080000
60.93978882,-54.13019000
60.98747253,-56.46328000
61.03515625,-59.28419000
61.08283997,-63.54535000
61.13052368,-60.32326000
61.17820740,-59.81791000
61.22589111,-57.06044000
61.27357483,-58.66440000
61.32125854,-67.53017000
61.36894226,-64.89831000
61.41662598,-68.12182000
61.46430969,-59.99976000
61.51199341,-56.67830000
61.55967712,-61.76247000
61.60736084,-58.31062000
61.65504456,-57.43568000
61.70272827,-52.82431000
61.75041199,-52.29861000
61.79809570,-56.28509000
61.84577942,-65.62582000
61.89346313,-55.80263000
61.94114685,-51.16021000
61.98883057,-53.91225000
62.03651428,-54.31665000
62.08419800,-60.35180000
62.13188171,-59.78540000
62.17956543,-53.97151000
62.22724915,-54.86071000
62.27493286,-54.58996000
62.32261658,-52.04465000
62.37030029,-53.36555000
62.41798401,-58.09979000
62.46566772,-57.92598000
62.51335144,-54.59351000
62.56103516,-57.13199000
62.60871887,-65.53695000
62.65640259,-65.09536000
62.70408630,-67.07867000
62.75177002,-61.72207000
62.79945374,-55.54659000
62.84713745,-54.57272000
62.89482117,-52.91348000
62.94250488,-54.64691000
62.99018860,-69.31564000
63.03787231,-54.36068000
63.08555603,-52.98360000
63.13323975,-62.58095000
63.18092346,-79.10177000
63.22860718,-57.53126000
63.27629089,-50.76284000
63.32397461,-52.50970000
63.37165833,-58.42292000
63.41934204,-53.86113000
63.46702576,-52.56784000
63.51470947,-56.15355000
63.56239319,-70.56632000
63.61007690,-57.22410000
63.65776062,-48.73882000
63.70544434,-49.09370000
63.75312805,-58.32316000
63.80081177,-54.44919000
63.84849548,-56.21781000
63.89617920,-59.81395000
63.94386292,-59.60095000
63.99154663,-60.58941000
64.03923035,-61.41041000
64.08691406,-61.56672000
64.13459778,-56.41591000
64.18228149,-54.49294000
64.22996521,-53.46803000
64.27764893,-53.67971000
64.32533264,-62.96396000
64.37301636,-67.76897000
64.42070007,-57.73634000
64.46838379,-56.15318000
64.51606750,-57.73180000
64.56375122,-60.02384000
64.61143494,-57.37654000
64.65911865,-54.08184000
64.70680237,-54.38837000
64.75448608,-53.19942000
64.80216980,-51.55476000
64.84985352,-54.31483000
64.89753723,-62.62622000
64.94522095,-61.63399000
64.99290466,-62.09771000
65.04058838,-53.69087000
65.08827209,-54.73401000
65.13595581,-63.01659000
65.18363953,-63.51836000
65.23132324,-55.75927000
65.27900696,-53.34386000
65.32669067,-55.01431000
65.37437439,-59.69090000
65.42205811,-61.85761000
65.46974182,-60.31697000
65.51742554,-59.03396000
65.56510925,-53.31123000
65.61279297,-51.86280000
65.66047668,-54.14097000
65.70816040,-54.82850000
65.75584412,-57.28356000
65.80352783,-64.83964000
65.85121155,-67.16560000
65.89889526,-60.64403000
65.94657898,-58.18689000
65.99426270,-61.12119000
66.04194641,-56.01236000
66.08963013,-56.38448000
66.13731384,-59.63971000
66.18499756,-67.64003000
66.23268127,-58.24321000
66.28036499,-61.55281000
66.32804871,-61.37481000
66.37573242,-61.08697000
66.42341614,-58.39070000
66.47109985,-56.04966000
66.51878357,-51.83699000
66.56646729,-53.55999000
66.61415100,-58.75595000
66.66183472,-51.90043000
66.70951843,-55.27234000
66.75720215,-93.55951000
66.80488586,-60.94959000
66.85256958,-63.75921000
66.90025330,-66.74117000
66.94793701,-61.78841000
66.99562073,-57.24749000
67.04330444,-54.33386000
67.09098816,-59.48012000
67.13867188,-61.38803000
67.18635559,-55.20433000
67.23403931,-58.09160000
67.28172302,-62.71952000
67.32940674,-75.90036000
67.37709045,-56.84060000
67.42477417,-52.83103000
67.47245789,-56.44250000
67.52014160,-62.23036000
67.56782532,-66.28336000
67.61550903,-69.96947000
67.66319275,-57.90734000
67.71087646,-53.84109000
67.75856018,-58.12212000
67.80624390,-65.13826000
67.85392761,-65.45284000
67.90161133,-69.14987000
67.94929504,-61.43690000
67.99697876,-59.78113000
68.04466248,-53.72036000
68.09234619,-50.19701000
68.14002991,-50.72173000
68.18771362,-59.28034000
68.23539734,-57.16046000
68.28308105,-53.05410000
68.33076477,-58.15037000
68.37844849,-73.16496000
68.42613220,-58.84458000
68.47381592,-53.73936000
68.52149963,-55.21881000
68.56918335,-72.63438000
68.61686707,-61.14203000
68.66455078,-64.35629000
68.71223450,-64.80852000
68.75991821,-54.15828000
68.80760193,-54.25603000
68.85528564,-62.15835000
68.90296936,-67.83612000
68.95065308,-60.20506000
68.99833679,-60.57288000
69.04602051,-67.02023000
69.09370422,-65.83348000
69.14138794,-57.91977000
69.18907166,-56.01237000
69.23675537,-54.12017000
69.28443909,-52.32100000
69.33212280,-54.52633000
69.37980652,-55.65258000
69.42749023,-57.79702000
69.47517395,-62.25237000
69.52285767,-61.21053000
69.57054138,-63.39283000
69.61822510,-63.31163000
69.66590881,-57.77201000
69.71359253,-57.27214000
69.76127625,-59.37767000
69.80895996,-57.98804000
69.85664368,-54.81863000
69.90432739,-56.94863000
69.95201111,-63.99730000
69.99969482,-61.33226000
70.04737854,-59.14479000
70.09506226,-59.00760000
70.14274597,-56.14803000
70.19042969,-53.11378000
70.23811340,-52.78193000
70.28579712,-56.25916000
70.33348083,-57.50007000
70.38116455,-64.71509000
70.42884827,-64.89438000
70.47653198,-58.00898000
70.52421570,-61.14746000
70.57189941,-58.41578000
70.61958313,-57.47865000
70.66726685,-63.61358000
70.71495056,-59.21146000
70.76263428,-56.03092000
70.81031799,-56.68146000
70.85800171,-61.01897000
70.90568542,-56.92322000
70.95336914,-69.84915000
71.00105286,-59.69682000
71.04873657,-69.83880000
71.09642029,-55.15024000
71.14410400,-54.85382000
71.19178772,-61.53087000
71.23947144,-65.78745000
71.28715515,-61.62735000
71.33483887,-57.77789000
71.38252258,-59.25282000
71.43020630,-68.98772000
71.47789001,-59.09216000
71.52557373,-63.63161000
71.57325745,-54.16172000
71.62094116,-50.50763000
71.66862488,-54.06870000
71.71630859,-67.49164000
71.76399231,-61.88264000
71.81167603,-55.83354000
71.85935974,-57.14228000
71.90704346,-60.44632000
71.95472717,-63.49670000
72.00241089,-59.09235000
72.05009460,-51.83264000
72.09777832,-48.73965000
72.14546204,-49.68880000
72.19314575,-55.16760000
72.24082947,-80.34085000
72.28851318,-59.03577000
72.33619690,-61.22567000
72.38388062,-66.17730000
72.43156433,-69.46925000
72.47924805,-65.21066000
72.52693176,-64.67537000
72.57461548,-68.37273000
72.62229919,-60.34197000
72.66998291,-62.40474000
72.71766663,-63.63357000
72.76535034,-57.56836000
72.81303406,-56.60799000
72.86071777,-61.58165000
72.90840149,-62.08804000
72.95608521,-53.56654000
73.00376892,-58.06155000
73.05145264,-57.68337000
73.09913635,-57.38467000
73.14682007,-53.32021000
73.19450378,-50.92072000
73.24218750,-53.21893000
73.28987122,-60.83500000
73.33755493,-63.20961000
73.38523865,-59.61732000
73.43292236,-58.01457000
73.48060608,-69.13380000
73.52828979,-56.90998000
73.57597351,-61.00019000
73.62365723,-63.06534000
73.67134094,-59.25058000
73.71902466,-63.01112000
73.76670837,-69.80083000
73.81439209,-57.56643000
73.86207581,-54.01387000
73.90975952,-65.06948000
73.95744324,-59.44607000
74.00512695,-64.29065000
74.05281067,-57.03232000
74.10049438,-52.09556000
74.14817810,-54.69825000
74.19586182,-72.63416000
74.24354553,-57.93596000
74.29122925,-74.20525000
74.33891296,-60.80471000
74.38659668,-68.36399000
74.43428040,-63.39527000
74.48196411,-59.64152000
74.52964783,-66.11230000
74.57733154,-62.36597000
74.62501526,-56.84018000
74.67269897,-51.00871000
74.72038269,-50.61945000
74.76806641,-72.18217000
74.81575012,-53.52877000
74.86343384,-55.80660000
74.91111755,-63.19201000
74.95880127,-61.03298000
75.00648499,-57.59779000
75.05416870,-65.03319000
75.10185242,-61.01416000
75.14953613,-56.17009000
75.19721985,-61.03634000
75.24490356,-58.42037000
75.29258728,-58.01105000
75.34027100,-60.90340000
75.38795471,-63.96492000
75.43563843,-61.18855000
75.48332214,-65.31937000
75.53100586,-62.05494000
75.57868958,-63.06014000
75.62637329,-62.20856000
75.67405701,-65.11285000
75.72174072,-62.17478000
75.76942444,-58.28949000
75.81710815,-61.40697000
75.86479187,-59.68603000
75.91247559,-54.60613000
75.96015930,-54.66433000
76.00784302,-57.96848000
76.05552673,-58.83707000
76.10321045,-97.92904000
76.15089417,-58.72015000
76.19857788,-62.74404000
76.24626160,-59.93744000
76.29394531,-57.93165000
76.34162903,-56.01477000
76.38931274,-56.94745000
76.43699646,-53.75854000
76.48468018,-51.42317000
76.53236389,-58.18655000
76.58004761,-54.82212000
76.62773132,-54.43947000
76.67541504,-63.83115000
76.72309875,-60.43652000
76.77078247,-57.16171000
76.81846619,-56.94630000
76.86614990,-60.21177000
76.91383362,-64.51861000
76.96151733,-58.42590000
77.00920105,-56.40646000
77.05688477,-63.92314000
77.10456848,-60.36896000
77.15225220,-56.07079000
77.19993591,-57.37072000
77.24761963,-65.47533000
77.29530334,-58.56014000
77.34298706,-57.10023000
77.39067078,-72.00652000
77.43835449,-56.43372000
77.48603821,-55.51523000
77.53372192,-58.62850000
77.58140564,-67.85020000
77.62908936,-55.91492000
77.67677307,-55.85285000
77.72445679,-66.33765000
77.77214050,-56.04473000
77.81982422,-55.46400000
77.86750793,-64.62187000
77.91519165,-64.77831000
77.96287537,-56.72898000
78.01055908,-53.60366000
78.05824280,-56.83114000
78.10592651,-72.27563000
78.15361023,-64.47336000
78.20129395,-64.58728000
78.24897766,-73.56065000
78.29666138,-63.04523000
78.34434509,-54.63052000
78.39202881,-52.00726000
78.43971252,-52.96247000
78.48739624,-59.09529000
78.53507996,-66.49316000
78.58276367,-57.18385000
78.63044739,-55.82753000
78.67813110,-58.51173000
78.72581482,-55.20564000
78.77349854,-57.63403000
78.82118225,-60.97205000
78.86886597,-64.05161000
78.91654968,-56.94360000
78.96423340,-68.43664000
79.01191711,-59.69070000
79.05960083,-56.94647000
79.10728455,-58.03242000
79.15496826,-55.56338000
79.20265198,-54.49615000
79.25033569,-58.06545000
79.29801941,-71.57951000
79.34570313,-67.53105000
79.39338684,-70.69667000
79.44107056,-57.73386000
79.48875427,-56.10519000
79.53643799,-63.57278000
79.58412170,-62.52346000
79.63180542,-55.52840000
79.67948914,-52.29997000
79.72717285,-49.58790000
79.77485657,-51.55791000
79.82254028,-51.89926000
79.87022400,-52.76903000
79.91790771,-56.82876000
79.96559143,-56.00117000
80.01327515,-65.98973000
80.06095886,-69.24328000
80.10864258,-64.87107000
80.15632629,-65.23946000
80.20401001,-55.19255000
80.25169373,-56.34873000
80.29937744,-65.99834000
80.34706116,-64.55291000
80.39474487,-62.86194000
80.44242859,-62.21666000
80.49011230,-68.17106000
80.53779602,-62.90022000
80.58547974,-59.76340000
80.63316345,-58.82230000
80.68084717,-63.57978000
80.72853088,-67.49830000
80.77621460,-56.94740000
80.82389832,-55.18681000
80.87158203,-52.91258000
80.91926575,-54.45721000
80.96694946,-54.00333000
81.01463318,-54.55409000
81.06231689,-61.68329000
81.11000061,-70.09164000
81.15768433,-59.38881000
81.20536804,-56.38215000
81.25305176,-55.14808000
81.30073547,-59.47338000
81.34841919,-70.57410000
81.39610291,-73.01962000
81.44378662,-64.60811000
81.49147034,-60.40817000
81.53915405,-74.17435000
81.58683777,-55.59361000
81.63452148,-50.40421000
81.68220520,-51.46565000
81.72988892,-59.23188000
81.77757263,-63.98292000
81.82525635,-56.21571000
81.87294006,-55.86663000
81.92062378,-58.89831000
81.96830750,-53.76812000
82.01599121,-50.26558000
82.06367493,-52.79955000
82.11135864,-55.28012000
82.15904236,-54.76689000
82.20672607,-56.38952000
82.25440979,-59.18237000
82.30209351,-61.48780000
82.34977722,-58.18005000
82.39746094,-61.42528000
82.44514465,-58.07362000
82.49282837,-53.47982000
82.54051208,-57.07960000
82.58819580,-62.33363000
82.63587952,-56.65256000
82.68356323,-54.69512000
82.73124695,-54.49216000
82.77893066,-58.08119000
82.82661438,-68.68597000
82.87429810,-57.70369000
82.92198181,-53.42659000
82.96966553,-54.79001000
83.01734924,-62.59825000
83.06503296,-55.51032000
83.11271667,-54.06098000
83.16040039,-60.99017000
83.20808411,-68.20085000
83.25576782,-60.39731000
83.30345154,-54.18946000
83.35113525,-55.20287000
83.39881897,-59.81285000
83.44650269,-54.45506000
83.49418640,-50.03320000
83.54187012,-53.07551000
83.58955383,-62.70015000
83.63723755,-54.50394000
83.68492126,-55.46824000
83.73260498,-53.94462000
83.78028870,-53.02870000
83.82797241,-55.16782000
83.87565613,-60.48375000
83.92333984,-56.47194000
83.97102356,-55.77757000
84.01870728,-60.82954000
84.06639099,-56.93693000
84.11407471,-60.87564000
84.16175842,-60.20313000
84.20944214,-54.51023000
84.25712585,-55.24009000
84.30480957,-53.62959000
84.35249329,-52.36912000
84.40017700,-54.70502000
84.44786072,-61.63219000
84.49554443,-62.13077000
84.54322815,-60.07106000
84.59091187,-60.60779000
84.63859558,-60.52886000
84.68627930,-54.79404000
84.73396301,-60.00597000
84.78164673,-54.19613000
84.82933044,-53.27618000
84.87701416,-54.73890000
84.92469788,-60.20202000
84.97238159,-67.36121000
85.02006531,-64.44169000
85.06774902,-53.33575000
85.11543274,-54.14910000
85.16311646,-64.06575000
85.21080017,-61.11403000
85.25848389,-58.04300000
85.30616760,-59.39392000
85.35385132,-71.22322000
85.40153503,-69.85777000
85.44921875,-57.84449000
85.49690247,-58.08000000
85.54458618,-63.31398000
85.59226990,-59.63116000
85.63995361,-58.34031000
85.68763733,-51.93575000
85.73532104,-51.61639000
85.78300476,-52.50447000
85.83068848,-54.36714000
85.87837219,-65.62653000
85.92605591,-54.72204000
85.97373962,-54.78886000
86.02142334,-57.20752000
86.06910706,-56.83767000
86.11679077,-61.92089000
86.16447449,-70.89016000
86.21215820,-66.57669000
86.25984192,-62.77364000
86.30752563,-66.93202000
86.35520935,-55.01139000
86.40289307,-53.03955000
86.45057678,-56.73848000
86.49826050,-59.48368000
86.54594421,-69.15276000
86.59362793,-60.38256000
86.64131165,-61.18294000
86.68899536,-79.59688000
86.73667908,-61.62069000
86.78436279,-54.77943000
86.83204651,-55.13630000
86.87973022,-55.46677000
86.92741394,-55.51930000
86.97509766,-69.15858000
87.02278137,-57.19618000
87.07046509,-57.32532000
87.11814880,-59.18412000
87.16583252,-60.84371000
87.21351624,-69.62918000
87.26119995,-61.09253000
87.30888367,-56.10661000
87.35656738,-58.16878000
87.40425110,-64.67854000
87.45193481,-66.24426000
87.49961853,-63.95992000
87.54730225,-62.13467000
87.59498596,-53.22256000
87.64266968,-51.78537000
87.69035339,-54.97322000
87.73803711,-67.24683000
87.78572083,-64.92861000
87.83340454,-60.37245000
87.88108826,-60.44442000
87.92877197,-59.77228000
87.97645569,-57.91685000
88.02413940,-54.89810000
88.07182312,-60.66325000
88.11950684,-70.34953000
88.16719055,-64.23184000
88.21487427,-64.14208000
88.26255798,-62.26414000
88.31024170,-61.62678000
88.35792542,-57.56364000
88.40560913,-57.54407000
88.45329285,-63.87783000
88.50097656,-62.04423000
88.54866028,-69.05146000
88.59634399,-62.78374000
88.64402771,-55.50768000
88.69171143,-52.08834000
88.73939514,-50.76760000
88.78707886,-51.32040000
88.83476257,-54.08634000
88.88244629,-61.38591000
88.93013000,-58.90184000
88.97781372,-53.44015000
89.02549744,-53.13906000
89.07318115,-56.69033000
89.12086487,-60.97042000
89.16854858,-58.05215000
89.21623230,-52.06796000
89.26391602,-49.25660000
89.31159973,-51.81209000
89.35928345,-58.50470000
89.40696716,-56.86761000
89.45465088,-61.96048000
89.50233459,-62.79049000
89.55001831,-59.98537000
89.59770203,-58.43196000
89.64538574,-56.01237000
89.69306946,-55.76946000
89.74075317,-55.71708000
89.78843689,-56.84357000
89.83612061,-57.56612000
89.88380432,-59.06047000
89.93148804,-61.98905000
89.97917175,-65.21918000
90.02685547,-63.73022000
90.07453918,-59.44920000
90.12222290,-55.69744000
90.16990662,-59.28596000
90.21759033,-62.24670000
90.26527405,-55.73977000
90.31295776,-54.24450000
90.36064148,-58.74395000
90.40832520,-60.83531000
90.45600891,-66.40243000
90.50369263,-60.89402000
90.55137634,-56.70767000
90.59906006,-59.10837000
90.64674377,-54.04729000
90.69442749,-52.04929000
90.74211121,-62.19941000
90.78979492,-54.10490000
90.83747864,-55.19285000
90.88516235,-63.04380000
90.93284607,-61.85139000
90.98052979,-54.66341000
91.02821350,-51.70851000
91.07589722,-54.68060000
91.12358093,-60.71061000
91.17126465,-61.86132000
91.21894836,-61.66499000
91.26663208,-62.15623000
91.31431580,-67.25176000
91.36199951,-59.40977000
91.40968323,-54.35168000
91.45736694,-52.30902000
91.50505066,-53.66941000
91.55273438,-55.48599000
91.60041809,-57.60814000
91.64810181,-59.08117000
91.69578552,-59.93217000
91.74346924,-60.87749000
91.79115295,-57.34457000
91.83883667,-55.75720000
91.88652039,-58.16087000
91.93420410,-61.55609000
91.98188782,-57.71857000
92.02957153,-55.16850000
92.07725525,-54.93700000
92.12493896,-52.53410000
92.17262268,-49.85485000
92.22030640,-50.18004000
92.26799011,-56.99313000
92.31567383,-68.72083000
92.36335754,-58.79577000
92.41104126,-59.01852000
92.45872498,-58.27420000
92.50640869,-55.06499000
92.55409241,-54.05825000
92.60177612,-54.99843000
92.64945984,-54.91655000
92.69714355,-52.70102000
92.74482727,-50.51590000
92.79251099,-51.32748000
92.84019470,-55.27275000
92.88787842,-57.55537000
92.93556213,-70.91581000
92.98324585,-57.43881000
93.03092957,-60.77054000
93.07861328,-62.78918000
93.12629700,-56.18332000
93.17398071,-57.74317000
93.22166443,-61.85062000
93.26934814,-66.81453000
93.31703186,-61.65234000
93.36471558,-60.42484000
93.41239929,-68.96111000
93.46008301,-57.72368000
93.50776672,-61.66969000
93.55545044,-64.16558000
93.60313416,-61.30683000
93.65081787,-64.18795000
93.69850159,-71.43478000
93.74618530,-66.05467000
93.79386902,-64.31905000
93.84155273,-58.29079000
93.88923645,-59.83632000
93.93692017,-69.40556000
93.98460388,-63.81524000
94.03228760,-62.72769000
94.07997131,-58.76324000
94.12765503,-53.05326000
94.17533875,-58.15109000
94.22302246,-63.36490000
94.27070618,-63.71141000
94.31838989,-54.47031000
94.36607361,-57.04121000
94.41375732,-60.09478000
94.46144104,-54.94333000
94.50912476,-54.72954000
94.55680847,-59.89903000
94.60449219,-58.96983000
94.65217590,-55.11382000
94.69985962,-55.21746000
94.74754333,-53.56095000
94.79522705,-54.27888000
94.84291077,-58.49743000
94.89059448,-59.69639000
94.93827820,-57.48736000
94.98596191,-55.66686000
95.03364563,-53.35615000
95.08132935,-51.31080000
95.12901306,-53.20637000
95.17669678,-56.09321000
95.22438049,-60.12913000
95.27206421,-68.33517000
95.31974792,-71.31320000
95.36743164,-68.20997000
95.41511536,-68.39542000
95.46279907,-56.59100000
95.51048279,-54.18848000
95.55816650,-62.03937000
95.60585022,-61.67886000
95.65353394,-60.15772000
95.70121765,-66.60012000
95.74890137,-58.44696000
95.79658508,-60.56937000
95.84426880,-62.51094000
95.89195251,-56.53687000
95.93963623,-56.24467000
95.98731995,-59.20095000
96.03500366,-57.67215000
96.08268738,-53.74275000
96.13037109,-51.09060000
96.17805481,-52.79701000
96.22573853,-55.09132000
96.27342224,-56.78999000
96.32110596,-53.83215000
96.36878967,-49.59490000
96.41647339,-52.37635000
96.46415710,-55.00888000
96.51184082,-57.36675000
96.55952454,-57.59007000
96.60720825,-56.26033000
96.65489197,-53.49823000
96.70257568,-51.04315000
96.75025940,-52.17597000
96.79794312,-57.34895000
96.84562683,-62.52895000
96.89331055,-64.77908000
96.94099426,-57.28225000
96.98867798,-57.91040000
97.03636169,-59.46087000
97.08404541,-50.85110000
97.13172913,-52.12362000
97.17941284,-59.03171000
97.22709656,-63.15672000
97.27478027,-78.73498000
97.32246399,-62.08443000
97.37014771,-56.03959000
97.41783142,-57.41777000
97.46551514,-59.17610000
97.51319885,-60.02351000
97.56088257,-59.78333000
97.60856628,-58.84155000
97.65625000,-63.86114000
97.70393372,-60.32160000
97.75161743,-66.93822000
97.79930115,-62.11161000
97.84698486,-59.64537000
97.89466858,-57.21280000
97.94235229,-54.59505000
97.99003601,-53.38878000
98.03771973,-55.88097000
98.08540344,-74.02010000
98.13308716,-64.24621000
98.18077087,-60.64485000
98.22845459,-63.05312000
98.27613831,-62.38068000
98.32382202,-53.32424000
98.37150574,-51.85725000
98.41918945,-53.99723000
98.46687317,-58.72432000
98.51455688,-69.63400000
98.56224060,-57.51344000
98.60992432,-53.78135000
98.65760803,-53.10478000
98.70529175,-54.79564000
98.75297546,-58.73984000
98.80065918,-61.73371000
98.84834290,-58.64084000
98.89602661,-54.15369000
98.94371033,-51.28047000
98.99139404,-51.40539000
99.03907776,-52.49926000
99.08676147,-53.06635000
99.13444519,-57.76597000
99.18212891,-58.83957000
99.22981262,-56.90012000
99.27749634,-62.50867000
99.32518005,-62.43702000
99.37286377,-53.74603000
99.42054749,-49.98752000
99.46823120,-50.79753000
99.51591492,-55.50905000
99.56359863,-57.96575000
99.61128235,-58.27250000
99.65896606,-56.35237000
99.70664978,-58.10093000
99.75433350,-68.41014000
99.80201721,-63.30265000
99.84970093,-56.63052000
99.89738464,-53.97934000
99.94506836,-58.53783000
99.99275208,-72.71013000
100.04043579,-61.01216000
100.08811951,-58.96502000
100.13580322,-63.37103000
100.18348694,-54.65107000
100.23117065,-59.95428000
100.27885437,-63.03012000
100.32653809,-64.24584000
100.37422180,-60.50533000
100.42190552,-55.33392000
100.46958923,-54.18570000
100.51727295,-57.01025000
100.56495667,-63.09773000
100.61264038,-59.01834000
100.66032410,-53.16489000
100.70800781,-52.28809000
100.75569153,-56.34288000
100.80337524,-73.23717000
100.85105896,-64.69235000
100.89874268,-66.51327000
100.94642639,-66.95001000
100.99411011,-57.96504000
101.04179382,-56.69849000
101.08947754,-67.59703000
101.13716125,-58.29336000
101.18484497,-56.53564000
101.23252869,-62.23345000
101.28021240,-58.73030000
101.32789612,-61.14254000
101.37557983,-60.97952000
101.42326355,-55.22200000
101.47094727,-53.16436000
101.51863098,-55.64373000
101.56631470,-60.35492000
101.61399841,-52.56331000
101.66168213,-53.19559000
101.70936584,-58.52087000
101.75704956,-58.50866000
101.80473328,-55.30241000
101.85241699,-55.60594000
101.90010071,-58.11854000
101.94778442,-54.77120000
101.99546814,-54.15161000
102.04315186,-56.84064000
102.09083557,-64.49461000
102.13851929,-52.65599000
102.18620300,-53.36811000
102.23388672,-66.39870000
102.28157043,-58.64561000
102.32925415,-57.18690000
102.37693787,-56.42554000
