"Frequency[kHz]","Channel[dBu]"
102.04315186,-56.84245000
102.09083557,-61.63916000
102.13851929,-60.11208000
102.18620300,-55.57236000
102.23388672,-53.13682000
102.28157043,-53.71058000
102.32925415,-57.01400000
102.37693787,-57.13772000
102.42462158,-56.39537000
102.47230530,-59.20426000
102.51998901,-59.90375000
102.56767273,-65.70840000
102.61535645,-58.02608000
102.66304016,-60.39914000
102.71072388,-62.50113000
102.75840759,-56.47116000
102.80609131,-56.24463000
102.85377502,-60.30113000
102.90145874,-66.83130000
102.94914246,-56.53719000
102.99682617,-54.43539000
103.04450989,-54.61628000
103.09219360,-51.74152000
103.13987732,-52.34841000
103.18756104,-52.17819000
103.23524475,-51.32076000
103.28292847,-58.05672000
103.33061218,-64.55820000
103.37829590,-62.84482000
103.42597961,-65.61520000
103.47366333,-54.94286000
103.52134705,-55.40160000
103.56903076,-65.50465000
103.61671448,-69.34022000
103.66439819,-69.20224000
103.71208191,-56.70003000
103.75976563,-59.87057000
103.80744934,-63.56077000
103.85513306,-55.37482000
103.90281677,-54.04667000
103.95050049,-59.43548000
103.99818420,-61.76342000
104.04586792,-54.69841000
104.09355164,-52.72121000
104.14123535,-56.49921000
104.18891907,-73.46454000
104.23660278,-64.84219000
104.28428650,-66.73385000
104.33197021,-60.42511000
104.37965393,-57.56512000
104.42733765,-58.84565000
104.47502136,-57.06639000
104.52270508,-53.03892000
104.57038879,-57.07438000
104.61807251,-69.38351000
104.66575623,-66.97823000
104.71343994,-62.53694000
104.76112366,-58.10282000
104.80880737,-54.94613000
104.85649109,-61.21033000
104.90417480,-65.04298000
104.95185852,-61.43636000
104.99954224,-59.16073000
105.04722595,-58.50190000
105.09490967,-58.25312000
105.14259338,-56.60326000
105.19027710,-53.31087000
105.23796082,-55.52349000
105.28564453,-59.95413000
105.33332825,-54.65600000
105.38101196,-53.83332000
105.42869568,-57.09342000
105.47637939,-61.40609000
105.52406311,-65.92319000
105.57174683,-65.96387000
105.61943054,-61.69691000
105.66711426,-61.40399000
105.71479797,-57.68387000
105.76248169,-48.13255000
105.81016541,-47.73765000
105.85784912,-55.89558000
105.90553284,-56.61878000
105.95321655,-53.05312000
106.00090027,-60.69760000
106.04858398,-58.73890000
106.09626770,-58.21600000
106.14395142,-65.42097000
106.19163513,-64.23476000
106.23931885,-56.09258000
106.28700256,-56.72200000
106.33468628,-58.47167000
106.38237000,-59.69631000
106.43005371,-55.67265000
106.47773743,-51.84872000
106.52542114,-54.46573000
106.57310486,-59.79343000
106.62078857,-61.84196000
106.66847229,-67.15832000
106.71615601,-61.50507000
106.76383972,-56.42464000
106.81152344,-54.20479000
106.85920715,-59.12393000
106.90689087,-61.58745000
106.95457458,-58.77966000
107.00225830,-82.82584000
107.04994202,-59.52083000
107.09762573,-61.15249000
107.14530945,-63.54148000
107.19299316,-56.53432000
107.24067688,-53.35549000
107.28836060,-61.13552000
107.33604431,-62.30542000
107.38372803,-61.45014000
107.43141174,-66.81876000
107.47909546,-54.95350000
107.52677917,-50.67969000
107.57446289,-53.54538000
107.62214661,-58.98524000
107.66983032,-57.54381000
107.71751404,-65.92189000
107.76519775,-58.28506000
107.81288147,-55.77909000
107.86056519,-52.59107000
107.90824890,-54.09929000
107.95593262,-59.44088000
108.00361633,-58.51065000
108.05130005,-56.21443000
108.09898376,-61.06707000
108.14666748,-66.61760000
108.19435120,-64.60818000
108.24203491,-65.24089000
108.28971863,-68.79982000
108.33740234,-66.32056000
108.38508606,-65.31499000
108.43276978,-52.25766000
108.48045349,-49.93723000
108.52813721,-53.39272000
108.57582092,-57.68102000
108.62350464,-53.41514000
108.67118835,-59.85887000
108.71887207,-63.35496000
108.76655579,-65.60764000
108.81423950,-63.17810000
108.86192322,-53.35085000
108.90960693,-49.71191000
108.95729065,-49.35816000
109.00497437,-53.92424000
109.05265808,-77.92584000
109.10034180,-58.20058000
109.14802551,-56.87050000
109.19570923,-58.11695000
109.24339294,-61.26536000
109.29107666,-66.29468000
109.33876038,-65.11510000
109.38644409,-56.37857000
109.43412781,-54.34883000
109.48181152,-51.34083000
109.52949524,-50.52353000
109.57717896,-55.53690000
109.62486267,-56.40648000
109.67254639,-56.09220000
109.72023010,-55.00950000
109.76791382,-54.39779000
109.81559753,-53.60406000
109.86328125,-59.77044000
109.91096497,-61.14299000
109.95864868,-53.15217000
110.00633240,-52.16023000
110.05401611,-58.72501000
110.10169983,-68.35976000
110.14938354,-53.20934000
110.19706726,-51.81335000
110.24475098,-55.51983000
110.29243469,-59.54705000
110.34011841,-66.61254000
110.38780212,-66.54755000
110.43548584,-57.32190000
110.48316956,-56.96393000
110.53085327,-60.70556000
110.57853699,-55.85551000
110.62622070,-54.70438000
110.67390442,-57.60197000
110.72158813,-58.88047000
110.76927185,-58.75885000
110.81695557,-55.14913000
110.86463928,-52.63380000
110.91232300,-54.41394000
110.96000671,-64.98923000
111.00769043,-61.03188000
111.05537415,-56.68075000
111.10305786,-58.07371000
111.15074158,-61.37630000
111.19842529,-56.13337000
111.24610901,-55.01205000
111.29379272,-54.86275000
111.34147644,-56.11814000
111.38916016,-55.58574000
111.43684387,-54.16689000
111.48452759,-54.99472000
111.53221130,-50.04673000
111.57989502,-51.17832000
111.62757874,-52.74382000
111.67526245,-53.77128000
111.72294617,-56.98198000
111.77062988,-61.66687000
111.81831360,-62.12147000
111.86599731,-56.63107000
111.91368103,-56.69290000
111.96136475,-69.86319000
112.00904846,-57.76960000
112.05673218,-51.81741000
112.10441589,-53.37751000
112.15209961,-66.28577000
112.19978333,-62.85332000
112.24746704,-67.06155000
112.29515076,-65.96673000
112.34283447,-60.92736000
112.39051819,-58.73867000
112.43820190,-64.58751000
112.48588562,-63.73676000
112.53356934,-59.98599000
112.58125305,-81.95364000
112.62893677,-57.99393000
112.67662048,-54.48628000
112.72430420,-59.21745000
112.77198792,-60.08038000
112.81967163,-63.49316000
112.86735535,-61.95090000
112.91503906,-52.64266000
112.96272278,-51.56184000
113.01040649,-54.72569000
113.05809021,-55.21809000
113.10577393,-56.07101000
113.15345764,-54.33109000
113.20114136,-50.72825000
113.24882507,-50.16670000
113.29650879,-49.88694000
113.34419250,-53.92857000
113.39187622,-64.53490000
113.43955994,-67.78196000
113.48724365,-62.67745000
113.53492737,-58.84737000
113.58261108,-56.99028000
113.63029480,-59.52002000
113.67797852,-60.39848000
113.72566223,-64.99284000
113.77334595,-61.16125000
113.82102966,-55.75242000
113.86871338,-55.07880000
113.91639709,-51.28440000
113.96408081,-48.57859000
114.01176453,-51.42006000
114.05944824,-62.40082000
114.10713196,-58.26485000
114.15481567,-59.61604000
114.20249939,-60.29853000
114.25018311,-53.24405000
114.29786682,-53.60308000
114.34555054,-54.32979000
114.39323425,-58.36037000
114.44091797,-67.21852000
114.48860168,-59.43337000
114.53628540,-56.07851000
114.58396912,-57.90627000
114.63165283,-63.35962000
114.67933655,-59.71003000
114.72702026,-65.18363000
114.77470398,-57.97674000
114.82238770,-58.13484000
114.87007141,-58.37455000
114.91775513,-60.14761000
114.96543884,-55.05151000
115.01312256,-57.47786000
115.06080627,-57.04987000
115.10848999,-59.02213000
115.15617371,-81.75889000
115.20385742,-60.29475000
115.25154114,-59.70140000
115.29922485,-66.73501000
115.34690857,-55.45567000
115.39459229,-57.53224000
115.44227600,-63.84023000
115.48995972,-53.70629000
115.53764343,-56.93275000
115.58532715,-59.00429000
115.63301086,-59.09795000
115.68069458,-55.52633000
115.72837830,-51.27151000
115.77606201,-53.02964000
115.82374573,-55.88470000
115.87142944,-53.78443000
115.91911316,-52.35786000
115.96679688,-60.24994000
116.01448059,-58.14602000
116.06216431,-57.93308000
116.10984802,-57.88597000
116.15753174,-57.82699000
116.20521545,-54.92662000
116.25289917,-60.65134000
116.30058289,-58.46819000
116.34826660,-58.24309000
116.39595032,-56.78379000
116.44363403,-58.85772000
116.49131775,-70.32680000
116.53900146,-74.04052000
116.58668518,-57.38544000
116.63436890,-51.45957000
116.68205261,-53.05195000
116.72973633,-56.39664000
116.77742004,-55.97197000
116.82510376,-56.34273000
116.87278748,-54.74837000
116.92047119,-55.18592000
116.96815491,-58.76505000
117.01583862,-56.07307000
117.06352234,-52.00502000
117.11120605,-56.15673000
117.15888977,-55.18463000
117.20657349,-56.28472000
117.25425720,-64.69942000
117.30194092,-58.28889000
117.34962463,-59.40038000
117.39730835,-67.53391000
117.44499207,-64.09887000
117.49267578,-57.74759000
117.54035950,-56.55519000
117.58804321,-56.07151000
117.63572693,-57.71389000
117.68341064,-56.27699000
117.73109436,-53.17549000
117.77877808,-56.84040000
117.82646179,-59.18263000
117.87414551,-61.80389000
117.92182922,-64.84769000
117.96951294,-69.89026000
118.01719666,-68.21590000
118.06488037,-63.06254000
118.11256409,-72.82561000
118.16024780,-63.38873000
118.20793152,-61.23138000
118.25561523,-59.74525000
118.30329895,-60.04722000
118.35098267,-59.93401000
118.39866638,-60.02620000
118.44635010,-50.52961000
118.49403381,-49.29193000
118.54171753,-55.79825000
118.58940125,-76.45053000
118.63708496,-68.78572000
118.68476868,-67.51118000
118.73245239,-55.17297000
118.78013611,-52.09280000
118.82781982,-55.66490000
118.87550354,-59.86267000
118.92318726,-64.32607000
118.97087097,-64.36875000
119.01855469,-68.78019000
119.06623840,-55.16367000
119.11392212,-51.93660000
119.16160583,-51.66359000
119.20928955,-53.90816000
119.25697327,-63.45631000
119.30465698,-61.76233000
119.35234070,-59.87563000
119.40002441,-58.26673000
119.44770813,-57.90828000
119.49539185,-53.88939000
119.54307556,-52.75130000
119.59075928,-53.73836000
119.63844299,-55.73824000
119.68612671,-58.47878000
119.73381042,-61.95549000
119.78149414,-64.21309000
119.82917786,-61.51522000
119.87686157,-64.32962000
119.92454529,-62.40435000
119.97222900,-54.15195000
120.01991272,-55.93883000
120.06759644,-65.27442000
120.11528015,-61.90165000
120.16296387,-55.59040000
120.21064758,-58.11787000
120.25833130,-60.24959000
120.30601501,-73.62581000
120.35369873,-57.19066000
120.40138245,-57.67896000
120.44906616,-63.31760000
120.49674988,-89.66731000
120.54443359,-55.40787000
120.59211731,-54.60282000
120.63980103,-68.92217000
120.68748474,-55.26870000
120.73516846,-57.94681000
120.78285217,-57.92454000
120.83053589,-56.85926000
120.87821960,-69.32689000
120.92590332,-55.43459000
120.97358704,-58.02344000
121.02127075,-59.09523000
121.06895447,-55.44133000
121.11663818,-56.22139000
121.16432190,-54.21091000
121.21200562,-54.17654000
121.25968933,-61.90543000
121.30737305,-60.81654000
121.35505676,-56.46544000
121.40274048,-66.25457000
121.45042419,-66.84857000
121.49810791,-58.27600000
121.54579163,-53.21952000
121.59347534,-58.76678000
121.64115906,-59.74218000
121.68884277,-60.45204000
121.73652649,-57.14604000
121.78421021,-51.72433000
121.83189392,-51.29700000
121.87957764,-56.24095000
121.92726135,-57.71448000
121.97494507,-59.56163000
122.02262878,-59.87182000
122.07031250,-51.68140000
122.11799622,-51.96280000
122.16567993,-58.35653000
122.21336365,-69.71599000
122.26104736,-62.01061000
122.30873108,-58.18627000
122.35641479,-59.79105000
122.40409851,-57.02706000
122.45178223,-57.55465000
122.49946594,-56.40309000
122.54714966,-51.92089000
122.59483337,-56.79064000
122.64251709,-65.98761000
122.69020081,-79.87431000
122.73788452,-54.98804000
122.78556824,-50.47459000
122.83325195,-52.03081000
122.88093567,-53.92033000
122.92861938,-57.30829000
122.97630310,-65.53531000
123.02398682,-69.03344000
123.07167053,-64.86298000
123.11935425,-62.54961000
123.16703796,-63.24345000
123.21472168,-56.46329000
123.26240540,-54.32421000
123.31008911,-54.38534000
123.35777283,-53.83186000
123.40545654,-55.65813000
123.45314026,-55.19784000
123.50082397,-51.80241000
123.54850769,-49.74141000
123.59619141,-49.73321000
123.64387512,-58.57671000
123.69155884,-62.29766000
123.73924255,-68.44209000
123.78692627,-68.72300000
123.83460999,-54.29782000
123.88229370,-51.14437000
123.92997742,-55.87841000
123.97766113,-59.20889000
124.02534485,-52.37877000
124.07302856,-52.98410000
124.12071228,-75.79755000
124.16839600,-60.93608000
124.21607971,-62.69402000
124.26376343,-65.11211000
124.31144714,-61.03489000
124.35913086,-60.36923000
124.40681458,-77.77625000
124.45449829,-65.30260000
124.50218201,-69.23515000
124.54986572,-61.72718000
124.59754944,-55.39642000
124.64523315,-56.41201000
124.69291687,-59.60844000
124.74060059,-67.18128000
124.78828430,-61.76801000
124.83596802,-61.55818000
124.88365173,-60.92276000
124.93133545,-58.09644000
124.97901917,-55.54706000
125.02670288,-54.84993000
125.07438660,-57.04048000
125.12207031,-62.96112000
125.16975403,-63.90813000
125.21743774,-56.70005000
125.26512146,-54.68331000
125.31280518,-57.29385000
125.36048889,-58.68759000
125.40817261,-62.50639000
125.45585632,-62.09801000
125.50354004,-66.80756000
125.55122375,-63.09846000
125.59890747,-62.74142000
125.64659119,-64.27795000
125.69427490,-60.97939000
125.74195862,-57.01281000
125.78964233,-55.29644000
125.83732605,-54.56743000
125.88500977,-57.42398000
125.93269348,-72.27964000
125.98037720,-61.36182000
126.02806091,-68.20288000
126.07574463,-59.37061000
126.12342834,-58.07579000
126.17111206,-66.72176000
126.21879578,-56.45698000
126.26647949,-57.32256000
126.31416321,-58.62208000
126.36184692,-56.49466000
126.40953064,-56.32871000
126.45721436,-60.03268000
126.50489807,-59.24789000
126.55258179,-54.11359000
126.60026550,-54.94539000
126.64794922,-58.00107000
126.69563293,-61.22989000
126.74331665,-82.22084000
126.79100037,-62.10374000
126.83868408,-57.36774000
126.88636780,-58.85028000
126.93405151,-71.09581000
126.98173523,-55.45173000
127.02941895,-52.35609000
127.07710266,-51.10489000
127.12478638,-55.03672000
127.17247009,-72.26075000
127.22015381,-65.82059000
127.26783752,-59.72488000
127.31552124,-58.52396000
127.36320496,-57.59496000
127.41088867,-55.70374000
127.45857239,-57.87034000
127.50625610,-56.04488000
127.55393982,-56.70941000
127.60162354,-55.43290000
127.64930725,-56.50000000
127.69699097,-63.98915000
127.74467468,-63.91894000
127.79235840,-58.91396000
127.84004211,-59.95535000
127.88772583,-59.10740000
127.93540955,-61.06171000
127.98309326,-66.47631000
128.03077698,-70.76228000
128.07846069,-59.01876000
128.12614441,-54.35116000
128.17382813,-52.13860000
128.22151184,-56.41540000
128.26919556,-69.23316000
128.31687927,-66.84921000
128.36456299,-62.80254000
128.41224670,-62.32767000
128.45993042,-60.03783000
128.50761414,-58.41393000
128.55529785,-56.55981000
128.60298157,-56.36810000
128.65066528,-57.26715000
128.69834900,-56.95435000
128.74603271,-55.39519000
128.79371643,-64.59399000
128.84140015,-54.43358000
128.88908386,-56.83571000
128.93676758,-56.96114000
128.98445129,-52.97492000
129.03213501,-55.61293000
129.07981873,-71.96059000
129.12750244,-63.69076000
129.17518616,-54.87095000
129.22286987,-57.33229000
129.27055359,-67.59103000
129.31823730,-58.72007000
129.36592102,-55.83479000
129.41360474,-60.34032000
129.46128845,-71.71292000
129.50897217,-60.46214000
129.55665588,-58.73573000
129.60433960,-59.82835000
129.65202332,-56.02472000
129.69970703,-50.57764000
129.74739075,-51.01596000
129.79507446,-55.98322000
129.84275818,-56.43639000
129.89044189,-53.31433000
129.93812561,-53.73004000
129.98580933,-56.45519000
130.03349304,-61.10177000
130.08117676,-78.49480000
130.12886047,-62.68637000
130.17654419,-55.37382000
130.22422791,-52.77448000
130.27191162,-52.90390000
130.31959534,-53.21066000
130.36727905,-53.57127000
130.41496277,-52.51685000
130.46264648,-51.57204000
130.51033020,-51.83350000
130.55801392,-53.38168000
130.60569763,-54.62672000
130.65338135,-56.51180000
130.70106506,-55.58577000
130.74874878,-52.45628000
130.79643250,-56.33683000
130.84411621,-59.11709000
130.89179993,-57.30088000
130.93948364,-63.91168000
130.98716736,-66.85249000
131.03485107,-64.56229000
131.08253479,-55.87973000
131.13021851,-53.21376000
131.17790222,-56.91784000
131.22558594,-70.41960000
131.27326965,-54.73611000
131.32095337,-53.75220000
131.36863708,-55.72903000
131.41632080,-55.88003000
131.46400452,-55.17532000
131.51168823,-56.65383000
131.55937195,-53.46596000
131.60705566,-52.53340000
131.65473938,-55.85659000
131.70242310,-54.52710000
131.75010681,-60.50872000
131.79779053,-65.53733000
131.84547424,-61.68496000
131.89315796,-52.37393000
131.94084167,-54.42064000
131.98852539,-57.95151000
132.03620911,-61.65285000
132.08389282,-60.30821000
132.13157654,-53.19494000
132.17926025,-52.37928000
132.22694397,-55.61718000
132.27462769,-78.53480000
132.32231140,-56.60560000
132.36999512,-52.09328000
132.41767883,-50.43995000
132.46536255,-53.98899000
132.51304626,-63.25970000
132.56072998,-65.27371000
132.60841370,-60.60306000
132.65609741,-58.49489000
132.70378113,-61.32318000
132.75146484,-66.57021000
132.79914856,-62.17640000
132.84683228,-63.69596000
132.89451599,-63.30505000
132.94219971,-59.45173000
132.98988342,-54.64909000
133.03756714,-50.99897000
133.08525085,-53.88458000
133.13293457,-58.67863000
133.18061829,-54.10465000
133.22830200,-50.86553000
133.27598572,-52.38262000
133.32366943,-62.80867000
133.37135315,-54.70526000
133.41903687,-54.93520000
133.46672058,-53.29250000
133.51440430,-53.85619000
133.56208801,-55.16016000
133.60977173,-52.51505000
133.65745544,-52.63107000
133.70513916,-55.14246000
133.75282288,-59.71189000
133.80050659,-59.10705000
133.84819031,-63.31112000
133.89587402,-76.06047000
133.94355774,-59.80128000
133.99124146,-53.23635000
134.03892517,-53.08266000
134.08660889,-56.72702000
134.13429260,-62.67288000
134.18197632,-70.48956000
134.22966003,-60.00037000
134.27734375,-57.89622000
134.32502747,-59.44431000
134.37271118,-58.55270000
134.42039490,-63.71802000
134.46807861,-94.01169000
134.51576233,-65.76098000
134.56344604,-59.15717000
134.61112976,-55.07306000
134.65881348,-59.93349000
134.70649719,-63.65861000
134.75418091,-55.31979000
134.80186462,-55.58438000
134.84954834,-66.27060000
134.89723206,-59.72071000
134.94491577,-58.45876000
134.99259949,-63.12783000
135.04028320,-65.45056000
135.08796692,-56.75249000
135.13565063,-62.08643000
135.18333435,-66.27193000
135.23101807,-59.96216000
135.27870178,-63.36855000
135.32638550,-67.28521000
135.37406921,-59.90740000
135.42175293,-60.88003000
135.46943665,-64.79868000
135.51712036,-57.85936000
135.56480408,-55.14115000
135.61248779,-60.99458000
135.66017151,-60.49159000
135.70785522,-59.12316000
135.75553894,-58.79148000
135.80322266,-56.45474000
135.85090637,-54.20613000
135.89859009,-52.70374000
135.94627380,-55.17608000
135.99395752,-55.15332000
136.04164124,-53.13807000
136.08932495,-53.47217000
136.13700867,-55.90130000
136.18469238,-63.81827000
136.23237610,-71.28873000
136.28005981,-68.26518000
136.32774353,-52.54023000
136.37542725,-51.81887000
136.42311096,-59.42268000
136.47079468,-61.11790000
136.51847839,-60.58815000
136.56616211,-59.19371000
136.61384583,-67.01672000
136.66152954,-68.98740000
136.70921326,-65.50826000
136.75689697,-60.02569000
136.80458069,-55.94185000
136.85226440,-50.74162000
136.89994812,-50.51197000
136.94763184,-53.66200000
136.99531555,-53.02126000
137.04299927,-52.33232000
137.09068298,-59.31831000
137.13836670,-58.67867000
137.18605042,-69.89872000
137.23373413,-58.04043000
137.28141785,-57.55101000
137.32910156,-57.36411000
137.37678528,-55.17552000
137.42446899,-57.43129000
137.47215271,-56.60881000
137.51983643,-53.60546000
137.56752014,-63.59435000
137.61520386,-60.60351000
137.66288757,-61.05255000
137.71057129,-61.98613000
137.75825500,-64.07050000
137.80593872,-64.65470000
137.85362244,-67.57217000
137.90130615,-58.99708000
137.94898987,-54.59339000
137.99667358,-52.59782000
138.04435730,-51.84701000
138.09204102,-53.15273000
138.13972473,-56.98319000
138.18740845,-61.54354000
138.23509216,-64.87748000
138.28277588,-58.87523000
138.33045959,-51.37009000
138.37814331,-49.37317000
138.42582703,-50.99278000
138.47351074,-54.34201000
138.52119446,-57.23862000
138.56887817,-56.68108000
138.61656189,-56.26121000
138.66424561,-64.17644000
138.71192932,-63.57013000
138.75961304,-61.96329000
138.80729675,-58.84955000
138.85498047,-54.31215000
138.90266418,-56.65931000
138.95034790,-58.33203000
138.99803162,-61.58234000
139.04571533,-66.73453000
139.09339905,-57.03610000
139.14108276,-59.93275000
139.18876648,-57.84728000
139.23645020,-57.22390000
139.28413391,-52.62589000
139.33181763,-51.35883000
139.37950134,-52.31631000
139.42718506,-57.50523000
139.47486877,-55.02764000
139.52255249,-60.32207000
139.57023621,-61.37222000
139.61791992,-59.77301000
139.66560364,-64.12581000
139.71328735,-68.20627000
139.76097107,-68.41434000
139.80865479,-68.57594000
139.85633850,-63.59002000
139.90402222,-58.82318000
139.95170593,-56.76200000
139.99938965,-54.73837000
140.04707336,-55.11928000
140.09475708,-66.33043000
140.14244080,-57.88109000
140.19012451,-57.71803000
140.23780823,-70.76044000
140.28549194,-56.84456000
140.33317566,-54.66291000
140.38085938,-54.99432000
140.42854309,-58.05191000
140.47622681,-70.03465000
140.52391052,-58.90498000
140.57159424,-67.65632000
140.61927795,-57.42432000
140.66696167,-57.84251000
140.71464539,-59.82205000
140.76232910,-77.90114000
140.81001282,-54.23471000
140.85769653,-51.86244000
140.90538025,-54.64963000
140.95306396,-63.36243000
141.00074768,-60.82354000
141.04843140,-56.57111000
141.09611511,-54.65073000
141.14379883,-59.83967000
141.19148254,-59.22205000
141.23916626,-57.34574000
141.28684998,-66.03360000
141.33453369,-73.49330000
141.38221741,-62.52363000
141.42990112,-56.59714000
141.47758484,-57.09512000
141.52526855,-65.21205000
141.57295227,-78.88205000
141.62063599,-58.82767000
141.66831970,-59.07581000
141.71600342,-72.66346000
141.76368713,-64.42514000
141.81137085,-59.76695000
141.85905457,-53.49018000
141.90673828,-56.00088000
141.95442200,-58.48605000
142.00210571,-58.76810000
142.04978943,-63.60402000
142.09747314,-64.53381000
142.14515686,-57.52584000
142.19284058,-57.23559000
142.24052429,-58.84879000
142.28820801,-52.49002000
142.33589172,-50.35951000
142.38357544,-51.79859000
142.43125916,-54.73590000
142.47894287,-54.80759000
142.52662659,-51.52528000
142.57431030,-64.26695000
142.62199402,-53.77200000
142.66967773,-54.43269000
142.71736145,-53.79509000
142.76504517,-52.60013000
142.81272888,-64.77101000
142.86041260,-63.47139000
142.90809631,-70.33366000
142.95578003,-62.41328000
143.00346375,-55.02887000
143.05114746,-52.94994000
143.09883118,-55.78233000
143.14651489,-59.87482000
143.19419861,-56.17264000
143.24188232,-50.37831000
143.28956604,-52.99927000
143.33724976,-66.29163000
143.38493347,-59.71093000
143.43261719,-56.90098000
143.48030090,-66.84743000
143.52798462,-52.74624000
143.57566833,-53.73529000
143.62335205,-58.23147000
143.67103577,-62.01431000
143.71871948,-50.56322000
143.76640320,-48.39903000
143.81408691,-50.88969000
143.86177063,-56.53420000
143.90945435,-60.94902000
143.95713806,-56.92657000
144.00482178,-54.20309000
144.05250549,-61.19094000
144.10018921,-57.17140000
144.14787292,-64.98593000
144.19555664,-63.32571000
144.24324036,-62.16395000
144.29092407,-57.18652000
144.33860779,-51.01824000
144.38629150,-51.40715000
144.43397522,-57.15367000
144.48165894,-60.75434000
144.52934265,-62.84137000
144.57702637,-71.96078000
144.62471008,-66.43210000
144.67239380,-58.02336000
144.72007751,-54.82624000
144.76776123,-59.44986000
144.81544495,-74.44032000
144.86312866,-64.27245000
144.91081238,-60.22826000
144.95849609,-65.72201000
145.00617981,-58.57911000
145.05386353,-54.04576000
145.10154724,-58.22878000
145.14923096,-56.94628000
145.19691467,-58.31902000
145.24459839,-61.94981000
145.29228210,-53.77750000
145.33996582,-52.45466000
145.38764954,-52.77389000
145.43533325,-57.07357000
145.48301697,-67.53300000
145.53070068,-63.88416000
145.57838440,-72.80782000
145.62606812,-55.85995000
145.67375183,-57.70180000
145.72143555,-55.73386000
145.76911926,-51.91785000
145.81680298,-54.81710000
145.86448669,-56.56530000
145.91217041,-57.75864000
145.95985413,-60.30790000
146.00753784,-55.92621000
146.05522156,-57.34760000
146.10290527,-75.32879000
146.15058899,-57.92411000
146.19827271,-53.53807000
146.24595642,-54.00683000
146.29364014,-56.74908000
146.34132385,-57.67229000
146.38900757,-54.49504000
146.43669128,-52.39405000
146.48437500,-53.07418000
146.53205872,-55.95991000
146.57974243,-59.59425000
146.62742615,-56.25414000
146.67510986,-59.01859000
146.72279358,-55.36777000
146.77047729,-58.32613000
146.81816101,-60.09925000
146.86584473,-55.33199000
146.91352844,-56.27046000
146.96121216,-63.37558000
147.00889587,-74.96818000
147.05657959,-62.93709000
147.10426331,-54.81243000
147.15194702,-52.89820000
147.19963074,-61.65696000
147.24731445,-70.55196000
147.29499817,-63.65166000
147.34268188,-58.28652000
147.39036560,-58.83911000
147.43804932,-59.31167000
147.48573303,-56.87004000
147.53341675,-55.15751000
147.58110046,-54.27171000
147.62878418,-54.65000000
147.67646790,-54.55668000
147.72415161,-54.77655000
147.77183533,-61.21011000
147.81951904,-59.93518000
147.86720276,-63.40558000
147.91488647,-57.58337000
147.96257019,-54.25486000
148.01025391,-56.71085000
148.05793762,-56.30879000
148.10562134,-54.20765000
148.15330505,-60.93726000
148.20098877,-57.79340000
148.24867249,-55.98940000
148.29635620,-61.33813000
148.34403992,-58.84592000
148.39172363,-60.10289000
148.43940735,-59.34375000
148.48709106,-70.03425000
148.53477478,-60.30375000
148.58245850,-65.88354000
148.63014221,-64.68710000
148.67782593,-57.20708000
148.72550964,-55.03842000
148.77319336,-63.14285000
148.82087708,-58.65166000
148.86856079,-63.45932000
148.91624451,-58.72742000
148.96392822,-55.75217000
149.01161194,-64.19740000
149.05929565,-68.85913000
149.10697937,-64.68047000
149.15466309,-56.24632000
149.20234680,-57.26116000
149.25003052,-73.43866000
149.29771423,-57.96766000
149.34539795,-57.07006000
149.39308167,-55.11326000
149.44076538,-53.81527000
149.48844910,-56.82380000
149.53613281,-57.50106000
149.58381653,-56.44794000
149.63150024,-56.63276000
149.67918396,-54.95854000
149.72686768,-55.22999000
149.77455139,-58.86100000
149.82223511,-72.11626000
149.86991882,-69.49082000
149.91760254,-70.75970000
149.96528625,-65.21722000
150.01296997,-58.26585000
150.06065369,-57.14234000
150.10833740,-60.54568000
150.15602112,-55.07878000
150.20370483,-56.74023000
150.25138855,-59.69463000
150.29907227,-55.37526000
150.34675598,-58.21593000
150.39443970,-78.64330000
150.44212341,-63.95092000
150.48980713,-62.82028000
150.53749084,-58.54315000
150.58517456,-66.73421000
150.63285828,-53.87846000
150.68054199,-50.09945000
150.72822571,-51.33634000
150.77590942,-57.23696000
150.82359314,-63.84999000
150.87127686,-59.81497000
150.91896057,-62.00046000
150.96664429,-54.66380000
151.01432800,-55.82211000
151.06201172,-58.23614000
151.10969543,-57.39374000
151.15737915,-57.61185000
151.20506287,-70.85464000
151.25274658,-55.46748000
151.30043030,-52.20947000
151.34811401,-59.50431000
151.39579773,-55.24040000
151.44348145,-52.78024000
151.49116516,-53.18031000
151.53884888,-57.11399000
151.58653259,-53.16087000
151.63421631,-53.44760000
151.68190002,-62.80182000
151.72958374,-68.83590000
151.77726746,-63.84679000
151.82495117,-62.56510000
151.87263489,-62.12998000
151.92031860,-65.32579000
151.96800232,-61.98698000
152.01568604,-59.01333000
152.06336975,-61.31821000
152.11105347,-55.58668000
152.15873718,-53.72247000
152.20642090,-62.43908000
152.25410461,-77.53728000
152.30178833,-61.39261000
152.34947205,-57.89045000
152.39715576,-65.12894000
152.44483948,-57.78393000
152.49252319,-58.04882000
152.54020691,-59.48919000
152.58789063,-52.79247000
152.63557434,-55.28490000
152.68325806,-64.38138000
152.73094177,-69.34209000
152.77862549,-59.80467000
152.82630920,-55.36584000
152.87399292,-54.50881000
152.92167664,-59.29277000
152.96936035,-62.02851000
153.01704407,-50.48898000
153.06472778,-49.19041000
153.11241150,-54.05391000
153.16009521,-58.29446000
153.20777893,-57.67701000
153.25546265,-72.92932000
