"Frequency[kHz]","Channel[dBu]"
51.16462708,-57.85779000
51.21231079,-54.47134000
51.25999451,-55.59371000
51.30767822,-62.92212000
51.35536194,-66.88670000
51.40304565,-54.47418000
51.45072937,-55.76155000
51.49841309,-61.87817000
51.54609680,-61.59222000
51.59378052,-64.58103000
51.64146423,-68.11215000
51.68914795,-63.63586000
51.73683167,-53.95188000
51.78451538,-54.16254000
51.83219910,-59.63106000
51.87988281,-53.67100000
51.92756653,-55.31607000
51.97525024,-56.36982000
52.02293396,-50.39493000
52.07061768,-49.23920000
52.11830139,-50.63367000
52.16598511,-55.36242000
52.21366882,-65.71349000
52.26135254,-65.49227000
52.30903625,-53.17421000
52.35671997,-49.92032000
52.40440369,-51.71466000
52.45208740,-53.60894000
52.49977112,-56.70408000
52.54745483,-71.86543000
52.59513855,-56.87139000
52.64282227,-55.06757000
52.69050598,-54.61899000
52.73818970,-55.38373000
52.78587341,-58.60558000
52.83355713,-49.17541000
52.88124084,-46.38985000
52.92892456,-46.78653000
52.97660828,-52.94432000
53.02429199,-62.15347000
53.07197571,-58.75115000
53.11965942,-55.76071000
53.16734314,-51.17529000
53.21502686,-49.50726000
53.26271057,-50.75068000
53.31039429,-61.17697000
53.35807800,-53.18203000
53.40576172,-50.93225000
53.45344543,-58.58082000
53.50112915,-72.26073000
53.54881287,-60.52368000
53.59649658,-61.97672000
53.64418030,-59.81548000
53.69186401,-61.78317000
53.73954773,-67.73194000
53.78723145,-61.32565000
53.83491516,-63.44389000
53.88259888,-69.27761000
53.93028259,-61.87042000
53.97796631,-52.47492000
54.02565002,-48.97475000
54.07333374,-49.70813000
54.12101746,-55.69445000
54.16870117,-55.57135000
54.21638489,-52.34650000
54.26406860,-55.28738000
54.31175232,-62.52396000
54.35943604,-67.10521000
54.40711975,-63.71659000
54.45480347,-65.52223000
54.50248718,-63.30566000
54.55017090,-55.78899000
54.59785461,-52.96622000
54.64553833,-55.69489000
54.69322205,-61.09533000
54.74090576,-59.09264000
54.78858948,-64.98306000
54.83627319,-60.96412000
54.88395691,-57.37292000
54.93164063,-51.78865000
54.97932434,-50.71774000
55.02700806,-59.66382000
55.07469177,-58.09032000
55.12237549,-59.05958000
55.17005920,-56.29906000
55.21774292,-57.92001000
55.26542664,-61.26748000
55.31311035,-64.59062000
55.36079407,-59.00916000
55.40847778,-54.55146000
55.45616150,-53.41406000
55.50384521,-50.88167000
55.55152893,-48.95795000
55.59921265,-54.18880000
55.64689636,-57.63087000
55.69458008,-51.45405000
55.74226379,-53.20541000
55.78994751,-57.37093000
55.83763123,-54.92069000
55.88531494,-53.16522000
55.93299866,-57.03923000
55.98068237,-65.75717000
56.02836609,-59.92937000
56.07604980,-57.29951000
56.12373352,-57.59012000
56.17141724,-56.83804000
56.21910095,-53.07084000
56.26678467,-56.12667000
56.31446838,-66.40660000
56.36215210,-58.36369000
56.40983582,-52.61753000
56.45751953,-53.84124000
56.50520325,-57.82976000
56.55288696,-58.91739000
56.60057068,-56.63083000
56.64825439,-50.80579000
56.69593811,-54.31185000
56.74362183,-66.10931000
56.79130554,-64.44923000
56.83898926,-58.26329000
56.88667297,-53.02526000
56.93435669,-54.37948000
56.98204041,-61.67971000
57.02972412,-58.53275000
57.07740784,-54.80534000
57.12509155,-62.06982000
57.17277527,-59.44469000
57.22045898,-58.19881000
57.26814270,-61.65826000
57.31582642,-57.65298000
57.36351013,-59.99605000
57.41119385,-62.08276000
57.45887756,-55.30617000
57.50656128,-51.17483000
57.55424500,-50.39523000
57.60192871,-51.52562000
57.64961243,-54.12315000
57.69729614,-54.21204000
57.74497986,-53.56598000
57.79266357,-55.58686000
57.84034729,-58.46068000
57.88803101,-64.54940000
57.93571472,-64.49569000
57.98339844,-56.16207000
58.03108215,-52.73737000
58.07876587,-53.32856000
58.12644958,-60.22881000
58.17413330,-71.27934000
58.22181702,-70.79856000
58.26950073,-78.84502000
58.31718445,-66.78933000
58.36486816,-64.57664000
58.41255188,-68.57133000
58.46023560,-71.55010000
58.50791931,-65.84537000
58.55560303,-68.08151000
58.60328674,-74.32835000
58.65097046,-57.61813000
58.69865417,-54.34357000
58.74633789,-60.44781000
58.79402161,-59.10217000
58.84170532,-55.05857000
58.88938904,-51.41190000
58.93707275,-49.81394000
58.98475647,-50.29958000
59.03244019,-56.77582000
59.08012390,-63.04819000
59.12780762,-57.14209000
59.17549133,-59.00093000
59.22317505,-59.89614000
59.27085876,-63.05694000
59.31854248,-58.51587000
59.36622620,-55.93274000
59.41390991,-55.82612000
59.46159363,-55.48331000
59.50927734,-56.02644000
59.55696106,-51.06987000
59.60464478,-51.39331000
59.65232849,-57.35604000
59.70001221,-60.30295000
59.74769592,-69.36308000
59.79537964,-58.43185000
59.84306335,-59.19596000
59.89074707,-62.44203000
59.93843079,-58.55581000
59.98611450,-67.37775000
60.03379822,-58.14415000
60.08148193,-55.85526000
60.12916565,-60.60513000
60.17684937,-64.55416000
60.22453308,-56.71276000
60.27221680,-53.49342000
60.31990051,-58.07550000
60.36758423,-53.08918000
60.41526794,-51.24348000
60.46295166,-54.37691000
60.51063538,-58.44864000
60.55831909,-60.62466000
60.60600281,-56.98303000
60.65368652,-56.84679000
60.70137024,-54.93510000
60.74905396,-57.10204000
60.79673767,-65.80113000
60.84442139,-64.41335000
60.89210510,-60.60009000
60.93978882,-59.25900000
60.98747253,-53.09972000
61.03515625,-56.00508000
61.08283997,-61.57188000
61.13052368,-57.91832000
61.17820740,-63.40856000
61.22589111,-56.70107000
61.27357483,-52.45741000
61.32125854,-52.46157000
61.36894226,-54.78564000
61.41662598,-57.76869000
61.46430969,-56.83849000
61.51199341,-51.76783000
61.55967712,-52.69510000
61.60736084,-57.33922000
61.65504456,-51.10800000
61.70272827,-47.78412000
61.75041199,-48.83751000
61.79809570,-51.40133000
61.84577942,-53.40829000
61.89346313,-55.72828000
61.94114685,-56.87029000
61.98883057,-56.83025000
62.03651428,-60.44834000
62.08419800,-58.99009000
62.13188171,-61.80849000
62.17956543,-61.35590000
62.22724915,-55.34744000
62.27493286,-58.47672000
62.32261658,-70.70855000
62.37030029,-55.92686000
62.41798401,-52.32993000
62.46566772,-56.47135000
62.51335144,-56.33881000
62.56103516,-56.82450000
62.60871887,-61.74222000
62.65640259,-53.45363000
62.70408630,-48.58813000
62.75177002,-49.81411000
62.79945374,-62.16850000
62.84713745,-61.38311000
62.89482117,-75.34425000
62.94250488,-66.46761000
62.99018860,-62.65488000
63.03787231,-59.52982000
63.08555603,-85.04912000
63.13323975,-62.86572000
63.18092346,-64.50528000
63.22860718,-56.87130000
63.27629089,-57.18941000
63.32397461,-60.02943000
63.37165833,-75.16244000
63.41934204,-57.10958000
63.46702576,-63.67072000
63.51470947,-56.52683000
63.56239319,-52.96468000
63.61007690,-59.05479000
63.65776062,-57.23563000
63.70544434,-55.44449000
63.75312805,-61.97938000
63.80081177,-58.82812000
63.84849548,-57.79892000
63.89617920,-54.56721000
63.94386292,-52.35448000
63.99154663,-54.50031000
64.03923035,-64.76299000
64.08691406,-59.54982000
64.13459778,-57.57497000
64.18228149,-57.41085000
64.22996521,-57.13078000
64.27764893,-55.76701000
64.32533264,-56.02652000
64.37301636,-60.25021000
64.42070007,-51.14111000
64.46838379,-50.03712000
64.51606750,-54.76183000
64.56375122,-61.34538000
64.61143494,-65.49674000
64.65911865,-57.80886000
64.70680237,-55.33165000
64.75448608,-56.77408000
64.80216980,-58.18415000
64.84985352,-62.78141000
64.89753723,-68.72362000
64.94522095,-62.24715000
64.99290466,-52.92507000
65.04058838,-50.39207000
65.08827209,-53.89758000
65.13595581,-54.03968000
65.18363953,-55.92506000
65.23132324,-83.23890000
65.27900696,-66.73450000
65.32669067,-57.57496000
65.37437439,-52.28227000
65.42205811,-53.06364000
65.46974182,-60.53341000
65.51742554,-62.09419000
65.56510925,-59.72147000
65.61279297,-59.34120000
65.66047668,-60.75663000
65.70816040,-57.63263000
65.75584412,-55.66248000
65.80352783,-52.67332000
65.85121155,-51.03837000
65.89889526,-50.93768000
65.94657898,-52.45034000
65.99426270,-57.41929000
66.04194641,-58.38255000
66.08963013,-56.13872000
66.13731384,-56.30694000
66.18499756,-60.20661000
66.23268127,-62.46111000
66.28036499,-58.81705000
66.32804871,-57.53663000
66.37573242,-62.21619000
66.42341614,-63.01201000
66.47109985,-60.64343000
66.51878357,-60.95861000
66.56646729,-64.93693000
66.61415100,-64.20638000
66.66183472,-62.28014000
66.70951843,-67.87341000
66.75720215,-61.92330000
66.80488586,-63.93120000
66.85256958,-64.27150000
66.90025330,-54.56574000
66.94793701,-55.25540000
66.99562073,-53.81327000
67.04330444,-52.31094000
67.09098816,-54.02203000
67.13867188,-53.68977000
67.18635559,-55.30670000
67.23403931,-70.35426000
67.28172302,-59.89935000
67.32940674,-59.46008000
67.37709045,-54.49077000
67.42477417,-54.25121000
67.47245789,-61.70589000
67.52014160,-56.88912000
67.56782532,-54.13866000
67.61550903,-53.87238000
67.66319275,-58.53462000
67.71087646,-61.47483000
67.75856018,-55.92387000
67.80624390,-56.84849000
67.85392761,-62.84816000
67.90161133,-64.05527000
67.94929504,-62.99909000
67.99697876,-59.51375000
68.04466248,-55.70684000
68.09234619,-54.93339000
68.14002991,-79.00006000
68.18771362,-51.88135000
68.23539734,-48.94772000
68.28308105,-50.60577000
68.33076477,-54.63163000
68.37844849,-58.99712000
68.42613220,-58.51601000
68.47381592,-61.29628000
68.52149963,-70.91882000
68.56918335,-69.58787000
68.61686707,-63.22710000
68.66455078,-60.89283000
68.71223450,-56.34320000
68.75991821,-54.02237000
68.80760193,-56.90101000
68.85528564,-65.09988000
68.90296936,-51.31551000
68.95065308,-49.13137000
68.99833679,-52.25249000
69.04602051,-58.18383000
69.09370422,-59.62275000
69.14138794,-55.94294000
69.18907166,-62.98510000
69.23675537,-58.06789000
69.28443909,-63.83997000
69.33212280,-52.31654000
69.37980652,-52.71407000
69.42749023,-55.53738000
69.47517395,-55.39767000
69.52285767,-67.89627000
69.57054138,-57.22000000
69.61822510,-57.89028000
69.66590881,-56.14270000
69.71359253,-60.77772000
69.76127625,-71.62403000
69.80895996,-56.47866000
69.85664368,-54.17981000
69.90432739,-55.83850000
69.95201111,-56.48502000
69.99969482,-56.35949000
70.04737854,-59.53470000
70.09506226,-60.69943000
70.14274597,-64.85292000
70.19042969,-65.32430000
70.23811340,-61.55622000
70.28579712,-55.94237000
70.33348083,-58.41424000
70.38116455,-61.74444000
70.42884827,-62.65157000
70.47653198,-57.66814000
70.52421570,-52.39692000
70.57189941,-58.12420000
70.61958313,-56.88174000
70.66726685,-52.71391000
70.71495056,-57.98786000
70.76263428,-58.29568000
70.81031799,-58.83718000
70.85800171,-61.50755000
70.90568542,-60.24758000
70.95336914,-66.13229000
71.00105286,-56.01407000
71.04873657,-51.12198000
71.09642029,-48.04546000
71.14410400,-48.82573000
71.19178772,-58.30186000
71.23947144,-65.04844000
71.28715515,-80.32403000
71.33483887,-59.97704000
71.38252258,-61.37307000
71.43020630,-57.19883000
71.47789001,-54.58984000
71.52557373,-58.74828000
71.57325745,-59.46595000
71.62094116,-55.40218000
71.66862488,-55.42397000
71.71630859,-55.60442000
71.76399231,-52.18238000
71.81167603,-54.50911000
71.85935974,-62.12937000
71.90704346,-52.87283000
71.95472717,-49.94587000
72.00241089,-52.17801000
72.05009460,-56.63553000
72.09777832,-56.29143000
72.14546204,-58.43888000
72.19314575,-60.77753000
72.24082947,-67.36939000
72.28851318,-56.50138000
72.33619690,-57.24721000
72.38388062,-56.69161000
72.43156433,-55.45494000
72.47924805,-55.60360000
72.52693176,-51.71160000
72.57461548,-50.13580000
72.62229919,-52.77607000
72.66998291,-68.23644000
72.71766663,-51.54188000
72.76535034,-50.94639000
72.81303406,-57.97554000
72.86071777,-65.52128000
72.90840149,-59.24541000
72.95608521,-62.46931000
73.00376892,-61.23893000
73.05145264,-61.28144000
73.09913635,-67.65559000
73.14682007,-65.57881000
73.19450378,-59.29218000
73.24218750,-60.72117000
73.28987122,-67.78622000
73.33755493,-60.85867000
73.38523865,-56.55588000
73.43292236,-57.49103000
73.48060608,-59.85059000
73.52828979,-57.17432000
73.57597351,-54.17288000
73.62365723,-55.61848000
73.67134094,-57.70588000
73.71902466,-54.48334000
73.76670837,-52.15263000
73.81439209,-52.96032000
73.86207581,-62.78921000
73.90975952,-74.91723000
73.95744324,-65.13630000
74.00512695,-59.42140000
74.05281067,-56.94427000
74.10049438,-57.01128000
74.14817810,-56.61947000
74.19586182,-60.60051000
74.24354553,-64.76537000
74.29122925,-54.30621000
74.33891296,-53.77143000
74.38659668,-55.74107000
74.43428040,-57.83316000
74.48196411,-60.11050000
74.52964783,-59.90453000
74.57733154,-62.37701000
74.62501526,-62.47806000
74.67269897,-64.43488000
74.72038269,-61.86057000
74.76806641,-58.23633000
74.81575012,-55.76931000
74.86343384,-56.21107000
74.91111755,-55.49332000
74.95880127,-54.83415000
75.00648499,-54.71152000
75.05416870,-57.95782000
75.10185242,-70.43629000
75.14953613,-57.26040000
75.19721985,-58.23051000
75.24490356,-58.54597000
75.29258728,-55.70273000
75.34027100,-56.08221000
75.38795471,-57.99574000
75.43563843,-58.01498000
75.48332214,-53.77849000
75.53100586,-51.84506000
75.57868958,-56.85841000
75.62637329,-59.96534000
75.67405701,-55.83414000
75.72174072,-67.28120000
75.76942444,-63.36250000
75.81710815,-66.00755000
75.86479187,-55.78278000
75.91247559,-53.95465000
75.96015930,-56.27484000
76.00784302,-78.49367000
76.05552673,-55.94732000
76.10321045,-54.96819000
76.15089417,-56.76403000
76.19857788,-56.20396000
76.24626160,-55.15855000
76.29394531,-56.66140000
76.34162903,-59.08097000
76.38931274,-67.45337000
76.43699646,-60.73015000
76.48468018,-62.49514000
76.53236389,-60.00308000
76.58004761,-57.72978000
76.62773132,-62.37282000
76.67541504,-70.46840000
76.72309875,-60.35693000
76.77078247,-52.10560000
76.81846619,-51.64135000
76.86614990,-55.85980000
76.91383362,-62.79665000
76.96151733,-61.88256000
77.00920105,-61.41338000
77.05688477,-63.55720000
77.10456848,-56.63255000
77.15225220,-53.56487000
77.19993591,-52.59615000
77.24761963,-59.06395000
77.29530334,-60.52767000
77.34298706,-54.39651000
77.39067078,-58.30304000
77.43835449,-58.11457000
77.48603821,-55.91969000
77.53372192,-62.39442000
77.58140564,-61.59013000
77.62908936,-56.69976000
77.67677307,-62.33781000
77.72445679,-53.56812000
77.77214050,-48.29281000
77.81982422,-48.24477000
77.86750793,-54.23890000
77.91519165,-61.05965000
77.96287537,-67.73196000
78.01055908,-58.63594000
78.05824280,-55.66711000
78.10592651,-59.23294000
78.15361023,-55.19104000
78.20129395,-53.11716000
78.24897766,-53.84898000
78.29666138,-52.77218000
78.34434509,-52.27490000
78.39202881,-57.17302000
78.43971252,-63.55717000
78.48739624,-62.79478000
78.53507996,-70.50360000
78.58276367,-61.77969000
78.63044739,-60.01175000
78.67813110,-59.53439000
78.72581482,-67.80905000
78.77349854,-67.24380000
78.82118225,-67.91016000
78.86886597,-63.36897000
78.91654968,-55.41333000
78.96423340,-53.37669000
79.01191711,-59.96535000
79.05960083,-65.95123000
79.10728455,-65.40084000
79.15496826,-58.38985000
79.20265198,-54.09527000
79.25033569,-52.05801000
79.29801941,-52.67165000
79.34570313,-56.80363000
79.39338684,-74.97449000
79.44107056,-58.29290000
79.48875427,-55.29482000
79.53643799,-55.79653000
79.58412170,-54.73023000
79.63180542,-53.52860000
79.67948914,-51.92317000
79.72717285,-52.75040000
79.77485657,-62.24042000
79.82254028,-59.30588000
79.87022400,-59.42002000
79.91790771,-72.52596000
79.96559143,-65.47894000
80.01327515,-57.73211000
80.06095886,-58.71178000
80.10864258,-59.88293000
80.15632629,-58.86133000
80.20401001,-58.52716000
80.25169373,-57.32654000
80.29937744,-56.98975000
80.34706116,-56.19165000
80.39474487,-53.90301000
80.44242859,-53.32290000
80.49011230,-53.67981000
80.53779602,-52.20180000
80.58547974,-51.93241000
80.63316345,-54.53259000
80.68084717,-63.12361000
80.72853088,-76.07758000
80.77621460,-58.24501000
80.82389832,-54.30954000
80.87158203,-59.09802000
80.91926575,-56.40504000
80.96694946,-61.23116000
81.01463318,-61.59264000
81.06231689,-67.03812000
81.11000061,-63.75200000
81.15768433,-58.61037000
81.20536804,-55.11123000
81.25305176,-55.64484000
81.30073547,-57.46860000
81.34841919,-61.51651000
81.39610291,-69.00811000
81.44378662,-62.02461000
81.49147034,-58.53508000
81.53915405,-61.06417000
81.58683777,-59.24470000
81.63452148,-55.00691000
81.68220520,-59.34629000
81.72988892,-69.29516000
81.77757263,-60.88067000
81.82525635,-58.15538000
81.87294006,-56.07394000
81.92062378,-55.21531000
81.96830750,-54.39296000
82.01599121,-55.17655000
82.06367493,-60.44221000
82.11135864,-58.14175000
82.15904236,-55.66558000
82.20672607,-55.60352000
82.25440979,-56.64276000
82.30209351,-54.16875000
82.34977722,-55.63290000
82.39746094,-60.13050000
82.44514465,-52.89008000
82.49282837,-55.26153000
82.54051208,-60.41695000
82.58819580,-57.08353000
82.63587952,-53.22172000
82.68356323,-53.59388000
82.73124695,-57.34749000
82.77893066,-59.56585000
82.82661438,-55.90485000
82.87429810,-53.19875000
82.92198181,-51.52205000
82.96966553,-52.53215000
83.01734924,-59.93785000
83.06503296,-61.10135000
83.11271667,-57.67063000
83.16040039,-63.92011000
83.20808411,-62.66629000
83.25576782,-57.44759000
83.30345154,-53.98124000
83.35113525,-59.88461000
83.39881897,-62.89602000
83.44650269,-60.90358000
83.49418640,-55.98693000
83.54187012,-55.36341000
83.58955383,-54.82903000
83.63723755,-55.14513000
83.68492126,-55.18824000
83.73260498,-58.45135000
83.78028870,-59.47487000
83.82797241,-60.52250000
83.87565613,-65.79552000
83.92333984,-66.30218000
83.97102356,-59.44439000
84.01870728,-55.55626000
84.06639099,-53.67733000
84.11407471,-53.53738000
84.16175842,-58.27024000
84.20944214,-64.38449000
84.25712585,-62.84235000
84.30480957,-59.12492000
84.35249329,-57.78347000
84.40017700,-59.07839000
84.44786072,-55.02180000
84.49554443,-52.91249000
84.54322815,-51.51927000
84.59091187,-53.34592000
84.63859558,-56.12674000
84.68627930,-62.23073000
84.73396301,-55.73712000
84.78164673,-56.00582000
84.82933044,-57.81505000
84.87701416,-54.35985000
84.92469788,-60.50931000
84.97238159,-68.19688000
85.02006531,-61.19404000
85.06774902,-60.89414000
85.11543274,-63.99574000
85.16311646,-61.87572000
85.21080017,-64.71195000
85.25848389,-56.36654000
85.30616760,-55.02261000
85.35385132,-56.66634000
85.40153503,-56.33326000
85.44921875,-56.47129000
85.49690247,-61.67339000
85.54458618,-62.25864000
85.59226990,-60.97300000
85.63995361,-63.12416000
85.68763733,-56.16661000
85.73532104,-56.79747000
85.78300476,-57.26094000
85.83068848,-58.95466000
85.87837219,-62.53277000
85.92605591,-53.36922000
85.97373962,-53.48920000
86.02142334,-61.70668000
86.06910706,-59.14256000
86.11679077,-56.57688000
86.16447449,-56.34817000
86.21215820,-54.62286000
86.25984192,-52.50105000
86.30752563,-54.03545000
86.35520935,-59.89389000
86.40289307,-59.32702000
86.45057678,-56.91694000
86.49826050,-59.41285000
86.54594421,-60.96422000
86.59362793,-61.98394000
86.64131165,-61.75884000
86.68899536,-75.73237000
86.73667908,-60.98727000
86.78436279,-64.65213000
86.83204651,-64.56860000
86.87973022,-59.44696000
86.92741394,-59.42437000
86.97509766,-55.47426000
87.02278137,-52.00915000
87.07046509,-52.68970000
87.11814880,-56.02863000
87.16583252,-58.97851000
87.21351624,-56.05178000
87.26119995,-52.11722000
87.30888367,-51.27014000
87.35656738,-54.74483000
87.40425110,-67.62781000
87.45193481,-59.43369000
87.49961853,-56.21892000
87.54730225,-62.46294000
87.59498596,-63.02627000
87.64266968,-55.69149000
87.69035339,-55.57848000
87.73803711,-57.51527000
87.78572083,-53.65423000
87.83340454,-55.52968000
87.88108826,-55.25745000
87.92877197,-58.39812000
87.97645569,-62.44267000
88.02413940,-56.09913000
88.07182312,-55.87727000
88.11950684,-53.96315000
88.16719055,-57.23320000
88.21487427,-61.14730000
88.26255798,-57.47314000
88.31024170,-73.73576000
88.35792542,-59.14941000
88.40560913,-55.86382000
88.45329285,-58.46611000
88.50097656,-71.25409000
88.54866028,-58.93768000
88.59634399,-56.10985000
88.64402771,-60.51529000
88.69171143,-61.58068000
88.73939514,-57.58187000
88.78707886,-55.29472000
88.83476257,-55.78933000
88.88244629,-58.55429000
88.93013000,-57.15363000
88.97781372,-57.77016000
89.02549744,-62.28407000
89.07318115,-57.33635000
89.12086487,-58.56205000
89.16854858,-58.73483000
89.21623230,-59.09228000
89.26391602,-59.02921000
89.31159973,-62.69289000
89.35928345,-57.94490000
89.40696716,-52.84991000
89.45465088,-52.51680000
89.50233459,-53.06586000
89.55001831,-54.36530000
89.59770203,-63.22109000
89.64538574,-61.74191000
89.69306946,-55.45834000
89.74075317,-54.86780000
89.78843689,-65.13978000
89.83612061,-52.32273000
89.88380432,-53.42768000
89.93148804,-62.50706000
89.97917175,-57.80449000
90.02685547,-56.75258000
90.07453918,-55.20470000
90.12222290,-57.36370000
90.16990662,-58.46656000
90.21759033,-58.17019000
90.26527405,-58.32040000
90.31295776,-56.13009000
90.36064148,-53.40676000
90.40832520,-59.01781000
90.45600891,-53.68898000
90.50369263,-51.58272000
90.55137634,-55.53533000
90.59906006,-59.26360000
90.64674377,-64.70872000
90.69442749,-67.28905000
90.74211121,-67.68790000
90.78979492,-79.84736000
90.83747864,-59.66036000
90.88516235,-56.07508000
90.93284607,-54.59426000
90.98052979,-54.32936000
91.02821350,-54.27619000
91.07589722,-50.59356000
91.12358093,-51.20516000
91.17126465,-55.91745000
91.21894836,-54.96707000
91.26663208,-54.62376000
91.31431580,-54.72778000
91.36199951,-59.77349000
91.40968323,-57.55048000
91.45736694,-54.95204000
91.50505066,-53.13162000
91.55273438,-54.30618000
91.60041809,-53.91771000
91.64810181,-56.05386000
91.69578552,-56.71387000
91.74346924,-57.71579000
91.79115295,-56.79661000
91.83883667,-55.90107000
91.88652039,-56.74398000
91.93420410,-64.28553000
91.98188782,-61.97011000
92.02957153,-57.93587000
92.07725525,-60.24031000
92.12493896,-62.41246000
92.17262268,-56.28098000
92.22030640,-52.69123000
92.26799011,-51.52279000
92.31567383,-52.15355000
92.36335754,-54.37193000
92.41104126,-62.89944000
92.45872498,-61.92064000
92.50640869,-54.86639000
92.55409241,-51.76733000
92.60177612,-51.04538000
92.64945984,-57.15574000
92.69714355,-58.92391000
92.74482727,-56.64491000
92.79251099,-67.94193000
92.84019470,-57.86371000
92.88787842,-73.11537000
92.93556213,-58.25844000
92.98324585,-52.28363000
93.03092957,-52.83463000
93.07861328,-68.03667000
93.12629700,-55.66744000
93.17398071,-51.25648000
93.22166443,-50.05041000
93.26934814,-51.14296000
93.31703186,-54.41338000
93.36471558,-53.78696000
93.41239929,-52.60967000
93.46008301,-53.19385000
93.50776672,-56.23166000
93.55545044,-78.54654000
93.60313416,-56.72090000
93.65081787,-54.54628000
93.69850159,-55.31582000
93.74618530,-53.39758000
93.79386902,-59.58578000
93.84155273,-60.08862000
93.88923645,-62.16699000
93.93692017,-67.58321000
93.98460388,-63.96038000
94.03228760,-62.51806000
94.07997131,-61.39726000
94.12765503,-60.75287000
94.17533875,-64.72773000
94.22302246,-61.73616000
94.27070618,-58.50182000
94.31838989,-58.61853000
94.36607361,-58.28140000
94.41375732,-54.44588000
94.46144104,-52.25642000
94.50912476,-53.90793000
94.55680847,-56.95547000
94.60449219,-56.09327000
94.65217590,-55.36709000
94.69985962,-59.54544000
94.74754333,-69.25117000
94.79522705,-62.98452000
94.84291077,-56.74496000
94.89059448,-62.56671000
94.93827820,-63.76583000
94.98596191,-61.14760000
95.03364563,-59.72059000
95.08132935,-60.59052000
95.12901306,-58.57078000
95.17669678,-58.87287000
95.22438049,-62.30234000
95.27206421,-64.47647000
95.31974792,-59.45471000
95.36743164,-55.28162000
95.41511536,-51.91930000
95.46279907,-52.71064000
95.51048279,-63.97330000
95.55816650,-60.77147000
95.60585022,-60.40213000
95.65353394,-74.92860000
95.70121765,-61.89060000
95.74890137,-57.42426000
95.79658508,-60.75500000
95.84426880,-61.22739000
95.89195251,-50.87650000
95.93963623,-50.04318000
95.98731995,-59.23808000
96.03500366,-60.94548000
96.08268738,-75.60659000
96.13037109,-63.39908000
96.17805481,-62.96636000
96.22573853,-58.73450000
96.27342224,-57.91572000
96.32110596,-61.83887000
96.36878967,-63.50445000
96.41647339,-66.35303000
96.46415710,-80.16666000
96.51184082,-63.12584000
96.55952454,-55.03376000
96.60720825,-52.80550000
96.65489197,-51.48009000
96.70257568,-51.45504000
96.75025940,-53.77239000
96.79794312,-54.18432000
96.84562683,-54.43414000
96.89331055,-56.52319000
96.94099426,-59.46165000
96.98867798,-64.18813000
97.03636169,-61.17750000
97.08404541,-53.74471000
97.13172913,-50.09609000
97.17941284,-49.29522000
97.22709656,-53.58749000
97.27478027,-63.24018000
97.32246399,-74.96668000
97.37014771,-57.71683000
97.41783142,-52.84931000
97.46551514,-50.17894000
97.51319885,-52.03909000
97.56088257,-60.14996000
97.60856628,-55.00454000
97.65625000,-55.14247000
97.70393372,-57.89722000
97.75161743,-56.60086000
97.79930115,-52.58452000
97.84698486,-54.86266000
97.89466858,-81.09982000
97.94235229,-53.07335000
97.99003601,-48.92126000
98.03771973,-51.44220000
98.08540344,-62.30286000
98.13308716,-59.92867000
98.18077087,-79.27360000
98.22845459,-61.11837000
98.27613831,-57.74603000
98.32382202,-64.37406000
98.37150574,-62.25582000
98.41918945,-73.67523000
98.46687317,-57.77971000
98.51455688,-57.02704000
98.56224060,-61.54818000
98.60992432,-56.60829000
98.65760803,-56.89130000
98.70529175,-56.88229000
98.75297546,-57.64991000
98.80065918,-55.04479000
98.84834290,-63.34332000
98.89602661,-62.97959000
98.94371033,-61.36328000
98.99139404,-56.18349000
99.03907776,-54.31445000
99.08676147,-53.80568000
99.13444519,-56.27665000
99.18212891,-62.22377000
99.22981262,-57.47660000
99.27749634,-54.39838000
99.32518005,-51.38394000
99.37286377,-50.33311000
99.42054749,-59.32586000
99.46823120,-57.32222000
99.51591492,-51.71410000
99.56359863,-54.48894000
99.61128235,-64.95782000
99.65896606,-65.61735000
99.70664978,-63.94612000
99.75433350,-62.06272000
99.80201721,-74.59190000
99.84970093,-64.82190000
99.89738464,-71.51311000
99.94506836,-60.68907000
99.99275208,-61.51085000
100.04043579,-58.58686000
100.08811951,-55.88274000
100.13580322,-59.66458000
100.18348694,-69.02467000
100.23117065,-60.63361000
100.27885437,-57.40602000
100.32653809,-56.21748000
100.37422180,-61.99945000
100.42190552,-69.38830000
100.46958923,-63.36481000
100.51727295,-54.54609000
100.56495667,-54.21878000
100.61264038,-59.35826000
100.66032410,-72.33493000
100.70800781,-57.30373000
100.75569153,-55.55638000
100.80337524,-57.95335000
100.85105896,-56.95770000
100.89874268,-56.92161000
100.94642639,-56.37690000
100.99411011,-62.53996000
101.04179382,-53.53219000
101.08947754,-52.93280000
101.13716125,-57.54972000
101.18484497,-59.62968000
101.23252869,-57.01482000
101.28021240,-58.79443000
101.32789612,-65.92816000
101.37557983,-58.64053000
101.42326355,-74.67134000
101.47094727,-55.20803000
101.51863098,-55.58868000
101.56631470,-70.27805000
101.61399841,-58.11113000
101.66168213,-56.59845000
101.70936584,-64.64667000
101.75704956,-61.21771000
101.80473328,-57.53766000
101.85241699,-56.93827000
101.90010071,-60.87639000
101.94778442,-62.51617000
101.99546814,-52.49456000
102.04315186,-52.31724000
102.09083557,-57.96417000
102.13851929,-57.93841000
102.18620300,-68.33573000
102.23388672,-62.59455000
102.28157043,-66.19398000
102.32925415,-60.87822000
102.37693787,-63.01027000
