"Frequency[kHz]","Channel[dBu]"
51.16462708,-63.88452000
51.21231079,-75.80740000
51.25999451,-59.84794000
51.30767822,-59.85477000
51.35536194,-58.01773000
51.40304565,-58.73972000
51.45072937,-60.92191000
51.49841309,-61.65966000
51.54609680,-65.68401000
51.59378052,-53.91590000
51.64146423,-55.61818000
51.68914795,-63.55079000
51.73683167,-57.51905000
51.78451538,-67.82195000
51.83219910,-55.05036000
51.87988281,-59.57773000
51.92756653,-63.28810000
51.97525024,-57.95284000
52.02293396,-61.88049000
52.07061768,-60.55455000
52.11830139,-63.82315000
52.16598511,-64.96924000
52.21366882,-59.73608000
52.26135254,-52.95358000
52.30903625,-55.34221000
52.35671997,-59.55718000
52.40440369,-55.50056000
52.45208740,-67.48223000
52.49977112,-63.02792000
52.54745483,-55.66665000
52.59513855,-51.56716000
52.64282227,-52.66367000
52.69050598,-59.45634000
52.73818970,-78.88377000
52.78587341,-62.47735000
52.83355713,-64.72929000
52.88124084,-58.08950000
52.92892456,-56.18177000
52.97660828,-63.11039000
53.02429199,-63.04772000
53.07197571,-57.84691000
53.11965942,-61.15567000
53.16734314,-62.13963000
53.21502686,-53.26241000
53.26271057,-54.51294000
53.31039429,-65.33414000
53.35807800,-66.00234000
53.40576172,-65.26920000
53.45344543,-68.46487000
53.50112915,-66.20643000
53.54881287,-55.32235000
53.59649658,-52.69552000
53.64418030,-56.41953000
53.69186401,-64.77541000
53.73954773,-64.65714000
53.78723145,-70.68842000
53.83491516,-64.26334000
53.88259888,-66.29606000
53.93028259,-52.41742000
53.97796631,-54.26869000
54.02565002,-57.19442000
54.07333374,-50.68660000
54.12101746,-58.21659000
54.16870117,-64.42940000
54.21638489,-63.35598000
54.26406860,-68.92429000
54.31175232,-58.12021000
54.35943604,-57.12331000
54.40711975,-58.45360000
54.45480347,-57.75083000
54.50248718,-58.69016000
54.55017090,-78.42751000
54.59785461,-54.75960000
54.64553833,-48.50236000
54.69322205,-47.65089000
54.74090576,-51.53690000
54.78858948,-55.70397000
54.83627319,-52.05681000
54.88395691,-52.39159000
54.93164063,-56.87780000
54.97932434,-56.35742000
55.02700806,-66.72746000
55.07469177,-59.90051000
55.12237549,-53.92633000
55.17005920,-58.41579000
55.21774292,-71.33836000
55.26542664,-62.47186000
55.31311035,-57.24976000
55.36079407,-58.51573000
55.40847778,-55.15710000
55.45616150,-56.49528000
55.50384521,-58.98062000
55.55152893,-54.51529000
55.59921265,-60.93284000
55.64689636,-67.67577000
55.69458008,-60.91402000
55.74226379,-53.51723000
55.78994751,-51.18089000
55.83763123,-53.13939000
55.88531494,-57.98267000
55.93299866,-64.87992000
55.98068237,-60.48848000
56.02836609,-55.28778000
56.07604980,-59.28888000
56.12373352,-59.83549000
56.17141724,-60.10635000
56.21910095,-60.52122000
56.26678467,-70.40469000
56.31446838,-58.99545000
56.36215210,-54.39585000
56.40983582,-56.05982000
56.45751953,-55.78672000
56.50520325,-53.02249000
56.55288696,-52.41184000
56.60057068,-54.67941000
56.64825439,-61.20544000
56.69593811,-71.66237000
56.74362183,-68.94850000
56.79130554,-69.78368000
56.83898926,-61.48757000
56.88667297,-59.26334000
56.93435669,-61.86172000
56.98204041,-56.18908000
57.02972412,-55.96510000
57.07740784,-58.75694000
57.12509155,-57.22372000
57.17277527,-57.90615000
57.22045898,-61.74744000
57.26814270,-59.98170000
57.31582642,-60.50556000
57.36351013,-70.75584000
57.41119385,-60.56967000
57.45887756,-55.70997000
57.50656128,-54.88123000
57.55424500,-54.00579000
57.60192871,-50.50413000
57.64961243,-48.69002000
57.69729614,-48.23223000
57.74497986,-51.52171000
57.79266357,-53.26683000
57.84034729,-53.06396000
57.88803101,-58.04928000
57.93571472,-61.91887000
57.98339844,-61.41512000
58.03108215,-54.58805000
58.07876587,-52.98913000
58.12644958,-57.79121000
58.17413330,-58.59706000
58.22181702,-62.94681000
58.26950073,-64.19017000
58.31718445,-60.46901000
58.36486816,-65.47015000
58.41255188,-55.25756000
58.46023560,-54.03629000
58.50791931,-56.92817000
58.55560303,-60.10037000
58.60328674,-55.85892000
58.65097046,-54.43459000
58.69865417,-51.44615000
58.74633789,-49.70850000
58.79402161,-54.43436000
58.84170532,-61.41422000
58.88938904,-60.01815000
58.93707275,-58.19714000
58.98475647,-56.72106000
59.03244019,-58.19157000
59.08012390,-68.06814000
59.12780762,-60.35702000
59.17549133,-60.67516000
59.22317505,-71.50859000
59.27085876,-64.29150000
59.31854248,-62.21061000
59.36622620,-59.14137000
59.41390991,-59.81266000
59.46159363,-60.18593000
59.50927734,-58.52952000
59.55696106,-59.58775000
59.60464478,-56.74277000
59.65232849,-51.77021000
59.70001221,-50.92891000
59.74769592,-55.42277000
59.79537964,-75.35769000
59.84306335,-71.74173000
59.89074707,-65.06609000
59.93843079,-62.11674000
59.98611450,-59.76749000
60.03379822,-61.03157000
60.08148193,-62.47795000
60.12916565,-72.38239000
60.17684937,-59.19571000
60.22453308,-58.99217000
60.27221680,-61.03642000
60.31990051,-66.09040000
60.36758423,-63.11269000
60.41526794,-62.91592000
60.46295166,-59.84029000
60.51063538,-56.45771000
60.55831909,-55.89604000
60.60600281,-56.58908000
60.65368652,-61.92616000
60.70137024,-67.36705000
60.74905396,-60.74541000
60.79673767,-56.92966000
60.84442139,-54.55457000
60.89210510,-55.81123000
60.93978882,-57.29049000
60.98747253,-59.14006000
61.03515625,-57.18423000
61.08283997,-54.44699000
61.13052368,-56.55133000
61.17820740,-64.68726000
61.22589111,-58.70033000
61.27357483,-54.31452000
61.32125854,-51.33158000
61.36894226,-51.98963000
61.41662598,-57.68396000
61.46430969,-63.17829000
61.51199341,-56.68290000
61.55967712,-57.92334000
61.60736084,-66.37202000
61.65504456,-59.57098000
61.70272827,-52.77345000
61.75041199,-54.33942000
61.79809570,-62.69817000
61.84577942,-74.38411000
61.89346313,-60.78299000
61.94114685,-61.77213000
61.98883057,-60.44313000
62.03651428,-53.57013000
62.08419800,-65.58755000
62.13188171,-57.13495000
62.17956543,-57.54139000
62.22724915,-65.49603000
62.27493286,-65.93560000
62.32261658,-61.14976000
62.37030029,-56.96861000
62.41798401,-58.43012000
62.46566772,-67.36337000
62.51335144,-85.91559000
62.56103516,-59.44706000
62.60871887,-56.87908000
62.65640259,-68.04185000
62.70408630,-52.59983000
62.75177002,-48.87450000
62.79945374,-51.22809000
62.84713745,-59.80181000
62.89482117,-58.26729000
62.94250488,-57.79589000
62.99018860,-54.56820000
63.03787231,-70.03735000
63.08555603,-53.65612000
63.13323975,-55.55826000
63.18092346,-62.51442000
63.22860718,-63.19404000
63.27629089,-67.23087000
63.32397461,-72.47867000
63.37165833,-61.42604000
63.41934204,-61.54189000
63.46702576,-63.25763000
63.51470947,-52.26677000
63.56239319,-50.48282000
63.61007690,-53.34465000
63.65776062,-61.57148000
63.70544434,-57.65807000
63.75312805,-61.11546000
63.80081177,-53.08475000
63.84849548,-52.13690000
63.89617920,-56.42989000
63.94386292,-62.26719000
63.99154663,-54.11604000
64.03923035,-53.03623000
64.08691406,-53.77359000
64.13459778,-56.53247000
64.18228149,-61.69468000
64.22996521,-62.11655000
64.27764893,-59.05112000
64.32533264,-51.90516000
64.37301636,-52.76014000
64.42070007,-53.93310000
64.46838379,-53.91474000
64.51606750,-56.67805000
64.56375122,-59.05251000
64.61143494,-53.82919000
64.65911865,-54.67525000
64.70680237,-60.64675000
64.75448608,-56.63073000
64.80216980,-56.39677000
64.84985352,-54.18173000
64.89753723,-54.56064000
64.94522095,-58.89105000
64.99290466,-53.69579000
65.04058838,-54.46066000
65.08827209,-60.83325000
65.13595581,-69.40530000
65.18363953,-60.95892000
65.23132324,-52.92611000
65.27900696,-51.13560000
65.32669067,-55.72169000
65.37437439,-67.25539000
65.42205811,-59.85531000
65.46974182,-65.99866000
65.51742554,-58.26248000
65.56510925,-57.88649000
65.61279297,-58.28870000
65.66047668,-52.90916000
65.70816040,-57.87802000
65.75584412,-60.36196000
65.80352783,-58.01148000
65.85121155,-68.95037000
65.89889526,-70.26122000
65.94657898,-58.78354000
65.99426270,-51.99238000
66.04194641,-52.54499000
66.08963013,-58.47541000
66.13731384,-58.86255000
66.18499756,-65.87578000
66.23268127,-97.20646000
66.28036499,-63.48615000
66.32804871,-59.61957000
66.37573242,-57.51793000
66.42341614,-57.45155000
66.47109985,-53.67138000
66.51878357,-54.29964000
66.56646729,-59.74432000
66.61415100,-55.66534000
66.66183472,-54.42722000
66.70951843,-53.22062000
66.75720215,-56.49417000
66.80488586,-58.33828000
66.85256958,-57.02506000
66.90025330,-57.92329000
66.94793701,-55.68645000
66.99562073,-61.15937000
67.04330444,-57.54114000
67.09098816,-51.55518000
67.13867188,-52.88023000
67.18635559,-60.47803000
67.23403931,-59.99998000
67.28172302,-58.02734000
67.32940674,-64.50046000
67.37709045,-57.80802000
67.42477417,-51.62801000
67.47245789,-53.90317000
67.52014160,-55.09192000
67.56782532,-53.94684000
67.61550903,-53.79602000
67.66319275,-53.74753000
67.71087646,-55.33871000
67.75856018,-56.24584000
67.80624390,-61.85214000
67.85392761,-60.93877000
67.90161133,-52.13261000
67.94929504,-50.48620000
67.99697876,-57.56219000
68.04466248,-59.98350000
68.09234619,-55.33327000
68.14002991,-57.60613000
68.18771362,-57.21726000
68.23539734,-51.19955000
68.28308105,-55.32479000
68.33076477,-67.71979000
68.37844849,-71.02169000
68.42613220,-64.86943000
68.47381592,-56.12670000
68.52149963,-56.51067000
68.56918335,-63.97942000
68.61686707,-52.68449000
68.66455078,-54.67802000
68.71223450,-62.76749000
68.75991821,-56.83159000
68.80760193,-58.90698000
68.85528564,-69.87392000
68.90296936,-74.76717000
68.95065308,-62.88932000
68.99833679,-62.78016000
69.04602051,-59.50951000
69.09370422,-60.98769000
69.14138794,-61.66903000
69.18907166,-64.07151000
69.23675537,-55.52492000
69.28443909,-51.90641000
69.33212280,-52.05042000
69.37980652,-54.94020000
69.42749023,-56.78401000
69.47517395,-55.53914000
69.52285767,-54.52394000
69.57054138,-53.88487000
69.61822510,-60.54438000
69.66590881,-62.31710000
69.71359253,-57.53473000
69.76127625,-59.06187000
69.80895996,-61.03796000
69.85664368,-60.69810000
69.90432739,-59.70621000
69.95201111,-55.94877000
69.99969482,-50.50080000
70.04737854,-53.27824000
70.09506226,-69.67675000
70.14274597,-58.53100000
70.19042969,-55.66669000
70.23811340,-57.41185000
70.28579712,-64.42462000
70.33348083,-68.34428000
70.38116455,-57.76897000
70.42884827,-53.61368000
70.47653198,-52.52812000
70.52421570,-54.48498000
70.57189941,-61.74210000
70.61958313,-64.57224000
70.66726685,-60.77888000
70.71495056,-84.12965000
70.76263428,-57.54399000
70.81031799,-54.33678000
70.85800171,-59.24574000
70.90568542,-64.32685000
70.95336914,-54.48094000
71.00105286,-52.15208000
71.04873657,-55.91472000
71.09642029,-71.68155000
71.14410400,-63.21056000
71.19178772,-67.06715000
71.23947144,-68.29758000
71.28715515,-69.76680000
71.33483887,-58.62806000
71.38252258,-55.68113000
71.43020630,-57.72768000
71.47789001,-59.73986000
71.52557373,-62.05391000
71.57325745,-59.99368000
71.62094116,-54.74392000
71.66862488,-57.72240000
71.71630859,-64.05463000
71.76399231,-60.13603000
71.81167603,-54.19572000
71.85935974,-53.16990000
71.90704346,-55.97346000
71.95472717,-53.88740000
72.00241089,-54.02032000
72.05009460,-56.20936000
72.09777832,-65.06825000
72.14546204,-63.44715000
72.19314575,-57.97624000
72.24082947,-62.20871000
72.28851318,-62.75143000
72.33619690,-55.40691000
72.38388062,-56.66488000
72.43156433,-69.84457000
72.47924805,-56.29881000
72.52693176,-55.08613000
72.57461548,-59.96107000
72.62229919,-58.44492000
72.66998291,-49.62910000
72.71766663,-50.13779000
72.76535034,-58.30406000
72.81303406,-57.79190000
72.86071777,-57.50839000
72.90840149,-52.17043000
72.95608521,-51.68486000
73.00376892,-53.47659000
73.05145264,-53.77026000
73.09913635,-58.77424000
73.14682007,-66.72917000
73.19450378,-67.43846000
73.24218750,-61.77951000
73.28987122,-56.01978000
73.33755493,-53.13395000
73.38523865,-57.02662000
73.43292236,-58.69632000
73.48060608,-57.31727000
73.52828979,-63.80945000
73.57597351,-62.97024000
73.62365723,-52.66987000
73.67134094,-50.20197000
73.71902466,-50.53652000
73.76670837,-52.35410000
73.81439209,-56.73165000
73.86207581,-63.89457000
73.90975952,-58.20632000
73.95744324,-57.66191000
74.00512695,-62.03780000
74.05281067,-66.16572000
74.10049438,-69.07012000
74.14817810,-65.95078000
74.19586182,-59.45221000
74.24354553,-55.64240000
74.29122925,-52.21176000
74.33891296,-51.17324000
74.38659668,-58.06127000
74.43428040,-68.92770000
74.48196411,-59.98308000
74.52964783,-55.73295000
74.57733154,-56.71725000
74.62501526,-58.83319000
74.67269897,-51.52868000
74.72038269,-51.95526000
74.76806641,-55.38820000
74.81575012,-58.30540000
74.86343384,-60.38938000
74.91111755,-59.83986000
74.95880127,-58.37051000
75.00648499,-58.24261000
75.05416870,-66.02744000
75.10185242,-67.77917000
75.14953613,-56.78867000
75.19721985,-52.52534000
75.24490356,-54.29270000
75.29258728,-59.99796000
75.34027100,-62.18283000
75.38795471,-60.94803000
75.43563843,-62.82734000
75.48332214,-54.04701000
75.53100586,-51.64246000
75.57868958,-57.30499000
75.62637329,-62.01316000
75.67405701,-58.34492000
75.72174072,-64.00862000
75.76942444,-68.38850000
75.81710815,-69.40125000
75.86479187,-59.84940000
75.91247559,-54.47756000
75.96015930,-60.04618000
76.00784302,-64.95245000
76.05552673,-60.50186000
76.10321045,-69.72070000
76.15089417,-58.40367000
76.19857788,-58.42070000
76.24626160,-56.65102000
76.29394531,-53.62583000
76.34162903,-54.49244000
76.38931274,-61.40564000
76.43699646,-77.16650000
76.48468018,-70.03828000
76.53236389,-58.94166000
76.58004761,-57.22490000
76.62773132,-56.78339000
76.67541504,-56.46807000
76.72309875,-57.49350000
76.77078247,-57.27493000
76.81846619,-57.97997000
76.86614990,-56.10259000
76.91383362,-53.72256000
76.96151733,-53.96145000
77.00920105,-57.37209000
77.05688477,-55.91683000
77.10456848,-53.14905000
77.15225220,-57.83875000
77.19993591,-60.82836000
77.24761963,-52.40903000
77.29530334,-52.53481000
77.34298706,-58.56290000
77.39067078,-64.05952000
77.43835449,-54.43066000
77.48603821,-53.56404000
77.53372192,-64.93647000
77.58140564,-57.67243000
77.62908936,-52.90973000
77.67677307,-50.48071000
77.72445679,-50.14218000
77.77214050,-53.79833000
77.81982422,-55.49651000
77.86750793,-56.95433000
77.91519165,-55.60152000
77.96287537,-53.95680000
78.01055908,-54.29184000
78.05824280,-54.42655000
78.10592651,-54.76984000
78.15361023,-57.56834000
78.20129395,-61.87591000
78.24897766,-57.34066000
78.29666138,-55.83259000
78.34434509,-61.96204000
78.39202881,-60.68796000
78.43971252,-62.86869000
78.48739624,-72.13617000
78.53507996,-78.30985000
78.58276367,-64.34016000
78.63044739,-56.61258000
78.67813110,-59.45606000
78.72581482,-71.35313000
78.77349854,-61.78372000
78.82118225,-55.63374000
78.86886597,-57.24560000
78.91654968,-59.73543000
78.96423340,-58.60035000
79.01191711,-57.76582000
79.05960083,-62.22451000
79.10728455,-54.38722000
79.15496826,-49.87062000
79.20265198,-53.43604000
79.25033569,-62.42058000
79.29801941,-64.92702000
79.34570313,-64.39561000
79.39338684,-59.12280000
79.44107056,-57.12398000
79.48875427,-56.54366000
79.53643799,-56.22498000
79.58412170,-57.63305000
79.63180542,-61.48382000
79.67948914,-54.38206000
79.72717285,-57.55661000
79.77485657,-55.85379000
79.82254028,-56.51075000
79.87022400,-61.49856000
79.91790771,-61.19731000
79.96559143,-62.02739000
80.01327515,-55.80570000
80.06095886,-54.66911000
80.10864258,-56.16501000
80.15632629,-58.72952000
80.20401001,-56.49573000
80.25169373,-59.94238000
80.29937744,-59.03460000
80.34706116,-59.01673000
80.39474487,-59.06113000
80.44242859,-53.30456000
80.49011230,-54.90425000
80.53779602,-68.05524000
80.58547974,-56.49766000
80.63316345,-57.64080000
80.68084717,-60.30602000
80.72853088,-52.77019000
80.77621460,-53.61777000
80.82389832,-55.67038000
80.87158203,-58.49961000
80.91926575,-60.96725000
80.96694946,-55.49532000
81.01463318,-52.77110000
81.06231689,-55.84629000
81.11000061,-60.02150000
81.15768433,-57.10623000
81.20536804,-61.19344000
81.25305176,-70.56377000
81.30073547,-61.74915000
81.34841919,-65.74019000
81.39610291,-61.98761000
81.44378662,-52.82741000
81.49147034,-50.35231000
81.53915405,-50.94642000
81.58683777,-53.90609000
81.63452148,-58.32969000
81.68220520,-64.83904000
81.72988892,-58.57752000
81.77757263,-63.56113000
81.82525635,-56.35688000
81.87294006,-58.72959000
81.92062378,-53.66978000
81.96830750,-57.15774000
82.01599121,-66.34512000
82.06367493,-55.03223000
82.11135864,-50.94967000
82.15904236,-54.86670000
82.20672607,-58.26750000
82.25440979,-55.89626000
82.30209351,-55.99291000
82.34977722,-65.69752000
82.39746094,-57.66377000
82.44514465,-56.26752000
82.49282837,-54.75435000
82.54051208,-53.27969000
82.58819580,-54.70372000
82.63587952,-58.77388000
82.68356323,-71.35955000
82.73124695,-59.31171000
82.77893066,-53.88247000
82.82661438,-56.22596000
82.87429810,-67.46627000
82.92198181,-56.50015000
82.96966553,-53.39209000
83.01734924,-54.07053000
83.06503296,-61.22784000
83.11271667,-57.29488000
83.16040039,-54.44903000
83.20808411,-58.50008000
83.25576782,-63.89996000
83.30345154,-62.07596000
83.35113525,-60.73161000
83.39881897,-54.05083000
83.44650269,-53.93486000
83.49418640,-62.48617000
83.54187012,-59.31401000
83.58955383,-61.39145000
83.63723755,-66.18907000
83.68492126,-56.03367000
83.73260498,-52.72539000
83.78028870,-57.50622000
83.82797241,-72.32120000
83.87565613,-67.59212000
83.92333984,-56.86821000
83.97102356,-53.87734000
84.01870728,-57.01691000
84.06639099,-62.28571000
84.11407471,-53.02412000
84.16175842,-53.45976000
84.20944214,-54.50645000
84.25712585,-51.07176000
84.30480957,-51.87826000
84.35249329,-56.18891000
84.40017700,-64.40326000
84.44786072,-73.59717000
84.49554443,-61.84702000
84.54322815,-60.46353000
84.59091187,-59.39643000
84.63859558,-59.16703000
84.68627930,-60.99230000
84.73396301,-58.72207000
84.78164673,-59.62774000
84.82933044,-56.89432000
84.87701416,-55.73861000
84.92469788,-65.54834000
84.97238159,-58.68587000
85.02006531,-57.08112000
85.06774902,-61.64802000
85.11543274,-63.26536000
85.16311646,-57.87188000
85.21080017,-60.08505000
85.25848389,-62.95750000
85.30616760,-60.93676000
85.35385132,-54.34305000
85.40153503,-51.07877000
85.44921875,-58.94189000
85.49690247,-60.11633000
85.54458618,-56.51665000
85.59226990,-57.30108000
85.63995361,-58.07053000
85.68763733,-55.24046000
85.73532104,-60.69087000
85.78300476,-67.95903000
85.83068848,-58.19900000
85.87837219,-54.00447000
85.92605591,-52.18768000
85.97373962,-56.34316000
86.02142334,-61.99881000
86.06910706,-56.48012000
86.11679077,-58.35213000
86.16447449,-66.56297000
86.21215820,-59.85184000
86.25984192,-55.90882000
86.30752563,-61.07162000
86.35520935,-82.85065000
86.40289307,-58.21844000
86.45057678,-56.27956000
86.49826050,-62.37564000
86.54594421,-60.99836000
86.59362793,-58.31343000
86.64131165,-61.55125000
86.68899536,-56.50768000
86.73667908,-55.12682000
86.78436279,-63.45886000
86.83204651,-60.50687000
86.87973022,-57.89327000
86.92741394,-54.64733000
86.97509766,-54.63039000
87.02278137,-70.82623000
87.07046509,-61.17753000
87.11814880,-59.70076000
87.16583252,-53.71243000
87.21351624,-54.45374000
87.26119995,-69.26065000
87.30888367,-55.25795000
87.35656738,-55.37945000
87.40425110,-61.29877000
87.45193481,-61.33504000
87.49961853,-61.06865000
87.54730225,-73.58295000
87.59498596,-56.70155000
87.64266968,-56.20765000
87.69035339,-63.06886000
87.73803711,-57.33782000
87.78572083,-53.10226000
87.83340454,-57.82446000
87.88108826,-67.52700000
87.92877197,-61.59025000
87.97645569,-57.06232000
88.02413940,-56.26345000
88.07182312,-58.84547000
88.11950684,-57.96608000
88.16719055,-58.83986000
88.21487427,-54.89368000
88.26255798,-54.54998000
88.31024170,-56.87833000
88.35792542,-51.31919000
88.40560913,-53.51986000
88.45329285,-58.22670000
88.50097656,-56.44269000
88.54866028,-57.73990000
88.59634399,-51.87080000
88.64402771,-54.48486000
88.69171143,-65.26617000
88.73939514,-66.06528000
88.78707886,-72.32256000
88.83476257,-72.52156000
88.88244629,-56.83710000
88.93013000,-58.14728000
88.97781372,-58.58624000
89.02549744,-52.30577000
89.07318115,-52.05106000
89.12086487,-55.04639000
89.16854858,-62.30485000
89.21623230,-68.26483000
89.26391602,-61.06001000
89.31159973,-55.79792000
89.35928345,-57.53254000
89.40696716,-59.57435000
89.45465088,-57.31381000
89.50233459,-55.47631000
89.55001831,-53.44353000
89.59770203,-55.60037000
89.64538574,-57.53445000
89.69306946,-54.76166000
89.74075317,-51.76697000
89.78843689,-50.94149000
89.83612061,-55.46717000
89.88380432,-69.56521000
89.93148804,-62.10503000
89.97917175,-62.10314000
90.02685547,-57.02465000
90.07453918,-53.73392000
90.12222290,-53.95760000
90.16990662,-60.53100000
90.21759033,-64.58101000
90.26527405,-56.44398000
90.31295776,-52.70599000
90.36064148,-55.27301000
90.40832520,-62.53802000
90.45600891,-61.15256000
90.50369263,-57.70842000
90.55137634,-62.46828000
90.59906006,-56.13000000
90.64674377,-56.41683000
90.69442749,-60.43050000
90.74211121,-56.28815000
90.78979492,-52.15815000
90.83747864,-53.92275000
90.88516235,-54.82229000
90.93284607,-54.78093000
90.98052979,-59.43846000
91.02821350,-61.06790000
91.07589722,-56.07797000
91.12358093,-60.37427000
91.17126465,-63.80875000
91.21894836,-63.59329000
91.26663208,-55.03017000
91.31431580,-53.75820000
91.36199951,-56.91178000
91.40968323,-76.13914000
91.45736694,-57.73465000
91.50505066,-55.18148000
91.55273438,-55.22541000
91.60041809,-55.95240000
91.64810181,-58.67821000
91.69578552,-53.50412000
91.74346924,-54.02592000
91.79115295,-55.70572000
91.83883667,-56.85602000
91.88652039,-62.28431000
91.93420410,-57.26906000
91.98188782,-51.28455000
92.02957153,-51.14355000
92.07725525,-54.83418000
92.12493896,-56.57179000
92.17262268,-56.20042000
92.22030640,-60.34754000
92.26799011,-59.50188000
92.31567383,-60.41766000
92.36335754,-65.28085000
92.41104126,-69.04846000
92.45872498,-57.42533000
92.50640869,-55.32986000
92.55409241,-61.23377000
92.60177612,-65.11668000
92.64945984,-68.68655000
92.69714355,-66.28475000
92.74482727,-55.75897000
92.79251099,-52.20045000
92.84019470,-54.11915000
92.88787842,-58.59317000
92.93556213,-55.10851000
92.98324585,-58.73710000
93.03092957,-57.84869000
93.07861328,-60.07507000
93.12629700,-62.03873000
93.17398071,-57.06982000
93.22166443,-55.28880000
93.26934814,-57.11853000
93.31703186,-54.02311000
93.36471558,-49.09756000
93.41239929,-52.17696000
93.46008301,-56.52759000
93.50776672,-53.07462000
93.55545044,-53.03311000
93.60313416,-57.46547000
93.65081787,-67.53020000
93.69850159,-66.55761000
93.74618530,-68.20567000
93.79386902,-67.48840000
93.84155273,-68.43726000
93.88923645,-54.90788000
93.93692017,-51.15070000
93.98460388,-54.42193000
94.03228760,-58.96028000
94.07997131,-54.62975000
94.12765503,-58.31461000
94.17533875,-61.39526000
94.22302246,-61.09040000
94.27070618,-60.61112000
94.31838989,-59.50249000
94.36607361,-69.55286000
94.41375732,-61.03964000
94.46144104,-61.70421000
94.50912476,-58.06330000
94.55680847,-58.11764000
94.60449219,-59.54293000
94.65217590,-56.77992000
94.69985962,-52.32281000
94.74754333,-51.97507000
94.79522705,-51.33113000
94.84291077,-51.67789000
94.89059448,-53.66166000
94.93827820,-55.35845000
94.98596191,-57.08256000
95.03364563,-59.24508000
95.08132935,-61.45258000
95.12901306,-68.23801000
95.17669678,-71.09871000
95.22438049,-69.68009000
95.27206421,-55.50861000
95.31974792,-53.65200000
95.36743164,-61.29479000
95.41511536,-65.82503000
95.46279907,-63.57527000
95.51048279,-63.95605000
95.55816650,-81.53576000
95.60585022,-57.69395000
95.65353394,-57.20970000
95.70121765,-53.53765000
95.74890137,-51.61351000
95.79658508,-54.96510000
95.84426880,-62.13985000
95.89195251,-58.28918000
95.93963623,-54.44291000
95.98731995,-60.46184000
96.03500366,-66.01553000
96.08268738,-60.55412000
96.13037109,-59.73202000
96.17805481,-60.55778000
96.22573853,-62.35885000
96.27342224,-52.73399000
96.32110596,-52.13676000
96.36878967,-54.56138000
96.41647339,-59.25278000
96.46415710,-58.17352000
96.51184082,-57.89053000
96.55952454,-54.58177000
96.60720825,-55.52301000
96.65489197,-58.07924000
96.70257568,-61.37852000
96.75025940,-53.33345000
96.79794312,-55.44663000
96.84562683,-54.79692000
96.89331055,-51.27229000
96.94099426,-52.15783000
96.98867798,-56.27690000
97.03636169,-58.24305000
97.08404541,-61.01101000
97.13172913,-57.31889000
97.17941284,-56.87292000
97.22709656,-68.62151000
97.27478027,-54.94093000
97.32246399,-56.60611000
97.37014771,-62.13435000
97.41783142,-58.74166000
97.46551514,-56.75993000
97.51319885,-58.41924000
97.56088257,-61.34613000
97.60856628,-59.44080000
97.65625000,-55.88825000
97.70393372,-53.75765000
97.75161743,-58.77285000
97.79930115,-56.73449000
97.84698486,-53.65666000
97.89466858,-57.20607000
97.94235229,-59.69887000
97.99003601,-65.23769000
98.03771973,-59.95569000
98.08540344,-57.64246000
98.13308716,-64.97353000
98.18077087,-65.38757000
98.22845459,-55.79228000
98.27613831,-59.13941000
98.32382202,-59.47419000
98.37150574,-60.19877000
98.41918945,-67.82824000
98.46687317,-57.80006000
98.51455688,-53.47785000
98.56224060,-58.53914000
98.60992432,-69.49233000
98.65760803,-74.63914000
98.70529175,-57.16900000
98.75297546,-55.16546000
98.80065918,-64.39374000
98.84834290,-68.46107000
98.89602661,-65.00671000
98.94371033,-56.71917000
98.99139404,-56.26285000
99.03907776,-51.89471000
99.08676147,-50.18361000
99.13444519,-55.65360000
99.18212891,-103.17810000
99.22981262,-59.86828000
99.27749634,-60.85605000
99.32518005,-60.44544000
99.37286377,-59.48870000
99.42054749,-63.34969000
99.46823120,-61.01833000
99.51591492,-61.15967000
99.56359863,-61.47659000
99.61128235,-59.29918000
99.65896606,-61.59887000
99.70664978,-66.14448000
99.75433350,-60.58119000
99.80201721,-55.03079000
99.84970093,-61.98502000
99.89738464,-53.01929000
99.94506836,-52.78146000
99.99275208,-58.68478000
100.04043579,-58.44043000
100.08811951,-61.81191000
100.13580322,-63.52022000
100.18348694,-59.97379000
100.23117065,-56.15504000
100.27885437,-58.16733000
100.32653809,-57.53277000
100.37422180,-56.19067000
100.42190552,-60.23097000
100.46958923,-65.83325000
100.51727295,-59.56255000
100.56495667,-55.60063000
100.61264038,-60.11675000
100.66032410,-65.02280000
100.70800781,-56.79826000
100.75569153,-50.30468000
100.80337524,-50.50966000
100.85105896,-59.32639000
100.89874268,-68.10040000
100.94642639,-58.70128000
100.99411011,-51.42165000
101.04179382,-54.30700000
101.08947754,-62.03270000
101.13716125,-57.69118000
101.18484497,-54.45545000
101.23252869,-54.08838000
101.28021240,-55.32328000
101.32789612,-60.35961000
101.37557983,-58.96326000
101.42326355,-59.30264000
101.47094727,-65.60439000
101.51863098,-56.08872000
101.56631470,-58.60264000
101.61399841,-67.35368000
101.66168213,-67.64371000
101.70936584,-72.24758000
101.75704956,-64.18333000
101.80473328,-60.80904000
101.85241699,-62.00588000
101.90010071,-57.03571000
101.94778442,-60.63461000
101.99546814,-67.00088000
102.04315186,-65.06658000
102.09083557,-60.56802000
102.13851929,-58.51925000
102.18620300,-80.37749000
102.23388672,-56.53494000
102.28157043,-57.16566000
102.32925415,-63.69589000
102.37693787,-72.75542000
