"Frequency[kHz]","Channel[dBu]"
102.42462158,-51.14145000
102.47230530,-58.17413000
102.51998901,-62.75471000
102.56767273,-66.98783000
102.61535645,-59.23895000
102.66304016,-67.39391000
102.71072388,-56.35067000
102.75840759,-53.70470000
102.80609131,-54.00129000
102.85377502,-65.18573000
102.90145874,-58.12824000
102.94914246,-54.92787000
102.99682617,-58.38621000
103.04450989,-61.80203000
103.09219360,-61.88809000
103.13987732,-63.61175000
103.18756104,-56.91048000
103.23524475,-57.45441000
103.28292847,-60.96382000
103.33061218,-65.40878000
103.37829590,-61.72363000
103.42597961,-64.93773000
103.47366333,-62.94917000
103.52134705,-58.55484000
103.56903076,-60.93542000
103.61671448,-60.62268000
103.66439819,-63.16739000
103.71208191,-55.65474000
103.75976563,-54.84388000
103.80744934,-52.59937000
103.85513306,-51.86039000
103.90281677,-51.80188000
103.95050049,-52.50456000
103.99818420,-59.16428000
104.04586792,-57.84233000
104.09355164,-53.02403000
104.14123535,-52.84709000
104.18891907,-54.50274000
104.23660278,-60.63189000
104.28428650,-72.22292000
104.33197021,-66.01047000
104.37965393,-66.70365000
104.42733765,-64.04769000
104.47502136,-72.10683000
104.52270508,-65.38364000
104.57038879,-56.53727000
104.61807251,-57.06908000
104.66575623,-59.20758000
104.71343994,-53.27423000
104.76112366,-53.04769000
104.80880737,-58.65849000
104.85649109,-60.35794000
104.90417480,-51.18784000
104.95185852,-49.54469000
104.99954224,-55.07378000
105.04722595,-70.70810000
105.09490967,-64.41529000
105.14259338,-72.41290000
105.19027710,-58.43313000
105.23796082,-58.93354000
105.28564453,-59.74545000
105.33332825,-51.17647000
105.38101196,-50.98743000
105.42869568,-51.80731000
105.47637939,-51.85318000
105.52406311,-54.47028000
105.57174683,-62.92947000
105.61943054,-83.85856000
105.66711426,-57.52583000
105.71479797,-54.18597000
105.76248169,-55.31776000
105.81016541,-62.34126000
105.85784912,-60.66888000
105.90553284,-63.66296000
105.95321655,-63.70195000
106.00090027,-57.95450000
106.04858398,-53.03320000
106.09626770,-51.67688000
106.14395142,-50.80198000
106.19163513,-56.56617000
106.23931885,-57.75932000
106.28700256,-54.79068000
106.33468628,-63.20181000
106.38237000,-67.54121000
106.43005371,-62.08166000
106.47773743,-56.94807000
106.52542114,-55.56564000
106.57310486,-60.98206000
106.62078857,-65.91357000
106.66847229,-62.91060000
106.71615601,-57.62825000
106.76383972,-56.90421000
106.81152344,-55.88831000
106.85920715,-55.99931000
106.90689087,-62.12626000
106.95457458,-62.30051000
107.00225830,-61.17291000
107.04994202,-57.38066000
107.09762573,-62.97491000
107.14530945,-55.89782000
107.19299316,-52.93782000
107.24067688,-56.97606000
107.28836060,-69.40079000
107.33604431,-60.84020000
107.38372803,-54.25675000
107.43141174,-57.56073000
107.47909546,-64.59682000
107.52677917,-64.61044000
107.57446289,-59.61679000
107.62214661,-56.20171000
107.66983032,-59.42859000
107.71751404,-67.51433000
107.76519775,-69.24515000
107.81288147,-63.71515000
107.86056519,-57.52669000
107.90824890,-59.85983000
107.95593262,-60.60341000
108.00361633,-56.94401000
108.05130005,-60.57990000
108.09898376,-58.92219000
108.14666748,-57.66054000
108.19435120,-62.93246000
108.24203491,-54.51208000
108.28971863,-53.13831000
108.33740234,-55.44252000
108.38508606,-65.91369000
108.43276978,-58.06263000
108.48045349,-64.38294000
108.52813721,-61.87140000
108.57582092,-58.05727000
108.62350464,-63.24192000
108.67118835,-64.00312000
108.71887207,-65.57811000
108.76655579,-60.26226000
108.81423950,-55.78076000
108.86192322,-66.44382000
108.90960693,-62.46487000
108.95729065,-60.36590000
109.00497437,-71.02349000
109.05265808,-58.61858000
109.10034180,-54.57257000
109.14802551,-54.40679000
109.19570923,-55.13257000
109.24339294,-59.61716000
109.29107666,-63.59642000
109.33876038,-59.01529000
109.38644409,-55.90322000
109.43412781,-57.50897000
109.48181152,-67.93366000
109.52949524,-58.39439000
109.57717896,-54.14989000
109.62486267,-52.23470000
109.67254639,-54.11093000
109.72023010,-71.68369000
109.76791382,-58.31839000
109.81559753,-57.28742000
109.86328125,-62.47222000
109.91096497,-70.12580000
109.95864868,-59.51574000
110.00633240,-63.80121000
110.05401611,-54.49857000
110.10169983,-53.60029000
110.14938354,-59.36684000
110.19706726,-71.46165000
110.24475098,-65.76102000
110.29243469,-64.62230000
110.34011841,-67.12900000
110.38780212,-59.99417000
110.43548584,-60.02446000
110.48316956,-64.01595000
110.53085327,-60.09432000
110.57853699,-54.97826000
110.62622070,-56.55589000
110.67390442,-64.41184000
110.72158813,-67.80455000
110.76927185,-67.41740000
110.81695557,-58.56228000
110.86463928,-53.67202000
110.91232300,-55.55442000
110.96000671,-65.85622000
111.00769043,-66.41211000
111.05537415,-67.80667000
111.10305786,-60.45657000
111.15074158,-52.47231000
111.19842529,-51.74611000
111.24610901,-54.05954000
111.29379272,-57.47840000
111.34147644,-66.27705000
111.38916016,-61.14031000
111.43684387,-63.57331000
111.48452759,-69.48578000
111.53221130,-63.54503000
111.57989502,-60.21932000
111.62757874,-72.46967000
111.67526245,-68.04577000
111.72294617,-57.09003000
111.77062988,-53.92727000
111.81831360,-54.52571000
111.86599731,-60.22004000
111.91368103,-68.55707000
111.96136475,-67.18795000
112.00904846,-57.49008000
112.05673218,-57.23127000
112.10441589,-58.74077000
112.15209961,-68.75271000
112.19978333,-76.36095000
112.24746704,-59.64292000
112.29515076,-55.67464000
112.34283447,-56.11779000
112.39051819,-63.68414000
112.43820190,-63.58339000
112.48588562,-72.19485000
112.53356934,-57.62824000
112.58125305,-64.28708000
112.62893677,-58.25993000
112.67662048,-57.20671000
112.72430420,-54.44817000
112.77198792,-51.98331000
112.81967163,-55.53673000
112.86735535,-56.75518000
112.91503906,-60.05518000
112.96272278,-63.09547000
113.01040649,-53.86159000
113.05809021,-53.38673000
113.10577393,-58.49272000
113.15345764,-57.85410000
113.20114136,-59.47942000
113.24882507,-71.34419000
113.29650879,-63.73193000
113.34419250,-53.55581000
113.39187622,-53.24207000
113.43955994,-64.57609000
113.48724365,-63.75156000
113.53492737,-59.88142000
113.58261108,-59.93988000
113.63029480,-58.72511000
113.67797852,-53.96351000
113.72566223,-54.19706000
113.77334595,-61.25020000
113.82102966,-59.20570000
113.86871338,-53.58155000
113.91639709,-56.22775000
113.96408081,-60.39735000
114.01176453,-53.66045000
114.05944824,-52.08469000
114.10713196,-56.60244000
114.15481567,-62.97429000
114.20249939,-62.86271000
114.25018311,-65.19050000
114.29786682,-69.44304000
114.34555054,-63.75268000
114.39323425,-72.79515000
114.44091797,-60.99877000
114.48860168,-63.88505000
114.53628540,-62.57163000
114.58396912,-70.45734000
114.63165283,-72.05300000
114.67933655,-58.30308000
114.72702026,-53.66270000
114.77470398,-55.70525000
114.82238770,-55.27367000
114.87007141,-55.73113000
114.91775513,-56.58979000
114.96543884,-57.62111000
115.01312256,-63.03563000
115.06080627,-61.63162000
115.10848999,-59.34035000
115.15617371,-56.58043000
115.20385742,-54.76540000
115.25154114,-58.03997000
115.29922485,-54.07426000
115.34690857,-51.34261000
115.39459229,-54.93290000
115.44227600,-57.70875000
115.48995972,-57.01332000
115.53764343,-58.38974000
115.58532715,-55.48703000
115.63301086,-52.29046000
115.68069458,-53.42562000
115.72837830,-62.40459000
115.77606201,-65.46467000
115.82374573,-63.85635000
115.87142944,-65.02438000
115.91911316,-58.94493000
115.96679688,-53.18748000
116.01448059,-53.36835000
116.06216431,-56.82226000
116.10984802,-51.46401000
116.15753174,-52.09417000
116.20521545,-57.86114000
116.25289917,-55.24622000
116.30058289,-57.68558000
116.34826660,-71.58287000
116.39595032,-57.98276000
116.44363403,-56.75313000
116.49131775,-58.93111000
116.53900146,-54.96962000
116.58668518,-58.95136000
116.63436890,-54.93517000
116.68205261,-55.18052000
116.72973633,-59.68335000
116.77742004,-67.38950000
116.82510376,-78.89983000
116.87278748,-71.34908000
116.92047119,-58.10412000
116.96815491,-51.61018000
117.01583862,-49.52996000
117.06352234,-50.23119000
117.11120605,-53.58856000
117.15888977,-57.88309000
117.20657349,-63.31575000
117.25425720,-51.37556000
117.30194092,-49.37204000
117.34962463,-53.96672000
117.39730835,-65.92444000
117.44499207,-58.63998000
117.49267578,-58.84856000
117.54035950,-60.97894000
117.58804321,-53.64320000
117.63572693,-54.31183000
117.68341064,-61.92356000
117.73109436,-65.29499000
117.77877808,-58.07480000
117.82646179,-62.91685000
117.87414551,-57.65485000
117.92182922,-56.13173000
117.96951294,-54.26546000
118.01719666,-51.30945000
118.06488037,-54.24059000
118.11256409,-68.46109000
118.16024780,-63.05449000
118.20793152,-55.08801000
118.25561523,-58.60108000
118.30329895,-62.74197000
118.35098267,-61.32740000
118.39866638,-59.48269000
118.44635010,-69.30630000
118.49403381,-61.70243000
118.54171753,-61.18362000
118.58940125,-56.59412000
118.63708496,-61.81207000
118.68476868,-59.33849000
118.73245239,-58.98689000
118.78013611,-66.84135000
118.82781982,-62.28115000
118.87550354,-60.75830000
118.92318726,-67.96671000
118.97087097,-60.10865000
119.01855469,-62.74937000
119.06623840,-69.68649000
119.11392212,-69.12437000
119.16160583,-56.39571000
119.20928955,-54.27436000
119.25697327,-54.15036000
119.30465698,-55.65878000
119.35234070,-57.47038000
119.40002441,-59.21806000
119.44770813,-61.35599000
119.49539185,-64.61320000
119.54307556,-64.18693000
119.59075928,-56.12951000
119.63844299,-55.57278000
119.68612671,-55.89716000
119.73381042,-52.11134000
119.78149414,-52.82612000
119.82917786,-56.37233000
119.87686157,-54.30040000
119.92454529,-55.64792000
119.97222900,-61.21207000
120.01991272,-64.15820000
120.06759644,-70.31606000
120.11528015,-59.97953000
120.16296387,-55.38913000
120.21064758,-56.35574000
120.25833130,-61.35982000
120.30601501,-55.12245000
120.35369873,-52.38524000
120.40138245,-53.58957000
120.44906616,-59.56766000
120.49674988,-57.16622000
120.54443359,-56.17588000
120.59211731,-56.97197000
120.63980103,-58.34889000
120.68748474,-57.11749000
120.73516846,-56.45531000
120.78285217,-59.13750000
120.83053589,-58.43185000
120.87821960,-59.78625000
120.92590332,-73.70444000
120.97358704,-77.02514000
121.02127075,-73.82753000
121.06895447,-63.16575000
121.11663818,-58.88359000
121.16432190,-54.57604000
121.21200562,-51.84093000
121.25968933,-55.43350000
121.30737305,-68.36366000
121.35505676,-58.55161000
121.40274048,-55.78631000
121.45042419,-51.75659000
121.49810791,-52.10182000
121.54579163,-54.85664000
121.59347534,-58.01594000
121.64115906,-70.33651000
121.68884277,-56.40254000
121.73652649,-56.79568000
121.78421021,-55.97158000
121.83189392,-57.27170000
121.87957764,-68.88961000
121.92726135,-65.31621000
121.97494507,-65.80571000
122.02262878,-71.30672000
122.07031250,-60.07664000
122.11799622,-58.22911000
122.16567993,-57.83154000
122.21336365,-65.28163000
122.26104736,-56.77467000
122.30873108,-52.75960000
122.35641479,-57.10702000
122.40409851,-70.36880000
122.45178223,-61.57433000
122.49946594,-54.99297000
122.54714966,-58.90601000
122.59483337,-60.61333000
122.64251709,-53.22583000
122.69020081,-53.96752000
122.73788452,-60.25320000
122.78556824,-55.10789000
122.83325195,-57.79068000
122.88093567,-60.93090000
122.92861938,-54.62332000
122.97630310,-54.96914000
123.02398682,-61.50353000
123.07167053,-56.53701000
123.11935425,-53.61403000
123.16703796,-61.57483000
123.21472168,-66.50000000
123.26240540,-68.72740000
123.31008911,-62.89893000
123.35777283,-56.49665000
123.40545654,-57.37978000
123.45314026,-59.37414000
123.50082397,-59.35482000
123.54850769,-56.76700000
123.59619141,-54.46996000
123.64387512,-54.02045000
123.69155884,-56.26218000
123.73924255,-64.09785000
123.78692627,-56.15070000
123.83460999,-67.03784000
123.88229370,-62.04755000
123.92997742,-60.39500000
123.97766113,-59.45572000
124.02534485,-57.99748000
124.07302856,-60.31415000
124.12071228,-70.07777000
124.16839600,-60.30304000
124.21607971,-59.66397000
124.26376343,-57.05145000
124.31144714,-57.76963000
124.35913086,-64.76037000
124.40681458,-67.69048000
124.45449829,-61.96584000
124.50218201,-61.77099000
124.54986572,-62.01297000
124.59754944,-62.09688000
124.64523315,-53.29356000
124.69291687,-52.89983000
124.74060059,-53.57981000
124.78828430,-62.80741000
124.83596802,-55.35504000
124.88365173,-50.39131000
124.93133545,-48.99252000
124.97901917,-50.43340000
125.02670288,-51.91137000
125.07438660,-52.46459000
125.12207031,-62.77829000
125.16975403,-60.13872000
125.21743774,-52.93714000
125.26512146,-53.90566000
125.31280518,-61.33211000
125.36048889,-81.72153000
125.40817261,-62.24602000
125.45585632,-57.20600000
125.50354004,-55.46661000
125.55122375,-55.13023000
125.59890747,-55.38395000
125.64659119,-54.61853000
125.69427490,-59.43683000
125.74195862,-53.09892000
125.78964233,-54.01659000
125.83732605,-64.56053000
125.88500977,-52.55599000
125.93269348,-48.81887000
125.98037720,-50.49605000
126.02806091,-53.60103000
126.07574463,-58.71572000
126.12342834,-70.20553000
126.17111206,-62.71657000
126.21879578,-70.56418000
126.26647949,-57.68900000
126.31416321,-55.02824000
126.36184692,-58.84812000
126.40953064,-63.87608000
126.45721436,-58.57206000
126.50489807,-57.67689000
126.55258179,-66.10029000
126.60026550,-62.58940000
126.64794922,-54.63497000
126.69563293,-54.24756000
126.74331665,-59.03262000
126.79100037,-68.97919000
126.83868408,-59.67257000
126.88636780,-55.56657000
126.93405151,-54.28978000
126.98173523,-52.00418000
127.02941895,-52.70475000
127.07710266,-61.96862000
127.12478638,-72.95277000
127.17247009,-95.33293000
127.22015381,-61.84242000
127.26783752,-61.58757000
127.31552124,-59.53209000
127.36320496,-56.42146000
127.41088867,-62.15600000
127.45857239,-73.79449000
127.50625610,-66.00862000
127.55393982,-65.55318000
127.60162354,-58.37968000
127.64930725,-59.17060000
127.69699097,-61.73348000
127.74467468,-68.66785000
127.79235840,-58.97147000
127.84004211,-59.07203000
127.88772583,-63.74358000
127.93540955,-70.17155000
127.98309326,-57.19441000
128.03077698,-55.27072000
128.07846069,-58.13413000
128.12614441,-68.92815000
128.17382813,-60.68736000
128.22151184,-57.97278000
128.26919556,-50.37870000
128.31687927,-50.64915000
128.36456299,-55.23231000
128.41224670,-57.33600000
128.45993042,-56.25627000
128.50761414,-58.33529000
128.55529785,-61.94465000
128.60298157,-65.75102000
128.65066528,-57.29658000
128.69834900,-52.52321000
128.74603271,-54.67879000
128.79371643,-62.05177000
128.84140015,-54.51070000
128.88908386,-54.84888000
128.93676758,-54.91655000
128.98445129,-50.36703000
129.03213501,-53.41425000
129.07981873,-56.04656000
129.12750244,-54.60905000
129.17518616,-61.55556000
129.22286987,-62.71668000
129.27055359,-62.47864000
129.31823730,-60.29677000
129.36592102,-59.50621000
129.41360474,-56.82909000
129.46128845,-55.41343000
129.50897217,-56.19069000
129.55665588,-56.96018000
129.60433960,-55.19041000
129.65202332,-59.60252000
129.69970703,-61.56847000
129.74739075,-51.00299000
129.79507446,-49.21087000
129.84275818,-54.67541000
129.89044189,-66.59979000
129.93812561,-68.06374000
129.98580933,-63.00129000
130.03349304,-67.91732000
130.08117676,-62.86953000
130.12886047,-53.62744000
130.17654419,-52.58375000
130.22422791,-51.90541000
130.27191162,-56.28721000
130.31959534,-61.21452000
130.36727905,-54.37405000
130.41496277,-54.63882000
130.46264648,-54.70621000
130.51033020,-58.51445000
130.55801392,-69.51498000
130.60569763,-57.10057000
130.65338135,-61.91786000
130.70106506,-64.97773000
130.74874878,-59.56513000
130.79643250,-56.38573000
130.84411621,-61.31589000
130.89179993,-57.06015000
130.93948364,-51.65197000
130.98716736,-52.98367000
131.03485107,-53.77555000
131.08253479,-55.93903000
131.13021851,-65.79491000
131.17790222,-68.85471000
131.22558594,-64.99963000
131.27326965,-56.87461000
131.32095337,-56.96230000
131.36863708,-53.00510000
131.41632080,-50.92823000
131.46400452,-56.06306000
131.51168823,-55.50586000
131.55937195,-53.09989000
131.60705566,-62.06382000
131.65473938,-65.87920000
131.70242310,-58.97375000
131.75010681,-53.45582000
131.79779053,-54.99922000
131.84547424,-59.65840000
131.89315796,-54.22276000
131.94084167,-53.81209000
131.98852539,-66.59540000
132.03620911,-65.33458000
132.08389282,-57.13186000
132.13157654,-57.33792000
132.17926025,-72.90575000
132.22694397,-63.58356000
132.27462769,-61.25501000
132.32231140,-57.64882000
132.36999512,-54.95660000
132.41767883,-54.01103000
132.46536255,-56.57341000
132.51304626,-67.67499000
132.56072998,-65.53995000
132.60841370,-64.75116000
132.65609741,-57.02157000
132.70378113,-57.79598000
132.75146484,-61.42118000
132.79914856,-57.77931000
132.84683228,-69.48701000
132.89451599,-54.54685000
132.94219971,-60.64105000
132.98988342,-64.99339000
133.03756714,-61.75184000
133.08525085,-58.12680000
133.13293457,-56.46731000
133.18061829,-63.30498000
133.22830200,-59.74870000
133.27598572,-56.58680000
133.32366943,-60.96100000
133.37135315,-60.36782000
133.41903687,-58.95213000
133.46672058,-58.51540000
133.51440430,-65.19032000
133.56208801,-60.27966000
133.60977173,-61.33435000
133.65745544,-55.33993000
133.70513916,-53.66256000
133.75282288,-54.09097000
133.80050659,-56.51221000
133.84819031,-61.71503000
133.89587402,-63.21852000
133.94355774,-58.36457000
133.99124146,-57.95709000
134.03892517,-54.74374000
134.08660889,-57.72762000
134.13429260,-59.01242000
134.18197632,-63.00295000
134.22966003,-60.15421000
134.27734375,-55.32195000
134.32502747,-53.13133000
134.37271118,-58.16574000
134.42039490,-72.49582000
134.46807861,-68.93343000
134.51576233,-69.69512000
134.56344604,-65.81380000
134.61112976,-60.06413000
134.65881348,-56.18325000
134.70649719,-57.51630000
134.75418091,-59.76532000
134.80186462,-61.93678000
134.84954834,-76.35272000
134.89723206,-62.94952000
134.94491577,-52.79491000
134.99259949,-48.81538000
135.04028320,-49.62591000
135.08796692,-51.72191000
135.13565063,-54.08443000
135.18333435,-61.03502000
135.23101807,-54.60061000
135.27870178,-51.84044000
135.32638550,-55.55488000
135.37406921,-58.30007000
135.42175293,-55.36868000
135.46943665,-57.63671000
135.51712036,-57.33810000
135.56480408,-56.23248000
135.61248779,-53.01983000
135.66017151,-62.58805000
135.70785522,-58.23430000
135.75553894,-57.11113000
135.80322266,-60.65843000
135.85090637,-66.64142000
135.89859009,-64.60851000
135.94627380,-56.67048000
135.99395752,-54.69327000
136.04164124,-55.68776000
136.08932495,-56.42979000
136.13700867,-57.53316000
136.18469238,-62.86453000
136.23237610,-57.24079000
136.28005981,-54.47421000
136.32774353,-59.82203000
136.37542725,-61.66376000
136.42311096,-61.28740000
136.47079468,-58.95562000
136.51847839,-52.29639000
136.56616211,-50.47842000
136.61384583,-55.89500000
136.66152954,-59.44141000
136.70921326,-54.66369000
136.75689697,-55.57764000
136.80458069,-58.50363000
136.85226440,-58.66917000
136.89994812,-58.71923000
136.94763184,-61.21586000
136.99531555,-68.13481000
137.04299927,-59.90534000
137.09068298,-54.40283000
137.13836670,-63.41637000
137.18605042,-59.67978000
137.23373413,-55.30209000
137.28141785,-59.43026000
137.32910156,-59.46011000
137.37678528,-54.82082000
137.42446899,-60.40710000
137.47215271,-72.37920000
137.51983643,-58.40781000
137.56752014,-55.83958000
137.61520386,-54.70970000
137.66288757,-52.64332000
137.71057129,-55.13123000
137.75825500,-57.67518000
137.80593872,-58.58780000
137.85362244,-53.02780000
137.90130615,-51.59541000
137.94898987,-52.36294000
137.99667358,-54.99944000
138.04435730,-54.92957000
138.09204102,-53.92112000
138.13972473,-52.88534000
138.18740845,-58.42686000
138.23509216,-64.12482000
138.28277588,-66.14874000
138.33045959,-62.67509000
138.37814331,-54.37846000
138.42582703,-51.59695000
138.47351074,-52.08855000
138.52119446,-56.34104000
138.56887817,-56.70059000
138.61656189,-55.60115000
138.66424561,-57.87899000
138.71192932,-68.70749000
138.75961304,-60.68410000
138.80729675,-65.46223000
138.85498047,-57.13411000
138.90266418,-50.38159000
138.95034790,-50.31702000
138.99803162,-51.85320000
139.04571533,-52.53500000
139.09339905,-53.33742000
139.14108276,-55.28538000
139.18876648,-56.02217000
139.23645020,-60.24696000
139.28413391,-63.64268000
139.33181763,-63.57516000
139.37950134,-82.77263000
139.42718506,-63.68258000
139.47486877,-60.19421000
139.52255249,-57.85496000
139.57023621,-57.50720000
139.61791992,-59.35179000
139.66560364,-59.39699000
139.71328735,-61.20679000
139.76097107,-74.76348000
139.80865479,-71.09698000
139.85633850,-56.44325000
139.90402222,-51.81520000
139.95170593,-51.35986000
139.99938965,-56.72009000
140.04707336,-63.87215000
140.09475708,-58.78815000
140.14244080,-61.42705000
140.19012451,-67.75441000
140.23780823,-55.68486000
140.28549194,-58.59602000
140.33317566,-58.41581000
140.38085938,-54.06524000
140.42854309,-52.82251000
140.47622681,-51.94327000
140.52391052,-54.66926000
140.57159424,-54.68966000
140.61927795,-51.01842000
140.66696167,-54.71256000
140.71464539,-68.95792000
140.76232910,-56.57559000
140.81001282,-56.06292000
140.85769653,-72.56858000
140.90538025,-57.13320000
140.95306396,-60.37334000
141.00074768,-58.22915000
141.04843140,-50.60390000
141.09611511,-51.44293000
141.14379883,-54.88053000
141.19148254,-62.28856000
141.23916626,-67.25861000
141.28684998,-64.04743000
141.33453369,-63.51574000
141.38221741,-55.76379000
141.42990112,-57.69968000
141.47758484,-68.76636000
141.52526855,-61.79203000
141.57295227,-81.63940000
141.62063599,-65.58974000
141.66831970,-65.01277000
141.71600342,-58.46492000
141.76368713,-57.06256000
141.81137085,-55.10361000
141.85905457,-52.32917000
141.90673828,-53.05405000
141.95442200,-60.12397000
142.00210571,-61.60773000
142.04978943,-54.75416000
142.09747314,-54.09893000
142.14515686,-56.61173000
142.19284058,-79.17921000
142.24052429,-56.15051000
142.28820801,-53.61349000
142.33589172,-52.10270000
142.38357544,-50.89045000
142.43125916,-53.52077000
142.47894287,-61.50265000
142.52662659,-64.40598000
142.57431030,-67.67903000
142.62199402,-67.70525000
142.66967773,-57.30306000
142.71736145,-60.36063000
142.76504517,-70.24705000
142.81272888,-58.74439000
142.86041260,-54.07285000
142.90809631,-56.27571000
142.95578003,-58.83432000
143.00346375,-58.35880000
143.05114746,-57.16128000
143.09883118,-65.84070000
143.14651489,-54.99056000
143.19419861,-52.90145000
143.24188232,-51.64349000
143.28956604,-50.19275000
143.33724976,-54.27155000
143.38493347,-70.85131000
143.43261719,-64.28506000
143.48030090,-66.12124000
143.52798462,-59.56213000
143.57566833,-59.98336000
143.62335205,-57.73098000
143.67103577,-55.06944000
143.71871948,-52.53082000
143.76640320,-56.48991000
143.81408691,-58.75940000
143.86177063,-51.68629000
143.90945435,-53.26154000
143.95713806,-58.60900000
144.00482178,-65.27818000
144.05250549,-68.76960000
144.10018921,-65.44061000
144.14787292,-57.02058000
144.19555664,-53.45657000
144.24324036,-54.17659000
144.29092407,-59.29939000
144.33860779,-57.98812000
144.38629150,-55.98700000
144.43397522,-55.38401000
144.48165894,-59.57622000
144.52934265,-71.52919000
144.57702637,-63.33451000
144.62471008,-56.66570000
144.67239380,-52.96474000
144.72007751,-52.50589000
144.76776123,-55.53703000
144.81544495,-61.16396000
144.86312866,-64.25342000
144.91081238,-59.58064000
144.95849609,-59.80030000
145.00617981,-63.35102000
145.05386353,-62.67575000
145.10154724,-60.61697000
145.14923096,-54.36777000
145.19691467,-53.53706000
145.24459839,-69.23141000
145.29228210,-59.40144000
145.33996582,-60.86076000
145.38764954,-64.89765000
145.43533325,-59.62883000
145.48301697,-49.64247000
145.53070068,-49.18270000
145.57838440,-56.18639000
145.62606812,-69.90711000
145.67375183,-58.98813000
145.72143555,-56.04452000
145.76911926,-57.46277000
145.81680298,-74.75325000
145.86448669,-54.85483000
145.91217041,-55.87391000
145.95985413,-60.22900000
146.00753784,-54.81062000
146.05522156,-56.62331000
146.10290527,-60.07979000
146.15058899,-63.92263000
146.19827271,-58.54783000
146.24595642,-53.69209000
146.29364014,-53.16166000
146.34132385,-55.65792000
146.38900757,-64.16707000
146.43669128,-54.66831000
146.48437500,-54.96441000
146.53205872,-64.13632000
146.57974243,-63.16697000
146.62742615,-60.01135000
146.67510986,-60.12688000
146.72279358,-58.13490000
146.77047729,-59.35572000
146.81816101,-55.91650000
146.86584473,-55.40488000
146.91352844,-58.99719000
146.96121216,-59.86168000
147.00889587,-57.44320000
147.05657959,-52.42689000
147.10426331,-52.27048000
147.15194702,-58.05843000
147.19963074,-75.98357000
147.24731445,-59.23029000
147.29499817,-53.00473000
147.34268188,-50.53146000
147.39036560,-53.48141000
147.43804932,-60.36489000
147.48573303,-67.24255000
147.53341675,-60.21952000
147.58110046,-56.40778000
147.62878418,-56.87847000
147.67646790,-62.31779000
147.72415161,-62.29826000
147.77183533,-57.33930000
147.81951904,-56.12524000
147.86720276,-59.94047000
147.91488647,-66.11520000
147.96257019,-53.49144000
148.01025391,-49.90551000
148.05793762,-52.17884000
148.10562134,-61.32252000
148.15330505,-59.81256000
148.20098877,-59.94312000
148.24867249,-56.57265000
148.29635620,-53.93072000
148.34403992,-52.65625000
148.39172363,-54.63564000
148.43940735,-58.97172000
148.48709106,-55.75159000
148.53477478,-57.57409000
148.58245850,-62.22588000
148.63014221,-61.20034000
148.67782593,-55.94601000
148.72550964,-54.91622000
148.77319336,-56.58489000
148.82087708,-62.48029000
148.86856079,-64.58440000
148.91624451,-64.51347000
148.96392822,-59.90452000
149.01161194,-54.91219000
149.05929565,-52.46248000
149.10697937,-57.11025000
149.15466309,-57.58032000
149.20234680,-55.22757000
149.25003052,-58.32042000
149.29771423,-62.82097000
149.34539795,-62.05954000
149.39308167,-58.95129000
149.44076538,-52.33142000
149.48844910,-54.82627000
149.53613281,-66.38968000
149.58381653,-70.04901000
149.63150024,-70.22770000
149.67918396,-67.21062000
149.72686768,-70.32944000
149.77455139,-66.13614000
149.82223511,-59.86687000
149.86991882,-56.94316000
149.91760254,-58.74687000
149.96528625,-74.51492000
150.01296997,-58.23918000
150.06065369,-55.37070000
150.10833740,-56.07941000
150.15602112,-59.72400000
150.20370483,-71.60828000
150.25138855,-53.37841000
150.29907227,-50.19989000
150.34675598,-52.45555000
150.39443970,-56.48644000
150.44212341,-57.63342000
150.48980713,-54.73269000
150.53749084,-55.82957000
150.58517456,-62.00056000
150.63285828,-60.06324000
150.68054199,-72.62306000
150.72822571,-56.07604000
150.77590942,-55.49134000
150.82359314,-61.06999000
150.87127686,-63.28512000
150.91896057,-55.90868000
150.96664429,-63.08016000
151.01432800,-59.70546000
151.06201172,-54.30577000
151.10969543,-52.82988000
151.15737915,-52.57448000
151.20506287,-53.63548000
151.25274658,-56.14603000
151.30043030,-57.63696000
151.34811401,-57.26111000
151.39579773,-60.00597000
151.44348145,-61.71688000
151.49116516,-61.83245000
151.53884888,-55.23018000
151.58653259,-52.99053000
151.63421631,-54.00554000
151.68190002,-55.49643000
151.72958374,-53.94933000
151.77726746,-55.46414000
151.82495117,-58.13889000
151.87263489,-54.80904000
151.92031860,-57.40087000
151.96800232,-66.87617000
152.01568604,-70.77787000
152.06336975,-71.82656000
152.11105347,-68.35766000
152.15873718,-60.34566000
152.20642090,-54.78289000
152.25410461,-55.91996000
152.30178833,-61.65833000
152.34947205,-62.08267000
152.39715576,-57.98609000
152.44483948,-60.49627000
152.49252319,-58.42174000
152.54020691,-54.49949000
152.58789063,-60.52603000
152.63557434,-58.09261000
152.68325806,-54.98553000
152.73094177,-60.57315000
152.77862549,-63.90677000
152.82630920,-64.54585000
152.87399292,-56.49862000
152.92167664,-58.47566000
152.96936035,-60.76124000
153.01704407,-57.00354000
153.06472778,-52.31624000
153.11241150,-53.07875000
153.16009521,-58.10493000
153.20777893,-58.44623000
153.25546265,-59.93292000
153.30314636,-59.12453000
153.35083008,-56.38680000
153.39851379,-59.65876000
153.44619751,-68.35934000
153.49388123,-57.77065000
153.54156494,-57.74376000
153.58924866,-64.83817000
153.63693237,-62.49019000
