Frequency;Channel A
(kHz);(dBu)

32,13882446;-58,12443000
32,18650818;-58,51501000
32,23419189;-59,30252000
32,28187561;-56,70604000
32,32955933;-55,63867000
32,37724304;-65,21744000
32,42492676;-63,61017000
32,47261047;-64,84331000
32,52029419;-64,44425000
32,56797791;-60,09941000
32,61566162;-59,58784000
32,66334534;-55,36695000
32,71102905;-54,10784000
32,75871277;-56,15862000
32,80639648;-54,64011000
32,85408020;-53,10800000
32,90176392;-56,99700000
32,94944763;-55,84023000
32,99713135;-54,35835000
33,04481506;-65,02967000
33,09249878;-57,83406000
33,14018250;-56,47292000
33,18786621;-57,11221000
33,23554993;-58,49836000
33,28323364;-62,74372000
33,33091736;-59,72274000
33,37860107;-55,29977000
33,42628479;-56,77725000
33,47396851;-62,63504000
33,52165222;-58,70030000
33,56933594;-62,68478000
33,61701965;-65,41860000
33,66470337;-54,44660000
33,71238708;-51,71975000
33,76007080;-53,11837000
33,80775452;-54,18940000
33,85543823;-61,46459000
33,90312195;-60,60640000
33,95080566;-57,36186000
33,99848938;-55,75258000
34,04617310;-52,34947000
34,09385681;-59,02570000
34,14154053;-59,87263000
34,18922424;-56,67980000
34,23690796;-57,24917000
34,28459167;-54,43626000
34,33227539;-55,98825000
34,37995911;-63,12131000
34,42764282;-60,15606000
34,47532654;-53,90924000
34,52301025;-52,74608000
34,57069397;-57,62132000
34,61837769;-69,99689000
34,66606140;-58,18918000
34,71374512;-53,33423000
34,76142883;-55,34710000
34,80911255;-56,03217000
34,85679626;-58,14722000
34,90447998;-51,28433000
34,95216370;-58,32366000
34,99984741;-57,55183000
35,04753113;-53,83426000
35,09521484;-57,25785000
35,14289856;-69,61439000
35,19058228;-63,95803000
35,23826599;-61,30967000
35,28594971;-64,88085000
35,33363342;-57,24863000
35,38131714;-59,87845000
35,42900085;-58,79538000
35,47668457;-58,69111000
35,52436829;-56,83261000
35,57205200;-73,13697000
35,61973572;-55,58756000
35,66741943;-55,02974000
35,71510315;-50,85986000
35,76278687;-59,58538000
35,81047058;-55,27722000
35,85815430;-52,93869000
35,90583801;-63,35161000
35,95352173;-55,07256000
36,00120544;-50,08062000
36,04888916;-48,36800000
36,09657288;-50,20694000
36,14425659;-56,78062000
36,19194031;-54,28302000
36,23962402;-53,45058000
36,28730774;-59,36834000
36,33499146;-64,98687000
36,38267517;-65,41919000
36,43035889;-51,43449000
