Frequency;Channel A
(kHz);(dBu)

30,70831299;-61,37012000
30,75599670;-54,33564000
30,80368042;-52,14462000
30,85136414;-54,12551000
30,89904785;-52,40286000
30,94673157;-50,04774000
30,99441528;-53,65240000
31,04209900;-59,26435000
31,08978271;-56,08135000
31,13746643;-53,10710000
31,18515015;-52,39465000
31,23283386;-52,11001000
31,28051758;-50,29132000
31,32820129;-52,80428000
31,37588501;-53,37494000
31,42356873;-51,58644000
31,47125244;-52,46286000
31,51893616;-57,61983000
31,56661987;-66,43417000
31,61430359;-63,59236000
31,66198730;-56,87705000
31,70967102;-54,11305000
31,75735474;-55,30584000
31,80503845;-55,28801000
31,85272217;-51,03313000
31,90040588;-51,41678000
31,94808960;-53,33813000
31,99577332;-52,40999000
32,04345703;-53,47702000
32,09114075;-58,29886000
32,13882446;-65,12100000
32,18650818;-72,12349000
32,23419189;-72,91316000
32,28187561;-64,84187000
32,32955933;-62,03703000
32,37724304;-56,76922000
32,42492676;-53,20411000
32,47261047;-52,96504000
32,52029419;-54,21216000
32,56797791;-54,83284000
32,61566162;-62,18344000
32,66334534;-58,17009000
32,71102905;-58,11259000
32,75871277;-66,75495000
32,80639648;-59,53014000
32,85408020;-57,21825000
32,90176392;-58,67168000
32,94944763;-57,70713000
32,99713135;-65,46957000
33,04481506;-61,80001000
33,09249878;-65,62829000
33,14018250;-62,56136000
33,18786621;-56,56405000
33,23554993;-59,15491000
33,28323364;-66,28229000
33,33091736;-64,26165000
33,37860107;-60,29880000
33,42628479;-61,86844000
33,47396851;-62,85082000
33,52165222;-61,17609000
33,56933594;-63,57080000
33,61701965;-67,58664000
33,66470337;-60,60827000
33,71238708;-67,47758000
33,76007080;-54,71572000
33,80775452;-54,40597000
33,85543823;-61,48366000
33,90312195;-69,56956000
33,95080566;-63,60542000
33,99848938;-61,08518000
34,04617310;-61,96556000
34,09385681;-67,33592000
34,14154053;-62,78687000
34,18922424;-54,29121000
34,23690796;-54,44924000
34,28459167;-57,46085000
34,33227539;-53,56262000
34,37995911;-51,93210000
34,42764282;-52,92692000
34,47532654;-53,17178000
34,52301025;-55,04282000
34,57069397;-64,65057000
34,61837769;-55,80238000
34,66606140;-53,08115000
34,71374512;-56,50257000
34,76142883;-58,23501000
34,80911255;-56,08862000
34,85679626;-58,74841000
34,90447998;-57,21351000
34,95216370;-52,17190000
34,99984741;-51,71262000
35,04753113;-55,26264000
35,09521484;-57,67000000
35,14289856;-53,34171000
35,19058228;-49,55839000
35,23826599;-50,17971000
35,28594971;-55,30569000
35,33363342;-68,96158000
35,38131714;-61,34517000
35,42900085;-70,49181000
35,47668457;-55,39963000
35,52436829;-52,00671000
35,57205200;-53,14395000
35,61973572;-56,96040000
35,66741943;-57,77110000
35,71510315;-66,67722000
35,76278687;-65,50410000
35,81047058;-67,91881000
35,85815430;-65,90372000
35,90583801;-52,92794000
35,95352173;-50,40210000
36,00120544;-53,15267000
36,04888916;-56,19017000
36,09657288;-53,80913000
36,14425659;-52,83239000
36,19194031;-58,06404000
36,23962402;-59,42690000
36,28730774;-56,59596000
36,33499146;-54,45812000
36,38267517;-53,11913000
36,43035889;-55,59716000
36,47804260;-68,67759000
36,52572632;-60,30604000
36,57341003;-70,46898000
36,62109375;-59,30338000
36,66877747;-56,35147000
36,71646118;-59,01734000
36,76414490;-61,02320000
36,81182861;-54,41291000
36,85951233;-57,28327000
36,90719604;-68,63002000
36,95487976;-58,03875000
37,00256348;-53,84612000
37,05024719;-49,77338000
37,09793091;-48,51199000
37,14561462;-51,43880000
37,19329834;-72,84963000
37,24098206;-55,94449000
37,28866577;-55,07440000
37,33634949;-53,29740000
37,38403320;-52,36011000
37,43171692;-56,21489000
37,47940063;-55,72849000
37,52708435;-51,21142000
37,57476807;-53,13177000
37,62245178;-56,15300000
37,67013550;-65,40787000
37,71781921;-62,40179000
37,76550293;-60,67105000
37,81318665;-56,91529000
37,86087036;-54,04247000
37,90855408;-52,92204000
37,95623779;-53,58620000
38,00392151;-65,53664000
38,05160522;-59,11922000
38,09928894;-53,28518000
38,14697266;-50,84034000
38,19465637;-52,98833000
38,24234009;-60,39349000
38,29002380;-54,93144000
38,33770752;-54,28524000
38,38539124;-58,85365000
38,43307495;-54,09436000
38,48075867;-52,24448000
38,52844238;-65,05811000
38,57612610;-75,02120000
38,62380981;-57,53527000
38,67149353;-52,08313000
38,71917725;-52,67031000
38,76686096;-58,31736000
38,81454468;-65,43407000
38,86222839;-58,87950000
38,90991211;-55,22276000
38,95759583;-56,99827000
39,00527954;-56,00098000
39,05296326;-56,27256000
39,10064697;-55,39359000
39,14833069;-65,29053000
39,19601440;-57,25277000
39,24369812;-54,84064000
39,29138184;-68,29893000
39,33906555;-55,35978000
39,38674927;-52,10234000
39,43443298;-54,51960000
39,48211670;-58,38577000
39,52980042;-61,63710000
39,57748413;-59,83956000
39,62516785;-57,66123000
39,67285156;-56,07597000
39,72053528;-60,49669000
39,76821899;-63,24773000
39,81590271;-60,91617000
39,86358643;-57,00094000
39,91127014;-61,26471000
39,95895386;-58,54409000
40,00663757;-52,24068000
40,05432129;-53,13183000
40,10200500;-62,26183000
40,14968872;-55,89354000
40,19737244;-59,29319000
40,24505615;-58,86894000
40,29273987;-59,04005000
40,34042358;-55,74173000
40,38810730;-54,53926000
40,43579102;-52,66176000
40,48347473;-55,24965000
40,53115845;-62,82436000
40,57884216;-66,18133000
40,62652588;-59,07324000
40,67420959;-56,58308000
40,72189331;-57,43460000
40,76957703;-59,37118000
40,81726074;-62,58297000
40,86494446;-60,48381000
40,91262817;-59,69292000
40,96031189;-55,04776000
41,00799561;-57,66956000
41,05567932;-62,90329000
41,10336304;-51,99742000
41,15104675;-47,75395000
41,19873047;-49,46883000
41,24641418;-51,66736000
41,29409790;-50,66058000
41,34178162;-52,82623000
41,38946533;-70,12992000
41,43714905;-55,99107000
41,48483276;-53,17137000
41,53251648;-53,38831000
41,58020020;-56,43432000
41,62788391;-61,02979000
41,67556763;-59,63171000
41,72325134;-57,30974000
41,77093506;-54,64608000
41,81861877;-58,68278000
41,86630249;-63,26022000
41,91398621;-60,84599000
41,96166992;-65,35153000
42,00935364;-61,03201000
42,05703735;-55,18307000
42,10472107;-52,02465000
42,15240479;-48,71967000
42,20008850;-47,31080000
42,24777222;-48,81639000
42,29545593;-52,41049000
42,34313965;-54,94382000
42,39082336;-55,02849000
42,43850708;-58,04460000
42,48619080;-61,49855000
42,53387451;-60,98953000
42,58155823;-71,39461000
42,62924194;-67,58749000
42,67692566;-60,98417000
42,72460938;-58,08197000
42,77229309;-60,41668000
42,81997681;-57,83261000
42,86766052;-60,08321000
42,91534424;-62,06490000
42,96302795;-62,02126000
43,01071167;-64,70435000
43,05839539;-61,66945000
43,10607910;-55,52420000
43,15376282;-56,30069000
43,20144653;-52,79313000
43,24913025;-48,14849000
43,29681396;-51,64082000
43,34449768;-63,63602000
43,39218140;-52,93296000
43,43986511;-56,54375000
43,48754883;-58,85704000
43,53523254;-51,31851000
43,58291626;-50,14066000
43,63059998;-51,64478000
43,67828369;-55,23376000
43,72596741;-63,82294000
43,77365112;-68,22066000
43,82133484;-60,66855000
43,86901855;-56,59081000
43,91670227;-61,91946000
43,96438599;-54,50751000
44,01206970;-49,05127000
44,05975342;-49,45873000
44,10743713;-51,70182000
44,15512085;-54,22726000
44,20280457;-56,18261000
44,25048828;-54,60653000
44,29817200;-60,04150000
44,34585571;-61,96015000
44,39353943;-57,09573000
44,44122314;-57,77695000
44,48890686;-56,93650000
44,53659058;-59,42516000
44,58427429;-60,26902000
44,63195801;-56,62878000
44,67964172;-54,37253000
44,72732544;-53,95799000
44,77500916;-56,99011000
44,82269287;-54,22411000
44,87037659;-52,44129000
44,91806030;-55,05050000
44,96574402;-67,53761000
45,01342773;-53,09747000
45,06111145;-53,76386000
45,10879517;-57,55690000
45,15647888;-62,14114000
45,20416260;-65,85523000
45,25184631;-63,47480000
45,29953003;-54,81558000
45,34721375;-52,86267000
45,39489746;-55,91294000
45,44258118;-53,49381000
45,49026489;-52,90071000
45,53794861;-58,70893000
45,58563232;-60,16819000
45,63331604;-59,88151000
45,68099976;-54,22346000
45,72868347;-57,96755000
45,77636719;-51,09176000
45,82405090;-47,34363000
45,87173462;-50,16188000
45,91941833;-58,12489000
45,96710205;-53,79370000
46,01478577;-52,38594000
46,06246948;-51,88130000
46,11015320;-54,11777000
46,15783691;-75,57780000
46,20552063;-58,94773000
46,25320435;-63,69031000
46,30088806;-59,46291000
46,34857178;-60,41116000
46,39625549;-61,44324000
46,44393921;-52,33189000
46,49162292;-51,43038000
46,53930664;-51,52255000
46,58699036;-50,71373000
46,63467407;-52,70166000
46,68235779;-55,42320000
46,73004150;-53,54916000
46,77772522;-52,64041000
46,82540894;-54,03384000
46,87309265;-55,69466000
46,92077637;-57,43088000
46,96846008;-58,09850000
47,01614380;-56,82322000
47,06382751;-59,86236000
47,11151123;-59,99635000
47,15919495;-56,65022000
47,20687866;-55,27055000
47,25456238;-59,72491000
47,30224609;-61,82153000
47,34992981;-55,17699000
47,39761353;-57,80407000
47,44529724;-61,87113000
47,49298096;-78,01958000
47,54066467;-65,39281000
47,58834839;-58,72939000
47,63603210;-57,40872000
47,68371582;-63,61578000
47,73139954;-75,15879000
47,77908325;-63,76000000
47,82676697;-55,85722000
47,87445068;-54,29656000
47,92213440;-53,81797000
47,96981812;-54,09482000
48,01750183;-56,98086000
48,06518555;-57,79053000
48,11286926;-57,35778000
48,16055298;-60,53942000
48,20823669;-60,96867000
48,25592041;-53,79563000
48,30360413;-55,00204000
48,35128784;-57,21012000
48,39897156;-52,87302000
48,44665527;-52,39064000
48,49433899;-54,04190000
48,54202271;-54,51735000
48,58970642;-61,77424000
48,63739014;-58,23307000
48,68507385;-54,05058000
48,73275757;-54,87040000
48,78044128;-57,17339000
48,82812500;-58,91996000
48,87580872;-61,09848000
48,92349243;-56,17400000
48,97117615;-53,15640000
49,01885986;-53,98189000
49,06654358;-59,04993000
49,11422729;-60,24065000
49,16191101;-53,66539000
49,20959473;-51,32930000
49,25727844;-56,63351000
49,30496216;-61,76265000
49,35264587;-54,91717000
49,40032959;-54,67258000
49,44801331;-58,68597000
49,49569702;-60,20523000
49,54338074;-53,23714000
49,59106445;-50,85800000
49,63874817;-58,11171000
49,68643188;-60,18769000
49,73411560;-56,04451000
49,78179932;-53,40794000
49,82948303;-50,39730000
49,87716675;-50,89639000
49,92485046;-52,86629000
49,97253418;-55,51052000
50,02021790;-57,87419000
50,06790161;-59,61662000
50,11558533;-55,89558000
50,16326904;-51,95987000
50,21095276;-55,33714000
50,25863647;-60,06183000
50,30632019;-55,92179000
50,35400391;-54,03279000
50,40168762;-52,58734000
50,44937134;-54,42671000
50,49705505;-60,75636000
50,54473877;-65,56722000
50,59242249;-59,03077000
50,64010620;-56,23803000
50,68778992;-56,04600000
50,73547363;-57,22397000
50,78315735;-57,27082000
50,83084106;-64,28270000
50,87852478;-65,36353000
50,92620850;-65,39093000
50,97389221;-61,52316000
