"Frequency[kHz]","Channel[dBu]"
102.28157043,-57.45206000
102.32925415,-65.44209000
102.37693787,-56.40440000
102.42462158,-61.57764000
102.47230530,-65.19632000
102.51998901,-63.96154000
102.56767273,-56.58659000
102.61535645,-53.52455000
102.66304016,-62.99189000
102.71072388,-59.40175000
102.75840759,-57.00329000
102.80609131,-61.00054000
102.85377502,-60.03531000
102.90145874,-62.90107000
102.94914246,-60.77276000
102.99682617,-57.62829000
103.04450989,-57.50329000
103.09219360,-59.45642000
103.13987732,-58.39665000
103.18756104,-54.33845000
103.23524475,-52.09835000
103.28292847,-54.90258000
103.33061218,-56.66059000
103.37829590,-55.15617000
103.42597961,-58.53268000
103.47366333,-57.24501000
103.52134705,-56.67694000
103.56903076,-65.87109000
103.61671448,-60.25008000
103.66439819,-53.34106000
103.71208191,-54.01367000
103.75976563,-60.33268000
103.80744934,-71.86507000
103.85513306,-66.51360000
103.90281677,-57.96707000
103.95050049,-56.04470000
103.99818420,-56.05564000
104.04586792,-52.92259000
104.09355164,-51.43934000
104.14123535,-50.78028000
104.18891907,-49.68811000
104.23660278,-51.39023000
104.28428650,-56.81055000
104.33197021,-90.55236000
104.37965393,-67.16529000
104.42733765,-55.53806000
104.47502136,-56.42013000
104.52270508,-66.47050000
104.57038879,-56.65416000
104.61807251,-61.72053000
104.66575623,-56.81374000
104.71343994,-54.48431000
104.76112366,-58.54670000
104.80880737,-67.16444000
104.85649109,-68.01530000
104.90417480,-63.06574000
104.95185852,-58.66027000
104.99954224,-58.27225000
105.04722595,-64.11614000
105.09490967,-64.63168000
105.14259338,-53.48374000
105.19027710,-50.26307000
105.23796082,-52.99963000
105.28564453,-59.20586000
105.33332825,-57.37780000
105.38101196,-53.06848000
105.42869568,-53.60756000
105.47637939,-57.58112000
105.52406311,-59.39780000
105.57174683,-60.73927000
105.61943054,-71.12759000
105.66711426,-58.31590000
105.71479797,-60.00066000
105.76248169,-53.14326000
105.81016541,-51.07985000
105.85784912,-49.36949000
105.90553284,-48.49387000
105.95321655,-50.44833000
106.00090027,-53.05927000
106.04858398,-56.42627000
106.09626770,-60.64369000
106.14395142,-58.99589000
106.19163513,-57.83617000
106.23931885,-62.56657000
106.28700256,-67.16181000
106.33468628,-58.49441000
106.38237000,-52.84463000
106.43005371,-53.47991000
106.47773743,-76.86004000
106.52542114,-53.66913000
106.57310486,-50.20338000
106.62078857,-53.22159000
106.66847229,-65.44831000
106.71615601,-60.31610000
106.76383972,-55.88339000
106.81152344,-65.24662000
106.85920715,-59.45684000
106.90689087,-57.60418000
106.95457458,-65.72099000
107.00225830,-65.04038000
107.04994202,-55.88119000
107.09762573,-56.91651000
107.14530945,-68.97958000
107.19299316,-60.84482000
107.24067688,-62.13312000
107.28836060,-64.78978000
107.33604431,-60.18503000
107.38372803,-59.65232000
107.43141174,-59.61601000
107.47909546,-66.55452000
107.52677917,-62.58190000
107.57446289,-56.23978000
107.62214661,-55.20178000
107.66983032,-58.43219000
107.71751404,-70.30910000
107.76519775,-55.24850000
107.81288147,-52.23685000
107.86056519,-52.99543000
107.90824890,-55.92410000
107.95593262,-60.32767000
108.00361633,-58.44498000
108.05130005,-56.37875000
108.09898376,-59.09327000
108.14666748,-61.04924000
108.19435120,-59.39507000
108.24203491,-57.10049000
108.28971863,-57.20226000
108.33740234,-59.44228000
108.38508606,-58.74171000
108.43276978,-58.38794000
108.48045349,-66.60566000
108.52813721,-55.44077000
108.57582092,-57.29895000
108.62350464,-60.62655000
108.67118835,-55.20867000
108.71887207,-53.13263000
108.76655579,-64.20589000
108.81423950,-56.69942000
108.86192322,-57.30121000
108.90960693,-67.06938000
108.95729065,-66.90598000
109.00497437,-62.10818000
109.05265808,-64.80547000
109.10034180,-62.97442000
109.14802551,-60.36450000
109.19570923,-66.62244000
109.24339294,-55.62271000
109.29107666,-55.69496000
109.33876038,-64.57198000
109.38644409,-63.40316000
109.43412781,-67.51909000
109.48181152,-59.92966000
109.52949524,-59.64239000
109.57717896,-81.22549000
109.62486267,-59.00615000
109.67254639,-54.63874000
109.72023010,-57.84355000
109.76791382,-75.41688000
109.81559753,-65.64008000
109.86328125,-67.16191000
109.91096497,-56.10055000
109.95864868,-56.98827000
110.00633240,-62.91804000
110.05401611,-61.68858000
110.10169983,-61.25473000
110.14938354,-68.59351000
110.19706726,-75.01036000
110.24475098,-63.20455000
110.29243469,-54.49365000
110.34011841,-55.82472000
110.38780212,-57.91792000
110.43548584,-65.92275000
110.48316956,-73.49395000
110.53085327,-66.45430000
110.57853699,-59.99599000
110.62622070,-58.10314000
110.67390442,-71.36346000
110.72158813,-53.79432000
110.76927185,-50.82501000
110.81695557,-55.53461000
110.86463928,-62.17446000
110.91232300,-62.46226000
110.96000671,-66.51927000
111.00769043,-65.61708000
111.05537415,-54.28223000
111.10305786,-53.01967000
111.15074158,-57.77338000
111.19842529,-55.34153000
111.24610901,-55.35063000
111.29379272,-53.89671000
111.34147644,-54.57447000
111.38916016,-61.89259000
111.43684387,-59.75483000
111.48452759,-54.59177000
111.53221130,-56.80755000
111.57989502,-78.36942000
111.62757874,-56.44827000
111.67526245,-56.58851000
111.72294617,-54.27883000
111.77062988,-54.60328000
111.81831360,-53.43353000
111.86599731,-56.72974000
111.91368103,-63.71284000
111.96136475,-53.82654000
112.00904846,-51.03557000
112.05673218,-55.77303000
112.10441589,-76.88634000
112.15209961,-63.65216000
112.19978333,-60.03056000
112.24746704,-53.93995000
112.29515076,-54.16925000
112.34283447,-59.60802000
112.39051819,-70.90936000
112.43820190,-58.95731000
112.48588562,-56.72226000
112.53356934,-59.16151000
112.58125305,-60.68359000
112.62893677,-61.06925000
112.67662048,-58.82912000
112.72430420,-60.25642000
112.77198792,-62.35838000
112.81967163,-70.34908000
112.86735535,-58.15268000
112.91503906,-54.09989000
112.96272278,-59.13147000
113.01040649,-71.80563000
113.05809021,-54.83326000
113.10577393,-49.62009000
113.15345764,-50.45683000
113.20114136,-55.07450000
113.24882507,-57.35861000
113.29650879,-57.53477000
113.34419250,-59.73566000
113.39187622,-59.46169000
113.43955994,-63.30086000
113.48724365,-64.86451000
113.53492737,-56.09325000
113.58261108,-54.52136000
113.63029480,-57.55375000
113.67797852,-58.55549000
113.72566223,-59.85735000
113.77334595,-64.01748000
113.82102966,-58.49174000
113.86871338,-53.06915000
113.91639709,-52.29335000
113.96408081,-56.36097000
114.01176453,-62.93653000
114.05944824,-58.25014000
114.10713196,-56.89808000
114.15481567,-58.46871000
114.20249939,-65.06404000
114.25018311,-67.69429000
114.29786682,-62.07233000
114.34555054,-64.27246000
114.39323425,-54.88227000
114.44091797,-54.46458000
114.48860168,-56.67467000
114.53628540,-52.16027000
114.58396912,-51.41496000
114.63165283,-54.05872000
114.67933655,-56.96774000
114.72702026,-54.88140000
114.77470398,-54.06963000
114.82238770,-56.63603000
114.87007141,-59.93995000
114.91775513,-58.50569000
114.96543884,-54.49913000
115.01312256,-57.49773000
115.06080627,-59.76860000
115.10848999,-56.35874000
115.15617371,-59.88982000
115.20385742,-62.87578000
115.25154114,-69.22240000
115.29922485,-60.06457000
115.34690857,-63.52774000
115.39459229,-61.76925000
115.44227600,-60.91365000
115.48995972,-69.73226000
115.53764343,-57.56578000
115.58532715,-56.21996000
115.63301086,-55.82727000
115.68069458,-55.63363000
115.72837830,-62.98631000
115.77606201,-64.17483000
115.82374573,-63.29468000
115.87142944,-65.34229000
115.91911316,-59.18228000
115.96679688,-58.59731000
116.01448059,-52.67673000
116.06216431,-51.67504000
116.10984802,-54.01114000
116.15753174,-55.71835000
116.20521545,-56.28143000
116.25289917,-55.76853000
116.30058289,-56.22701000
116.34826660,-54.73639000
116.39595032,-51.29974000
116.44363403,-52.01392000
116.49131775,-54.45898000
116.53900146,-59.14414000
116.58668518,-65.12214000
116.63436890,-61.78160000
116.68205261,-64.99160000
116.72973633,-60.50936000
116.77742004,-56.42946000
116.82510376,-53.23036000
116.87278748,-51.04229000
116.92047119,-51.71542000
116.96815491,-56.75506000
117.01583862,-59.16744000
117.06352234,-65.60355000
117.11120605,-55.16918000
117.15888977,-51.48404000
117.20657349,-52.03983000
117.25425720,-56.46137000
117.30194092,-69.10027000
117.34962463,-57.25256000
117.39730835,-53.57673000
117.44499207,-55.10415000
117.49267578,-61.21107000
117.54035950,-60.32296000
117.58804321,-57.39674000
117.63572693,-54.39339000
117.68341064,-53.89938000
117.73109436,-53.66303000
117.77877808,-53.63557000
117.82646179,-58.22220000
117.87414551,-64.92175000
117.92182922,-55.04608000
117.96951294,-52.29596000
118.01719666,-51.89964000
118.06488037,-53.02724000
118.11256409,-59.21921000
118.16024780,-55.79636000
118.20793152,-52.83916000
118.25561523,-55.20409000
118.30329895,-64.30752000
118.35098267,-55.81024000
118.39866638,-49.86794000
118.44635010,-50.27276000
118.49403381,-55.44209000
118.54171753,-56.39761000
118.58940125,-51.98571000
118.63708496,-54.86168000
118.68476868,-55.66826000
118.73245239,-50.88093000
118.78013611,-56.68597000
118.82781982,-59.88863000
118.87550354,-61.74014000
118.92318726,-60.75681000
118.97087097,-71.22237000
119.01855469,-64.46198000
119.06623840,-60.01534000
119.11392212,-59.96557000
119.16160583,-59.35488000
119.20928955,-55.60263000
119.25697327,-58.65451000
119.30465698,-65.00683000
119.35234070,-67.04071000
119.40002441,-69.56027000
119.44770813,-60.66210000
119.49539185,-54.10953000
119.54307556,-53.37336000
119.59075928,-65.14929000
119.63844299,-61.73870000
119.68612671,-58.72285000
119.73381042,-57.82027000
119.78149414,-62.73682000
119.82917786,-66.17033000
119.87686157,-57.18070000
119.92454529,-54.27330000
119.97222900,-61.82167000
120.01991272,-56.46906000
120.06759644,-53.74691000
120.11528015,-54.93873000
120.16296387,-62.85060000
120.21064758,-54.56515000
120.25833130,-57.16449000
120.30601501,-64.61020000
120.35369873,-65.79832000
120.40138245,-57.15718000
120.44906616,-54.21837000
120.49674988,-58.33806000
120.54443359,-60.39423000
120.59211731,-60.69414000
120.63980103,-79.44591000
120.68748474,-58.35572000
120.73516846,-56.69899000
120.78285217,-57.14922000
120.83053589,-60.80054000
120.87821960,-60.05262000
120.92590332,-60.72350000
120.97358704,-64.95442000
121.02127075,-58.09492000
121.06895447,-63.62108000
121.11663818,-56.35409000
121.16432190,-56.94240000
121.21200562,-59.21262000
121.25968933,-57.51648000
121.30737305,-54.26181000
121.35505676,-53.42352000
121.40274048,-61.32545000
121.45042419,-68.77383000
121.49810791,-60.00470000
121.54579163,-57.57564000
121.59347534,-61.82229000
121.64115906,-59.52445000
121.68884277,-53.96435000
121.73652649,-54.00257000
121.78421021,-62.09270000
121.83189392,-62.31349000
121.87957764,-56.02946000
121.92726135,-52.81076000
121.97494507,-52.97013000
122.02262878,-59.64313000
122.07031250,-57.57476000
122.11799622,-56.50866000
122.16567993,-57.17149000
122.21336365,-56.94705000
122.26104736,-61.15858000
122.30873108,-71.84852000
122.35641479,-59.51588000
122.40409851,-63.21533000
122.45178223,-73.31831000
122.49946594,-70.87592000
122.54714966,-86.23235000
122.59483337,-68.30261000
122.64251709,-59.10939000
122.69020081,-57.53096000
122.73788452,-61.12881000
122.78556824,-56.51043000
122.83325195,-61.91650000
122.88093567,-60.87173000
122.92861938,-61.36324000
122.97630310,-74.92682000
123.02398682,-62.79717000
123.07167053,-59.92478000
123.11935425,-61.80259000
123.16703796,-55.94425000
123.21472168,-55.45788000
123.26240540,-82.70351000
123.31008911,-59.93494000
123.35777283,-77.83294000
123.40545654,-61.60021000
123.45314026,-63.52579000
123.50082397,-62.87305000
123.54850769,-58.82732000
123.59619141,-54.68006000
123.64387512,-55.26881000
123.69155884,-57.31639000
123.73924255,-66.38737000
123.78692627,-61.27882000
123.83460999,-60.08166000
123.88229370,-54.98611000
123.92997742,-55.07204000
123.97766113,-62.18764000
124.02534485,-63.49147000
124.07302856,-62.77472000
124.12071228,-59.02154000
124.16839600,-53.39672000
124.21607971,-54.04129000
124.26376343,-57.69218000
124.31144714,-64.37530000
124.35913086,-72.79713000
124.40681458,-61.69894000
124.45449829,-59.70492000
124.50218201,-64.65197000
124.54986572,-59.40206000
124.59754944,-57.33983000
124.64523315,-62.16737000
124.69291687,-65.30762000
124.74060059,-57.40160000
124.78828430,-51.81787000
124.83596802,-50.15618000
124.88365173,-54.64082000
124.93133545,-63.69802000
124.97901917,-61.38513000
125.02670288,-66.31123000
125.07438660,-61.81144000
125.12207031,-55.73377000
125.16975403,-55.25574000
125.21743774,-63.80355000
125.26512146,-66.56409000
125.31280518,-63.95719000
125.36048889,-57.37000000
125.40817261,-56.68259000
125.45585632,-57.17247000
125.50354004,-62.17348000
125.55122375,-56.24779000
125.59890747,-54.20882000
125.64659119,-61.45612000
125.69427490,-70.59457000
125.74195862,-65.75340000
125.78964233,-55.10163000
125.83732605,-51.09172000
125.88500977,-53.66129000
125.93269348,-62.01649000
125.98037720,-66.46297000
126.02806091,-64.35038000
126.07574463,-67.76688000
126.12342834,-70.18090000
126.17111206,-68.92673000
126.21879578,-73.59784000
126.26647949,-62.87730000
126.31416321,-59.39858000
126.36184692,-52.34521000
126.40953064,-55.44285000
126.45721436,-63.81318000
126.50489807,-61.64419000
126.55258179,-51.84552000
126.60026550,-51.13531000
126.64794922,-53.76096000
126.69563293,-63.21579000
126.74331665,-73.86992000
126.79100037,-67.13374000
126.83868408,-63.62711000
126.88636780,-65.79362000
126.93405151,-56.85287000
126.98173523,-52.86697000
127.02941895,-53.64121000
127.07710266,-73.47800000
127.12478638,-55.71621000
127.17247009,-52.96927000
127.22015381,-53.47397000
127.26783752,-55.31726000
127.31552124,-57.02291000
127.36320496,-61.81303000
127.41088867,-62.11688000
127.45857239,-60.85575000
127.50625610,-61.64223000
127.55393982,-59.63438000
127.60162354,-104.05210000
127.64930725,-56.54652000
127.69699097,-50.92175000
127.74467468,-55.16116000
127.79235840,-64.40955000
127.84004211,-57.38670000
127.88772583,-59.12571000
127.93540955,-58.61689000
127.98309326,-57.34818000
128.03077698,-58.37145000
128.07846069,-68.24615000
128.12614441,-59.26019000
128.17382813,-54.60054000
128.22151184,-60.34054000
128.26919556,-77.89237000
128.31687927,-62.03355000
128.36456299,-63.06288000
128.41224670,-68.45616000
128.45993042,-60.52830000
128.50761414,-54.08450000
128.55529785,-54.71462000
128.60298157,-60.83735000
128.65066528,-67.53691000
128.69834900,-57.30983000
128.74603271,-58.60176000
128.79371643,-64.45058000
128.84140015,-65.57818000
128.88908386,-61.27571000
128.93676758,-57.86642000
128.98445129,-60.17859000
129.03213501,-68.52693000
129.07981873,-64.59837000
129.12750244,-55.81949000
129.17518616,-52.73775000
129.22286987,-58.84422000
129.27055359,-71.02973000
129.31823730,-78.51070000
129.36592102,-68.60068000
129.41360474,-61.29562000
129.46128845,-55.11128000
129.50897217,-56.53347000
129.55665588,-63.71859000
129.60433960,-65.88764000
129.65202332,-57.73468000
129.69970703,-60.93342000
129.74739075,-62.96635000
129.79507446,-57.39177000
129.84275818,-54.34320000
129.89044189,-53.63381000
129.93812561,-56.13016000
129.98580933,-59.55125000
130.03349304,-58.08144000
130.08117676,-67.31650000
130.12886047,-58.81311000
130.17654419,-62.03132000
130.22422791,-70.15788000
130.27191162,-64.69797000
130.31959534,-63.11435000
130.36727905,-56.24254000
130.41496277,-53.43963000
130.46264648,-54.90160000
130.51033020,-55.82199000
130.55801392,-55.58365000
130.60569763,-58.76184000
130.65338135,-69.39910000
130.70106506,-54.64073000
130.74874878,-56.42952000
130.79643250,-59.14922000
130.84411621,-58.95392000
130.89179993,-65.27393000
130.93948364,-62.15629000
130.98716736,-68.57181000
131.03485107,-70.23643000
131.08253479,-63.13456000
131.13021851,-56.22615000
131.17790222,-60.22648000
131.22558594,-63.12010000
131.27326965,-60.28659000
131.32095337,-58.45121000
131.36863708,-59.07924000
131.41632080,-56.16626000
131.46400452,-54.82671000
131.51168823,-54.30363000
131.55937195,-52.77524000
131.60705566,-53.63250000
131.65473938,-63.03943000
131.70242310,-58.53413000
131.75010681,-57.20366000
131.79779053,-60.72321000
131.84547424,-68.90085000
131.89315796,-66.65440000
131.94084167,-65.73226000
131.98852539,-67.29844000
132.03620911,-72.46978000
132.08389282,-77.21713000
132.13157654,-70.10239000
132.17926025,-60.44875000
132.22694397,-71.07937000
132.27462769,-54.58947000
132.32231140,-53.36318000
132.36999512,-65.61075000
132.41767883,-58.22233000
132.46536255,-55.94627000
132.51304626,-60.43774000
132.56072998,-70.11339000
132.60841370,-60.94464000
132.65609741,-54.07600000
132.70378113,-54.29617000
132.75146484,-58.21816000
132.79914856,-56.96363000
132.84683228,-53.90972000
132.89451599,-54.81713000
132.94219971,-59.95248000
132.98988342,-75.91075000
133.03756714,-61.17144000
133.08525085,-61.37768000
133.13293457,-60.80583000
133.18061829,-54.08467000
133.22830200,-63.94928000
133.27598572,-61.91360000
133.32366943,-58.67603000
133.37135315,-56.30608000
133.41903687,-59.48452000
133.46672058,-69.66277000
133.51440430,-60.57732000
133.56208801,-57.62552000
133.60977173,-55.97031000
133.65745544,-59.45473000
133.70513916,-60.17477000
133.75282288,-54.99284000
133.80050659,-55.19916000
133.84819031,-59.87397000
133.89587402,-56.80685000
133.94355774,-55.61922000
133.99124146,-63.34369000
134.03892517,-71.08755000
134.08660889,-74.21127000
134.13429260,-58.21743000
134.18197632,-56.38033000
134.22966003,-57.97437000
134.27734375,-66.56392000
134.32502747,-58.45120000
134.37271118,-62.71367000
134.42039490,-70.26113000
134.46807861,-58.16800000
134.51576233,-54.55936000
134.56344604,-56.44070000
134.61112976,-62.94371000
134.65881348,-62.83602000
134.70649719,-59.04596000
134.75418091,-60.21535000
134.80186462,-55.74718000
134.84954834,-59.48616000
134.89723206,-57.24651000
134.94491577,-56.82533000
134.99259949,-56.88533000
135.04028320,-53.84756000
135.08796692,-55.24334000
135.13565063,-67.63437000
135.18333435,-64.12798000
135.23101807,-59.83049000
135.27870178,-56.79705000
135.32638550,-55.50526000
135.37406921,-53.50738000
135.42175293,-59.22215000
135.46943665,-64.35107000
135.51712036,-61.47887000
135.56480408,-58.80270000
135.61248779,-54.29353000
135.66017151,-57.22242000
135.70785522,-60.29743000
135.75553894,-65.44780000
135.80322266,-63.02406000
135.85090637,-58.96050000
135.89859009,-61.07460000
135.94627380,-57.64422000
135.99395752,-52.26808000
136.04164124,-53.13887000
136.08932495,-55.87454000
136.13700867,-58.31355000
136.18469238,-58.86478000
136.23237610,-64.00809000
136.28005981,-58.42136000
136.32774353,-51.83552000
136.37542725,-51.59837000
136.42311096,-62.68897000
136.47079468,-57.73474000
136.51847839,-57.21020000
136.56616211,-64.19324000
136.61384583,-63.41175000
136.66152954,-54.84756000
136.70921326,-51.54779000
136.75689697,-53.87131000
136.80458069,-61.61313000
136.85226440,-66.94205000
136.89994812,-62.68619000
136.94763184,-63.44848000
136.99531555,-64.48772000
137.04299927,-60.40469000
137.09068298,-68.11595000
137.13836670,-58.72707000
137.18605042,-70.64310000
137.23373413,-58.51987000
137.28141785,-57.39208000
137.32910156,-55.16758000
137.37678528,-60.12365000
137.42446899,-60.27215000
137.47215271,-60.23910000
137.51983643,-61.73497000
137.56752014,-74.03861000
137.61520386,-70.24840000
137.66288757,-56.02701000
137.71057129,-54.27574000
137.75825500,-64.80529000
137.80593872,-59.60545000
137.85362244,-57.90329000
137.90130615,-59.29092000
137.94898987,-60.23708000
137.99667358,-66.81869000
138.04435730,-62.90439000
138.09204102,-68.40274000
138.13972473,-60.10406000
138.18740845,-65.24789000
138.23509216,-69.90016000
138.28277588,-60.02779000
138.33045959,-53.70477000
138.37814331,-57.66175000
138.42582703,-52.76245000
138.47351074,-50.85100000
138.52119446,-54.68090000
138.56887817,-54.23627000
138.61656189,-60.18832000
138.66424561,-55.99956000
138.71192932,-54.32635000
138.75961304,-59.78580000
138.80729675,-73.93628000
138.85498047,-63.06067000
138.90266418,-55.54168000
138.95034790,-54.70669000
138.99803162,-64.61954000
139.04571533,-54.26170000
139.09339905,-51.30715000
139.14108276,-56.53203000
139.18876648,-54.84086000
139.23645020,-60.70188000
139.28413391,-53.20385000
139.33181763,-54.58629000
139.37950134,-58.51898000
139.42718506,-58.05493000
139.47486877,-64.15057000
139.52255249,-64.98208000
139.57023621,-72.13859000
139.61791992,-60.78279000
139.66560364,-60.05673000
139.71328735,-69.79114000
139.76097107,-54.82850000
139.80865479,-52.28809000
139.85633850,-52.64221000
139.90402222,-56.09681000
139.95170593,-51.94041000
139.99938965,-49.91631000
140.04707336,-52.12048000
140.09475708,-54.89182000
140.14244080,-60.57873000
140.19012451,-64.27689000
140.23780823,-63.05773000
140.28549194,-58.14260000
140.33317566,-53.40903000
140.38085938,-53.01435000
140.42854309,-54.62375000
140.47622681,-55.86712000
140.52391052,-57.01563000
140.57159424,-58.13720000
140.61927795,-55.71352000
140.66696167,-51.41895000
140.71464539,-50.09589000
140.76232910,-53.87737000
140.81001282,-56.74719000
140.85769653,-59.89669000
140.90538025,-65.01179000
140.95306396,-54.89968000
141.00074768,-52.52174000
141.04843140,-56.60860000
141.09611511,-62.75017000
141.14379883,-59.95319000
141.19148254,-62.72658000
141.23916626,-57.50205000
141.28684998,-56.70198000
141.33453369,-55.45971000
141.38221741,-57.67195000
141.42990112,-64.59882000
141.47758484,-56.09901000
141.52526855,-55.41650000
141.57295227,-59.90010000
141.62063599,-63.37093000
141.66831970,-55.24857000
141.71600342,-51.70057000
141.76368713,-50.72625000
141.81137085,-52.67481000
141.85905457,-60.08525000
141.90673828,-70.05425000
141.95442200,-60.62878000
142.00210571,-61.30934000
142.04978943,-57.15423000
142.09747314,-56.36229000
142.14515686,-59.19480000
142.19284058,-61.21883000
142.24052429,-53.91123000
142.28820801,-56.52236000
142.33589172,-63.59647000
142.38357544,-67.68507000
142.43125916,-57.04205000
142.47894287,-54.33691000
142.52662659,-55.47667000
142.57431030,-58.97417000
142.62199402,-58.10775000
142.66967773,-60.29010000
142.71736145,-61.19381000
142.76504517,-53.65282000
142.81272888,-56.81091000
142.86041260,-63.89450000
142.90809631,-61.77696000
142.95578003,-58.30611000
143.00346375,-58.50336000
143.05114746,-65.12799000
143.09883118,-69.30992000
143.14651489,-67.09772000
143.19419861,-63.97911000
143.24188232,-55.94069000
143.28956604,-58.92178000
143.33724976,-61.40860000
143.38493347,-64.52252000
143.43261719,-53.94309000
143.48030090,-55.60180000
143.52798462,-68.41121000
143.57566833,-69.46765000
143.62335205,-63.16223000
143.67103577,-64.03298000
143.71871948,-71.31921000
143.76640320,-58.36742000
143.81408691,-57.16076000
143.86177063,-52.88039000
143.90945435,-52.37958000
143.95713806,-57.48339000
144.00482178,-58.97449000
144.05250549,-54.43472000
144.10018921,-54.33053000
144.14787292,-58.02135000
144.19555664,-58.21507000
144.24324036,-62.28872000
144.29092407,-68.65962000
144.33860779,-69.66211000
144.38629150,-77.24443000
144.43397522,-59.88228000
144.48165894,-55.57181000
144.52934265,-58.16904000
144.57702637,-55.75592000
144.62471008,-55.63526000
144.67239380,-53.32514000
144.72007751,-54.32885000
144.76776123,-59.36958000
144.81544495,-65.43197000
144.86312866,-69.52821000
144.91081238,-59.20630000
144.95849609,-59.29078000
145.00617981,-57.98370000
145.05386353,-55.63654000
145.10154724,-57.30419000
145.14923096,-65.37673000
145.19691467,-69.67345000
145.24459839,-59.91296000
145.29228210,-58.17561000
145.33996582,-61.75503000
145.38764954,-75.93985000
145.43533325,-65.95657000
145.48301697,-63.05289000
145.53070068,-63.90762000
145.57838440,-60.62391000
145.62606812,-65.91094000
145.67375183,-69.15997000
145.72143555,-61.56456000
145.76911926,-65.24007000
145.81680298,-54.42901000
145.86448669,-50.84169000
145.91217041,-55.40619000
145.95985413,-65.33656000
146.00753784,-60.09132000
146.05522156,-57.69781000
146.10290527,-62.04939000
146.15058899,-68.71235000
146.19827271,-64.04247000
146.24595642,-56.73824000
146.29364014,-61.15085000
146.34132385,-60.58925000
146.38900757,-59.97204000
146.43669128,-52.27852000
146.48437500,-51.60444000
146.53205872,-56.91478000
146.57974243,-58.87573000
146.62742615,-63.36753000
146.67510986,-62.04246000
146.72279358,-61.24469000
146.77047729,-80.71907000
146.81816101,-61.63576000
146.86584473,-57.06611000
146.91352844,-52.03130000
146.96121216,-51.17975000
147.00889587,-52.66809000
147.05657959,-55.96543000
147.10426331,-62.19051000
147.15194702,-54.27656000
147.19963074,-52.32120000
147.24731445,-55.17344000
147.29499817,-62.46049000
147.34268188,-62.78733000
147.39036560,-57.32559000
147.43804932,-53.10761000
147.48573303,-50.38692000
147.53341675,-52.80495000
147.58110046,-59.97813000
147.62878418,-60.16034000
147.67646790,-55.93987000
147.72415161,-53.84342000
147.77183533,-51.00725000
147.81951904,-51.65632000
147.86720276,-56.60146000
147.91488647,-56.16213000
147.96257019,-57.88165000
148.01025391,-60.78551000
148.05793762,-71.31470000
148.10562134,-62.54702000
148.15330505,-65.02782000
148.20098877,-56.69430000
148.24867249,-56.13826000
148.29635620,-54.93807000
148.34403992,-58.54482000
148.39172363,-67.97283000
148.43940735,-60.56279000
148.48709106,-57.49745000
148.53477478,-56.75030000
148.58245850,-55.41453000
148.63014221,-59.76689000
148.67782593,-77.82723000
148.72550964,-66.40356000
148.77319336,-58.26794000
148.82087708,-55.21740000
148.86856079,-56.31842000
148.91624451,-53.22090000
148.96392822,-49.84805000
149.01161194,-48.28409000
149.05929565,-50.76543000
149.10697937,-56.28787000
149.15466309,-61.21510000
149.20234680,-56.48691000
149.25003052,-56.62223000
149.29771423,-60.85381000
149.34539795,-58.88878000
149.39308167,-53.93849000
149.44076538,-55.40842000
149.48844910,-61.41943000
149.53613281,-64.31606000
149.58381653,-58.52510000
149.63150024,-68.75844000
149.67918396,-58.24594000
149.72686768,-58.64796000
149.77455139,-69.37494000
149.82223511,-59.04891000
149.86991882,-59.24866000
149.91760254,-59.43918000
149.96528625,-55.52402000
150.01296997,-55.60482000
150.06065369,-57.57339000
150.10833740,-57.61824000
150.15602112,-55.05640000
150.20370483,-57.18381000
150.25138855,-60.77909000
150.29907227,-58.50162000
150.34675598,-53.17099000
150.39443970,-53.95570000
150.44212341,-63.30429000
150.48980713,-56.37326000
150.53749084,-58.57687000
150.58517456,-56.59118000
150.63285828,-54.68674000
150.68054199,-65.45142000
150.72822571,-54.46144000
150.77590942,-52.34539000
150.82359314,-56.51011000
150.87127686,-57.19075000
150.91896057,-59.47400000
150.96664429,-60.80566000
151.01432800,-57.17374000
151.06201172,-59.92218000
151.10969543,-65.88527000
151.15737915,-63.14976000
151.20506287,-64.67109000
151.25274658,-56.05116000
151.30043030,-56.37123000
151.34811401,-59.16710000
151.39579773,-57.77655000
151.44348145,-57.48191000
151.49116516,-56.74527000
151.53884888,-56.90607000
151.58653259,-63.19946000
151.63421631,-60.49895000
151.68190002,-52.35885000
151.72958374,-53.81930000
151.77726746,-61.47070000
151.82495117,-61.90579000
151.87263489,-60.08982000
151.92031860,-54.47836000
151.96800232,-57.86845000
152.01568604,-58.10374000
152.06336975,-57.70157000
152.11105347,-55.19080000
152.15873718,-54.17244000
152.20642090,-53.75816000
152.25410461,-55.47392000
152.30178833,-60.99257000
152.34947205,-63.34269000
152.39715576,-60.14427000
152.44483948,-56.39980000
152.49252319,-55.28630000
152.54020691,-56.58368000
152.58789063,-56.60975000
152.63557434,-57.67981000
152.68325806,-66.05252000
152.73094177,-68.40981000
152.77862549,-64.89864000
152.82630920,-60.88294000
152.87399292,-55.74362000
152.92167664,-52.27705000
152.96936035,-53.82704000
153.01704407,-64.96279000
153.06472778,-53.98418000
153.11241150,-51.22028000
153.16009521,-54.11973000
153.20777893,-61.91177000
153.25546265,-58.98499000
153.30314636,-55.20201000
153.35083008,-56.56288000
153.39851379,-65.46388000
153.44619751,-59.30901000
153.49388123,-59.08675000
