"Time[ms]","Channel[V]"
9.61674093,0.16052740
9.61930093,-0.01525925
9.62186093,-0.01525925
9.62442093,0.16052740
9.62698093,0.16052740
9.62954093,-0.01525925
9.63210093,-0.01525925
9.63466093,-0.01525925
9.63722093,-0.01525925
9.63978093,-0.01525925
9.64234093,-0.01525925
9.64490093,-0.01525925
9.64746093,0.16052740
9.65002093,-0.01525925
9.65258093,-0.01525925
9.65514093,-0.01525925
9.65770093,0.16052740
9.66026093,0.16052740
9.66282093,-0.01525925
9.66538093,0.16052740
9.66794093,-0.01525925
9.67050093,0.16052740
9.67306093,-0.01525925
9.67562093,0.16052740
9.67818093,0.16052740
9.68074093,0.16052740
9.68330093,0.16052740
9.68586093,0.16052740
9.68842093,0.16052740
9.69098093,0.16052740
9.69354093,0.16052740
9.69610093,0.16052740
9.69866093,0.16052740
9.70122093,-0.01525925
9.70378093,0.16052740
9.70634093,0.16052740
9.70890093,-0.01525925
9.71146093,0.16052740
9.71402093,0.16052740
9.71658093,0.16052740
9.71914093,0.16052740
9.72170093,0.16052740
9.72426093,0.16052740
9.72682093,0.16052740
9.72938093,0.16052740
9.73194093,0.16052740
9.73450093,0.16052740
9.73706093,0.16052740
9.73962093,0.16052740
9.74218093,0.16052740
9.74474093,0.16052740
9.74730093,0.16052740
9.74986093,0.16052740
9.75242093,0.16052740
9.75498093,0.16052740
9.75754093,0.16052740
9.76010093,0.16052740
9.76266093,0.16052740
9.76522093,0.16052740
9.76778093,0.16052740
9.77034093,0.16052740
9.77290093,0.16052740
9.77546093,0.16052740
9.77802093,0.16052740
9.78058093,0.16052740
9.78314093,0.16052740
9.78570093,0.16052740
9.78826093,0.16052740
9.79082093,0.16052740
9.79338093,0.16052740
9.79594093,0.16052740
9.79850093,0.16052740
9.80106093,0.16052740
9.80362093,0.16052740
9.80618093,0.16052740
9.80874093,0.16052740
9.81130093,0.16052740
9.81386093,0.16052740
9.81642093,0.16052740
9.81898093,0.16052740
9.82154093,0.16052740
9.82410093,0.16052740
9.82666093,0.16052740
9.82922093,0.16052740
9.83178093,0.16052740
9.83434093,0.16052740
9.83690093,0.16052740
9.83946093,0.16052740
9.84202093,0.16052740
9.84458093,0.16052740
9.84714093,0.16052740
9.84970093,0.16052740
9.85226093,0.16052740
9.85482093,0.16052740
9.85738093,0.16052740
9.85994093,0.16052740
9.86250093,0.16052740
9.86506093,0.16052740
9.86762093,0.16052740
9.87018093,-0.01525925
9.87274093,-0.01525925
9.87530093,0.16052740
9.87786093,-0.01525925
9.88042093,0.16052740
9.88298093,-0.01525925
9.88554093,0.16052740
9.88810093,-0.01525925
9.89066093,-0.01525925
9.89322093,-0.01525925
9.89578093,-0.01525925
9.89834093,-0.01525925
9.90090093,-0.01525925
9.90346093,-0.01525925
9.90602093,-0.01525925
9.90858093,-0.01525925
9.91114093,-0.01525925
9.91370093,-0.01525925
9.91626093,-0.01525925
9.91882093,-0.01525925
9.92138093,-0.01525925
9.92394093,-0.01525925
9.92650093,-0.01525925
9.92906093,-0.01525925
9.93162093,-0.01525925
9.93418093,-0.19104590
9.93674093,-0.19104590
9.93930093,-0.19104590
9.94186093,-0.19104590
9.94442093,-0.01525925
9.94698093,-0.19104590
9.94954093,-0.19104590
9.95210093,-0.19104590
9.95466093,-0.19104590
9.95722093,-0.19104590
9.95978093,-0.19104590
9.96234093,-0.19104590
9.96490093,-0.19104590
9.96746093,-0.19104590
9.97002093,-0.19104590
9.97258093,-0.19104590
9.97514093,-0.19104590
9.97770093,-0.19104590
9.98026093,-0.19104590
9.98282093,-0.19104590
9.98538093,-0.19104590
9.98794093,-0.19104590
9.99050093,-0.19104590
9.99306093,-0.19104590
9.99562093,-0.19104590
9.99818093,-0.19104590
10.00074093,-0.19104590
10.00330093,-0.19104590
10.00586093,-0.19104590
10.00842093,-0.36744280
10.01098093,-0.19104590
10.01354093,-0.19104590
10.01610093,-0.19104590
10.01866093,-0.19104590
10.02122093,-0.19104590
10.02378093,-0.19104590
10.02634093,-0.19104590
10.02890093,-0.19104590
10.03146093,-0.19104590
10.03402093,-0.19104590
10.03658093,-0.19104590
10.03914093,-0.19104590
10.04170093,-0.19104590
10.04426093,-0.19104590
10.04682093,-0.36744280
10.04938093,-0.19104590
10.05194093,-0.19104590
10.05450093,-0.19104590
10.05706093,-0.19104590
10.05962093,-0.19104590
10.06218093,-0.19104590
10.06474093,-0.36744280
10.06730093,-0.19104590
10.06986093,-0.36744280
10.07242093,-0.19104590
10.07498093,-0.36744280
10.07754093,-0.36744280
10.08010093,-0.19104590
10.08266093,-0.19104590
10.08522093,-0.19104590
10.08778093,-0.19104590
10.09034093,-0.19104590
10.09290093,-0.19104590
10.09546093,-0.19104590
10.09802093,-0.19104590
10.10058093,-0.19104590
10.10314093,-0.19104590
10.10570093,-0.19104590
10.10826093,-0.19104590
10.11082093,-0.19104590
10.11338093,-0.19104590
10.11594093,-0.19104590
10.11850093,-0.19104590
10.12106093,-0.19104590
10.12362093,-0.19104590
10.12618092,-0.19104590
10.12874092,-0.19104590
10.13130092,-0.19104590
10.13386092,-0.19104590
10.13642092,-0.19104590
10.13898092,-0.19104590
10.14154092,-0.19104590
10.14410092,-0.19104590
10.14666092,-0.19104590
10.14922092,-0.19104590
10.15178092,-0.19104590
10.15434092,-0.19104590
10.15690092,-0.01525925
10.15946092,-0.01525925
10.16202092,-0.01525925
10.16458092,-0.01525925
10.16714092,-0.01525925
10.16970092,-0.01525925
10.17226092,-0.01525925
10.17482092,-0.01525925
10.17738092,-0.01525925
10.17994092,-0.01525925
10.18250092,-0.01525925
10.18506092,0.16052740
10.18762092,-0.01525925
10.19018092,-0.01525925
10.19274092,-0.01525925
10.19530092,-0.01525925
10.19786092,-0.01525925
10.20042092,0.16052740
10.20298092,0.16052740
10.20554092,0.16052740
10.20810092,-0.01525925
10.21066092,-0.01525925
10.21322092,0.16052740
10.21578092,0.16052740
10.21834092,0.16052740
10.22090092,0.16052740
10.22346092,-0.01525925
10.22602092,0.16052740
10.22858092,0.16052740
10.23114092,0.16052740
10.23370092,0.16052740
10.23626092,0.16052740
10.23882092,0.16052740
10.24138092,0.16052740
10.24394092,0.16052740
10.24650092,0.16052740
10.24906092,0.16052740
10.25162092,0.33692430
10.25418092,0.16052740
10.25674092,0.16052740
10.25930092,0.16052740
10.26186092,0.33692430
10.26442092,0.33692430
10.26698092,0.16052740
10.26954092,0.33692430
10.27210092,0.33692430
10.27466092,0.33692430
10.27722092,0.33692430
10.27978092,0.33692430
10.28234092,0.33692430
10.28490092,0.33692430
10.28746092,0.33692430
10.29002092,0.33692430
10.29258092,0.33692430
10.29514092,0.33692430
10.29770092,0.33692430
10.30026092,0.33692430
10.30282092,0.33692430
10.30538092,0.33692430
10.30794092,0.33692430
10.31050092,0.33692430
10.31306092,0.33692430
10.31562092,0.33692430
10.31818092,0.33692430
10.32074092,0.33692430
10.32330092,0.33692430
10.32586092,0.33692430
10.32842092,0.33692430
10.33098092,0.33692430
10.33354092,0.33692430
10.33610092,0.33692430
10.33866092,0.33692430
10.34122092,0.33692430
10.34378092,0.33692430
10.34634092,0.33692430
10.34890092,0.33692430
10.35146092,0.33692430
10.35402092,0.33692430
10.35658092,0.33692430
10.35914092,0.33692430
10.36170092,0.33692430
10.36426092,0.33692430
10.36682092,0.33692430
10.36938092,0.33692430
10.37194092,0.33692430
10.37450092,0.33692430
10.37706092,0.33692430
10.37962092,0.33692430
10.38218092,0.33692430
10.38474092,0.33692430
10.38730092,0.33692430
10.38986092,0.33692430
10.39242092,0.33692430
10.39498092,0.33692430
10.39754092,0.33692430
10.40010092,0.33692430
10.40266092,0.33692430
10.40522092,0.33692430
10.40778092,0.33692430
10.41034092,0.33692430
10.41290092,0.33692430
10.41546092,0.33692430
10.41802092,0.33692430
10.42058092,0.33692430
10.42314092,0.33692430
10.42570092,0.33692430
10.42826092,0.33692430
10.43082092,0.33692430
10.43338092,0.16052740
10.43594092,0.33692430
10.43850092,0.33692430
10.44106092,0.33692430
10.44362092,0.16052740
10.44618092,0.16052740
10.44874092,0.33692430
10.45130092,0.16052740
10.45386092,0.16052740
10.45642092,0.16052740
10.45898092,0.16052740
10.46154092,0.16052740
10.46410092,0.16052740
10.46666092,0.16052740
10.46922092,0.16052740
10.47178092,0.16052740
10.47434092,0.16052740
10.47690092,0.16052740
10.47946092,0.16052740
10.48202092,0.16052740
10.48458092,0.16052740
10.48714092,0.16052740
10.48970092,0.16052740
10.49226092,0.16052740
10.49482092,-0.01525925
10.49738092,0.16052740
10.49994092,0.16052740
10.50250092,-0.01525925
10.50506092,-0.01525925
10.50762092,-0.01525925
10.51018092,-0.01525925
10.51274092,-0.01525925
10.51530092,-0.01525925
10.51786092,-0.01525925
10.52042092,-0.19104590
10.52298092,-0.01525925
10.52554092,-0.01525925
10.52810092,-0.19104590
10.53066092,-0.01525925
10.53322092,-0.19104590
10.53578092,-0.01525925
10.53834092,-0.19104590
10.54090092,-0.19104590
10.54346092,-0.19104590
10.54602092,-0.19104590
10.54858092,-0.19104590
10.55114092,-0.19104590
10.55370092,-0.19104590
10.55626092,-0.19104590
10.55882092,-0.19104590
10.56138092,-0.19104590
10.56394092,-0.19104590
10.56650092,-0.19104590
10.56906092,-0.19104590
10.57162092,-0.19104590
10.57418092,-0.19104590
10.57674092,-0.36744280
10.57930092,-0.19104590
10.58186092,-0.19104590
10.58442092,-0.19104590
10.58698092,-0.19104590
10.58954092,-0.19104590
10.59210092,-0.19104590
10.59466092,-0.36744280
10.59722092,-0.36744280
10.59978092,-0.19104590
10.60234092,-0.36744280
10.60490092,-0.36744280
10.60746092,-0.36744280
10.61002092,-0.36744280
10.61258092,-0.36744280
10.61514092,-0.36744280
10.61770092,-0.36744280
10.62026092,-0.36744280
10.62282092,-0.36744280
10.62538092,-0.36744280
10.62794092,-0.36744280
10.63050092,-0.36744280
10.63306092,-0.36744280
10.63562092,-0.36744280
10.63818092,-0.36744280
10.64074092,-0.36744280
10.64330092,-0.36744280
10.64586092,-0.36744280
10.64842092,-0.36744280
10.65098092,-0.36744280
10.65354092,-0.36744280
10.65610092,-0.36744280
10.65866092,-0.36744280
10.66122092,-0.36744280
10.66378092,-0.36744280
10.66634092,-0.36744280
10.66890092,-0.36744280
10.67146092,-0.36744280
10.67402092,-0.36744280
10.67658092,-0.36744280
10.67914092,-0.36744280
10.68170092,-0.36744280
10.68426092,-0.36744280
10.68682092,-0.36744280
10.68938092,-0.36744280
10.69194092,-0.36744280
10.69450092,-0.36744280
10.69706092,-0.19104590
10.69962092,-0.36744280
10.70218092,-0.36744280
10.70474092,-0.36744280
10.70730092,-0.19104590
10.70986092,-0.36744280
10.71242092,-0.36744280
10.71498092,-0.36744280
10.71754092,-0.19104590
10.72010092,-0.36744280
10.72266092,-0.19104590
10.72522092,-0.19104590
10.72778092,-0.19104590
10.73034092,-0.19104590
10.73290092,-0.19104590
10.73546092,-0.19104590
10.73802092,-0.19104590
10.74058092,-0.19104590
10.74314092,-0.19104590
10.74570092,-0.19104590
10.74826092,-0.19104590
10.75082092,-0.19104590
10.75338092,-0.19104590
10.75594092,-0.19104590
10.75850092,-0.19104590
10.76106092,-0.19104590
10.76362092,-0.19104590
10.76618092,-0.19104590
10.76874092,-0.01525925
10.77130092,-0.19104590
10.77386092,-0.19104590
10.77642092,-0.19104590
10.77898092,-0.01525925
10.78154092,-0.19104590
10.78410092,-0.01525925
10.78666092,-0.01525925
10.78922092,-0.01525925
10.79178092,-0.01525925
10.79434092,-0.01525925
10.79690092,-0.01525925
10.79946092,-0.01525925
10.80202092,-0.01525925
10.80458092,-0.01525925
10.80714092,-0.01525925
10.80970092,-0.01525925
10.81226092,-0.01525925
10.81482092,-0.01525925
10.81738092,0.16052740
10.81994092,0.16052740
10.82250092,-0.01525925
10.82506092,0.16052740
10.82762092,0.16052740
10.83018092,0.16052740
10.83274092,-0.01525925
10.83530092,0.16052740
10.83786092,0.16052740
10.84042092,0.16052740
10.84298092,0.16052740
10.84554092,0.16052740
10.84810092,0.16052740
10.85066092,0.16052740
10.85322092,0.16052740
10.85578092,0.16052740
10.85834092,0.16052740
10.86090092,0.16052740
10.86346092,0.16052740
10.86602092,0.16052740
10.86858092,0.16052740
10.87114092,0.16052740
10.87370092,0.16052740
10.87626092,0.16052740
10.87882092,0.33692430
10.88138092,0.16052740
10.88394092,0.33692430
10.88650092,0.33692430
10.88906092,0.33692430
10.89162092,0.33692430
10.89418092,0.33692430
10.89674092,0.33692430
10.89930092,0.33692430
10.90186092,0.33692430
10.90442092,0.33692430
10.90698092,0.33692430
10.90954092,0.33692430
10.91210092,0.33692430
10.91466092,0.33692430
10.91722092,0.33692430
10.91978092,0.33692430
10.92234092,0.33692430
10.92490092,0.33692430
10.92746092,0.33692430
10.93002092,0.33692430
10.93258092,0.33692430
10.93514092,0.33692430
10.93770092,0.33692430
10.94026092,0.33692430
10.94282092,0.33692430
10.94538092,0.33692430
10.94794092,0.33692430
10.95050092,0.33692430
10.95306092,0.33692430
10.95562092,0.33692430
10.95818092,0.33692430
10.96074092,0.33692430
10.96330092,0.33692430
10.96586092,0.33692430
10.96842092,0.33692430
10.97098092,0.33692430
10.97354092,0.33692430
10.97610092,0.33692430
10.97866092,0.33692430
10.98122092,0.33692430
10.98378092,0.33692430
10.98634092,0.33692430
10.98890092,0.33692430
10.99146092,0.33692430
10.99402092,0.33692430
10.99658092,0.33692430
10.99914092,0.33692430
11.00170092,0.33692430
11.00426092,0.33692430
11.00682092,0.33692430
11.00938092,0.33692430
11.01194092,0.33692430
11.01450092,0.33692430
11.01706092,0.33692430
11.01962092,0.33692430
11.02218092,0.33692430
11.02474092,0.33692430
11.02730092,0.16052740
11.02986092,0.33692430
11.03242092,0.33692430
11.03498092,0.33692430
11.03754092,0.16052740
11.04010092,0.33692430
11.04266092,0.16052740
11.04522092,0.16052740
11.04778092,0.33692430
11.05034092,0.33692430
11.05290092,0.16052740
11.05546092,0.16052740
11.05802092,0.16052740
11.06058092,0.16052740
11.06314092,0.16052740
11.06570092,0.16052740
11.06826092,0.16052740
11.07082092,0.16052740
11.07338092,0.16052740
11.07594092,0.16052740
11.07850092,0.16052740
11.08106092,0.16052740
11.08362092,0.16052740
11.08618092,0.16052740
11.08874092,0.16052740
11.09130092,0.16052740
11.09386092,0.16052740
11.09642092,0.16052740
11.09898092,0.16052740
11.10154092,0.16052740
11.10410092,0.16052740
11.10666092,-0.01525925
11.10922092,-0.01525925
11.11178092,-0.01525925
11.11434092,-0.01525925
11.11690092,-0.01525925
11.11946092,-0.01525925
11.12202092,-0.01525925
11.12458092,-0.01525925
11.12714092,-0.01525925
11.12970092,-0.01525925
11.13226092,-0.01525925
11.13482092,-0.01525925
11.13738092,-0.01525925
11.13994092,-0.19104590
11.14250092,-0.01525925
11.14506092,-0.01525925
11.14762092,-0.01525925
11.15018092,-0.19104590
11.15274092,-0.01525925
11.15530092,-0.19104590
11.15786092,-0.19104590
11.16042092,-0.19104590
11.16298092,-0.19104590
11.16554092,-0.01525925
11.16810092,-0.19104590
11.17066092,-0.19104590
11.17322092,-0.19104590
11.17578092,-0.19104590
11.17834092,-0.19104590
11.18090092,-0.19104590
11.18346092,-0.19104590
11.18602092,-0.19104590
11.18858092,-0.19104590
11.19114092,-0.19104590
11.19370092,-0.19104590
11.19626092,-0.19104590
11.19882092,-0.19104590
11.20138092,-0.19104590
11.20394092,-0.19104590
11.20650092,-0.19104590
11.20906092,-0.19104590
11.21162092,-0.19104590
11.21418092,-0.19104590
11.21674092,-0.19104590
11.21930092,-0.19104590
11.22186092,-0.19104590
11.22442092,-0.19104590
11.22698092,-0.19104590
11.22954092,-0.19104590
11.23210092,-0.19104590
11.23466092,-0.36744280
11.23722092,-0.19104590
11.23978092,-0.19104590
11.24234092,-0.36744280
11.24490092,-0.19104590
11.24746092,-0.19104590
11.25002092,-0.19104590
11.25258092,-0.19104590
11.25514092,-0.19104590
11.25770092,-0.19104590
11.26026092,-0.19104590
11.26282092,-0.19104590
11.26538092,-0.19104590
11.26794092,-0.19104590
11.27050092,-0.19104590
11.27306092,-0.19104590
11.27562092,-0.19104590
11.27818092,-0.19104590
11.28074092,-0.19104590
11.28330092,-0.19104590
11.28586092,-0.19104590
11.28842092,-0.19104590
11.29098092,-0.19104590
11.29354092,-0.19104590
11.29610092,-0.19104590
11.29866092,-0.19104590
11.30122092,-0.19104590
11.30378092,-0.19104590
11.30634092,-0.19104590
11.30890092,-0.19104590
11.31146092,-0.36744280
11.31402092,-0.19104590
11.31658092,-0.19104590
11.31914092,-0.19104590
11.32170092,-0.19104590
11.32426092,-0.19104590
11.32682092,-0.19104590
11.32938092,-0.19104590
11.33194092,-0.19104590
11.33450092,-0.19104590
11.33706092,-0.19104590
11.33962092,-0.19104590
11.34218092,-0.19104590
11.34474092,-0.19104590
11.34730092,-0.19104590
11.34986092,-0.19104590
11.35242092,-0.19104590
11.35498092,-0.19104590
11.35754092,-0.19104590
11.36010092,-0.19104590
11.36266092,-0.19104590
11.36522092,-0.19104590
11.36778092,-0.19104590
11.37034092,-0.01525925
11.37290092,-0.19104590
11.37546092,-0.19104590
11.37802092,-0.19104590
11.38058092,-0.19104590
11.38314092,-0.01525925
11.38570092,-0.19104590
11.38826092,-0.01525925
11.39082092,-0.19104590
11.39338092,-0.01525925
11.39594092,-0.01525925
11.39850092,-0.01525925
11.40106092,-0.01525925
11.40362092,-0.01525925
11.40618092,-0.01525925
11.40874092,-0.01525925
11.41130092,-0.01525925
11.41386092,-0.01525925
11.41642092,-0.01525925
11.41898092,-0.01525925
11.42154092,-0.01525925
11.42410092,-0.01525925
11.42666092,-0.01525925
11.42922092,-0.01525925
11.43178092,-0.01525925
11.43434092,0.16052740
11.43690092,-0.01525925
11.43946092,-0.01525925
11.44202092,0.16052740
11.44458092,-0.01525925
11.44714092,-0.01525925
11.44970092,-0.01525925
11.45226092,0.16052740
11.45482092,0.16052740
11.45738092,-0.01525925
11.45994092,-0.01525925
11.46250092,-0.01525925
11.46506092,0.16052740
11.46762092,-0.01525925
11.47018092,0.16052740
11.47274092,-0.01525925
11.47530092,0.16052740
11.47786092,0.16052740
11.48042092,0.16052740
11.48298092,0.16052740
11.48554092,0.16052740
11.48810092,-0.01525925
11.49066092,0.16052740
11.49322092,0.16052740
11.49578092,0.16052740
11.49834092,0.16052740
11.50090092,-0.01525925
11.50346092,0.16052740
11.50602092,0.16052740
11.50858092,0.16052740
11.51114092,0.16052740
11.51370092,0.16052740
11.51626092,0.16052740
11.51882092,0.16052740
11.52138092,0.16052740
11.52394092,0.16052740
11.52650092,0.16052740
11.52906092,0.16052740
11.53162092,0.16052740
11.53418092,0.16052740
11.53674092,0.16052740
11.53930092,0.16052740
11.54186092,0.16052740
11.54442092,0.16052740
11.54698092,0.16052740
11.54954092,0.16052740
11.55210092,0.16052740
11.55466092,0.16052740
11.55722092,0.16052740
11.55978092,0.16052740
11.56234092,0.33692430
11.56490092,0.16052740
11.56746092,0.16052740
11.57002092,0.16052740
11.57258092,0.16052740
11.57514092,0.16052740
11.57770092,0.16052740
11.58026092,0.16052740
11.58282092,0.16052740
11.58538092,0.16052740
11.58794092,0.16052740
11.59050092,0.33692430
11.59306092,0.16052740
11.59562092,0.16052740
11.59818092,0.16052740
11.60074092,0.16052740
11.60330092,0.16052740
11.60586092,0.16052740
11.60842092,0.16052740
11.61098092,0.16052740
11.61354092,0.16052740
11.61610092,0.16052740
11.61866092,0.16052740
11.62122092,0.16052740
11.62378092,0.16052740
11.62634092,0.16052740
11.62890092,0.16052740
11.63146092,0.16052740
11.63402092,0.16052740
11.63658092,0.16052740
11.63914092,0.16052740
11.64170092,0.16052740
11.64426092,0.16052740
11.64682092,0.16052740
11.64938092,0.16052740
11.65194092,0.16052740
11.65450092,0.16052740
11.65706092,-0.01525925
11.65962092,0.16052740
11.66218092,-0.01525925
11.66474092,0.16052740
11.66730092,-0.01525925
11.66986092,0.16052740
11.67242092,0.16052740
11.67498092,-0.01525925
11.67754092,0.16052740
11.68010092,-0.01525925
11.68266092,-0.01525925
11.68522092,0.16052740
11.68778092,-0.01525925
11.69034092,0.16052740
11.69290092,0.16052740
11.69546092,0.16052740
11.69802092,-0.01525925
11.70058092,-0.01525925
11.70314092,0.16052740
11.70570092,-0.01525925
11.70826092,0.16052740
11.71082092,-0.01525925
11.71338092,-0.01525925
11.71594092,-0.01525925
11.71850092,-0.01525925
11.72106092,0.16052740
11.72362092,-0.01525925
11.72618092,-0.01525925
11.72874092,0.16052740
11.73130092,-0.01525925
11.73386092,-0.01525925
11.73642092,-0.01525925
11.73898092,-0.01525925
11.74154092,-0.01525925
11.74410092,-0.01525925
11.74666092,-0.01525925
11.74922092,-0.01525925
11.75178092,-0.01525925
11.75434092,-0.01525925
11.75690092,-0.01525925
11.75946092,-0.01525925
11.76202092,-0.01525925
11.76458092,-0.01525925
11.76714092,-0.01525925
11.76970092,-0.01525925
11.77226091,0.16052740
11.77482091,-0.01525925
11.77738091,-0.01525925
11.77994091,-0.01525925
11.78250091,-0.01525925
11.78506091,-0.01525925
11.78762091,-0.01525925
11.79018091,-0.01525925
11.79274091,-0.01525925
11.79530091,-0.01525925
11.79786091,-0.01525925
11.80042091,-0.19104590
11.80298091,-0.01525925
11.80554091,-0.01525925
11.80810091,-0.01525925
11.81066091,-0.01525925
11.81322091,-0.01525925
11.81578091,-0.01525925
11.81834091,-0.01525925
11.82090091,-0.01525925
11.82346091,-0.01525925
11.82602091,-0.01525925
11.82858091,-0.01525925
11.83114091,-0.01525925
11.83370091,-0.01525925
11.83626091,-0.01525925
11.83882091,-0.01525925
11.84138091,-0.01525925
11.84394091,-0.01525925
11.84650091,-0.01525925
11.84906091,-0.01525925
11.85162091,-0.01525925
11.85418091,-0.01525925
11.85674091,-0.01525925
11.85930091,-0.01525925
11.86186091,-0.01525925
11.86442091,-0.01525925
11.86698091,-0.01525925
11.86954091,-0.01525925
11.87210091,-0.01525925
11.87466091,-0.01525925
11.87722091,-0.01525925
11.87978091,-0.01525925
11.88234091,-0.01525925
11.88490091,-0.01525925
11.88746091,-0.01525925
11.89002091,-0.01525925
11.89258091,-0.01525925
11.89514091,-0.01525925
11.89770091,-0.01525925
11.90026091,-0.19104590
11.90282091,-0.01525925
11.90538091,-0.01525925
11.90794091,-0.01525925
11.91050091,-0.01525925
11.91306091,-0.01525925
11.91562091,-0.01525925
11.91818091,0.16052740
11.92074091,-0.01525925
11.92330091,-0.01525925
11.92586091,-0.01525925
11.92842091,-0.01525925
11.93098091,-0.01525925
11.93354091,-0.01525925
11.93610091,-0.01525925
11.93866091,-0.01525925
11.94122091,-0.01525925
11.94378091,-0.01525925
11.94634091,-0.01525925
11.94890091,-0.01525925
11.95146091,0.16052740
11.95402091,-0.01525925
11.95658091,0.16052740
11.95914091,-0.01525925
11.96170091,-0.01525925
11.96426091,-0.01525925
11.96682091,-0.01525925
11.96938091,-0.01525925
11.97194091,-0.01525925
11.97450091,-0.01525925
11.97706091,-0.01525925
11.97962091,-0.01525925
11.98218091,-0.01525925
11.98474091,0.16052740
11.98730091,-0.01525925
11.98986091,0.16052740
11.99242091,-0.01525925
11.99498091,-0.01525925
11.99754091,0.16052740
12.00010091,0.16052740
12.00266091,-0.01525925
12.00522091,-0.01525925
12.00778091,-0.01525925
12.01034091,0.16052740
12.01290091,-0.01525925
12.01546091,-0.01525925
12.01802091,0.16052740
12.02058091,0.16052740
12.02314091,-0.01525925
12.02570091,-0.01525925
12.02826091,-0.01525925
12.03082091,-0.01525925
12.03338091,0.16052740
12.03594091,0.16052740
12.03850091,-0.01525925
12.04106091,-0.01525925
12.04362091,-0.01525925
12.04618091,0.16052740
12.04874091,0.16052740
12.05130091,0.16052740
12.05386091,-0.01525925
12.05642091,-0.01525925
12.05898091,-0.01525925
12.06154091,-0.01525925
12.06410091,-0.01525925
12.06666091,-0.01525925
12.06922091,0.16052740
12.07178091,-0.01525925
12.07434091,0.16052740
12.07690091,-0.01525925
12.07946091,-0.01525925
12.08202091,-0.01525925
12.08458091,-0.01525925
12.08714091,-0.01525925
12.08970091,-0.01525925
12.09226091,-0.01525925
12.09482091,-0.01525925
12.09738091,-0.01525925
12.09994091,-0.01525925
12.10250091,0.16052740
12.10506091,-0.01525925
12.10762091,-0.01525925
12.11018091,-0.01525925
12.11274091,-0.01525925
12.11530091,-0.01525925
12.11786091,-0.01525925
12.12042091,-0.01525925
12.12298091,-0.01525925
12.12554091,-0.01525925
12.12810091,-0.01525925
12.13066091,-0.19104590
12.13322091,-0.01525925
12.13578091,-0.01525925
12.13834091,-0.01525925
12.14090091,-0.01525925
12.14346091,-0.01525925
12.14602091,-0.01525925
12.14858091,-0.01525925
12.15114091,-0.01525925
12.15370091,-0.01525925
12.15626091,-0.19104590
12.15882091,-0.01525925
12.16138091,-0.01525925
12.16394091,-0.01525925
12.16650091,-0.01525925
12.16906091,-0.01525925
12.17162091,-0.01525925
12.17418091,-0.01525925
12.17674091,-0.01525925
12.17930091,-0.01525925
12.18186091,-0.01525925
12.18442091,-0.01525925
12.18698091,-0.01525925
12.18954091,-0.01525925
12.19210091,-0.01525925
12.19466091,-0.01525925
12.19722091,-0.01525925
12.19978091,-0.01525925
12.20234091,-0.01525925
12.20490091,-0.01525925
12.20746091,-0.19104590
12.21002091,-0.01525925
12.21258091,-0.01525925
12.21514091,-0.01525925
12.21770091,-0.01525925
12.22026091,-0.01525925
12.22282091,-0.19104590
12.22538091,-0.01525925
12.22794091,-0.19104590
12.23050091,-0.01525925
12.23306091,-0.01525925
12.23562091,-0.19104590
12.23818091,-0.01525925
12.24074091,-0.19104590
12.24330091,-0.01525925
12.24586091,-0.01525925
12.24842091,-0.01525925
12.25098091,-0.01525925
12.25354091,-0.01525925
12.25610091,-0.01525925
12.25866091,-0.19104590
12.26122091,-0.01525925
12.26378091,-0.01525925
12.26634091,-0.01525925
12.26890091,-0.01525925
12.27146091,-0.01525925
12.27402091,-0.01525925
12.27658091,-0.01525925
12.27914091,-0.01525925
12.28170091,-0.01525925
12.28426091,-0.19104590
12.28682091,-0.01525925
12.28938091,-0.01525925
12.29194091,-0.19104590
12.29450091,-0.01525925
12.29706091,-0.01525925
12.29962091,-0.01525925
12.30218091,-0.01525925
12.30474091,-0.19104590
12.30730091,-0.01525925
12.30986091,-0.01525925
12.31242091,-0.01525925
12.31498091,-0.01525925
12.31754091,-0.01525925
12.32010091,-0.01525925
12.32266091,-0.01525925
12.32522091,-0.01525925
12.32778091,-0.01525925
12.33034091,-0.01525925
12.33290091,-0.01525925
12.33546091,-0.01525925
12.33802091,-0.01525925
12.34058091,-0.01525925
12.34314091,-0.01525925
12.34570091,-0.01525925
12.34826091,-0.01525925
12.35082091,-0.01525925
12.35338091,-0.01525925
12.35594091,-0.01525925
12.35850091,0.16052740
12.36106091,-0.01525925
12.36362091,-0.01525925
12.36618091,-0.01525925
12.36874091,-0.01525925
12.37130091,-0.01525925
12.37386091,-0.01525925
12.37642091,-0.01525925
12.37898091,-0.01525925
12.38154091,-0.01525925
12.38410091,-0.01525925
12.38666091,0.16052740
12.38922091,0.16052740
12.39178091,-0.01525925
12.39434091,-0.01525925
12.39690091,-0.01525925
12.39946091,-0.01525925
12.40202091,0.16052740
12.40458091,0.16052740
12.40714091,-0.01525925
12.40970091,0.16052740
12.41226091,0.16052740
12.41482091,0.16052740
12.41738091,-0.01525925
12.41994091,-0.01525925
12.42250091,0.16052740
12.42506091,0.16052740
12.42762091,0.16052740
12.43018091,-0.01525925
12.43274091,-0.01525925
12.43530091,0.16052740
12.43786091,0.16052740
12.44042091,0.16052740
12.44298091,0.16052740
12.44554091,0.16052740
12.44810091,0.16052740
12.45066091,0.16052740
12.45322091,0.16052740
