X	Y
1584	144.5050
1585	144.2625
1586	144.6069
1587	144.7774
1588	145.0620
1589	145.3331
1590	145.9750
1591	146.1406
1592	146.4076
1593	147.3777
1594	148.0000
1595	147.6821
1596	147.0513
1597	147.0000
1598	147.0000
1599	147.0000
1600	147.2175
1601	148.2728
1602	149.8688
1603	151.8747
1604	153.3706
1605	154.3523
1606	155.3224
1607	154.8733
1608	155.2651
1609	154.6362
1610	155.2638
1611	155.3333
1612	156.1430
1613	156.1384
1614	156.2239
1615	156.3333
1616	156.2799
1617	156.3333
1618	156.9636
1619	157.3333
1620	156.9530
1621	157.2073
1622	157.8596
1623	158.7677
1624	159.5913
1625	159.6667
1626	159.8027
1627	160.4050
1628	160.6667
1629	160.6667
1630	160.6667
1631	160.9084
1632	161.7084
1633	161.4930
1634	160.8465
1635	160.8498
1636	162.2546
1637	162.6667
1638	162.6991
1639	163.6667
1640	163.6667
1641	163.0382
1642	162.7917
1643	162.9449
1644	163.2446
1645	163.8310
1646	163.1657
1647	162.2366
1648	161.2665
1649	160.2964
1650	160.0550
1651	160.0000
1652	159.3861
1653	159.0000
1654	159.6159
1655	160.1998
1656	160.8096
1657	160.5356
1658	160.0614
1659	160.1349
1660	160.3333
1661	160.3333
1662	160.3333
1663	160.0483
1664	159.3333
1665	159.1081
1666	158.3822
1667	158.6247
1668	158.7316
1669	157.9688
1670	156.9242
1671	156.0000
1672	155.9919
1673	155.2638
1674	155.0005
1675	154.7684
1676	154.5259
1677	154.2834
1678	153.2042
1679	153.0000
1680	152.5682
1681	152.6867
1682	152.3137
1683	151.4309
1684	151.5269
1685	151.1279
1686	151.0000
1687	149.9454
1688	148.9710
1689	148.1836
1690	147.0097
1691	145.5547
1692	145.0423
1693	144.6667
1694	144.6667
1695	145.0502
1696	145.7636
1697	146.3501
1698	146.6667
1699	146.6667
1700	146.6667
1701	146.6667
1702	146.6667
1703	146.6667
1704	146.6667
1705	146.6517
1706	145.9171
1707	145.3437
1708	145.3333
1709	144.8989
1710	143.4869
1711	142.4832
1712	141.5131
1713	142.1236
1714	142.3333
1715	142.3333
1716	142.2106
1717	141.5251
1718	140.6925
1719	140.3333
1720	140.3333
1721	140.3333
1722	140.1975
1723	139.4627
1724	139.8569
1725	140.1895
1726	140.0000
1727	139.6866
1728	138.9708
1729	138.3600
1730	137.4295
1731	137.3449
1732	137.6789
1733	136.4318
1734	135.6153
1735	136.1481
1736	137.3076
1737	137.1380
1738	137.8226
1739	137.5638
1740	136.3502
1741	136.0950
1742	135.8525
1743	135.3628
1744	135.3333
1745	135.3333
1746	135.3333
1747	135.3333
1748	136.3253
1749	136.8452
1750	136.7996
1751	136.6667
1752	136.6667
1753	136.5783
1754	136.8728
1755	137.3333
1756	137.3333
1757	137.3333
1758	137.3333
1759	137.3333
1760	137.5012
1761	138.0220
1762	138.8837
1763	139.6289
1764	140.5990
1765	141.5691
1766	142.3333
1767	142.4291
1768	143.2348
1769	144.0786
1770	142.5186
1771	141.8474
1772	142.1053
1773	142.6655
1774	143.6334
1775	144.1203
1776	145.3004
1777	145.6629
1778	146.5462
1779	147.0380
1780	147.3635
1781	148.4094
1782	149.4438
1783	149.8992
1784	149.7776
1785	149.3293
1786	149.0596
1787	149.2281
1788	149.8360
1789	150.4559
1790	151.6105
1791	152.3503
1792	152.3333
1793	152.3333
1794	151.8383
1795	151.1163
1796	151.7561
1797	151.7424
1798	152.3956
1799	152.7907
1800	153.6086
1801	154.7030
1802	155.4630
1803	156.4057
1804	156.8520
1805	157.2971
1806	156.6793
1807	157.6517
1808	158.1536
1809	159.5290
1810	160.5328
1811	160.6667
1812	160.6667
1813	160.4266
1814	159.8826
1815	159.6667
1816	160.3778
1817	160.6667
1818	160.7234
1819	160.6667
1820	160.6667
1821	160.6667
1822	161.1362
1823	161.6667
1824	161.6667
1825	161.6667
1826	161.3756
1827	161.0490
1828	161.8999
1829	162.2733
1830	162.1790
1831	161.3112
1832	162.1611
1833	162.5404
1834	162.4135
1835	162.0000
1836	162.0000
1837	162.0000
1838	162.0000
1839	162.0000
1840	162.0000
1841	162.6425
1842	162.6667
1843	161.7627
1844	161.6667
1845	161.6667
1846	161.6667
1847	160.9245
1848	160.6667
1849	160.6667
1850	160.6667
1851	160.6667
1852	160.8254
1853	161.0679
1854	160.9402
1855	160.6047
1856	160.6667
1857	160.6667
1858	160.6667
1859	160.6055
1860	159.9534
1861	159.2247
1862	159.0544
1863	158.9728
1864	159.5746
1865	159.2512
1866	158.8079
1867	157.7699
1868	157.1828
1869	156.7061
1870	157.3380
1871	157.7418
1872	155.9660
