Frequency;Channel A
(kHz);(dBu)

48,44665527;-69,71167000
48,49433899;-74,19037000
48,54202271;-67,42097000
48,58970642;-59,35718000
48,63739014;-56,72668000
48,68507385;-56,08260000
48,73275757;-59,07085000
48,78044128;-56,40690000
48,82812500;-53,19719000
48,87580872;-55,15330000
48,92349243;-52,71693000
48,97117615;-53,41098000
49,01885986;-55,47851000
49,06654358;-53,37544000
49,11422729;-51,83615000
49,16191101;-53,36180000
49,20959473;-55,33455000
49,25727844;-62,20326000
49,30496216;-65,04586000
49,35264587;-58,21808000
49,40032959;-55,12661000
49,44801331;-54,72217000
49,49569702;-52,53764000
49,54338074;-51,25790000
49,59106445;-53,26226000
49,63874817;-67,51733000
49,68643188;-56,23484000
49,73411560;-61,20357000
49,78179932;-72,22626000
49,82948303;-75,55871000
49,87716675;-78,27151000
49,92485046;-65,73446000
49,97253418;-60,39451000
50,02021790;-60,23175000
50,06790161;-69,61861000
50,11558533;-58,53813000
50,16326904;-56,13896000
50,21095276;-56,75972000
50,25863647;-52,29905000
50,30632019;-51,52252000
50,35400391;-61,29008000
50,40168762;-59,55373000
50,44937134;-63,98967000
50,49705505;-55,68131000
50,54473877;-55,58758000
50,59242249;-57,73626000
50,64010620;-54,20845000
50,68778992;-54,61697000
50,73547363;-59,05347000
50,78315735;-59,08549000
50,83084106;-57,02753000
50,87852478;-55,32966000
