"Frequency[kHz]","Channel A[dBu]"
51.16462708,-60.02780000
51.21231079,-61.59971000
51.25999451,-59.06994000
51.30767822,-61.55341000
51.35536194,-58.52819000
51.40304565,-64.07102000
51.45072937,-64.48568000
51.49841309,-65.01677000
51.54609680,-60.40218000
51.59378052,-70.31347000
51.64146423,-68.35942000
51.68914795,-68.66876000
51.73683167,-70.04946000
51.78451538,-63.70282000
51.83219910,-63.92731000
51.87988281,-59.75681000
51.92756653,-62.31611000
51.97525024,-59.76929000
52.02293396,-57.82589000
52.07061768,-63.80132000
52.11830139,-62.77990000
52.16598511,-57.94387000
52.21366882,-62.07400000
52.26135254,-61.03059000
52.30903625,-60.14803000
52.35671997,-63.21675000
52.40440369,-61.42159000
52.45208740,-67.83749000
52.49977112,-61.46566000
52.54745483,-56.90122000
52.59513855,-59.84134000
52.64282227,-55.15811000
52.69050598,-57.78011000
52.73818970,-64.40047000
52.78587341,-74.10173000
52.83355713,-63.97205000
52.88124084,-67.67564000
52.92892456,-59.56831000
52.97660828,-61.96982000
53.02429199,-63.95844000
53.07197571,-63.22876000
53.11965942,-65.71255000
53.16734314,-60.36617000
53.21502686,-56.32307000
53.26271057,-56.89178000
53.31039429,-64.48338000
53.35807800,-62.79839000
53.40576172,-55.04043000
53.45344543,-54.88290000
53.50112915,-55.28055000
53.54881287,-58.19141000
53.59649658,-59.30287000
53.64418030,-60.46289000
53.69186401,-69.50706000
53.73954773,-66.73830000
53.78723145,-69.52180000
53.83491516,-73.90698000
53.88259888,-74.32586000
53.93028259,-71.20480000
53.97796631,-62.55631000
54.02565002,-60.93340000
54.07333374,-62.21199000
54.12101746,-56.68738000
54.16870117,-55.63078000
54.21638489,-59.94870000
54.26406860,-56.43814000
54.31175232,-60.53373000
54.35943604,-61.01163000
54.40711975,-64.79551000
54.45480347,-58.62296000
54.50248718,-60.97143000
54.55017090,-69.14278000
54.59785461,-63.82660000
54.64553833,-63.28686000
54.69322205,-62.17423000
54.74090576,-60.29570000
54.78858948,-67.14716000
54.83627319,-67.84244000
54.88395691,-60.33140000
54.93164063,-61.16426000
54.97932434,-61.92772000
55.02700806,-62.11419000
55.07469177,-62.85656000
55.12237549,-59.19379000
55.17005920,-59.80980000
55.21774292,-54.94564000
55.26542664,-57.32061000
55.31311035,-61.10517000
55.36079407,-59.20125000
55.40847778,-61.75036000
55.45616150,-60.85066000
55.50384521,-73.07857000
55.55152893,-73.75352000
55.59921265,-61.02334000
55.64689636,-62.73148000
55.69458008,-56.11622000
55.74226379,-55.50544000
55.78994751,-67.75375000
55.83763123,-65.35317000
55.88531494,-62.87295000
55.93299866,-75.77977000
55.98068237,-64.24866000
56.02836609,-64.55520000
56.07604980,-59.51978000
56.12373352,-58.85125000
56.17141724,-67.59913000
56.21910095,-65.01723000
56.26678467,-54.57050000
56.31446838,-57.18300000
56.36215210,-63.17335000
56.40983582,-66.87045000
56.45751953,-63.43216000
56.50520325,-67.96054000
56.55288696,-61.32885000
56.60057068,-63.38070000
56.64825439,-67.14857000
56.69593811,-62.80904000
56.74362183,-65.78165000
56.79130554,-61.31419000
56.83898926,-65.86586000
56.88667297,-61.73999000
56.93435669,-62.55085000
56.98204041,-59.33657000
57.02972412,-57.65083000
57.07740784,-57.16050000
57.12509155,-58.36364000
57.17277527,-65.86711000
57.22045898,-56.78959000
57.26814270,-59.63401000
57.31582642,-58.29097000
57.36351013,-63.04319000
57.41119385,-69.01865000
57.45887756,-75.05804000
57.50656128,-75.28156000
57.55424500,-72.64021000
57.60192871,-65.31882000
57.64961243,-63.94885000
57.69729614,-64.13480000
57.74497986,-61.17609000
57.79266357,-65.92152000
57.84034729,-63.95964000
57.88803101,-63.60237000
57.93571472,-60.72477000
57.98339844,-56.81574000
58.03108215,-62.69682000
58.07876587,-60.55179000
58.12644958,-55.27386000
58.17413330,-56.14148000
58.22181702,-61.52984000
58.26950073,-61.19793000
58.31718445,-62.58939000
58.36486816,-70.12938000
58.41255188,-69.74651000
58.46023560,-58.25333000
58.50791931,-53.97201000
58.55560303,-51.76328000
58.60328674,-54.97231000
58.65097046,-57.18245000
58.69865417,-62.70302000
58.74633789,-75.55172000
58.79402161,-65.82221000
58.84170532,-62.23078000
58.88938904,-62.90545000
58.93707275,-57.95158000
58.98475647,-61.89619000
59.03244019,-64.34104000
59.08012390,-64.94154000
59.12780762,-63.81314000
59.17549133,-63.27911000
59.22317505,-69.94135000
59.27085876,-62.77110000
59.31854248,-61.36638000
59.36622620,-61.79714000
59.41390991,-65.75373000
59.46159363,-64.06873000
59.50927734,-58.85085000
59.55696106,-59.25550000
59.60464478,-59.41351000
59.65232849,-61.61260000
59.70001221,-75.51451000
59.74769592,-58.81762000
59.79537964,-61.56194000
59.84306335,-70.63911000
59.89074707,-58.22894000
59.93843079,-59.30897000
59.98611450,-69.51614000
60.03379822,-66.34579000
60.08148193,-65.04047000
60.12916565,-68.16557000
60.17684937,-64.79796000
60.22453308,-61.68182000
60.27221680,-60.91295000
60.31990051,-61.91839000
60.36758423,-62.13206000
60.41526794,-66.11436000
60.46295166,-61.64312000
60.51063538,-63.64012000
60.55831909,-67.53340000
60.60600281,-65.28788000
60.65368652,-60.97729000
60.70137024,-60.37059000
60.74905396,-60.00615000
60.79673767,-56.92902000
60.84442139,-55.59179000
60.89210510,-60.20303000
60.93978882,-70.35785000
60.98747253,-69.45891000
61.03515625,-69.27196000
61.08283997,-59.51867000
61.13052368,-60.73557000
61.17820740,-59.09516000
61.22589111,-58.41672000
61.27357483,-57.95303000
61.32125854,-57.19518000
61.36894226,-62.29143000
61.41662598,-61.51258000
61.46430969,-64.47081000
61.51199341,-58.24066000
61.55967712,-53.92111000
61.60736084,-63.85246000
61.65504456,-67.69055000
61.70272827,-58.43832000
61.75041199,-58.59377000
61.79809570,-55.26651000
61.84577942,-61.58433000
61.89346313,-66.93757000
61.94114685,-62.20480000
61.98883057,-59.82249000
62.03651428,-60.56870000
62.08419800,-59.72408000
62.13188171,-62.91392000
62.17956543,-67.58099000
62.22724915,-66.95550000
62.27493286,-60.18609000
62.32261658,-59.78970000
62.37030029,-58.56517000
62.41798401,-57.73783000
62.46566772,-59.55576000
62.51335144,-71.44200000
62.56103516,-70.09909000
62.60871887,-63.33859000
62.65640259,-65.83038000
62.70408630,-62.03798000
62.75177002,-57.33102000
62.79945374,-59.40507000
62.84713745,-66.47117000
62.89482117,-62.97839000
62.94250488,-61.56851000
62.99018860,-65.82813000
63.03787231,-64.58618000
63.08555603,-59.45667000
63.13323975,-62.11418000
63.18092346,-60.46756000
63.22860718,-64.09095000
63.27629089,-69.94798000
63.32397461,-62.02842000
63.37165833,-61.19342000
63.41934204,-68.22224000
63.46702576,-59.17376000
63.51470947,-56.10754000
63.56239319,-61.60409000
63.61007690,-69.91447000
63.65776062,-66.76230000
63.70544434,-79.00970000
63.75312805,-66.18623000
63.80081177,-63.82965000
63.84849548,-64.05305000
63.89617920,-70.77613000
63.94386292,-62.27131000
63.99154663,-59.92767000
64.03923035,-65.27148000
64.08691406,-60.21766000
64.13459778,-63.48656000
64.18228149,-60.45947000
64.22996521,-57.72394000
64.27764893,-56.08875000
64.32533264,-58.16021000
64.37301636,-62.66703000
64.42070007,-56.09650000
64.46838379,-59.03762000
64.51606750,-64.95474000
64.56375122,-71.21158000
64.61143494,-60.10662000
64.65911865,-61.32352000
64.70680237,-62.00749000
64.75448608,-58.14127000
64.80216980,-58.37719000
64.84985352,-57.59119000
64.89753723,-58.33054000
64.94522095,-57.95362000
64.99290466,-55.47482000
65.04058838,-56.28464000
65.08827209,-56.03300000
65.13595581,-58.20321000
65.18363953,-60.02687000
65.23132324,-64.49624000
65.27900696,-70.00954000
65.32669067,-65.14258000
65.37437439,-59.53429000
65.42205811,-57.93977000
65.46974182,-65.68684000
65.51742554,-64.24455000
65.56510925,-59.55218000
65.61279297,-60.01525000
65.66047668,-62.86525000
65.70816040,-69.03054000
65.75584412,-64.59801000
65.80352783,-72.94143000
65.85121155,-73.64397000
65.89889526,-74.65605000
65.94657898,-60.36274000
65.99426270,-60.78658000
66.04194641,-63.44662000
66.08963013,-60.29185000
66.13731384,-58.60796000
66.18499756,-57.23021000
66.23268127,-66.50608000
66.28036499,-65.68452000
66.32804871,-65.75896000
66.37573242,-67.89586000
66.42341614,-61.02028000
66.47109985,-56.89771000
66.51878357,-54.05746000
66.56646729,-54.94828000
66.61415100,-59.70769000
66.66183472,-59.87143000
66.70951843,-60.77194000
66.75720215,-58.86721000
66.80488586,-66.71606000
66.85256958,-68.98740000
66.90025330,-71.37931000
66.94793701,-58.18510000
66.99562073,-53.49009000
67.04330444,-54.37141000
67.09098816,-54.61488000
67.13867188,-55.90977000
67.18635559,-53.97564000
67.23403931,-58.83189000
67.28172302,-71.51628000
67.32940674,-67.96098000
67.37709045,-68.68821000
67.42477417,-72.03142000
67.47245789,-62.32019000
67.52014160,-63.98336000
67.56782532,-61.51368000
67.61550903,-56.40823000
67.66319275,-56.08912000
67.71087646,-59.34910000
67.75856018,-60.70149000
67.80624390,-61.71194000
67.85392761,-59.69647000
67.90161133,-58.28931000
67.94929504,-59.99834000
67.99697876,-58.41354000
68.04466248,-58.88264000
68.09234619,-60.81892000
68.14002991,-65.06351000
68.18771362,-61.94881000
68.23539734,-57.78569000
68.28308105,-61.09757000
68.33076477,-61.72161000
68.37844849,-58.26210000
68.42613220,-59.49354000
68.47381592,-60.04622000
68.52149963,-69.04259000
68.56918335,-61.86998000
68.61686707,-62.14867000
68.66455078,-80.26443000
68.71223450,-69.94449000
68.75991821,-68.71369000
68.80760193,-79.25883000
68.85528564,-64.08932000
68.90296936,-57.48098000
68.95065308,-58.40554000
68.99833679,-67.40021000
69.04602051,-63.67744000
69.09370422,-64.96705000
69.14138794,-60.93528000
69.18907166,-72.53150000
69.23675537,-88.28925000
69.28443909,-63.59140000
69.33212280,-62.71446000
69.37980652,-62.65870000
69.42749023,-59.90934000
69.47517395,-63.05851000
69.52285767,-66.40064000
69.57054138,-61.80315000
69.61822510,-58.65425000
69.66590881,-60.46843000
69.71359253,-63.74558000
69.76127625,-60.87824000
69.80895996,-61.11536000
69.85664368,-61.39818000
69.90432739,-63.46222000
69.95201111,-72.15477000
69.99969482,-64.12640000
70.04737854,-56.31911000
70.09506226,-56.65001000
70.14274597,-64.63214000
70.19042969,-63.55835000
70.23811340,-59.31959000
70.28579712,-62.63455000
70.33348083,-68.73185000
70.38116455,-70.37513000
70.42884827,-65.96952000
70.47653198,-61.93516000
70.52421570,-56.97041000
70.57189941,-59.44437000
70.61958313,-62.23946000
70.66726685,-62.84069000
70.71495056,-60.36937000
70.76263428,-66.13191000
70.81031799,-63.69815000
70.85800171,-74.40145000
70.90568542,-67.17895000
70.95336914,-57.72371000
71.00105286,-58.91330000
71.04873657,-68.72065000
71.09642029,-63.56586000
71.14410400,-56.01370000
71.19178772,-56.22971000
71.23947144,-59.58536000
71.28715515,-61.00037000
71.33483887,-62.33615000
71.38252258,-66.21999000
71.43020630,-60.11257000
71.47789001,-58.04470000
71.52557373,-63.61765000
71.57325745,-71.84593000
71.62094116,-66.40902000
71.66862488,-60.15950000
71.71630859,-60.89003000
71.76399231,-58.65127000
71.81167603,-57.78159000
71.85935974,-64.85497000
71.90704346,-63.56945000
71.95472717,-60.88428000
72.00241089,-67.19675000
72.05009460,-63.56866000
72.09777832,-57.79363000
72.14546204,-56.01907000
72.19314575,-59.63451000
72.24082947,-59.27644000
72.28851318,-61.11762000
72.33619690,-69.21227000
72.38388062,-62.07686000
72.43156433,-59.89286000
72.47924805,-57.70598000
72.52693176,-58.42004000
72.57461548,-57.43139000
72.62229919,-58.42568000
72.66998291,-61.20899000
72.71766663,-54.97372000
72.76535034,-54.61161000
72.81303406,-61.33841000
72.86071777,-67.96783000
72.90840149,-60.36909000
72.95608521,-57.28093000
73.00376892,-56.09480000
73.05145264,-60.30803000
73.09913635,-58.99441000
73.14682007,-62.57008000
73.19450378,-70.46187000
73.24218750,-57.20354000
73.28987122,-53.35393000
73.33755493,-56.67566000
73.38523865,-57.56194000
73.43292236,-59.96437000
73.48060608,-60.35349000
73.52828979,-62.89884000
73.57597351,-62.27005000
73.62365723,-62.54275000
73.67134094,-59.81508000
73.71902466,-57.15561000
73.76670837,-56.41499000
73.81439209,-59.07583000
73.86207581,-60.30802000
73.90975952,-61.52553000
73.95744324,-73.31282000
74.00512695,-66.22449000
74.05281067,-64.62798000
74.10049438,-56.92430000
74.14817810,-54.90863000
74.19586182,-58.09486000
74.24354553,-59.63678000
74.29122925,-69.71542000
74.33891296,-70.90263000
74.38659668,-64.88354000
74.43428040,-65.73395000
74.48196411,-58.50466000
74.52964783,-57.82767000
74.57733154,-59.92495000
74.62501526,-63.38015000
74.67269897,-68.15684000
74.72038269,-62.24718000
74.76806641,-72.49250000
74.81575012,-66.46771000
74.86343384,-61.07699000
74.91111755,-72.91849000
74.95880127,-63.15940000
75.00648499,-57.06154000
75.05416870,-53.60612000
75.10185242,-55.64655000
75.14953613,-61.42607000
75.19721985,-60.41701000
75.24490356,-62.08746000
75.29258728,-69.19699000
75.34027100,-62.83631000
75.38795471,-60.06777000
75.43563843,-58.33909000
75.48332214,-65.36281000
75.53100586,-64.06467000
75.57868958,-58.43639000
75.62637329,-60.39099000
75.67405701,-58.91511000
75.72174072,-59.62246000
75.76942444,-63.27698000
75.81710815,-60.95634000
75.86479187,-62.72941000
75.91247559,-62.92842000
75.96015930,-62.97795000
76.00784302,-70.86600000
76.05552673,-68.57909000
76.10321045,-73.92732000
76.15089417,-68.18070000
76.19857788,-73.51560000
76.24626160,-63.78831000
76.29394531,-67.79871000
76.34162903,-67.69511000
76.38931274,-73.56154000
76.43699646,-67.99757000
76.48468018,-59.73015000
76.53236389,-57.71199000
76.58004761,-55.34998000
76.62773132,-58.25630000
76.67541504,-63.35038000
76.72309875,-64.38270000
76.77078247,-68.14368000
76.81846619,-61.23001000
76.86614990,-69.14727000
76.91383362,-76.56383000
76.96151733,-65.09843000
77.00920105,-68.21977000
77.05688477,-62.78617000
77.10456848,-58.68878000
77.15225220,-59.31528000
77.19993591,-55.46431000
77.24761963,-56.04853000
77.29530334,-55.62589000
77.34298706,-54.72832000
77.39067078,-58.13901000
77.43835449,-57.47567000
77.48603821,-68.95518000
77.53372192,-74.63581000
77.58140564,-79.14374000
77.62908936,-64.72739000
77.67677307,-63.49190000
77.72445679,-73.28796000
77.77214050,-62.41977000
77.81982422,-60.43694000
77.86750793,-58.44453000
77.91519165,-61.20911000
77.96287537,-80.46985000
78.01055908,-66.48609000
78.05824280,-62.20519000
78.10592651,-85.43176000
78.15361023,-75.50467000
78.20129395,-63.63303000
78.24897766,-61.96513000
78.29666138,-68.48836000
78.34434509,-63.79666000
78.39202881,-58.94648000
78.43971252,-67.35747000
78.48739624,-68.87448000
78.53507996,-63.03976000
78.58276367,-78.18265000
78.63044739,-61.51347000
78.67813110,-60.20079000
78.72581482,-58.36043000
78.77349854,-62.30305000
78.82118225,-58.38642000
78.86886597,-55.34743000
78.91654968,-58.83628000
78.96423340,-62.85067000
79.01191711,-62.65680000
79.05960083,-64.53545000
79.10728455,-62.36409000
79.15496826,-62.72139000
79.20265198,-61.36503000
79.25033569,-61.35379000
79.29801941,-65.04154000
79.34570313,-68.38241000
79.39338684,-60.01799000
79.44107056,-59.72239000
79.48875427,-64.58581000
79.53643799,-61.33284000
79.58412170,-60.39034000
79.63180542,-61.98544000
79.67948914,-64.93522000
79.72717285,-71.36778000
79.77485657,-63.54283000
79.82254028,-57.83925000
79.87022400,-61.08227000
79.91790771,-96.07568000
79.96559143,-74.61110000
80.01327515,-65.32874000
80.06095886,-74.44986000
80.10864258,-72.61593000
80.15632629,-70.60311000
80.20401001,-64.27329000
80.25169373,-60.25394000
80.29937744,-58.62310000
80.34706116,-61.15444000
80.39474487,-60.43697000
80.44242859,-66.30395000
80.49011230,-68.12328000
80.53779602,-63.93441000
80.58547974,-69.62917000
80.63316345,-72.17354000
80.68084717,-62.99004000
80.72853088,-59.66410000
80.77621460,-61.92459000
80.82389832,-57.89228000
80.87158203,-56.91343000
80.91926575,-56.43502000
80.96694946,-64.73105000
81.01463318,-64.33347000
81.06231689,-71.78613000
81.11000061,-60.87042000
81.15768433,-63.13948000
81.20536804,-65.21054000
81.25305176,-78.13630000
81.30073547,-60.41145000
81.34841919,-59.74763000
81.39610291,-76.08791000
81.44378662,-68.72220000
81.49147034,-64.00246000
81.53915405,-78.52406000
81.58683777,-80.29849000
81.63452148,-72.33937000
81.68220520,-66.01150000
81.72988892,-78.36729000
81.77757263,-63.84011000
81.82525635,-61.26641000
81.87294006,-60.47956000
81.92062378,-68.22325000
81.96830750,-70.78151000
82.01599121,-63.15961000
82.06367493,-70.97350000
82.11135864,-61.05346000
82.15904236,-65.33781000
82.20672607,-67.89374000
82.25440979,-66.03925000
82.30209351,-70.29733000
82.34977722,-62.81513000
82.39746094,-59.67730000
82.44514465,-56.71749000
82.49282837,-62.99239000
82.54051208,-70.15664000
82.58819580,-73.67587000
82.63587952,-67.34476000
82.68356323,-61.59904000
82.73124695,-61.39505000
82.77893066,-67.36002000
82.82661438,-64.75076000
82.87429810,-62.10092000
82.92198181,-62.09436000
82.96966553,-62.57866000
83.01734924,-59.54691000
83.06503296,-62.60862000
83.11271667,-62.18742000
83.16040039,-57.81540000
83.20808411,-58.19388000
83.25576782,-63.61003000
83.30345154,-59.95267000
83.35113525,-57.96017000
83.39881897,-61.62683000
83.44650269,-58.16608000
83.49418640,-61.37682000
83.54187012,-69.82577000
83.58955383,-70.60794000
83.63723755,-65.93447000
83.68492126,-92.54118000
83.73260498,-79.46428000
83.78028870,-60.87756000
83.82797241,-58.57973000
83.87565613,-60.50026000
83.92333984,-63.61681000
83.97102356,-77.69476000
84.01870728,-62.45989000
84.06639099,-60.04057000
84.11407471,-58.03619000
84.16175842,-56.88744000
84.20944214,-56.79456000
84.25712585,-57.21474000
84.30480957,-59.25949000
84.35249329,-63.83415000
84.40017700,-60.44036000
84.44786072,-63.14241000
84.49554443,-74.70591000
84.54322815,-66.23441000
84.59091187,-67.12307000
84.63859558,-63.72352000
84.68627930,-63.29607000
84.73396301,-63.75599000
84.78164673,-67.07129000
84.82933044,-55.39264000
84.87701416,-54.80273000
84.92469788,-54.01778000
84.97238159,-55.91254000
85.02006531,-58.80664000
85.06774902,-62.29702000
85.11543274,-61.01892000
85.16311646,-62.89101000
85.21080017,-67.43610000
85.25848389,-61.92414000
85.30616760,-61.84689000
85.35385132,-65.84406000
85.40153503,-65.61576000
85.44921875,-57.79033000
85.49690247,-59.49896000
85.54458618,-61.41054000
85.59226990,-63.10526000
85.63995361,-65.89851000
85.68763733,-66.77382000
85.73532104,-59.20786000
85.78300476,-58.62105000
85.83068848,-64.50225000
85.87837219,-60.97766000
85.92605591,-56.64402000
85.97373962,-58.37973000
86.02142334,-59.08245000
86.06910706,-63.37975000
86.11679077,-67.30002000
86.16447449,-92.35254000
86.21215820,-71.13042000
86.25984192,-72.24532000
86.30752563,-81.28010000
86.35520935,-69.09202000
86.40289307,-67.59682000
86.45057678,-58.78020000
86.49826050,-56.62157000
86.54594421,-62.35292000
86.59362793,-60.83636000
86.64131165,-63.89545000
86.68899536,-64.34533000
86.73667908,-69.22898000
86.78436279,-63.43563000
86.83204651,-61.48208000
86.87973022,-61.45039000
86.92741394,-65.04665000
86.97509766,-67.80784000
87.02278137,-61.76806000
87.07046509,-70.40016000
87.11814880,-59.68867000
87.16583252,-57.07499000
87.21351624,-58.93705000
87.26119995,-65.19613000
87.30888367,-67.23781000
87.35656738,-61.46776000
87.40425110,-62.63557000
87.45193481,-69.15730000
87.49961853,-73.13454000
87.54730225,-76.56799000
87.59498596,-60.92928000
87.64266968,-57.09774000
87.69035339,-67.94322000
87.73803711,-67.00928000
87.78572083,-63.73755000
87.83340454,-71.08949000
87.88108826,-66.29940000
87.92877197,-64.73815000
87.97645569,-73.59006000
88.02413940,-63.59850000
88.07182312,-62.42007000
88.11950684,-59.36144000
88.16719055,-56.24289000
88.21487427,-56.15080000
88.26255798,-58.20080000
88.31024170,-58.97812000
88.35792542,-60.50499000
88.40560913,-58.57318000
88.45329285,-57.47919000
88.50097656,-56.39295000
88.54866028,-58.31607000
88.59634399,-60.79110000
88.64402771,-62.95124000
88.69171143,-67.29427000
88.73939514,-59.90154000
88.78707886,-59.13881000
88.83476257,-64.42944000
88.88244629,-70.09097000
88.93013000,-60.71075000
88.97781372,-61.38037000
89.02549744,-61.75078000
89.07318115,-59.25764000
89.12086487,-58.24973000
89.16854858,-71.49911000
89.21623230,-78.97759000
89.26391602,-65.36568000
89.31159973,-66.48200000
89.35928345,-63.43065000
89.40696716,-67.91344000
89.45465088,-64.97467000
89.50233459,-73.99678000
89.55001831,-62.78879000
89.59770203,-60.40096000
89.64538574,-91.88953000
89.69306946,-61.90667000
89.74075317,-63.07802000
89.78843689,-64.07916000
89.83612061,-60.02794000
89.88380432,-64.93473000
89.93148804,-68.66439000
89.97917175,-58.43412000
90.02685547,-57.07473000
90.07453918,-62.80678000
90.12222290,-70.03754000
90.16990662,-75.28265000
90.21759033,-76.57557000
90.26527405,-77.76035000
90.31295776,-74.62724000
90.36064148,-59.31375000
90.40832520,-60.42523000
90.45600891,-63.48885000
90.50369263,-59.88196000
90.55137634,-70.77998000
90.59906006,-62.17003000
90.64674377,-61.25322000
90.69442749,-59.90891000
90.74211121,-61.83473000
90.78979492,-61.86806000
90.83747864,-58.83876000
90.88516235,-61.23517000
90.93284607,-64.14529000
90.98052979,-59.09260000
91.02821350,-61.47002000
91.07589722,-63.10164000
91.12358093,-71.95444000
91.17126465,-64.14273000
91.21894836,-60.47248000
91.26663208,-58.92126000
91.31431580,-71.39470000
91.36199951,-74.04736000
91.40968323,-61.77494000
91.45736694,-60.22884000
91.50505066,-65.47249000
91.55273438,-67.11507000
91.60041809,-60.85282000
91.64810181,-62.48896000
91.69578552,-64.92667000
91.74346924,-62.12815000
91.79115295,-61.69348000
91.83883667,-57.67782000
91.88652039,-57.34489000
91.93420410,-58.99927000
91.98188782,-64.54874000
92.02957153,-77.13609000
92.07725525,-63.01711000
92.12493896,-60.19975000
92.17262268,-58.95275000
92.22030640,-67.03561000
92.26799011,-58.72387000
92.31567383,-58.84938000
92.36335754,-60.47547000
92.41104126,-61.47032000
92.45872498,-62.45020000
92.50640869,-61.78097000
92.55409241,-74.21657000
92.60177612,-64.97415000
92.64945984,-65.31950000
92.69714355,-60.54070000
92.74482727,-61.39781000
92.79251099,-68.35532000
92.84019470,-85.56983000
92.88787842,-57.42731000
92.93556213,-55.75183000
92.98324585,-58.06353000
93.03092957,-60.22743000
93.07861328,-63.17051000
93.12629700,-64.38551000
93.17398071,-63.87474000
93.22166443,-59.51880000
93.26934814,-58.96925000
93.31703186,-60.08135000
93.36471558,-60.74773000
93.41239929,-61.05268000
93.46008301,-60.10435000
93.50776672,-56.89121000
93.55545044,-58.86907000
93.60313416,-63.05069000
93.65081787,-75.63734000
93.69850159,-68.38785000
93.74618530,-63.21408000
93.79386902,-59.32621000
93.84155273,-60.67939000
93.88923645,-61.34666000
93.93692017,-66.50985000
93.98460388,-65.71420000
94.03228760,-62.76638000
94.07997131,-69.62004000
94.12765503,-68.90741000
94.17533875,-70.61878000
94.22302246,-83.05851000
94.27070618,-67.45914000
94.31838989,-65.94578000
94.36607361,-63.61313000
94.41375732,-61.94312000
94.46144104,-65.19317000
94.50912476,-73.54150000
94.55680847,-68.95387000
94.60449219,-63.78664000
94.65217590,-59.65767000
94.69985962,-62.25133000
94.74754333,-61.20157000
94.79522705,-70.78326000
94.84291077,-92.93352000
94.89059448,-65.62638000
94.93827820,-61.55250000
94.98596191,-58.36393000
95.03364563,-56.28854000
95.08132935,-57.14130000
95.12901306,-57.95284000
95.17669678,-66.04762000
95.22438049,-68.05251000
95.27206421,-61.35632000
95.31974792,-65.36689000
95.36743164,-69.94954000
95.41511536,-66.38076000
95.46279907,-59.40159000
95.51048279,-59.28971000
95.55816650,-57.64511000
95.60585022,-57.01765000
95.65353394,-60.23886000
95.70121765,-61.96184000
95.74890137,-57.87626000
95.79658508,-57.75473000
95.84426880,-59.53610000
95.89195251,-59.20106000
95.93963623,-61.07581000
95.98731995,-55.23149000
96.03500366,-58.43474000
96.08268738,-67.33028000
96.13037109,-69.82275000
96.17805481,-68.25559000
96.22573853,-58.06145000
96.27342224,-62.09450000
96.32110596,-61.26201000
96.36878967,-61.36456000
96.41647339,-67.63534000
96.46415710,-65.17589000
96.51184082,-60.49513000
96.55952454,-61.11658000
96.60720825,-60.52261000
96.65489197,-57.78916000
96.70257568,-63.83824000
96.75025940,-70.31048000
96.79794312,-69.53453000
96.84562683,-71.00023000
96.89331055,-66.53424000
96.94099426,-60.88879000
96.98867798,-58.64298000
97.03636169,-71.53194000
97.08404541,-65.71793000
97.13172913,-68.77032000
97.17941284,-70.36693000
97.22709656,-66.71304000
97.27478027,-71.44193000
97.32246399,-71.23246000
97.37014771,-68.75554000
97.41783142,-75.45705000
97.46551514,-79.47741000
97.51319885,-80.50815000
97.56088257,-63.36500000
97.60856628,-61.10194000
97.65625000,-69.45020000
97.70393372,-62.52762000
97.75161743,-54.98709000
97.79930115,-54.48907000
97.84698486,-60.25227000
97.89466858,-84.13821000
97.94235229,-62.27312000
97.99003601,-61.30237000
98.03771973,-65.55177000
98.08540344,-68.74915000
98.13308716,-62.62373000
98.18077087,-61.78626000
98.22845459,-59.74918000
98.27613831,-60.90492000
98.32382202,-61.66118000
98.37150574,-61.42409000
98.41918945,-73.01860000
98.46687317,-64.72292000
98.51455688,-65.33986000
98.56224060,-67.17913000
98.60992432,-60.18093000
98.65760803,-57.64040000
98.70529175,-60.84991000
98.75297546,-74.70061000
98.80065918,-63.91424000
98.84834290,-64.50097000
98.89602661,-69.73454000
98.94371033,-63.05331000
98.99139404,-62.34734000
99.03907776,-77.54797000
99.08676147,-68.05656000
99.13444519,-61.93562000
99.18212891,-66.78868000
99.22981262,-61.22253000
99.27749634,-55.85607000
99.32518005,-53.80390000
99.37286377,-56.93425000
99.42054749,-72.09610000
99.46823120,-75.24203000
99.51591492,-64.03069000
99.56359863,-66.44627000
99.61128235,-61.57713000
99.65896606,-62.52993000
99.70664978,-69.78102000
99.75433350,-61.68452000
99.80201721,-61.73771000
99.84970093,-63.11163000
99.89738464,-71.16898000
99.94506836,-66.22958000
99.99275208,-78.76552000
100.04043579,-70.34796000
100.08811951,-60.69510000
100.13580322,-56.64510000
100.18348694,-59.12149000
100.23117065,-64.01666000
100.27885437,-70.25195000
100.32653809,-66.72477000
100.37422180,-66.78251000
100.42190552,-64.80083000
100.46958923,-60.47248000
100.51727295,-64.88273000
100.56495667,-71.45171000
100.61264038,-62.19082000
100.66032410,-65.51122000
100.70800781,-68.50804000
100.75569153,-80.12004000
100.80337524,-62.27173000
100.85105896,-58.02374000
100.89874268,-61.82124000
100.94642639,-69.17470000
100.99411011,-73.61208000
101.04179382,-67.51592000
101.08947754,-57.91375000
101.13716125,-56.75437000
101.18484497,-56.82960000
101.23252869,-57.87003000
101.28021240,-67.75653000
101.32789612,-70.64716000
101.37557983,-64.16221000
101.42326355,-57.63099000
101.47094727,-56.60715000
101.51863098,-57.86283000
101.56631470,-61.64223000
101.61399841,-60.92858000
101.66168213,-58.12267000
101.70936584,-56.46075000
101.75704956,-52.46938000
101.80473328,-56.50636000
101.85241699,-58.15368000
101.90010071,-56.21035000
101.94778442,-56.13465000
101.99546814,-58.64853000
102.04315186,-60.65701000
102.09083557,-65.44254000
102.13851929,-68.01802000
102.18620300,-71.42377000
102.23388672,-68.31995000
102.28157043,-65.04971000
102.32925415,-61.35390000
102.37693787,-59.76929000
