Frequency;Channel A
(kHz);(dBu)

23,55575562;-51,99165000
23,60343933;-55,65933000
23,65112305;-73,51510000
23,69880676;-57,03981000
23,74649048;-54,26363000
23,79417419;-54,46020000
23,84185791;-64,51521000
23,88954163;-57,02883000
23,93722534;-55,77872000
23,98490906;-72,55576000
24,03259277;-57,38588000
24,08027649;-53,44078000
24,12796021;-52,10230000
24,17564392;-55,07195000
24,22332764;-57,85410000
24,27101135;-57,59133000
24,31869507;-55,01564000
24,36637878;-51,54403000
24,41406250;-50,98408000
24,46174622;-50,76879000
24,50942993;-47,40820000
24,55711365;-47,82735000
24,60479736;-53,84284000
24,65248108;-64,78739000
24,70016479;-58,66186000
24,74784851;-54,29018000
24,79553223;-49,79160000
24,84321594;-50,59523000
24,89089966;-52,39432000
24,93858337;-54,57150000
24,98626709;-61,25629000
25,03395081;-67,47752000
25,08163452;-58,20459000
25,12931824;-60,87822000
25,17700195;-63,87682000
25,22468567;-59,25289000
25,27236938;-59,05044000
25,32005310;-57,79004000
25,36773682;-56,75622000
25,41542053;-54,11919000
25,46310425;-55,61881000
25,51078796;-58,20154000
25,55847168;-60,83740000
25,60615540;-65,23506000
25,65383911;-61,32300000
25,70152283;-55,74519000
25,74920654;-64,79314000
25,79689026;-54,11380000
25,84457397;-49,11197000
25,89225769;-51,80709000
25,93994141;-64,44838000
25,98762512;-55,34124000
26,03530884;-51,22818000
26,08299255;-53,89534000
26,13067627;-61,06558000
26,17835999;-59,03822000
26,22604370;-55,62394000
26,27372742;-48,59187000
26,32141113;-50,33340000
26,36909485;-52,01900000
26,41677856;-52,03830000
26,46446228;-57,67139000
26,51214600;-61,11718000
26,55982971;-56,25360000
26,60751343;-54,82544000
26,65519714;-56,63168000
26,70288086;-57,19250000
26,75056458;-54,54430000
26,79824829;-49,50772000
26,84593201;-49,55155000
26,89361572;-58,90562000
26,94129944;-64,40210000
26,98898315;-66,09377000
27,03666687;-67,06712000
27,08435059;-55,71910000
27,13203430;-53,85164000
27,17971802;-57,30266000
27,22740173;-64,94300000
27,27508545;-52,88758000
27,32276917;-52,41528000
27,37045288;-49,83543000
27,41813660;-50,45074000
27,46582031;-55,49505000
27,51350403;-57,69276000
27,56118774;-56,03960000
27,60887146;-54,54044000
27,65655518;-57,81509000
27,70423889;-62,70357000
27,75192261;-56,30600000
27,79960632;-55,50397000
27,84729004;-52,38700000
27,89497375;-55,92992000
27,94265747;-56,05974000
27,99034119;-51,56050000
28,03802490;-57,38353000
28,08570862;-58,96850000
28,13339233;-52,80339000
28,18107605;-53,57749000
28,22875977;-57,10816000
28,27644348;-61,07232000
28,32412720;-79,68957000
28,37181091;-66,77048000
28,41949463;-59,97070000
28,46717834;-62,91065000
28,51486206;-59,11793000
28,56254578;-58,90442000
28,61022949;-54,29566000
28,65791321;-54,64909000
28,70559692;-57,08719000
28,75328064;-60,84179000
28,80096436;-62,45721000
28,84864807;-58,36086000
28,89633179;-64,15538000
28,94401550;-51,12647000
28,99169922;-50,58284000
29,03938293;-55,34238000
29,08706665;-57,96407000
29,13475037;-63,04795000
29,18243408;-60,47949000
29,23011780;-55,04852000
29,27780151;-51,28296000
29,32548523;-55,02827000
29,37316895;-68,19285000
29,42085266;-75,60918000
29,46853638;-72,40579000
29,51622009;-57,89882000
29,56390381;-52,33036000
29,61158752;-50,40215000
29,65927124;-48,91037000
29,70695496;-48,32911000
29,75463867;-49,24863000
29,80232239;-53,33311000
29,85000610;-78,51299000
29,89768982;-56,73228000
29,94537354;-54,60480000
29,99305725;-54,00480000
30,04074097;-52,72413000
30,08842468;-49,92228000
30,13610840;-52,06999000
30,18379211;-71,79369000
30,23147583;-53,68706000
30,27915955;-52,65674000
30,32684326;-57,55188000
30,37452698;-61,03064000
30,42221069;-54,98178000
30,46989441;-54,35336000
30,51757813;-57,88786000
30,56526184;-72,81591000
30,61294556;-63,02397000
30,66062927;-52,14625000
30,70831299;-53,20479000
30,75599670;-56,91577000
30,80368042;-60,09745000
30,85136414;-70,00131000
30,89904785;-62,65049000
30,94673157;-54,35109000
30,99441528;-55,46379000
31,04209900;-66,42857000
31,08978271;-54,06530000
31,13746643;-54,26905000
31,18515015;-59,82513000
31,23283386;-55,06126000
31,28051758;-54,46461000
31,32820129;-58,97688000
31,37588501;-54,92276000
31,42356873;-53,14870000
31,47125244;-53,66316000
31,51893616;-54,37209000
31,56661987;-67,49732000
31,61430359;-57,05845000
31,66198730;-63,13145000
31,70967102;-66,70061000
31,75735474;-55,43517000
31,80503845;-50,26962000
31,85272217;-56,32645000
31,90040588;-60,16353000
31,94808960;-54,21836000
31,99577332;-50,61767000
32,04345703;-49,16347000
32,09114075;-51,76029000
32,13882446;-56,19831000
32,18650818;-54,86189000
32,23419189;-61,80559000
32,28187561;-61,66100000
32,32955933;-57,00692000
32,37724304;-58,05325000
32,42492676;-55,12367000
32,47261047;-53,97112000
32,52029419;-65,43906000
32,56797791;-59,03054000
32,61566162;-55,81287000
32,66334534;-56,55381000
32,71102905;-64,91536000
32,75871277;-55,54965000
32,80639648;-54,41399000
32,85408020;-59,26993000
32,90176392;-63,96942000
32,94944763;-61,94991000
32,99713135;-64,50111000
33,04481506;-70,30338000
33,09249878;-66,17339000
33,14018250;-71,55653000
33,18786621;-56,47968000
33,23554993;-51,79039000
33,28323364;-51,90501000
33,33091736;-52,31504000
33,37860107;-49,70866000
33,42628479;-48,78721000
33,47396851;-54,64256000
33,52165222;-58,58348000
33,56933594;-50,89779000
33,61701965;-55,36267000
33,66470337;-52,78313000
33,71238708;-48,62583000
33,76007080;-49,04782000
33,80775452;-53,53099000
33,85543823;-64,59262000
33,90312195;-59,04255000
33,95080566;-52,70237000
33,99848938;-53,19515000
34,04617310;-56,10093000
34,09385681;-58,35506000
34,14154053;-66,96248000
34,18922424;-58,00717000
34,23690796;-61,47407000
34,28459167;-59,76316000
34,33227539;-53,77638000
34,37995911;-56,45195000
34,42764282;-64,06374000
34,47532654;-68,20732000
34,52301025;-59,30932000
34,57069397;-64,28554000
34,61837769;-60,41340000
34,66606140;-55,76913000
34,71374512;-59,22327000
34,76142883;-58,40370000
34,80911255;-58,09153000
34,85679626;-56,96122000
34,90447998;-56,89548000
34,95216370;-58,18492000
34,99984741;-51,78033000
35,04753113;-50,11655000
35,09521484;-54,44870000
35,14289856;-64,25340000
35,19058228;-59,47722000
35,23826599;-54,40354000
35,28594971;-52,49708000
35,33363342;-55,88531000
35,38131714;-62,96101000
35,42900085;-60,45358000
35,47668457;-59,77100000
35,52436829;-66,57226000
35,57205200;-55,64170000
35,61973572;-50,51075000
35,66741943;-49,95744000
35,71510315;-52,37402000
35,76278687;-58,26286000
35,81047058;-58,95456000
35,85815430;-63,95224000
35,90583801;-62,26475000
35,95352173;-57,82089000
36,00120544;-56,62360000
36,04888916;-55,30609000
36,09657288;-63,19424000
36,14425659;-60,46512000
36,19194031;-62,19063000
36,23962402;-59,30710000
36,28730774;-52,32402000
36,33499146;-48,67713000
36,38267517;-47,52250000
36,43035889;-48,68398000
36,47804260;-53,89191000
36,52572632;-56,25357000
36,57341003;-55,67385000
36,62109375;-55,16323000
36,66877747;-52,60721000
36,71646118;-53,09454000
36,76414490;-56,74227000
36,81182861;-65,94080000
36,85951233;-60,74844000
36,90719604;-58,27904000
36,95487976;-58,78547000
37,00256348;-49,45036000
37,05024719;-50,32491000
37,09793091;-55,65334000
37,14561462;-59,07450000
37,19329834;-68,23022000
37,24098206;-70,06202000
37,28866577;-57,49532000
37,33634949;-56,72987000
37,38403320;-54,15659000
37,43171692;-51,30187000
37,47940063;-52,21903000
37,52708435;-55,41250000
37,57476807;-60,41248000
37,62245178;-68,21768000
37,67013550;-69,07004000
37,71781921;-52,18752000
37,76550293;-50,66130000
37,81318665;-53,26295000
37,86087036;-55,92453000
37,90855408;-66,95327000
37,95623779;-59,84420000
38,00392151;-60,19519000
38,05160522;-67,93123000
38,09928894;-60,50159000
38,14697266;-59,80090000
38,19465637;-58,15280000
38,24234009;-58,50800000
38,29002380;-61,48125000
38,33770752;-60,65050000
38,38539124;-65,36734000
38,43307495;-60,64169000
38,48075867;-63,31984000
38,52844238;-66,89392000
38,57612610;-58,67571000
38,62380981;-56,20145000
38,67149353;-54,80160000
38,71917725;-57,34757000
38,76686096;-61,69165000
38,81454468;-61,20955000
38,86222839;-61,93098000
38,90991211;-65,44702000
38,95759583;-64,75608000
39,00527954;-62,16769000
39,05296326;-61,69786000
39,10064697;-57,14416000
39,14833069;-53,97995000
39,19601440;-59,14166000
39,24369812;-63,79593000
39,29138184;-61,48083000
39,33906555;-66,23275000
39,38674927;-58,83782000
39,43443298;-59,30861000
39,48211670;-67,04302000
39,52980042;-65,35837000
39,57748413;-56,13441000
39,62516785;-51,74496000
39,67285156;-55,08873000
39,72053528;-72,13705000
39,76821899;-56,85606000
39,81590271;-56,65306000
39,86358643;-57,63689000
39,91127014;-56,35101000
39,95895386;-58,97164000
40,00663757;-66,35384000
40,05432129;-64,73476000
40,10200500;-58,51852000
40,14968872;-57,67429000
40,19737244;-59,57123000
40,24505615;-56,51814000
40,29273987;-66,71441000
40,34042358;-55,10744000
40,38810730;-50,11527000
40,43579102;-49,03053000
40,48347473;-49,61217000
40,53115845;-50,89805000
40,57884216;-50,32414000
40,62652588;-51,14574000
40,67420959;-53,26334000
40,72189331;-53,35796000
40,76957703;-55,26843000
40,81726074;-58,74777000
40,86494446;-59,48106000
40,91262817;-59,88008000
40,96031189;-59,00262000
41,00799561;-55,28400000
41,05567932;-53,46449000
41,10336304;-56,86925000
41,15104675;-53,28140000
41,19873047;-50,51271000
41,24641418;-52,60533000
41,29409790;-53,23660000
41,34178162;-51,24605000
41,38946533;-53,21006000
41,43714905;-56,55471000
41,48483276;-58,42922000
41,53251648;-64,83229000
41,58020020;-60,22118000
41,62788391;-54,86911000
41,67556763;-58,51318000
41,72325134;-71,12471000
41,77093506;-65,26926000
41,81861877;-55,41384000
41,86630249;-56,37509000
41,91398621;-65,74895000
41,96166992;-51,41983000
42,00935364;-48,66633000
42,05703735;-50,93541000
42,10472107;-58,53875000
42,15240479;-66,72614000
42,20008850;-56,04057000
42,24777222;-51,19106000
42,29545593;-49,49596000
42,34313965;-50,75701000
42,39082336;-53,60467000
42,43850708;-54,44263000
42,48619080;-57,70916000
42,53387451;-55,66639000
42,58155823;-55,91938000
42,62924194;-68,51688000
42,67692566;-57,40545000
42,72460938;-54,62850000
42,77229309;-55,57777000
42,81997681;-57,07546000
42,86766052;-59,00433000
42,91534424;-63,70971000
42,96302795;-63,58222000
43,01071167;-58,52005000
43,05839539;-54,49590000
43,10607910;-52,57816000
43,15376282;-49,73650000
43,20144653;-48,06804000
43,24913025;-49,39094000
43,29681396;-52,05612000
43,34449768;-58,79865000
43,39218140;-61,38531000
43,43986511;-57,36312000
43,48754883;-52,91494000
43,53523254;-52,81226000
43,58291626;-57,69565000
43,63059998;-69,52378000
43,67828369;-61,12591000
43,72596741;-62,95345000
43,77365112;-58,39495000
43,82133484;-52,44942000
43,86901855;-49,35055000
43,91670227;-48,28015000
43,96438599;-49,22839000
44,01206970;-52,50719000
44,05975342;-60,10883000
44,10743713;-62,12955000
44,15512085;-64,68238000
44,20280457;-61,67427000
44,25048828;-56,65913000
44,29817200;-56,61693000
44,34585571;-58,13411000
44,39353943;-58,48740000
44,44122314;-53,12470000
44,48890686;-49,02016000
44,53659058;-49,15460000
44,58427429;-53,48177000
44,63195801;-60,58246000
44,67964172;-66,09866000
44,72732544;-56,06105000
44,77500916;-55,32331000
44,82269287;-58,46886000
44,87037659;-68,12804000
44,91806030;-63,13304000
44,96574402;-52,67426000
45,01342773;-50,18087000
45,06111145;-50,54305000
45,10879517;-51,66426000
45,15647888;-55,07888000
45,20416260;-73,66475000
45,25184631;-57,11998000
45,29953003;-55,03084000
45,34721375;-53,70634000
45,39489746;-55,20387000
45,44258118;-59,00783000
45,49026489;-54,80416000
45,53794861;-58,14472000
45,58563232;-63,22418000
45,63331604;-59,88388000
45,68099976;-57,49032000
45,72868347;-54,07148000
45,77636719;-54,58709000
45,82405090;-64,66880000
45,87173462;-63,53432000
45,91941833;-58,09671000
45,96710205;-67,37097000
46,01478577;-63,85094000
46,06246948;-65,48248000
46,11015320;-57,54139000
46,15783691;-50,44422000
46,20552063;-49,15608000
46,25320435;-53,94032000
46,30088806;-68,26434000
46,34857178;-52,22052000
46,39625549;-49,06923000
46,44393921;-49,49942000
46,49162292;-53,03932000
46,53930664;-57,13520000
46,58699036;-56,08738000
46,63467407;-57,98475000
46,68235779;-61,50994000
46,73004150;-59,57054000
46,77772522;-55,51187000
46,82540894;-56,62814000
46,87309265;-60,85440000
46,92077637;-55,20618000
46,96846008;-55,80599000
47,01614380;-55,98288000
47,06382751;-52,49435000
47,11151123;-53,66646000
47,15919495;-59,68647000
47,20687866;-60,29654000
47,25456238;-50,71168000
47,30224609;-50,91024000
