"Time","Channel A"
31.32213849,1.06295967
31.36213849,0.97415084
31.40213849,0.97415084
31.44213849,0.97415084
31.48213849,1.06295967
31.52213849,0.97415084
31.56213849,0.97415084
31.60213849,0.97415084
31.64213849,0.97415084
31.68213849,0.97415084
31.72213849,0.97415084
31.76213849,0.97415084
31.80213849,0.97415084
31.84213849,0.97415084
31.88213849,0.97415084
31.92213849,0.97415084
31.96213849,0.97415084
32.00213849,0.97415084
32.04213849,0.97415084
32.08213849,0.97415084
32.12213849,0.97415084
32.16213848,0.97415084
32.20213848,0.97415084
32.24213848,0.97415084
32.28213848,0.97415084
32.32213848,0.97415084
32.36213848,0.97415084
32.40213848,0.97415084
32.44213848,0.97415084
32.48213848,0.97415084
32.52213848,0.97415084
32.56213848,0.97415084
32.60213848,0.97415084
32.64213848,0.97415084
32.68213848,0.97415084
32.72213848,0.97415084
32.76213848,0.97415084
32.80213848,0.97415084
32.84213848,0.97415084
32.88213848,0.97415084
32.92213848,0.97415084
32.96213848,0.97415084
33.00213848,0.97415084
33.04213848,0.97415084
33.08213848,0.97415084
33.12213848,0.97415084
33.16213848,0.97415084
33.20213848,0.97415084
33.24213848,0.97415084
33.28213848,0.97415084
33.32213848,0.97415084
33.36213848,0.97415084
33.40213848,0.97415084
33.44213848,0.97415084
33.48213848,0.97415084
33.52213848,0.97415084
33.56213848,0.97415084
33.60213848,0.97415084
33.64213848,0.97415084
33.68213848,0.97415084
33.72213848,0.97415084
33.76213848,0.97415084
33.80213847,0.97415084
33.84213847,0.97415084
33.88213847,0.97415084
33.92213847,0.97415084
33.96213847,0.97415084
34.00213847,0.97415084
34.04213847,0.97415084
34.08213847,0.97415084
34.12213847,0.97415084
34.16213847,0.97415084
34.20213847,0.97415084
34.24213847,0.97415084
34.28213847,0.97415084
34.32213847,0.97415084
34.36213847,0.97415084
34.40213847,0.97415084
34.44213847,0.97415084
34.48213847,0.97415084
34.52213847,0.97415084
34.56213847,0.97415084
34.60213847,0.97415084
34.64213847,0.97415084
34.68213847,0.97415084
34.72213847,0.97415084
34.76213847,0.97415084
34.80213847,0.97415084
34.84213847,0.97415084
34.88213847,0.97415084
34.92213847,0.97415084
34.96213847,0.97415084
35.00213847,0.97415084
35.04213847,0.97415084
35.08213847,0.97415084
35.12213847,0.97415084
35.16213847,0.97415084
35.20213847,0.97415084
35.24213847,0.97415084
35.28213847,0.97415084
35.32213847,0.97415084
35.36213847,0.97415084
35.40213847,0.97415084
35.44213846,0.97415084
35.48213846,0.97415084
35.52213846,0.88564712
35.56213846,0.97415084
35.60213846,0.97415084
35.64213846,0.97415084
35.68213846,0.97415084
35.72213846,0.97415084
